f_time;copX;copY
0.010;3.294533;-1.366595
0.020;3.309127;-1.385874
0.030;3.318362;-1.404182
0.040;3.318026;-1.420841
0.050;3.305871;-1.435732
0.060;3.281919;-1.449375
0.070;3.248191;-1.462852
0.080;3.207990;-1.477555
0.090;3.164994;-1.494828
0.100;3.122419;-1.515573
0.110;3.082449;-1.539957
0.120;3.046062;-1.567341
0.130;3.013213;-1.596454
0.140;2.983230;-1.625746
0.150;2.955243;-1.653754
0.160;2.928516;-1.679358
0.170;2.902638;-1.701833
0.180;2.877609;-1.720744
0.190;2.853854;-1.735779
0.200;2.832180;-1.746638
0.210;2.813664;-1.753016
0.220;2.799458;-1.754658
0.230;2.790547;-1.751396
0.240;2.787512;-1.743191
0.250;2.790351;-1.730192
0.260;2.798443;-1.712857
0.270;2.810651;-1.692048
0.280;2.825536;-1.669037
0.290;2.841595;-1.645348
0.300;2.857430;-1.622459
0.310;2.871817;-1.601450
0.320;2.883700;-1.582727
0.330;2.892181;-1.565920
0.340;2.896521;-1.550016
0.350;2.896161;-1.533692
0.360;2.890760;-1.515748
0.370;2.880240;-1.495490
0.380;2.864812;-1.472902
0.390;2.844951;-1.448537
0.400;2.821267;-1.423175
0.410;2.794278;-1.397387
0.420;2.764157;-1.371203
0.430;2.730540;-1.344026
0.440;2.692512;-1.314807
0.450;2.648806;-1.282409
0.460;2.598196;-1.246000
0.470;2.539977;-1.205371
0.480;2.474342;-1.161051
0.490;2.402512;-1.114212
0.500;2.326546;-1.066388
0.510;2.248900;-1.019096
0.520;2.171936;-0.973474
0.530;2.097538;-0.930018
0.540;2.026963;-0.888500
0.550;1.960876;-0.848092
0.560;1.899490;-0.807667
0.570;1.842725;-0.766143
0.580;1.790319;-0.722741
0.590;1.741894;-0.677058
0.600;1.696975;-0.628958
0.610;1.655022;-0.578364
0.620;1.615506;-0.525081
0.630;1.578049;-0.468754
0.640;1.542584;-0.408967
0.650;1.509442;-0.345448
0.660;1.479323;-0.278279
0.670;1.453145;-0.208036
0.680;1.431806;-0.135828
0.690;1.415944;-0.063228
0.700;1.405744;0.007887
0.710;1.400861;0.075576
