f_time;copX;copY
0.010;1.182186;-0.170152
0.020;1.134855;-0.164754
0.030;1.087649;-0.160935
0.040;1.040653;-0.159691
0.050;0.994458;-0.161202
0.060;0.950176;-0.164798
0.070;0.909265;-0.169211
0.080;0.873232;-0.173028
0.090;0.843304;-0.175182
0.100;0.820162;-0.175260
0.110;0.803792;-0.173543
0.120;0.793469;-0.170778
0.130;0.787859;-0.167849
0.140;0.785234;-0.165489
0.150;0.783749;-0.164119
0.160;0.781751;-0.163833
0.170;0.778025;-0.164465
0.180;0.771897;-0.165682
0.190;0.763171;-0.167098
0.200;0.751950;-0.168386
0.210;0.738438;-0.169387
0.220;0.722811;-0.170150
0.230;0.705201;-0.170912
0.240;0.685748;-0.172010
0.250;0.664663;-0.173793
0.260;0.642225;-0.176552
0.270;0.618712;-0.180465
0.280;0.594282;-0.185544
0.290;0.568897;-0.191618
0.300;0.542340;-0.198375
0.310;0.514360;-0.205466
0.320;0.484843;-0.212610
0.330;0.453922;-0.219664
0.340;0.421941;-0.226639
0.350;0.389295;-0.233653
0.360;0.356253;-0.240863
0.370;0.322875;-0.248420
0.380;0.289084;-0.256441
0.390;0.254853;-0.264977
0.400;0.220431;-0.273932
0.410;0.186485;-0.282968
0.420;0.154100;-0.291474
0.430;0.124597;-0.298679
0.440;0.099205;-0.303882
0.450;0.078723;-0.306709
0.460;0.063301;-0.307269
0.470;0.052419;-0.306141
0.480;0.045049;-0.304206
0.490;0.039912;-0.302415
0.500;0.035733;-0.301598
0.510;0.031405;-0.302339
0.520;0.026064;-0.304923
0.530;0.019061;-0.309325
0.540;0.009915;-0.315252
0.550;-0.001708;-0.322212
0.560;-0.015993;-0.329605
0.570;-0.032962;-0.336820
0.580;-0.052533;-0.343325
0.590;-0.074621;-0.348731
0.600;-0.099260;-0.352827
0.610;-0.126672;-0.355601
0.620;-0.157229;-0.357243
0.630;-0.191335;-0.358117
0.640;-0.229269;-0.358655
0.650;-0.271058;-0.359215
0.660;-0.316430;-0.359949
0.670;-0.364866;-0.360755
0.680;-0.415702;-0.361332
0.690;-0.468247;-0.361332
0.700;-0.521815;-0.360545
0.710;-0.575671;-0.359043
0.720;-0.628914;-0.357186
0.730;-0.680376;-0.355459
0.740;-0.728635;-0.354222
0.750;-0.772168;-0.353502
0.760;-0.809602;-0.352948
0.770;-0.839972;-0.351947
0.780;-0.862880;-0.349854
0.790;-0.878534;-0.346243
0.800;-0.887679;-0.341121
0.810;-0.891476;-0.335022
0.820;-0.891353;-0.328899
0.830;-0.888844;-0.323846
0.840;-0.885434;-0.320744
0.850;-0.882408;-0.319981
0.860;-0.880755;-0.321377
0.870;-0.881137;-0.324319
0.880;-0.883928;-0.328016
0.890;-0.889261;-0.331747
0.900;-0.897064;-0.335008
0.910;-0.907059;-0.337565
0.920;-0.918780;-0.339434
0.930;-0.931636;-0.340846
0.940;-0.945042;-0.342177
0.950;-0.958572;-0.343865
0.960;-0.972048;-0.346289
0.970;-0.985520;-0.349681
0.980;-0.999139;-0.354070
0.990;-1.013001;-0.359288
1.000;-1.027017;-0.365008
1.010;-1.040842;-0.370794
1.020;-1.053864;-0.376172
1.030;-1.065246;-0.380692
1.040;-1.074005;-0.383986
1.050;-1.079106;-0.385781
1.060;-1.079550;-0.385890
1.070;-1.074471;-0.384189
1.080;-1.063270;-0.380635
1.090;-1.045754;-0.375291
1.100;-1.022231;-0.368366
1.110;-0.993486;-0.360219
1.120;-0.960621;-0.351291
1.130;-0.924816;-0.342010
1.140;-0.887062;-0.332726
1.150;-0.847981;-0.323716
1.160;-0.807810;-0.315226
1.170;-0.766570;-0.307499
1.180;-0.724372;-0.300757
1.190;-0.681714;-0.295169
1.200;-0.639600;-0.290806
1.210;-0.599409;-0.287609
1.220;-0.562567;-0.285367
1.230;-0.530173;-0.283722
1.240;-0.502725;-0.282226
1.250;-0.480036;-0.280439
1.260;-0.461350;-0.278026
1.270;-0.445611;-0.274850
1.280;-0.431780;-0.271031
1.290;-0.419088;-0.266928
1.300;-0.407147;-0.263023
1.310;-0.395949;-0.259730
1.320;-0.385766;-0.257245
1.330;-0.377011;-0.255499
1.340;-0.370066;-0.254241
1.350;-0.365132;-0.253167
1.360;-0.362127;-0.252005
1.370;-0.360647;-0.250496
1.380;-0.359980;-0.248320
1.390;-0.359165;-0.245030
1.400;-0.357078;-0.240088
1.410;-0.352598;-0.232998
1.420;-0.344828;-0.223498
1.430;-0.333353;-0.211730
1.440;-0.318457;-0.198307
1.450;-0.301173;-0.184246
1.460;-0.283103;-0.170771
1.470;-0.266008;-0.159037
1.480;-0.251318;-0.149866
1.490;-0.239752;-0.143579
1.500;-0.231209;-0.139954
1.510;-0.224979;-0.138316
1.520;-0.220140;-0.137718
1.530;-0.215946;-0.137174
1.540;-0.212044;-0.135897
1.550;-0.208461;-0.133502
1.560;-0.205458;-0.130104
1.570;-0.203388;-0.126279
1.580;-0.202656;-0.122908
1.590;-0.203771;-0.120962
1.600;-0.207425;-0.121283
1.610;-0.214484;-0.124394
1.620;-0.225828;-0.130340
1.630;-0.242085;-0.138626
1.640;-0.263368;-0.148286
1.650;-0.289165;-0.158124
1.660;-0.318429;-0.167040
1.670;-0.349844;-0.174334
1.680;-0.382132;-0.179872
1.690;-0.414267;-0.184086
1.700;-0.445515;-0.187842
1.710;-0.475339;-0.192220
1.720;-0.503264;-0.198234
1.730;-0.528785;-0.206542
1.740;-0.551335;-0.217191
1.750;-0.570306;-0.229545
1.760;-0.585101;-0.242427
1.770;-0.595223;-0.254447
1.780;-0.600350;-0.264378
1.790;-0.600368;-0.271447
1.800;-0.595329;-0.275448
1.810;-0.585367;-0.276713
1.820;-0.570635;-0.275958
1.830;-0.551304;-0.274086
1.840;-0.527603;-0.272006
1.850;-0.499852;-0.270502
1.860;-0.468491;-0.270175
1.870;-0.434067;-0.271420
1.880;-0.397215;-0.274419
1.890;-0.358583;-0.279115
1.900;-0.318717;-0.285183
1.910;-0.277950;-0.292053
1.920;-0.236381;-0.299019
1.930;-0.194009;-0.305461
1.940;-0.150948;-0.311078
1.950;-0.107610;-0.316009
1.960;-0.064734;-0.320770
1.970;-0.023239;-0.326023
1.980;0.016036;-0.332302
1.990;0.052588;-0.339813
2.000;0.086429;-0.348358
2.010;0.118089;-0.357389
2.020;0.148469;-0.366139
2.030;0.178593;-0.373824
2.040;0.209321;-0.379849
2.050;0.241136;-0.384010
2.060;0.274058;-0.386577
2.070;0.307718;-0.388232
2.080;0.341529;-0.389832
2.090;0.374858;-0.392112
2.100;0.407144;-0.395461
2.110;0.437905;-0.399900
2.120;0.466708;-0.405255
2.130;0.493103;-0.411441
2.140;0.516602;-0.418655
2.150;0.536674;-0.427346
2.160;0.552772;-0.437963
2.170;0.564379;-0.450631
2.180;0.571076;-0.464944
2.190;0.572654;-0.479999
2.200;0.569192;-0.494656
2.210;0.561097;-0.507904
2.220;0.549061;-0.519154
2.230;0.533995;-0.528340
2.240;0.516961;-0.535779
2.250;0.499146;-0.541886
2.260;0.481823;-0.546900
2.270;0.466278;-0.550767
2.280;0.453688;-0.553244
2.290;0.445008;-0.554155
2.300;0.440930;-0.553673
2.310;0.441950;-0.552455
2.320;0.448498;-0.551553
2.330;0.461059;-0.552097
2.340;0.480199;-0.554899
2.350;0.506466;-0.560158
2.360;0.540183;-0.567413
2.370;0.581193;-0.575782
2.380;0.628656;-0.584325
2.390;0.680985;-0.592354
2.400;0.735976;-0.599561
2.410;0.791141;-0.605953
2.420;0.844174;-0.611679
2.430;0.893372;-0.616852
2.440;0.937861;-0.621467
2.450;0.977503;-0.625424
2.460;1.012563;-0.628651
2.470;1.043318;-0.631202
2.480;1.069815;-0.633287
2.490;1.091844;-0.635201
2.500;1.109092;-0.637217
2.510;1.121344;-0.639491
2.520;1.128634;-0.642002
2.530;1.131296;-0.644567
2.540;1.129894;-0.646899
2.550;1.125073;-0.648708
2.560;1.117369;-0.649789
2.570;1.107049;-0.650090
2.580;1.094068;-0.649726
2.590;1.078141;-0.648960
2.600;1.058902;-0.648130
2.610;1.036077;-0.647527
2.620;1.009588;-0.647286
2.630;0.979587;-0.647309
2.640;0.946412;-0.647272
2.650;0.910504;-0.646683
2.660;0.872293;-0.644962
2.670;0.832094;-0.641551
2.680;0.790075;-0.636034
2.690;0.746306;-0.628288
2.700;0.700892;-0.618572
2.710;0.654110;-0.607501
2.720;0.606467;-0.595867
2.730;0.558667;-0.584362
2.740;0.511507;-0.573344
2.750;0.465779;-0.562749
2.760;0.422255;-0.552202
2.770;0.381752;-0.541265
2.780;0.345220;-0.529711
2.790;0.313735;-0.517697
2.800;0.288336;-0.505747
2.810;0.269774;-0.494560
2.820;0.258318;-0.484718
2.830;0.253715;-0.476416
2.840;0.255306;-0.469370
2.850;0.262176;-0.462926
