f_time;copX;copY
0.010;-0.239881;-0.348270
0.020;-0.235916;-0.363251
0.030;-0.231556;-0.377686
0.040;-0.226540;-0.391353
0.050;-0.220769;-0.404552
0.060;-0.214282;-0.417983
0.070;-0.207206;-0.432449
0.080;-0.199738;-0.448556
0.090;-0.192184;-0.466541
0.100;-0.184997;-0.486306
0.110;-0.178748;-0.507562
0.120;-0.173985;-0.529978
0.130;-0.171039;-0.553275
0.140;-0.169868;-0.577244
0.150;-0.170049;-0.601705
0.160;-0.170950;-0.626429
0.170;-0.171965;-0.651047
0.180;-0.172696;-0.675035
0.190;-0.172988;-0.697790
0.200;-0.172827;-0.718799
0.210;-0.172190;-0.737795
0.220;-0.170946;-0.754823
0.230;-0.168874;-0.770184
0.240;-0.165756;-0.784299
0.250;-0.161505;-0.797549
0.260;-0.156217;-0.810155
0.270;-0.150121;-0.822171
0.280;-0.143461;-0.833571
0.290;-0.136381;-0.844361
0.300;-0.128910;-0.854629
0.310;-0.121057;-0.864485
0.320;-0.112946;-0.873939
0.330;-0.104904;-0.882805
0.340;-0.097451;-0.890706
0.350;-0.091200;-0.897215
0.360;-0.086731;-0.902042
0.370;-0.084480;-0.905163
0.380;-0.084632;-0.906800
0.390;-0.087029;-0.907286
0.400;-0.091131;-0.906919
0.410;-0.096079;-0.905861
0.420;-0.100871;-0.904140
0.430;-0.104576;-0.901691
0.440;-0.106503;-0.898416
0.450;-0.106264;-0.894205
0.460;-0.103742;-0.888884
0.470;-0.099029;-0.882176
0.480;-0.092375;-0.873747
0.490;-0.084150;-0.863333
0.500;-0.074822;-0.850855
0.510;-0.064944;-0.836411
0.520;-0.055108;-0.820179
0.530;-0.045885;-0.802352
0.540;-0.037734;-0.783177
0.550;-0.030932;-0.763033
0.560;-0.025543;-0.742444
0.570;-0.021436;-0.721953
0.580;-0.018341;-0.701952
0.590;-0.015937;-0.682565
0.600;-0.013939;-0.663639
0.610;-0.012174;-0.644831
0.620;-0.010621;-0.625749
0.630;-0.009411;-0.606117
0.640;-0.008792;-0.585944
0.650;-0.009056;-0.565656
0.660;-0.010445;-0.546122
0.670;-0.013054;-0.528497
0.680;-0.016747;-0.513857
0.690;-0.021138;-0.502752
0.700;-0.025647;-0.494912
0.710;-0.029656;-0.489294
0.720;-0.032716;-0.484466
0.730;-0.034756;-0.479154
0.740;-0.036163;-0.472688
0.750;-0.037674;-0.465174
0.760;-0.040107;-0.457362
0.770;-0.044038;-0.450293
0.780;-0.049572;-0.444923
0.790;-0.056287;-0.441861
0.800;-0.063353;-0.441300
0.810;-0.069784;-0.443064
0.820;-0.074672;-0.446700
0.830;-0.077364;-0.451551
0.840;-0.077558;-0.456831
0.850;-0.075352;-0.461703
0.860;-0.071255;-0.465371
0.870;-0.066100;-0.467161
0.880;-0.060826;-0.466611
0.890;-0.056186;-0.463567
0.900;-0.052525;-0.458257
0.910;-0.049740;-0.451281
0.920;-0.047412;-0.443489
0.930;-0.045008;-0.435790
0.940;-0.042065;-0.428963
0.950;-0.038304;-0.423528
0.960;-0.033699;-0.419707
0.970;-0.028499;-0.417415
0.980;-0.023191;-0.416297
0.990;-0.018412;-0.415816
1.000;-0.014782;-0.415403
1.010;-0.012715;-0.414635
1.020;-0.012250;-0.413337
1.030;-0.012962;-0.411567
1.040;-0.014014;-0.409525
1.050;-0.014363;-0.407447
1.060;-0.013059;-0.405525
1.070;-0.009531;-0.403852
1.080;-0.003786;-0.402426
1.090;0.003565;-0.401212
1.100;0.011461;-0.400220
1.110;0.018697;-0.399546
1.120;0.024276;-0.399320
1.130;0.027709;-0.399605
1.140;0.029142;-0.400310
1.150;0.029252;-0.401156
