f_time;copX;copY
0.010;1.041543;0.634429
0.020;1.009895;0.668752
0.030;0.976521;0.702071
0.040;0.939990;0.733556
0.050;0.899418;0.762632
0.060;0.854533;0.789091
0.070;0.805584;0.813133
0.080;0.753157;0.835327
0.090;0.697992;0.856458
0.100;0.640845;0.877267
0.110;0.582437;0.898180
0.120;0.523476;0.919100
0.130;0.464731;0.939374
0.140;0.407105;0.957934
0.150;0.351645;0.973547
0.160;0.299429;0.985126
0.170;0.251369;0.992021
0.180;0.207975;0.994258
0.190;0.169221;0.992643
0.200;0.134550;0.988664
0.210;0.103053;0.984143
0.220;0.073742;0.980765
0.230;0.045854;0.979643
0.240;0.019066;0.981104
0.250;-0.006426;0.984712
0.260;-0.030008;0.989461
0.270;-0.050865;0.994019
0.280;-0.068255;0.996942
0.290;-0.081755;0.996838
0.300;-0.091399;0.992484
0.310;-0.097634;0.982921
0.320;-0.101094;0.967533
0.330;-0.102269;0.946109
0.340;-0.101248;0.918818
0.350;-0.097664;0.886123
0.360;-0.090896;0.848641
0.370;-0.080418;0.807053
0.380;-0.066145;0.762108
0.390;-0.048604;0.714727
0.400;-0.028871;0.666124
0.410;-0.008322;0.617828
0.420;0.011687;0.571518
0.430;0.030083;0.528704
0.440;0.046201;0.490313
0.450;0.059755;0.456373
0.460;0.070712;0.425915
0.470;0.079171;0.397210
0.480;0.085294;0.368273
0.490;0.089295;0.337498
0.500;0.091464;0.304160
0.510;0.092194;0.268634
0.520;0.091967;0.232267
0.530;0.091301;0.196998
0.540;0.090654;0.164820
0.550;0.090354;0.137245
0.560;0.090570;0.114908
0.570;0.091302;0.097454
0.580;0.092381;0.083737
0.590;0.093512;0.072237
0.600;0.094419;0.061491
0.610;0.095060;0.050390
0.620;0.095792;0.038250
0.630;0.097362;0.024717
0.640;0.100692;0.009585
0.650;0.106562;-0.007318
0.660;0.115352;-0.026085
0.670;0.126992;-0.046513
0.680;0.141102;-0.067879
0.690;0.157218;-0.088877
0.700;0.174937;-0.107819
0.710;0.193932;-0.123046
0.720;0.213893;-0.133392
0.730;0.234494;-0.138543
0.740;0.255430;-0.139163
0.750;0.276463;-0.136765
0.760;0.297429;-0.133361
0.770;0.318173;-0.131029
0.780;0.338460;-0.131486
0.790;0.357950;-0.135784
0.800;0.376252;-0.144187
0.810;0.393015;-0.156238
0.820;0.407984;-0.170973
0.830;0.421006;-0.187223
0.840;0.432031;-0.203944
0.850;0.441127;-0.220533
0.860;0.448537;-0.237042
0.870;0.454718;-0.254202
0.880;0.460321;-0.273236
0.890;0.466089;-0.295503
0.900;0.472703;-0.322141
0.910;0.480612;-0.353850
0.920;0.489930;-0.390888
0.930;0.500446;-0.433185
0.940;0.511757;-0.480425
0.950;0.523466;-0.532007
0.960;0.535317;-0.586939
0.970;0.547245;-0.643780
0.980;0.559308;-0.700738
0.990;0.571605;-0.755905
1.000;0.584178;-0.807538
1.010;0.596948;-0.854269
1.020;0.609701;-0.895181
1.030;0.622136;-0.929800
1.040;0.633997;-0.958039
1.050;0.645211;-0.980114
1.060;0.655973;-0.996444
1.070;0.666704;-1.007538
1.080;0.677892;-1.013921
1.090;0.689886;-1.016120
1.100;0.702759;-1.014711
1.110;0.716305;-1.010376
1.120;0.730126;-1.003903
1.130;0.743742;-0.996082
1.140;0.756656;-0.987565
1.150;0.768403;-0.978748
1.160;0.778630;-0.969749
1.170;0.787209;-0.960479
1.180;0.794333;-0.950740
1.190;0.800463;-0.940311
1.200;0.806123;-0.928935
1.210;0.811626;-0.916253
1.220;0.816908;-0.901748
1.230;0.821579;-0.884773
1.240;0.825182;-0.864704
1.250;0.827527;-0.841122
1.260;0.828931;-0.813948
1.270;0.830230;-0.783474
1.280;0.832519;-0.750291
1.290;0.836720;-0.715182
1.300;0.843163;-0.679035
1.310;0.851351;-0.642828
1.320;0.860021;-0.607668
1.330;0.867489;-0.574771
1.340;0.872147;-0.545322
1.350;0.872942;-0.520195
1.360;0.869684;-0.499681
1.370;0.863093;-0.483340
1.380;0.854604;-0.470049
1.390;0.846009;-0.458214
1.400;0.839022;-0.446060
1.410;0.834910;-0.431970
1.420;0.834251;-0.414806
1.430;0.836883;-0.394125
1.440;0.841987;-0.370221
1.450;0.848279;-0.343944
1.460;0.854257;-0.316394
1.470;0.858474;-0.288594
1.480;0.859786;-0.261263
1.490;0.857521;-0.234747
1.500;0.851548;-0.209062
1.510;0.842225;-0.183959
1.520;0.830255;-0.158963
1.530;0.816469;-0.133391
1.540;0.801595;-0.106436
1.550;0.786052;-0.077344
1.560;0.769816;-0.045585
1.570;0.752405;-0.010942
1.580;0.732992;0.026524
1.590;0.710669;0.066558
1.600;0.684812;0.108793
1.610;0.655413;0.152765
1.620;0.623253;0.197872
1.630;0.589804;0.243310
1.640;0.556899;0.288038
1.650;0.526303;0.330818
1.660;0.499326;0.370333
1.670;0.476590;0.405361
1.680;0.457998;0.434975
1.690;0.442886;0.458759
1.700;0.430306;0.476975
1.710;0.419329;0.490599
1.720;0.409288;0.501173
1.730;0.399902;0.510468
1.740;0.391284;0.520047
1.750;0.383855;0.530862
1.760;0.378204;0.543012
1.770;0.374924;0.555722
1.780;0.374426;0.567565
1.790;0.376794;0.576859
1.800;0.381727;0.582102
1.810;0.388614;0.582332
1.820;0.396693;0.577280
1.830;0.405222;0.567351
1.840;0.413589;0.553459
1.850;0.421347;0.536814
1.860;0.428183;0.518678
1.870;0.433859;0.500074
1.880;0.438169;0.481440
1.890;0.440956;0.462335
