f_time;copX;copY
0.010;1.048855;1.197781
0.020;1.080841;1.175330
0.030;1.111614;1.153825
0.040;1.140244;1.134198
0.050;1.166373;1.117332
0.060;1.190250;1.103973
0.070;1.212549;1.094623
0.080;1.234063;1.089464
0.090;1.255406;1.088388
0.100;1.276878;1.091113
0.110;1.298563;1.097307
0.120;1.320582;1.106637
0.130;1.343350;1.118695
0.140;1.367641;1.132879
0.150;1.394405;1.148336
0.160;1.424402;1.164050
0.170;1.457854;1.179058
0.180;1.494288;1.192676
0.190;1.532629;1.204646
0.200;1.571453;1.215160
0.210;1.609268;1.224818
0.220;1.644733;1.234572
0.230;1.676788;1.245616
0.240;1.704721;1.259170
0.250;1.728191;1.276159
0.260;1.747197;1.296945
0.270;1.761982;1.321248
0.280;1.772895;1.348325
0.290;1.780287;1.377306
0.300;1.784463;1.407511
0.310;1.785726;1.438610
0.320;1.784444;1.470577
0.330;1.781066;1.503525
0.340;1.776065;1.537551
0.350;1.769823;1.572659
0.360;1.762546;1.608759
0.370;1.754260;1.645711
0.380;1.744894;1.683333
0.390;1.734412;1.721395
0.400;1.722935;1.759620
0.410;1.710789;1.797720
0.420;1.698473;1.835434
0.430;1.686576;1.872528
0.440;1.675664;1.908738
0.450;1.666184;1.943689
0.460;1.658407;1.976882
0.470;1.652431;2.007767
0.480;1.648234;2.035873
0.490;1.645741;2.060928
0.500;1.644858;2.082924
0.510;1.645468;2.102089
0.520;1.647401;2.118789
0.530;1.650407;2.133392
0.540;1.654114;2.146169
0.550;1.658051;2.157251
0.560;1.661754;2.166659
0.570;1.664926;2.174366
0.580;1.667578;2.180405
0.590;1.670055;2.184983
0.600;1.672913;2.188579
0.610;1.676716;2.191926
0.620;1.681823;2.195865
0.630;1.688259;2.201109
0.640;1.695729;2.208059
0.650;1.703758;2.216746
0.660;1.711903;2.226896
0.670;1.719922;2.238035
0.680;1.727816;2.249563
0.690;1.735703;2.260785
0.700;1.743606;2.270934
0.710;1.751288;2.279250
0.720;1.758246;2.285124
0.730;1.763841;2.288263
0.740;1.767458;2.288785
0.750;1.768609;2.287197
0.760;1.766952;2.284223
0.770;1.762305;2.280540
0.780;1.754706;2.276512
0.790;1.744505;2.272048
0.800;1.732401;2.266629
0.810;1.719369;2.259494
0.820;1.706461;2.249913
0.830;1.694581;2.237454
0.840;1.684341;2.222131
0.850;1.676064;2.204350
0.860;1.669891;2.184676
0.870;1.665918;2.163593
0.880;1.664275;2.141374
0.890;1.665129;2.118105
0.900;1.668628;2.093745
0.910;1.674801;2.068158
0.920;1.683451;2.041088
0.930;1.694069;2.012130
0.940;1.705819;1.980780
0.950;1.717604;1.946577
0.960;1.728204;1.909326
0.970;1.736459;1.869285
0.980;1.741449;1.827208
0.990;1.742637;1.784216
1.000;1.739881;1.741520
1.010;1.733346;1.700115
1.020;1.723331;1.660524
1.030;1.710140;1.622715
1.040;1.694033;1.586197
1.050;1.675228;1.550249
1.060;1.653899;1.514189
1.070;1.630120;1.477586
1.080;1.603792;1.440382
1.090;1.574627;1.402902
1.100;1.542213;1.365771
1.110;1.506173;1.329798
1.120;1.466359;1.295889
1.130;1.423024;1.264990
1.140;1.376914;1.238079
1.150;1.329236;1.216110
1.160;1.281515;1.199895
1.170;1.235354;1.189877
1.180;1.192158;1.185885
1.190;1.152881;1.187013
1.200;1.117867;1.191766
1.210;1.086826;1.198441
1.220;1.058957;1.205602
1.230;1.033161;1.212423
1.240;1.008264;1.218773
1.250;0.983202;1.225055
