f_time;copX;copY
0.010;0.690944;-0.507202
0.020;0.687318;-0.485783
0.030;0.681908;-0.463169
0.040;0.673401;-0.438634
0.050;0.661257;-0.411908
0.060;0.645756;-0.383266
0.070;0.627757;-0.353513
0.080;0.608308;-0.323858
0.090;0.588282;-0.295705
0.100;0.568229;-0.270400
0.110;0.548465;-0.248997
0.120;0.529296;-0.232078
0.130;0.511202;-0.219703
0.140;0.494859;-0.211504
0.150;0.481010;-0.206894
0.160;0.470289;-0.205309
0.170;0.463096;-0.206332
0.180;0.459601;-0.209668
0.190;0.459830;-0.215029
0.200;0.463770;-0.222047
0.210;0.471435;-0.230291
0.220;0.482854;-0.239315
0.230;0.498032;-0.248680
0.240;0.516909;-0.257944
0.250;0.539340;-0.266655
0.260;0.565085;-0.274396
0.270;0.593782;-0.280869
0.280;0.624910;-0.285961
0.290;0.657789;-0.289751
0.300;0.691637;-0.292480
0.310;0.725720;-0.294487
0.320;0.759529;-0.296164
0.330;0.792956;-0.297924
0.340;0.826379;-0.300180
0.350;0.860611;-0.303330
0.360;0.896694;-0.307766
0.370;0.935602;-0.313882
0.380;0.977941;-0.322066
0.390;1.023806;-0.332591
0.400;1.072820;-0.345448
0.410;1.124336;-0.360228
0.420;1.177637;-0.376192
0.430;1.231999;-0.392536
0.440;1.286595;-0.408716
0.450;1.340357;-0.424664
0.460;1.391951;-0.440772
0.470;1.439948;-0.457659
0.480;1.483105;-0.475848
0.490;1.520620;-0.495479
0.500;1.552208;-0.516162
0.510;1.577978;-0.537014
0.520;1.598184;-0.556859
0.530;1.613022;-0.574560
0.540;1.622577;-0.589372
0.550;1.626952;-0.601183
0.560;1.626476;-0.610537
0.570;1.621849;-0.618428
0.580;1.614141;-0.625973
0.590;1.604650;-0.634125
0.600;1.594697;-0.643536
0.610;1.585478;-0.654584
0.620;1.578019;-0.667461
0.630;1.573218;-0.682234
0.640;1.571903;-0.698855
0.650;1.574844;-0.717143
0.660;1.582695;-0.736790
0.670;1.595889;-0.757378
0.680;1.614504;-0.778425
0.690;1.638160;-0.799444
0.700;1.665973;-0.820031
