f_time;copX;copY
0.010;-3.151604;-0.714696
0.020;-3.189111;-0.767791
0.030;-3.230027;-0.819048
0.040;-3.277014;-0.866880
0.050;-3.331141;-0.910123
0.060;-3.391283;-0.948045
0.070;-3.453902;-0.980186
0.080;-3.513370;-1.006120
0.090;-3.562917;-1.025264
0.100;-3.596027;-1.036880
0.110;-3.607958;-1.040322
0.120;-3.596918;-1.035431
0.130;-3.564560;-1.022886
0.140;-3.515624;-1.004284
0.150;-3.456892;-0.981916
0.160;-3.395755;-0.958316
0.170;-3.338824;-0.935799
0.180;-3.290862;-0.916102
0.190;-3.254218;-0.900223
0.200;-3.228768;-0.888433
0.210;-3.212310;-0.880436
0.220;-3.201320;-0.875589
0.230;-3.191896;-0.873122
0.240;-3.180690;-0.872292
0.250;-3.165587;-0.872444
0.260;-3.145971;-0.873020
0.270;-3.122516;-0.873568
0.280;-3.096638;-0.873799
0.290;-3.069863;-0.873700
0.300;-3.043378;-0.873639
0.310;-3.017866;-0.874400
0.320;-2.993589;-0.877082
0.330;-2.970567;-0.882859
0.340;-2.948708;-0.892676
0.350;-2.927824;-0.906998
0.360;-2.907575;-0.925725
0.370;-2.887440;-0.948272
0.380;-2.866802;-0.973741
0.390;-2.845134;-1.001063
0.400;-2.822167;-1.029067
0.410;-2.797894;-1.056499
0.420;-2.772353;-1.082035
0.430;-2.745271;-1.104329
0.440;-2.715777;-1.122095
0.450;-2.682372;-1.134244
0.460;-2.643239;-1.140073
0.470;-2.596780;-1.139450
0.480;-2.542208;-1.132926
0.490;-2.479990;-1.121685
0.500;-2.411972;-1.107305
0.510;-2.341093;-1.091379
0.520;-2.270695;-1.075107
0.530;-2.203606;-1.058980
0.540;-2.141275;-1.042673
0.550;-2.083278;-1.025232
0.560;-2.027390;-1.005504
0.570;-1.970250;-0.982689
0.580;-1.908420;-0.956768
0.590;-1.839463;-0.928588
0.600;-1.762638;-0.899527
0.610;-1.678997;-0.870903
0.620;-1.590914;-0.843376
0.630;-1.501268;-0.816608
0.640;-1.412581;-0.789327
0.650;-1.326389;-0.759763
0.660;-1.243025;-0.726289
0.670;-1.161876;-0.688024
0.680;-1.081979;-0.645146
0.690;-1.002755;-0.598804
0.700;-0.924548;-0.550702
0.710;-0.848762;-0.502577
0.720;-0.777557;-0.455808
0.730;-0.713321;-0.411284
0.740;-0.658162;-0.369525
0.750;-0.613614;-0.330914
0.760;-0.580571;-0.295905
0.770;-0.559333;-0.265114
0.780;-0.549673;-0.239264
0.790;-0.550841;-0.219026
0.800;-0.561525;-0.204788
0.810;-0.579792;-0.196433
0.820;-0.603059;-0.193196
0.830;-0.628164;-0.193706
0.840;-0.651575;-0.196238
0.850;-0.669785;-0.199152
0.860;-0.679857;-0.201356
0.870;-0.679992;-0.202633
0.880;-0.669884;-0.203678
0.890;-0.650708;-0.205838
0.900;-0.624708;-0.210660
0.910;-0.594582;-0.219440
0.920;-0.562894;-0.232897
0.930;-0.531690;-0.251011
0.940;-0.502320;-0.273036
0.950;-0.475426;-0.297659
0.960;-0.451012;-0.323289
0.970;-0.428567;-0.348449
0.980;-0.407256;-0.372174
0.990;-0.386175;-0.394298
1.000;-0.364651;-0.415525
1.010;-0.342511;-0.437229
1.020;-0.320212;-0.461032
1.030;-0.298783;-0.488297
1.040;-0.279536;-0.519709
1.050;-0.263651;-0.555061
1.060;-0.251763;-0.593274
1.070;-0.243741;-0.632589
1.080;-0.238774;-0.670868
1.090;-0.235778;-0.705950
1.100;-0.233997;-0.736010
1.110;-0.233544;-0.759848
1.120;-0.235632;-0.777038
1.130;-0.242389;-0.787926
1.140;-0.256274;-0.793502
1.150;-0.279314;-0.795230
1.160;-0.312370;-0.794865
1.170;-0.354713;-0.794256
1.180;-0.404049;-0.795147
1.190;-0.457035;-0.798983
1.200;-0.510104;-0.806765
1.210;-0.560291;-0.818961
1.220;-0.605789;-0.835543
1.230;-0.646062;-0.856139
1.240;-0.681543;-0.880248
1.250;-0.713052;-0.907433
1.260;-0.741156;-0.937407
1.270;-0.765665;-0.969985
1.280;-0.785472;-1.004925
1.290;-0.798801;-1.041741
1.300;-0.803836;-1.079578
1.310;-0.799500;-1.117265
1.320;-0.786089;-1.153568
1.330;-0.765504;-1.187563
1.340;-0.740991;-1.218960
1.350;-0.716524;-1.248210
1.360;-0.696041;-1.276345
1.370;-0.682771;-1.304597
1.380;-0.678809;-1.333954
1.390;-0.685006;-1.364813
1.400;-0.701153;-1.396856
1.410;-0.726336;-1.429174
1.420;-0.759337;-1.460548
1.430;-0.798982;-1.489792
1.440;-0.844381;-1.516062
1.450;-0.895035;-1.539074
1.460;-0.950786;-1.559193
1.470;-1.011648;-1.577336
1.480;-1.077512;-1.594666
1.490;-1.147794;-1.612207
1.500;-1.221084;-1.630521
1.510;-1.294969;-1.649593
1.520;-1.366208;-1.668918
1.530;-1.431341;-1.687731
1.540;-1.487573;-1.705263
1.550;-1.533555;-1.720945
1.560;-1.569702;-1.734520
1.570;-1.597903;-1.746039
1.580;-1.620779;-1.755774
1.590;-1.640848;-1.764068
1.600;-1.659877;-1.771237
1.610;-1.678608;-1.777535
1.620;-1.696841;-1.783183
1.630;-1.713748;-1.788402
1.640;-1.728284;-1.793410
1.650;-1.739549;-1.798383
1.660;-1.747039;-1.803393
1.670;-1.750770;-1.808332
1.680;-1.751265;-1.812882
1.690;-1.749442;-1.816582
1.700;-1.746409;-1.819022
1.710;-1.743207;-1.820063
1.720;-1.740556;-1.819952
1.730;-1.738662;-1.819249
1.740;-1.737170;-1.818601
1.750;-1.735282;-1.818490
1.760;-1.732058;-1.819052
1.770;-1.726808;-1.820051
1.780;-1.719412;-1.820991
1.790;-1.710423;-1.821355
1.800;-1.700909;-1.820856
1.810;-1.692089;-1.819631
1.820;-1.684873;-1.818294
1.830;-1.679457;-1.817808
1.840;-1.675106;-1.819250
1.850;-1.670268;-1.823533
1.860;-1.663022;-1.831207
1.870;-1.651751;-1.842372
1.880;-1.635762;-1.856732
1.890;-1.615574;-1.873735
1.900;-1.592754;-1.892742
1.910;-1.569411;-1.913149
1.920;-1.547642;-1.934460
1.930;-1.529174;-1.956284
1.940;-1.515308;-1.978315
1.950;-1.507033;-2.000287
1.960;-1.505168;-2.021965
1.970;-1.510352;-2.043145
1.980;-1.522885;-2.063686
1.990;-1.542471;-2.083504
2.000;-1.568005;-2.102531
2.010;-1.597550;-2.120644
2.020;-1.628575;-2.137583
2.030;-1.658427;-2.152907
2.040;-1.684902;-2.166024
2.050;-1.706699;-2.176325
2.060;-1.723546;-2.183400
2.070;-1.735930;-2.187231
2.080;-1.744521;-2.188213
2.090;-1.749575;-2.186998
2.100;-1.750601;-2.184208
2.110;-1.746493;-2.180199
2.120;-1.736092;-2.175014
2.130;-1.718926;-2.168522
2.140;-1.695776;-2.160675
2.150;-1.668769;-2.151721
2.160;-1.640917;-2.142286
2.170;-1.615308;-2.133271
2.180;-1.594251;-2.125629
2.190;-1.578711;-2.120086
2.200;-1.568243;-2.116920
2.210;-1.561390;-2.115869
2.220;-1.556363;-2.116181
2.230;-1.551676;-2.116767
2.240;-1.546500;-2.116410
2.250;-1.540662;-2.113978
2.260;-1.534365;-2.108597
2.270;-1.527826;-2.099787
2.280;-1.520955;-2.087511
2.290;-1.513220;-2.072142
2.300;-1.503713;-2.054373
2.310;-1.491363;-2.035072
2.320;-1.475201;-2.015136
2.330;-1.454584;-1.995386
2.340;-1.429332;-1.976535
2.350;-1.399743;-1.959210
