f_time;copX;copY
0.010;0.367640;-0.064667
0.020;0.423900;-0.042660
0.030;0.479125;-0.022070
0.040;0.532360;-0.004125
0.050;0.582802;0.010218
0.060;0.629762;0.020404
0.070;0.672595;0.026334
0.080;0.710687;0.028314
0.090;0.743511;0.026881
0.100;0.770721;0.022538
0.110;0.792246;0.015484
0.120;0.808320;0.005448
0.130;0.819433;-0.008300
0.140;0.826197;-0.026734
0.150;0.829191;-0.050733
0.160;0.828839;-0.080740
0.170;0.825379;-0.116556
0.180;0.818930;-0.157377
0.190;0.809620;-0.202059
0.200;0.797710;-0.249492
0.210;0.783655;-0.298851
0.220;0.768061;-0.349610
0.230;0.751589;-0.401374
0.240;0.734835;-0.453659
0.250;0.718236;-0.505759
0.260;0.702009;-0.556728
0.270;0.686128;-0.605442
0.280;0.670317;-0.650724
0.290;0.654068;-0.691504
0.300;0.636696;-0.727028
0.310;0.617433;-0.757085
0.320;0.595548;-0.782170
0.330;0.570444;-0.803434
0.340;0.541706;-0.822379
0.350;0.509083;-0.840393
0.360;0.472427;-0.858332
0.370;0.431643;-0.876318
0.380;0.386675;-0.893790
0.390;0.337551;-0.909734
0.400;0.284476;-0.923000
0.410;0.227919;-0.932602
0.420;0.168649;-0.937928
0.430;0.107705;-0.938817
0.440;0.046312;-0.935464
0.450;-0.014203;-0.928223
0.460;-0.072483;-0.917392
0.470;-0.127223;-0.903077
0.480;-0.177303;-0.885181
0.490;-0.221906;-0.863498
0.500;-0.260538;-0.837860
0.510;-0.292920;-0.808256
0.520;-0.318823;-0.774883
0.530;-0.338013;-0.738143
0.540;-0.350348;-0.698613
0.550;-0.355995;-0.657044
0.560;-0.355628;-0.614368
0.570;-0.350518;-0.571680
0.580;-0.342463;-0.530161
0.590;-0.333595;-0.490958
0.600;-0.326093;-0.455062
0.610;-0.321887;-0.423244
0.620;-0.322432;-0.396021
0.630;-0.328619;-0.373640
0.640;-0.340832;-0.356028
0.650;-0.359089;-0.342753
0.660;-0.383189;-0.333053
0.670;-0.412810;-0.325954
0.680;-0.447563;-0.320452
0.690;-0.487024;-0.315698
0.700;-0.530745;-0.311149
0.710;-0.578237;-0.306658
0.720;-0.628911;-0.302437
0.730;-0.682014;-0.298876
0.740;-0.736574;-0.296236
0.750;-0.791434;-0.294353
0.760;-0.845351;-0.292494
0.770;-0.897161;-0.289453
0.780;-0.945900;-0.283831
0.790;-0.990811;-0.274433
0.800;-1.031191;-0.260635
0.810;-1.066188;-0.242595
0.820;-1.094655;-0.221223
0.830;-1.115193;-0.197908
0.840;-1.126397;-0.174100
0.850;-1.127199;-0.150908
0.860;-1.117158;-0.128829
0.870;-1.096533;-0.107680
0.880;-1.066096;-0.086722
0.890;-1.026774;-0.064914
0.900;-0.979336;-0.041224
0.910;-0.924268;-0.014929
0.920;-0.861870;0.014132
0.930;-0.792486;0.045392
0.940;-0.716745;0.077520
0.950;-0.635668;0.108551
0.960;-0.550631;0.136213
0.970;-0.463215;0.158377
0.980;-0.375051;0.173542
0.990;-0.287704;0.181169
1.000;-0.202620;0.181718
1.010;-0.121083;0.176331
1.020;-0.044166;0.166298
1.030;0.027361;0.152578
1.040;0.093143;0.135610
1.050;0.153325;0.115467
1.060;0.208536;0.092202
1.070;0.259746;0.066168
1.080;0.308042;0.038127
1.090;0.354418;0.009127
1.100;0.399647;-0.019763
1.110;0.444258;-0.047696
1.120;0.488625;-0.074189
1.130;0.533087;-0.099145
1.140;0.578043;-0.122768
1.150;0.623951;-0.145424
1.160;0.671256;-0.167501
1.170;0.720292;-0.189331
1.180;0.771242;-0.211240
1.190;0.824170;-0.233644
1.200;0.879094;-0.257090
1.210;0.936027;-0.282142
1.220;0.994955;-0.309130
1.230;1.055753;-0.337875
1.240;1.118099;-0.367561
1.250;1.181441;-0.396842
1.260;1.245027;-0.424178
1.270;1.307983;-0.448300
1.280;1.369387;-0.468602
1.290;1.428351;-0.485344
1.300;1.484096;-0.499615
1.310;1.536012;-0.513113
1.320;1.583669;-0.527803
1.330;1.626793;-0.545524
1.340;1.665221;-0.567610
1.350;1.698861;-0.594617
1.360;1.727680;-0.626278
1.370;1.751699;-0.661698
1.380;1.770963;-0.699689
1.390;1.785484;-0.739059
1.400;1.795185;-0.778768
1.410;1.799866;-0.817970
1.420;1.799227;-0.856045
1.430;1.792941;-0.892681
1.440;1.780774;-0.927957
1.450;1.762678;-0.962305
1.460;1.738798;-0.996295
1.470;1.709342;-1.030305
1.480;1.674391;-1.064235
1.490;1.633749;-1.097452
1.500;1.586949;-1.128991
1.510;1.533452;-1.157927
1.520;1.472956;-1.183762
1.530;1.405687;-1.206637
1.540;1.332553;-1.227308
1.550;1.255108;-1.246893
1.560;1.175350;-1.266510
1.570;1.095404;-1.286916
1.580;1.017172;-1.308277
1.590;0.942041;-1.330108
1.600;0.870712;-1.351436
1.610;0.803221;-1.371108
1.620;0.739107;-1.388155
1.630;0.677671;-1.402077
1.640;0.618242;-1.412963
1.650;0.560387;-1.421401
1.660;0.504038;-1.428248
1.670;0.449535;-1.434370
1.680;0.397541;-1.440485
1.690;0.348832;-1.447130
1.700;0.303975;-1.454658
1.710;0.263020;-1.463201
1.720;0.225327;-1.472638
1.730;0.189600;-1.482640
1.740;0.154114;-1.492876
1.750;0.117023;-1.503272
1.760;0.076637;-1.514204
1.770;0.031598;-1.526489
1.780;-0.019066;-1.541164
1.790;-0.075977;-1.559137
1.800;-0.139495;-1.580846
1.810;-0.209782;-1.606072
1.820;-0.286823;-1.633940
1.830;-0.370371;-1.663085
1.840;-0.459850;-1.691890
1.850;-0.554232;-1.718708
1.860;-0.651976;-1.742057
1.870;-0.751106;-1.760782
1.880;-0.849463;-1.774189
1.890;-0.945077;-1.782120
1.900;-1.036508;-1.784920
1.910;-1.123010;-1.783265
1.920;-1.204447;-1.777931
1.930;-1.280979;-1.769567
1.940;-1.352668;-1.758578
1.950;-1.419165;-1.745101
1.960;-1.479632;-1.729051
1.970;-1.532908;-1.710193
1.980;-1.577864;-1.688236
1.990;-1.613778;-1.662951
2.000;-1.640586;-1.634313
2.010;-1.658937;-1.602586
2.020;-1.670041;-1.568322
2.030;-1.675376;-1.532241
2.040;-1.676328;-1.495068
2.050;-1.673888;-1.457390
2.060;-1.668496;-1.419570
2.070;-1.660123;-1.381683
2.080;-1.648524;-1.343488
2.090;-1.633584;-1.304464
2.100;-1.615606;-1.263980
2.110;-1.595429;-1.221610
2.120;-1.574314;-1.177451
2.130;-1.553652;-1.132323
2.140;-1.534607;-1.087700
2.150;-1.517838;-1.045389
2.160;-1.503416;-1.007056
2.170;-1.490963;-0.973768
2.180;-1.479965;-0.945731
2.190;-1.470134;-0.922278
2.200;-1.461664;-0.902123
2.210;-1.455279;-0.883759
2.220;-1.452057;-0.865856
2.230;-1.453101;-0.847500
2.240;-1.459190;-0.828235
2.250;-1.470540;-0.807945
2.260;-1.486762;-0.786688
2.270;-1.506995;-0.764550
2.280;-1.530165;-0.741580
2.290;-1.555213;-0.717780
2.300;-1.581220;-0.693145
2.310;-1.607397;-0.667723
2.320;-1.632971;-0.641685
2.330;-1.657038;-0.615386
2.340;-1.678425;-0.589429
2.350;-1.695595;-0.564665
2.360;-1.706653;-0.542126
2.370;-1.709539;-0.522869
2.380;-1.702402;-0.507756
2.390;-1.684089;-0.497241
2.400;-1.654530;-0.491222
2.410;-1.614817;-0.489006
2.420;-1.566880;-0.489440
2.430;-1.512843;-0.491144
2.440;-1.454343;-0.492804
2.450;-1.392090;-0.493455
2.460;-1.325844;-0.492668
2.470;-1.254739;-0.490616
2.480;-1.177797;-0.487995
2.490;-1.094380;-0.485815
2.500;-1.004491;-0.485094
2.510;-0.908869;-0.486542
2.520;-0.808944;-0.490319
2.530;-0.706656;-0.495956
2.540;-0.604160;-0.502482
2.550;-0.503471;-0.508759
2.560;-0.406141;-0.513905
2.570;-0.313047;-0.517655
2.580;-0.224357;-0.520455
2.590;-0.139644;-0.523237
2.600;-0.058116;-0.526984
2.610;0.021142;-0.532323
2.620;0.098980;-0.539333
2.630;0.176087;-0.547620
2.640;0.252967;-0.556548
