f_time;copX;copY
0.010;-1.748427;1.136150
0.020;-1.693201;1.160495
0.030;-1.636064;1.184396
0.040;-1.575863;1.207549
0.050;-1.512586;1.229831
0.060;-1.447279;1.251348
0.070;-1.381529;1.272423
0.080;-1.316767;1.293499
0.090;-1.253719;1.314959
0.100;-1.192236;1.336908
0.110;-1.131498;1.358987
0.120;-1.070447;1.380285
0.130;-1.008223;1.399406
0.140;-0.944430;1.414698
0.150;-0.879189;1.424632
0.160;-0.813017;1.428198
0.170;-0.746654;1.425154
0.180;-0.680932;1.416011
0.190;-0.616758;1.401754
0.200;-0.555165;1.383425
0.210;-0.497374;1.361734
0.220;-0.444813;1.336802
0.230;-0.399055;1.308119
0.240;-0.361707;1.274695
0.250;-0.334240;1.235385
0.260;-0.317795;1.189281
0.270;-0.313014;1.136068
0.280;-0.319924;1.076210
0.290;-0.337912;1.010926
0.300;-0.365722;0.942032
0.310;-0.401473;0.871755
0.320;-0.442685;0.802600
0.330;-0.486359;0.737209
0.340;-0.529184;0.678093
0.350;-0.567896;0.627198
0.360;-0.599751;0.585425
0.370;-0.623020;0.552301
0.380;-0.637322;0.525977
0.390;-0.643708;0.503583
0.400;-0.644436;0.481836
0.410;-0.642516;0.457732
0.420;-0.641115;0.429175
0.430;-0.642972;0.395419
0.440;-0.649888;0.357230
0.450;-0.662414;0.316706
0.460;-0.679773;0.276770
0.470;-0.700060;0.240425
0.480;-0.720696;0.209941
0.490;-0.739041;0.186213
0.500;-0.753018;0.168503
0.510;-0.761607;0.154668
0.520;-0.765090;0.141801
0.530;-0.764967;0.127070
0.540;-0.763548;0.108503
0.550;-0.763306;0.085470
0.560;-0.766167;0.058781
0.570;-0.772968;0.030341
0.580;-0.783295;0.002493
0.590;-0.795772;-0.022765
0.600;-0.808654;-0.044404
0.610;-0.820438;-0.062602
0.620;-0.830225;-0.078515
0.630;-0.837716;-0.093720
0.640;-0.842922;-0.109575
0.650;-0.845761;-0.126755
0.660;-0.845765;-0.145134
0.670;-0.842035;-0.163980
0.680;-0.833437;-0.182360
0.690;-0.818973;-0.199553
0.700;-0.798169;-0.215317
0.710;-0.771372;-0.229930
0.720;-0.739836;-0.244004
0.730;-0.705555;-0.258174
0.740;-0.670881;-0.272772
0.750;-0.638020;-0.287652
0.760;-0.608569;-0.302250
0.770;-0.583206;-0.315863
0.780;-0.561656;-0.328030
0.790;-0.542889;-0.338840
0.800;-0.525489;-0.349017
0.810;-0.508040;-0.359739
0.820;-0.489432;-0.372282
0.830;-0.469010;-0.387650
0.840;-0.446594;-0.406337
0.850;-0.422355;-0.428284
0.860;-0.396613;-0.452975
0.870;-0.369625;-0.479607
0.880;-0.341481;-0.507244
0.890;-0.312154;-0.534962
0.900;-0.281683;-0.561973
0.910;-0.250341;-0.587755
0.920;-0.218676;-0.612099
0.930;-0.187376;-0.635026
0.940;-0.157066;-0.656614
0.950;-0.128149;-0.676874
0.960;-0.100800;-0.695784
0.970;-0.075079;-0.713465
0.980;-0.051094;-0.730365
0.990;-0.029111;-0.747275
1.000;-0.009542;-0.765112
1.010;0.007197;-0.784587
1.020;0.020876;-0.805926
1.030;0.031610;-0.828807
1.040;0.039854;-0.852535
1.050;0.046228;-0.876342
1.060;0.051206;-0.899710
1.070;0.054780;-0.922593
1.080;0.056203;-0.945453
1.090;0.053916;-0.969097
1.100;0.045723;-0.994320
1.110;0.029230;-1.021471
1.120;0.002492;-1.050063
1.130;-0.035309;-1.078610
1.140;-0.083364;-1.104741
1.150;-0.139160;-1.125622
1.160;-0.198935;-1.138560
1.170;-0.258597;-1.141648
1.180;-0.314802;-1.134230
1.190;-0.365764;-1.117047
1.200;-0.411444;-1.092008
1.210;-0.453086;-1.061697
1.220;-0.492365;-1.028793
1.230;-0.530552;-0.995623
1.240;-0.568030;-0.963962
1.250;-0.604277;-0.935078
1.260;-0.638260;-0.909917
1.270;-0.669005;-0.889241
1.280;-0.696079;-0.873612
1.290;-0.719770;-0.863224
1.300;-0.740950;-0.857753
1.310;-0.760756;-0.856334
1.320;-0.780254;-0.857737
1.330;-0.800228;-0.860618
1.340;-0.821123;-0.863715
1.350;-0.843095;-0.865918
1.360;-0.866065;-0.866259
1.370;-0.889750;-0.863925
1.380;-0.913660;-0.858335
1.390;-0.937100;-0.849228
1.400;-0.959167;-0.836628
1.410;-0.978760;-0.820649
1.420;-0.994609;-0.801216
1.430;-1.005360;-0.777929
1.440;-1.009737;-0.750188
1.450;-1.006771;-0.717579
1.460;-0.996068;-0.680318
1.470;-0.978016;-0.639547
1.480;-0.953878;-0.597310
1.490;-0.925707;-0.556205
1.500;-0.896087;-0.518810
1.510;-0.867740;-0.487081
1.520;-0.843062;-0.461877
1.530;-0.823726;-0.442747
1.540;-0.810449;-0.428047
1.550;-0.802976;-0.415359
1.560;-0.800248;-0.402117
1.570;-0.800718;-0.386277
1.580;-0.802757;-0.366807
1.590;-0.805073;-0.343853
1.600;-0.807003;-0.318480
1.610;-0.808557;-0.292066
1.620;-0.810135;-0.265561
1.630;-0.812025;-0.238892
1.640;-0.813849;-0.210775
1.650;-0.814264;-0.179024
1.660;-0.811103;-0.141272
1.670;-0.801982;-0.095806
1.680;-0.785125;-0.042181
1.690;-0.760071;0.018603
1.700;-0.727960;0.084397
1.710;-0.691335;0.152481
1.720;-0.653554;0.220183
1.730;-0.618023;0.285343
1.740;-0.587484;0.346541
1.750;-0.563537;0.403111
1.760;-0.546505;0.455004
1.770;-0.535657;0.502575
1.780;-0.529675;0.546352
1.790;-0.527188;0.586863
1.800;-0.527186;0.624507
1.810;-0.529211;0.659468
1.820;-0.533338;0.691627
1.830;-0.540054;0.720505
1.840;-0.550147;0.745296
1.850;-0.564619;0.765040
1.860;-0.584600;0.778886
1.870;-0.611199;0.786333
1.880;-0.645285;0.787362
1.890;-0.687288;0.782430
1.900;-0.737093;0.772412
1.910;-0.794073;0.758516
1.920;-0.857185;0.742199
1.930;-0.925046;0.725016
1.940;-0.995904;0.708436
1.950;-1.067534;0.693637
1.960;-1.137142;0.681395
1.970;-1.201440;0.672131
1.980;-1.256960;0.666075
1.990;-1.300616;0.663428
2.000;-1.330349;0.664392
2.010;-1.345667;0.669050
2.020;-1.347890;0.677191
2.030;-1.340003;0.688213
2.040;-1.326167;0.701176
2.050;-1.311008;0.715001
2.060;-1.298843;0.728738
2.070;-1.292986;0.741795
2.080;-1.295241;0.754008
2.090;-1.305663;0.765481
2.100;-1.322637;0.776238
2.110;-1.343254;0.785855
2.120;-1.363919;0.793304
2.130;-1.381066;0.797133
2.140;-1.391786;0.795889
2.150;-1.394221;0.788583
2.160;-1.387637;0.774997
2.170;-1.372239;0.755744
2.180;-1.348865;0.732100
2.190;-1.318704;0.705657
2.200;-1.283105;0.677882
2.210;-1.243471;0.649734
2.220;-1.201229;0.621457
2.230;-1.157826;0.592624
2.240;-1.114736;0.562383
2.250;-1.073403;0.529806
