f_time;copX;copY
0.010;2.724765;0.260950
0.020;2.671643;0.252177
0.030;2.619101;0.241934
0.040;2.567586;0.228820
0.050;2.517698;0.211719
0.060;2.470189;0.189948
0.070;2.425907;0.163326
0.080;2.385671;0.132110
0.090;2.350136;0.096855
0.100;2.319671;0.058303
0.110;2.294303;0.017349
0.120;2.273771;-0.024945
0.130;2.257636;-0.067376
0.140;2.245408;-0.108740
0.150;2.236616;-0.148105
0.160;2.230783;-0.185113
0.170;2.227329;-0.220161
0.180;2.225436;-0.254326
0.190;2.223954;-0.289025
0.200;2.221431;-0.325550
0.210;2.216270;-0.364677
0.220;2.206952;-0.406492
0.230;2.192265;-0.450459
0.240;2.171444;-0.495655
0.250;2.144243;-0.541006
0.260;2.110911;-0.585435
0.270;2.072129;-0.627873
0.280;2.028952;-0.667210
0.290;1.982806;-0.702285
0.300;1.935531;-0.731990
0.310;1.889383;-0.755471
0.320;1.846877;-0.772354
0.330;1.810401;-0.782895
0.340;1.781664;-0.788023
0.350;1.761147;-0.789247
0.360;1.747808;-0.788412
0.370;1.739236;-0.787326
0.380;1.732274;-0.787347
0.390;1.723959;-0.789051
0.400;1.712423;-0.792086
0.410;1.697418;-0.795267
0.420;1.680224;-0.796866
0.430;1.662993;-0.795055
0.440;1.647813;-0.788361
0.450;1.635850;-0.776046
0.460;1.626884;-0.758307
0.470;1.619344;-0.736257
0.480;1.610791;-0.711713
0.490;1.598665;-0.686855
0.500;1.581029;-0.663828
0.510;1.557075;-0.644362
0.520;1.527239;-0.629435
0.530;1.492914;-0.619082
0.540;1.455921;-0.612397
0.550;1.417982;-0.607794
0.560;1.380417;-0.603477
0.570;1.344163;-0.597994
0.580;1.310022;-0.590678
0.590;1.278974;-0.581773
0.600;1.252347;-0.572191
0.610;1.231787;-0.562996
0.620;1.219049;-0.554864
0.630;1.215708;-0.547739
0.640;1.222914;-0.540842
0.650;1.241228;-0.533012
0.660;1.270598;-0.523196
0.670;1.310388;-0.510879
0.680;1.359421;-0.496226
0.690;1.415982;-0.479879
0.700;1.477817;-0.462480
0.710;1.542203;-0.444146
0.720;1.606194;-0.424143
0.730;1.667032;-0.400929
0.740;1.722641;-0.372574
0.750;1.772010;-0.337408
0.760;1.815331;-0.294671
0.770;1.853816;-0.244947
0.780;1.889206;-0.190289
0.790;1.923109;-0.134000
0.800;1.956374;-0.080119
