f_time;copX;copY
0.010;3.040456;1.286568
0.020;3.070698;1.267457
0.030;3.101532;1.249222
0.040;3.133452;1.232717
0.050;3.166708;1.218752
0.060;3.201267;1.207913
0.070;3.236849;1.200390
0.080;3.273054;1.195950
0.090;3.309502;1.194077
0.100;3.345959;1.194204
0.110;3.382413;1.195923
0.120;3.419043;1.199108
0.130;3.456122;1.203921
0.140;3.493876;1.210720
0.150;3.532366;1.219911
0.160;3.571437;1.231796
0.170;3.610730;1.246480
0.180;3.649746;1.263865
0.190;3.687907;1.283700
0.200;3.724602;1.305642
0.210;3.759210;1.329276
0.220;3.791142;1.354100
0.230;3.819924;1.379521
0.240;3.845306;1.404913
0.250;3.867337;1.429763
0.260;3.886358;1.453881
0.270;3.902883;1.477558
0.280;3.917440;1.501572
0.290;3.930421;1.526973
0.300;3.941997;1.554686
0.310;3.952122;1.585100
0.320;3.960582;1.617816
0.330;3.967056;1.651669
0.340;3.971157;1.685018
0.350;3.972460;1.716186
0.360;3.970549;1.743917
0.370;3.965136;1.767670
0.380;3.956200;1.787669
0.390;3.944098;1.804675
0.400;3.929562;1.819616
0.410;3.913572;1.833228
0.420;3.897156;1.845874
0.430;3.881201;1.857561
0.440;3.866345;1.868140
0.450;3.852951;1.877528
0.460;3.841141;1.885851
0.470;3.830828;1.893439
0.480;3.821769;1.900738
0.490;3.813637;1.908201
0.500;3.806137;1.916186
0.510;3.799119;1.924850
0.520;3.792629;1.934054
0.530;3.786862;1.943339
0.540;3.782015;1.952007
0.550;3.778114;1.959314
0.560;3.774886;1.964700
0.570;3.771755;1.967978
0.580;3.767962;1.969389
0.590;3.762778;1.969496
0.600;3.755737;1.968982
0.610;3.746815;1.968464
0.620;3.736490;1.968387
0.630;3.725630;1.969002
0.640;3.715222;1.970372
0.650;3.706045;1.972376
0.660;3.698430;1.974737
0.670;3.692241;1.977074
0.680;3.687077;1.978976
0.690;3.682567;1.980094
0.700;3.678626;1.980238
0.710;3.675576;1.979466
0.720;3.674086;1.978121
0.730;3.674972;1.976786
0.740;3.678932;1.976137
0.750;3.686290;1.976740
0.760;3.696847;1.978863
0.770;3.709913;1.982382
0.780;3.724485;1.986860
0.790;3.739510;1.991787
0.800;3.754121;1.996866
0.810;3.767750;2.002171
0.820;3.780121;2.008056
0.830;3.791141;2.014888
0.840;3.800790;2.022756
0.850;3.809062;2.031323
0.860;3.815962;2.039911
0.870;3.821574;2.047744
0.880;3.826110;2.054245
0.890;3.829931;2.059246
0.900;3.833502;2.063050
0.910;3.837303;2.066328
0.920;3.841739;2.069893
0.930;3.847070;2.074418
0.940;3.853384;2.080194
0.950;3.860598;2.087028
0.960;3.868480;2.094318
0.970;3.876699;2.101286
0.980;3.884886;2.107242
0.990;3.892724;2.111787
1.000;3.900020;2.114877
1.010;3.906741;2.116759
1.020;3.912977;2.117817
1.030;3.918876;2.118404
1.040;3.924560;2.118725
1.050;3.930071;2.118832
1.060;3.935343;2.118722
1.070;3.940227;2.118464
1.080;3.944547;2.118289
1.090;3.948173;2.118585
1.100;3.951070;2.119825
1.110;3.953304;2.122465
1.120;3.954998;2.126845
1.130;3.956265;2.133120
1.140;3.957130;2.141206
1.150;3.957486;2.150788
1.160;3.957112;2.161391
1.170;3.955739;2.172516
1.180;3.953152;2.183794
1.190;3.949250;2.195099
1.200;3.944048;2.206600
1.210;3.937598;2.218705
1.220;3.929897;2.231915
1.230;3.920839;2.246609
1.240;3.910243;2.262820
1.250;3.897971;2.280125
1.260;3.884090;2.297710
1.270;3.868992;2.314611
1.280;3.853398;2.330002
1.290;3.838227;2.343416
1.300;3.824386;2.354814
1.310;3.812588;2.364516
1.320;3.803258;2.373063
1.330;3.796540;2.381043
1.340;3.792337;2.388932
1.350;3.790344;2.396960
1.360;3.790058;2.405072
1.370;3.790818;2.412974
1.380;3.791915;2.420271
1.390;3.792753;2.426634
1.400;3.792983;2.431977
1.410;3.792526;2.436600
1.420;3.791483;2.441232
1.430;3.789979;2.446912
1.440;3.788061;2.454709
1.450;3.785655;2.465371
1.460;3.782609;2.479037
1.470;3.778796;2.495134
1.480;3.774236;2.512502
1.490;3.769186;2.529692
1.500;3.764122;2.545363
1.510;3.759608;2.558619
1.520;3.756080;2.569189
1.530;3.753649;2.577385
1.540;3.752015;2.583882
1.550;3.750549;2.589455
1.560;3.748518;2.594758
1.570;3.745353;2.600208
1.580;3.740855;2.605985
1.590;3.735275;2.612095
1.600;3.729247;2.618415
1.610;3.723608;2.624715
1.620;3.719152;2.630661
1.630;3.716385;2.635885
1.640;3.715355;2.640139
1.650;3.715638;2.643448
1.660;3.716487;2.646175
1.670;3.717091;2.648941
1.680;3.716837;2.652432
1.690;3.715453;2.657222
1.700;3.712971;2.663670
1.710;3.709558;2.671919
1.720;3.705328;2.681957
1.730;3.700221;2.693655
1.740;3.694008;2.706778
1.750;3.686378;2.720978
1.760;3.677069;2.735841
1.770;3.665959;2.751018
1.780;3.653093;2.766405
1.790;3.638629;2.782251
1.800;3.622768;2.799075
1.810;3.605705;2.817410
1.820;3.587621;2.837489
1.830;3.568713;2.859057
1.840;3.549245;2.881418
1.850;3.529624;2.903701
1.860;3.510454;2.925233
1.870;3.492529;2.945847
1.880;3.476730;2.965965
