f_time;copX;copY
0.010;-0.084644;0.979730
0.020;-0.097172;0.980757
0.030;-0.109096;0.982468
0.040;-0.120152;0.985387
0.050;-0.130550;0.989748
0.060;-0.140883;0.995553
0.070;-0.151865;1.002668
0.080;-0.164029;1.010891
0.090;-0.177524;1.019924
0.100;-0.192078;1.029293
0.110;-0.207142;1.038274
0.120;-0.222133;1.045924
0.130;-0.236649;1.051245
0.140;-0.250575;1.053489
0.150;-0.264036;1.052465
0.160;-0.277258;1.048714
0.170;-0.290404;1.043433
0.180;-0.303468;1.038132
0.190;-0.316246;1.034177
0.200;-0.328398;1.032386
0.210;-0.339546;1.032873
0.220;-0.349366;1.035175
0.230;-0.357609;1.038569
0.240;-0.364065;1.042392
0.250;-0.368509;1.046212
0.260;-0.370685;1.049826
0.270;-0.370332;1.053180
0.280;-0.367275;1.056307
0.290;-0.361543;1.059302
0.300;-0.353496;1.062305
0.310;-0.343880;1.065471
0.320;-0.333743;1.068932
0.330;-0.324195;1.072785
0.340;-0.316094;1.077081
0.350;-0.309786;1.081825
0.360;-0.305023;1.086973
0.370;-0.301117;1.092433
0.380;-0.297242;1.098081
0.390;-0.292759;1.103781
0.400;-0.287399;1.109401
0.410;-0.281252;1.114791
0.420;-0.274592;1.119752
0.430;-0.267689;1.124016
0.440;-0.260689;1.127311
0.450;-0.253651;1.129479
0.460;-0.246667;1.130625
0.470;-0.239975;1.131184
0.480;-0.233951;1.131836
0.490;-0.228964;1.133267
0.500;-0.225183;1.135875
0.510;-0.222427;1.139579
0.520;-0.220160;1.143816
0.530;-0.217655;1.147758
0.540;-0.214217;1.150654
0.550;-0.209396;1.152166
0.560;-0.203068;1.152520
0.570;-0.195394;1.152412
0.580;-0.186695;1.152721
0.590;-0.177303;1.154170
0.600;-0.167466;1.157093
0.610;-0.157327;1.161368
0.620;-0.146967;1.166511
0.630;-0.136503;1.171886
0.640;-0.126189;1.176936
0.650;-0.116489;1.181349
0.660;-0.108058;1.185122
0.670;-0.101608;1.188536
0.680;-0.097696;1.192083
0.690;-0.096529;1.196383
0.700;-0.097879;1.202089
0.710;-0.101141;1.209756
0.720;-0.105503;1.219646
0.730;-0.110153;1.231537
0.740;-0.114455;1.244686
0.750;-0.118028;1.258003
0.760;-0.120754;1.270386
0.770;-0.122730;1.281082
0.780;-0.124200;1.289940
0.790;-0.125499;1.297458
0.800;-0.126993;1.304598
0.810;-0.129008;1.312416
0.820;-0.131770;1.321666
0.830;-0.135353;1.332567
0.840;-0.139664;1.344808
0.850;-0.144481;1.357781
0.860;-0.149521;1.370888
0.870;-0.154549;1.383784
0.880;-0.159486;1.396457
0.890;-0.164488;1.409129
0.900;-0.169921;1.422046
0.910;-0.176191;1.435251
0.920;-0.183491;1.448461
0.930;-0.191563;1.461139
0.940;-0.199612;1.472717
0.950;-0.206432;1.482841
0.960;-0.210733;1.491498
0.970;-0.211536;1.498948
0.980;-0.208489;1.505542
0.990;-0.201986;1.511534
1.000;-0.193031;1.517010
1.010;-0.182905;1.521932
1.020;-0.172730;1.526239
1.030;-0.163117;1.529919
1.040;-0.154037;1.533019
1.050;-0.144921;1.535576
1.060;-0.134917;1.537551
1.070;-0.123176;1.538832
1.080;-0.109099;1.539335
1.090;-0.092493;1.539124
1.100;-0.073607;1.538473
1.110;-0.053030;1.537798
1.120;-0.031502;1.537484
1.130;-0.009713;1.537731
1.140;0.011818;1.538504
1.150;0.032760;1.539604
1.160;0.052932;1.540819
1.170;0.072256;1.542062
1.180;0.090735;1.543414
1.190;0.108464;1.545056
1.200;0.125635;1.547112
1.210;0.142555;1.549534
1.220;0.159633;1.552113
1.230;0.177344;1.554638
1.240;0.196145;1.557091
1.250;0.216391;1.559763
1.260;0.238272;1.563203
1.270;0.261762;1.568004
1.280;0.286560;1.574517
1.290;0.312048;1.582627
1.300;0.337341;1.591729
1.310;0.361472;1.600942
1.320;0.383652;1.609466
1.330;0.403499;1.616904
1.340;0.421131;1.623374
1.350;0.437091;1.629391
1.360;0.452141;1.635598
1.370;0.467027;1.642511
1.380;0.482268;1.650366
1.390;0.498014;1.659087
1.400;0.513982;1.668362
1.410;0.529488;1.677758
1.420;0.543609;1.686818
1.430;0.555457;1.695103
1.440;0.564480;1.702189
1.450;0.570671;1.707680
1.460;0.574599;1.711285
1.470;0.577249;1.712925
1.480;0.579746;1.712803
1.490;0.583070;1.711399
1.500;0.587853;1.709354
1.510;0.594330;1.707319
1.520;0.602399;1.705781
1.530;0.611754;1.704925
1.540;0.621983;1.704574
1.550;0.632610;1.704229
1.560;0.643094;1.703221
1.570;0.652828;1.700914
1.580;0.661197;1.696869
1.590;0.667686;1.690923
1.600;0.671995;1.683151
1.610;0.674132;1.673787
1.620;0.674418;1.663145
1.630;0.673413;1.651600
1.640;0.671750;1.639587
1.650;0.669941;1.627556
1.660;0.668233;1.615876
1.670;0.666583;1.604700
1.680;0.664755;1.593900
1.690;0.662481;1.583119
1.700;0.659587;1.571918
1.710;0.656046;1.559945
1.720;0.651985;1.547061
1.730;0.647688;1.533394
1.740;0.643580;1.519312
1.750;0.640166;1.505329
1.760;0.637902;1.491954
1.770;0.637069;1.479538
1.780;0.637720;1.468166
1.790;0.639721;1.457654
1.800;0.642808;1.447647
1.810;0.646618;1.437762
1.820;0.650682;1.427723
1.830;0.654443;1.417407
1.840;0.657355;1.406784
1.850;0.659027;1.395844
1.860;0.659349;1.384571
1.870;0.658520;1.373020
1.880;0.656950;1.361404
1.890;0.655062;1.350095
1.900;0.653130;1.339484
1.910;0.651239;1.329795
1.920;0.649387;1.320994
1.930;0.647656;1.312843
1.940;0.646290;1.305057
1.950;0.645647;1.297409
1.960;0.646050;1.289749
1.970;0.647639;1.281960
1.980;0.650331;1.273902
1.990;0.653896;1.265401
2.000;0.658051;1.256295
2.010;0.662483;1.246475
2.020;0.666808;1.235889
2.030;0.670553;1.224474
2.040;0.673255;1.212091
2.050;0.674669;1.198535
2.060;0.674954;1.183668
2.070;0.674711;1.167598
2.080;0.674815;1.150754
2.090;0.676112;1.133776
2.100;0.679098;1.117263
2.110;0.683726;1.101516
2.120;0.689410;1.086408
2.130;0.695208;1.071448
2.140;0.700093;1.056009
2.150;0.703210;1.039607
2.160;0.704043;1.022105
2.170;0.702472;1.003769
2.180;0.698732;0.985162
2.190;0.693282;0.966970
2.200;0.686645;0.949811
2.210;0.679288;0.934104
2.220;0.671579;0.919984
2.230;0.663832;0.907295
2.240;0.656329;0.895648
2.250;0.649273;0.884534
2.260;0.642686;0.873456
2.270;0.636357;0.862034
2.280;0.629908;0.850071
2.290;0.622967;0.837571
2.300;0.615331;0.824709
2.310;0.607040;0.811762
2.320;0.598319;0.799042
2.330;0.589448;0.786861
2.340;0.580620;0.775523
2.350;0.571882;0.765336
2.360;0.563181;0.756590
2.370;0.554490;0.749495
2.380;0.545918;0.744097
2.390;0.537769;0.740226
2.400;0.530486;0.737538
2.410;0.524517;0.735629
2.420;0.520132;0.734181
2.430;0.517291;0.733046
2.440;0.515637;0.732231
2.450;0.514608;0.731805
2.460;0.513636;0.731806
2.470;0.512334;0.732226
2.480;0.510617;0.733062
2.490;0.508737;0.734388
2.500;0.507184;0.736368
2.510;0.506481;0.739191
2.520;0.506934;0.742977
2.530;0.508454;0.747714
2.540;0.510551;0.753262
2.550;0.512487;0.759396
2.560;0.513504;0.765891
2.570;0.513038;0.772602
2.580;0.510833;0.779528
2.590;0.506953;0.786784
2.600;0.501705;0.794494
2.610;0.495526;0.802614
2.620;0.488894;0.810810
2.630;0.482261;0.818475
2.640;0.476022;0.824912
2.650;0.470479;0.829580
2.660;0.465803;0.832281
2.670;0.461983;0.833190
2.680;0.458784;0.832734
2.690;0.455713;0.831417
2.700;0.452037;0.829658
2.710;0.446882;0.827704
2.720;0.439412;0.825615
2.730;0.429068;0.823296
2.740;0.415749;0.820592
2.750;0.399869;0.817379
2.760;0.382253;0.813626
2.770;0.363916;0.809402
2.780;0.345809;0.804840
2.790;0.328595;0.800067
2.800;0.312508;0.795143
2.810;0.297337;0.790041
2.820;0.282539;0.784686
2.830;0.267460;0.779027
2.840;0.251583;0.773099
2.850;0.234701;0.767014
2.860;0.216940;0.760873
2.870;0.198651;0.754648
2.880;0.180239;0.748122
2.890;0.162065;0.740983
2.900;0.144450;0.733035
2.910;0.127774;0.724407
2.920;0.112530;0.715572
2.930;0.099260;0.707159
2.940;0.088361;0.699646
2.950;0.079863;0.693120
2.960;0.073319;0.687235
2.970;0.067858;0.681379
2.980;0.062408;0.674950
2.990;0.055984;0.667596
3.000;0.047948;0.659318
3.010;0.038155;0.650427
3.020;0.026931;0.641372
3.030;0.014920;0.632541
3.040;0.002855;0.624098
3.050;-0.008645;0.615957
3.060;-0.019228;0.607889
3.070;-0.028859;0.599733
3.080;-0.037806;0.591548
3.090;-0.046540;0.583624
3.100;-0.055560;0.576341
3.110;-0.065228;0.569975
3.120;-0.075661;0.564562
3.130;-0.086740;0.559870
3.140;-0.098217;0.555448
3.150;-0.109852;0.550723
3.160;-0.121534;0.545130
3.170;-0.133312;0.538275
3.180;-0.145316;0.530080
3.190;-0.157620;0.520844
3.200;-0.170089;0.511174
3.210;-0.182295;0.501791
3.220;-0.193520;0.493300
3.230;-0.202856;0.486018
3.240;-0.209386;0.479953
3.250;-0.212429;0.474917
