f_time;copX;copY
0.010;-0.190748;-1.636767
0.020;-0.207954;-1.614034
0.030;-0.222664;-1.592562
0.040;-0.232760;-1.573301
0.050;-0.236775;-1.556781
0.060;-0.234116;-1.543061
0.070;-0.225115;-1.531819
0.080;-0.210871;-1.522542
0.090;-0.192940;-1.514731
0.100;-0.173004;-1.508078
0.110;-0.152618;-1.502561
0.120;-0.133091;-1.498451
0.130;-0.115467;-1.496227
0.140;-0.100537;-1.496400
0.150;-0.088852;-1.499285
0.160;-0.080760;-1.504800
0.170;-0.076487;-1.512395
0.180;-0.076256;-1.521153
0.190;-0.080371;-1.530049
0.200;-0.089191;-1.538252
0.210;-0.103024;-1.545360
0.220;-0.121997;-1.551469
0.230;-0.146012;-1.557100
0.240;-0.174827;-1.563016
0.250;-0.208210;-1.570020
0.260;-0.246066;-1.578773
0.270;-0.288436;-1.589647
0.280;-0.335357;-1.602623
0.290;-0.386620;-1.617234
0.300;-0.441580;-1.632587
0.310;-0.499094;-1.647470
0.320;-0.557654;-1.660538
0.330;-0.615651;-1.670511
0.340;-0.671668;-1.676330
0.350;-0.724684;-1.677227
0.360;-0.774183;-1.672755
0.370;-0.820148;-1.662804
0.380;-0.862991;-1.647623
0.390;-0.903411;-1.627786
0.400;-0.942198;-1.604069
0.410;-0.980026;-1.577247
0.420;-1.017303;-1.547872
0.430;-1.054119;-1.516133
0.440;-1.090320;-1.481866
0.450;-1.125652;-1.444700
0.460;-1.159937;-1.404296
0.470;-1.193228;-1.360544
0.480;-1.225908;-1.313661
0.490;-1.258673;-1.264162
0.500;-1.292411;-1.212754
0.510;-1.327990;-1.160192
0.520;-1.366069;-1.107153
0.530;-1.406987;-1.054161
0.540;-1.450764;-1.001548
0.550;-1.497126;-0.949433
0.560;-1.545470;-0.897708
0.570;-1.594741;-0.846074
0.580;-1.643317;-0.794135
0.590;-1.689067;-0.741548
0.600;-1.729656;-0.688172
0.610;-1.762986;-0.634167
0.620;-1.787590;-0.580017
0.630;-1.802807;-0.526473
0.640;-1.808741;-0.474439
0.650;-1.806093;-0.424804
0.660;-1.796000;-0.378267
0.670;-1.779956;-0.335234
0.680;-1.759743;-0.295845
0.690;-1.737264;-0.260161
0.700;-1.714204;-0.228436
0.710;-1.691551;-0.201363
0.720;-1.669163;-0.180178
0.730;-1.645593;-0.166544
0.740;-1.618378;-0.162230
0.750;-1.584764;-0.168642
0.760;-1.542676;-0.186368
0.770;-1.491541;-0.214877
0.780;-1.432665;-0.252531
0.790;-1.368991;-0.296909
0.800;-1.304409;-0.345316
0.810;-1.242869;-0.395280
0.820;-1.187636;-0.444863
0.830;-1.140831;-0.492765
0.840;-1.103305;-0.538259
0.850;-1.074809;-0.581022
0.860;-1.054408;-0.620940
0.870;-1.041063;-0.657952
0.880;-1.034211;-0.691965
0.890;-1.034106;-0.722846
0.900;-1.041733;-0.750453
0.910;-1.058309;-0.774631
0.920;-1.084566;-0.795224
0.930;-1.120139;-0.812107
0.940;-1.163343;-0.825272
0.950;-1.211415;-0.834917
0.960;-1.261103;-0.841469
0.970;-1.309315;-0.845504
0.980;-1.353579;-0.847573
0.990;-1.392228;-0.848020
1.000;-1.424377;-0.846873
1.010;-1.449793;-0.843836
1.020;-1.468738;-0.838410
1.030;-1.481753;-0.830071
1.040;-1.489398;-0.818461
1.050;-1.491965;-0.803466
1.060;-1.489242;-0.785156
1.070;-1.480375;-0.763620
1.080;-1.463949;-0.738837
1.090;-1.438319;-0.710682
1.100;-1.402190;-0.679082
1.110;-1.355247;-0.644211
1.120;-1.298588;-0.606624
1.130;-1.234677;-0.567237
1.140;-1.166774;-0.527175
1.150;-1.098019;-0.487523
1.160;-1.030557;-0.449113
1.170;-0.965063;-0.412412
1.180;-0.900864;-0.377582
1.190;-0.836548;-0.344673
1.200;-0.770753;-0.313862
1.210;-0.702769;-0.285613
1.220;-0.632736;-0.260681
1.230;-0.561474;-0.239932
1.240;-0.490149;-0.224035
1.250;-0.419945;-0.213160
1.260;-0.351839;-0.206826
1.270;-0.286485;-0.203952
1.280;-0.224194;-0.203120
1.290;-0.164997;-0.202932
1.300;-0.108775;-0.202354
1.310;-0.055382;-0.200948
1.320;-0.004683;-0.198921
1.330;0.043513;-0.197033
1.340;0.089601;-0.196376
1.350;0.134278;-0.198110
1.360;0.178486;-0.203199
