f_time;copX;copY
0.010;-2.888335;0.488343
0.020;-2.910269;0.495869
0.030;-2.930370;0.503002
0.040;-2.947137;0.509603
0.050;-2.959828;0.515836
0.060;-2.968679;0.522105
0.070;-2.974897;0.528910
0.080;-2.980413;0.536667
0.090;-2.987420;0.545535
0.100;-2.997826;0.555298
0.110;-3.012784;0.565374
0.120;-3.032439;0.574992
0.130;-3.055936;0.583516
0.140;-3.081664;0.590766
0.150;-3.107632;0.597199
0.160;-3.131874;0.603828
0.170;-3.152782;0.611914
0.180;-3.169313;0.622515
0.190;-3.181044;0.636050
0.200;-3.188087;0.652024
0.210;-3.190906;0.669088
0.220;-3.190111;0.685426
0.230;-3.186297;0.699335
0.240;-3.179993;0.709728
0.250;-3.171734;0.716398
0.260;-3.162182;0.719982
0.270;-3.152182;0.721705
0.280;-3.142670;0.723006
0.290;-3.134464;0.725160
0.300;-3.128030;0.728989
0.310;-3.123356;0.734739
0.320;-3.119993;0.742158
0.330;-3.117225;0.750720
0.340;-3.114288;0.759864
0.350;-3.110545;0.769130
0.360;-3.105577;0.778167
0.370;-3.099227;0.786682
0.380;-3.091605;0.794462
0.390;-3.083027;0.801493
0.400;-3.073906;0.808082
0.410;-3.064631;0.814894
0.420;-3.055516;0.822813
0.430;-3.046806;0.832681
0.440;-3.038716;0.845009
0.450;-3.031453;0.859806
0.460;-3.025207;0.876562
0.470;-3.020136;0.894366
0.480;-3.016328;0.912077
0.490;-3.013753;0.928498
0.500;-3.012208;0.942554
0.510;-3.011276;0.953472
0.520;-3.010362;0.960917
0.530;-3.008815;0.965061
0.540;-3.006096;0.966550
0.550;-3.001919;0.966365
0.560;-2.996294;0.965616
0.570;-2.989467;0.965314
0.580;-2.981770;0.966184
0.590;-2.973473;0.968543
0.600;-2.964688;0.972291
0.610;-2.955366;0.976985
0.620;-2.945338;0.981993
0.630;-2.934355;0.986661
0.640;-2.922110;0.990473
0.650;-2.908284;0.993176
0.660;-2.892648;0.994865
0.670;-2.875185;0.995981
0.680;-2.856144;0.997194
0.690;-2.835964;0.999205
0.700;-2.815079;1.002513
0.710;-2.793736;1.007245
0.720;-2.771927;1.013134
0.730;-2.749469;1.019634
0.740;-2.726145;1.026101
0.750;-2.701776;1.031939
0.760;-2.676185;1.036672
0.770;-2.649088;1.039973
0.780;-2.619996;1.041739
0.790;-2.588218;1.042212
0.800;-2.553011;1.042037
0.810;-2.513874;1.042158
0.820;-2.470858;1.043554
0.830;-2.424755;1.046910
0.840;-2.377063;1.052415
0.850;-2.329713;1.059768
0.860;-2.284671;1.068384
0.870;-2.243571;1.077654
0.880;-2.207507;1.087123
0.890;-2.177032;1.096489
0.900;-2.152285;1.105445
0.910;-2.133124;1.113495
0.920;-2.119180;1.119873
0.930;-2.109859;1.123639
0.940;-2.104359;1.123945
0.950;-2.101760;1.120378
0.960;-2.101195;1.113206
0.970;-2.102020;1.103387
0.980;-2.103884;1.092309
0.990;-2.106664;1.081418
1.000;-2.110315;1.071885
1.010;-2.114739;1.064455
1.020;-2.119753;1.059442
1.030;-2.125153;1.056813
1.040;-2.130858;1.056247
1.050;-2.137026;1.057181
1.060;-2.144076;1.058862
1.070;-2.152545;1.060513
1.080;-2.162807;1.061597
1.090;-2.174771;1.062066
1.100;-2.187717;1.062473
1.110;-2.200389;1.063840
1.120;-2.211344;1.067343
1.130;-2.219411;1.073920
1.140;-2.224059;1.083962
1.150;-2.225506;1.097181
1.160;-2.224560;1.112718
1.170;-2.222274;1.129400
1.180;-2.219586;1.146043
1.190;-2.217117;1.161676
1.200;-2.215174;1.175658
1.210;-2.213904;1.187705
1.220;-2.213477;1.197878
1.230;-2.214183;1.206522
1.240;-2.216416;1.214148
1.250;-2.220564;1.221248
1.260;-2.226872;1.228115
1.270;-2.235360;1.234763
1.280;-2.245841;1.241032
1.290;-2.258046;1.246814
1.300;-2.271760;1.252274
1.310;-2.286896;1.257921
1.320;-2.303444;1.264455
1.330;-2.321324;1.272459
1.340;-2.340233;1.282124
1.350;-2.359581;1.293134
1.360;-2.378606;1.304752
1.370;-2.396633;1.316038
1.380;-2.413340;1.326095
1.390;-2.428876;1.334273
1.400;-2.443750;1.340267
1.410;-2.458538;1.344091
1.420;-2.473567;1.345971
1.430;-2.488724;1.346206
1.440;-2.503483;1.345091
1.450;-2.517155;1.342929
1.460;-2.529235;1.340086
1.470;-2.539697;1.336997
1.480;-2.549088;1.334097
1.490;-2.558388;1.331689
1.500;-2.568693;1.329860
1.510;-2.580838;1.328479
1.520;-2.595096;1.327281
1.530;-2.611040;1.325979
1.540;-2.627657;1.324345
1.550;-2.643651;1.322269
1.560;-2.657799;1.319765
1.570;-2.669209;1.316947
1.580;-2.677400;1.313968
1.590;-2.682258;1.310938
1.600;-2.683972;1.307844
1.610;-2.683017;1.304539
1.620;-2.680152;1.300801
1.630;-2.676356;1.296468
1.640;-2.672667;1.291541
1.650;-2.669953;1.286193
1.660;-2.668699;1.280691
1.670;-2.668893;1.275276
1.680;-2.670068;1.270083
1.690;-2.671486;1.265138
1.700;-2.672410;1.260411
