f_time;copX;copY
0.010;-1.647401;-1.685487
0.020;-1.629028;-1.675387
0.030;-1.611973;-1.665937
0.040;-1.597276;-1.657620
0.050;-1.585497;-1.650560
0.060;-1.576668;-1.644496
0.070;-1.570403;-1.638904
0.080;-1.566091;-1.633246
0.090;-1.563093;-1.627265
0.100;-1.560887;-1.621153
0.110;-1.559115;-1.615512
0.120;-1.557574;-1.611099
0.130;-1.556159;-1.608471
0.140;-1.554771;-1.607726
0.150;-1.553246;-1.608461
0.160;-1.551319;-1.609950
0.170;-1.548691;-1.611398
0.180;-1.545142;-1.612142
0.190;-1.540641;-1.611735
0.200;-1.535418;-1.609921
0.210;-1.529973;-1.606577
0.220;-1.525016;-1.601662
0.230;-1.521352;-1.595207
0.240;-1.519710;-1.587365
0.250;-1.520561;-1.578486
0.260;-1.523960;-1.569137
0.270;-1.529508;-1.560003
0.280;-1.536456;-1.551690
0.290;-1.543930;-1.544524
0.300;-1.551180;-1.538459
0.310;-1.557769;-1.533155
0.320;-1.563638;-1.528177
0.330;-1.569064;-1.523226
0.340;-1.574516;-1.518294
0.350;-1.580482;-1.513688
0.360;-1.587330;-1.509915
0.370;-1.595283;-1.507474
0.380;-1.604473;-1.506663
0.390;-1.614995;-1.507477
0.400;-1.626903;-1.509617
0.410;-1.640107;-1.512562
0.420;-1.654250;-1.515631
0.430;-1.668627;-1.518033
0.440;-1.682242;-1.518959
0.450;-1.693990;-1.517751
0.460;-1.702911;-1.514133
0.470;-1.708417;-1.508382
0.480;-1.710427;-1.501354
0.490;-1.709363;-1.494279
0.500;-1.706031;-1.488396
0.510;-1.701450;-1.484551
0.520;-1.696678;-1.482955
0.530;-1.692679;-1.483183
0.540;-1.690223;-1.484387
0.550;-1.689823;-1.485620
0.560;-1.691698;-1.486125
0.570;-1.695803;-1.485552
0.580;-1.701894;-1.484041
0.590;-1.709605;-1.482153
0.600;-1.718433;-1.480657
0.610;-1.727657;-1.480211
0.620;-1.736275;-1.481089
0.630;-1.743091;-1.483047
0.640;-1.746975;-1.485401
0.650;-1.747230;-1.487277
0.660;-1.743889;-1.487948
0.670;-1.737783;-1.487158
0.680;-1.730340;-1.485286
0.690;-1.723172;-1.483273
0.700;-1.717626;-1.482327
0.710;-1.714477;-1.483491
0.720;-1.713859;-1.487233
0.730;-1.715420;-1.493185
0.740;-1.718584;-1.500138
0.750;-1.722783;-1.506332
0.760;-1.727565;-1.509996
0.770;-1.732567;-1.509971
0.780;-1.737402;-1.506182
0.790;-1.741521;-1.499760
0.800;-1.744124;-1.492772
0.810;-1.744194;-1.487634
0.820;-1.740650;-1.486410
0.830;-1.732604;-1.490214
0.840;-1.719611;-1.498923
0.850;-1.701830;-1.511302
0.860;-1.680077;-1.525452
0.870;-1.655752;-1.539399
0.880;-1.630688;-1.551599
0.890;-1.606901;-1.561198
0.900;-1.586269;-1.568022
0.910;-1.570202;-1.572373
0.920;-1.559393;-1.574767
0.930;-1.553723;-1.575719
0.940;-1.552349;-1.575636
0.950;-1.553958;-1.574813
0.960;-1.557120;-1.573511
0.970;-1.560644;-1.572035
0.980;-1.563812;-1.570748
0.990;-1.566435;-1.569969
1.000;-1.568699;-1.569801
1.010;-1.570898;-1.569999
1.020;-1.573139;-1.569988
1.030;-1.575186;-1.569053
1.040;-1.576512;-1.566629
1.050;-1.576540;-1.562566
1.060;-1.574954;-1.557248
1.070;-1.571924;-1.551533
1.080;-1.568114;-1.546529
1.090;-1.564480;-1.543273
1.100;-1.561975;-1.542433
1.110;-1.561293;-1.544116
1.120;-1.562735;-1.547880
1.130;-1.566189;-1.552899
1.140;-1.571212;-1.558193
1.150;-1.577167;-1.562839
1.160;-1.583389;-1.566116
1.170;-1.589347;-1.567604
1.180;-1.594751;-1.567239
1.190;-1.599594;-1.565300
1.200;-1.604086;-1.562341
1.210;-1.608506;-1.559064
1.220;-1.613000;-1.556169
1.230;-1.617424;-1.554178
1.240;-1.621347;-1.553324
1.250;-1.624209;-1.553521
1.260;-1.625590;-1.554427
1.270;-1.625442;-1.555532
1.280;-1.624180;-1.556278
1.290;-1.622617;-1.556192
1.300;-1.621712;-1.555036
1.310;-1.622243;-1.552892
1.320;-1.624493;-1.550121
1.330;-1.628101;-1.547171
1.340;-1.632161;-1.544345
1.350;-1.635558;-1.541645
1.360;-1.637401;-1.538804
1.370;-1.637392;-1.535483
1.380;-1.635959;-1.531534
1.390;-1.634108;-1.527173
1.400;-1.633058;-1.522967
1.410;-1.633815;-1.519653
1.420;-1.636855;-1.517831
1.430;-1.641997;-1.517682
1.440;-1.648486;-1.518788
1.450;-1.655233;-1.520174
1.460;-1.661134;-1.520558
1.470;-1.665361;-1.518743
1.480;-1.667528;-1.513983
1.490;-1.667717;-1.506203
1.500;-1.666396;-1.495974
1.510;-1.664299;-1.484258
1.520;-1.662299;-1.472045
1.530;-1.661260;-1.460025
1.540;-1.661872;-1.448447
1.550;-1.664479;-1.437201
1.560;-1.668947;-1.426045
1.570;-1.674612;-1.414822
1.580;-1.680341;-1.403557
1.590;-1.684732;-1.392433
1.600;-1.686433;-1.381723
1.610;-1.684514;-1.371743
1.620;-1.678770;-1.362835
1.630;-1.669827;-1.355360
1.640;-1.659014;-1.349659
1.650;-1.648019;-1.345992
1.660;-1.638447;-1.344457
1.670;-1.631420;-1.344955
1.680;-1.627339;-1.347193
1.690;-1.625902;-1.350744
1.700;-1.626337;-1.355118
1.710;-1.627719;-1.359840
1.720;-1.629203;-1.364516
1.730;-1.630096;-1.368867
1.740;-1.629799;-1.372723
1.750;-1.627736;-1.375966
1.760;-1.623374;-1.378486
1.770;-1.616365;-1.380174
1.780;-1.606777;-1.380978
1.790;-1.595272;-1.380974
1.800;-1.583119;-1.380384
1.810;-1.571950;-1.379560
1.820;-1.563324;-1.378900
1.830;-1.558233;-1.378769
1.840;-1.556746;-1.379413
1.850;-1.557924;-1.380922
1.860;-1.560049;-1.383237
1.870;-1.561098;-1.386225
1.880;-1.559300;-1.389774
1.890;-1.553638;-1.393875
1.900;-1.544128;-1.398639
1.910;-1.531783;-1.404236
1.920;-1.518260;-1.410783
1.930;-1.505305;-1.418187
1.940;-1.494206;-1.426065
1.950;-1.485447;-1.433764
1.960;-1.478698;-1.440549
1.970;-1.473073;-1.445855
1.980;-1.467554;-1.449506
1.990;-1.461398;-1.451800
2.000;-1.454381;-1.453402
2.010;-1.446780;-1.455141
2.020;-1.439099;-1.457829
2.030;-1.431633;-1.462205
2.040;-1.424090;-1.468959
2.050;-1.415499;-1.478728
2.060;-1.404498;-1.491930
2.070;-1.389912;-1.508498
2.080;-1.371363;-1.527681
2.090;-1.349615;-1.548128
2.100;-1.326491;-1.568244
2.110;-1.304405;-1.586639
2.120;-1.285740;-1.602461
2.130;-1.272291;-1.615481
2.140;-1.264952;-1.625963
2.150;-1.263663;-1.634403
2.160;-1.267585;-1.641254
2.170;-1.275413;-1.646722
2.180;-1.285706;-1.650742
2.190;-1.297164;-1.653089
2.200;-1.308769;-1.653560
2.210;-1.319801;-1.652102
2.220;-1.329758;-1.648837
2.230;-1.338273;-1.643987
2.240;-1.345117;-1.637748
2.250;-1.350284;-1.630183
2.260;-1.354092;-1.621194
2.270;-1.357209;-1.610591
2.280;-1.360541;-1.598212
2.290;-1.364999;-1.584001
2.300;-1.371230;-1.568026
2.310;-1.379413;-1.550424
2.320;-1.389230;-1.531385
2.330;-1.400011;-1.511187
2.340;-1.410995;-1.490289
2.350;-1.421603;-1.469387
2.360;-1.431616;-1.449362
2.370;-1.441185;-1.431101
2.380;-1.450662;-1.415240
2.390;-1.460333;-1.401973
2.400;-1.470197;-1.391016
2.410;-1.479930;-1.381772
2.420;-1.489058;-1.373596
2.430;-1.497256;-1.366002
2.440;-1.504582;-1.358721
2.450;-1.511512;-1.351628
2.460;-1.518738;-1.344614
2.470;-1.526839;-1.337489
2.480;-1.536002;-1.329966
2.490;-1.545938;-1.321732
2.500;-1.556012;-1.312564
2.510;-1.565542;-1.302455
2.520;-1.574098;-1.291674
2.530;-1.581696;-1.280727
2.540;-1.588785;-1.270237
2.550;-1.596023;-1.260790
2.560;-1.603948;-1.252803
2.570;-1.612683;-1.246423
2.580;-1.621827;-1.241461
2.590;-1.630598;-1.237345
2.600;-1.638150;-1.233146
2.610;-1.643915;-1.227707
2.620;-1.647828;-1.219897
2.630;-1.650350;-1.208910
2.640;-1.652321;-1.194496
2.650;-1.654703;-1.177046
2.660;-1.658278;-1.157504
2.670;-1.663424;-1.137132
2.680;-1.670022;-1.117168
2.690;-1.677527;-1.098491
2.700;-1.685132;-1.081410
2.710;-1.691965;-1.065698
2.720;-1.697299;-1.050865
2.730;-1.700726;-1.036566
2.740;-1.702284;-1.022943
2.750;-1.702439;-1.010746
2.760;-1.701924;-1.001149
2.770;-1.701462;-0.995331
2.780;-1.701503;-0.994021
2.790;-1.702083;-0.997199
2.800;-1.702839;-1.004081
2.810;-1.703175;-1.013388
2.820;-1.702503;-1.023774
2.830;-1.700454;-1.034234
2.840;-1.696990;-1.044338
2.850;-1.692366;-1.054251
2.860;-1.687002;-1.064545
2.870;-1.681334;-1.075910
2.880;-1.675694;-1.088858
2.890;-1.670241;-1.103498
2.900;-1.664945;-1.119460
2.910;-1.659633;-1.136007
2.920;-1.654081;-1.152311
2.930;-1.648094;-1.167818
2.940;-1.641519;-1.182562
2.950;-1.634186;-1.197272
2.960;-1.625816;-1.213194
2.970;-1.615951;-1.231670
2.980;-1.603969;-1.253606
2.990;-1.589230;-1.279064
3.000;-1.571317;-1.307113
3.010;-1.550254;-1.336041
3.020;-1.526634;-1.363830
3.030;-1.501579;-1.388744
3.040;-1.476568;-1.409833
3.050;-1.453127;-1.427169
3.060;-1.432450;-1.441741
3.070;-1.415052;-1.455061
3.080;-1.400602;-1.468637
3.090;-1.388046;-1.483508
3.100;-1.375999;-1.499986
3.110;-1.363236;-1.517688
3.120;-1.349084;-1.535774
3.130;-1.333554;-1.553281
3.140;-1.317222;-1.569368
3.150;-1.300948;-1.583411
3.160;-1.285554;-1.594967
3.170;-1.271587;-1.603730
3.180;-1.259210;-1.609585
3.190;-1.248258;-1.612755
3.200;-1.238432;-1.613920
3.210;-1.229538;-1.614186
3.220;-1.221675;-1.614868
3.230;-1.215276;-1.617159
3.240;-1.210967;-1.621804
3.250;-1.209337;-1.628877
3.260;-1.210727;-1.637727
3.270;-1.215133;-1.647102
3.280;-1.222235;-1.655441
3.290;-1.231511;-1.661280
3.300;-1.242376;-1.663652
3.310;-1.254287;-1.662287
3.320;-1.266789;-1.657523
3.330;-1.279521;-1.649995
3.340;-1.292184;-1.640299
3.350;-1.304513;-1.628793
3.360;-1.316274;-1.615602
3.370;-1.327295;-1.600759
3.380;-1.337539;-1.584367
3.390;-1.347152;-1.566705
3.400;-1.356478;-1.548231
3.410;-1.366014;-1.529500
3.420;-1.376298;-1.511037
3.430;-1.387777;-1.493231
3.440;-1.400683;-1.476256
3.450;-1.414984;-1.460033
3.460;-1.430397;-1.444220
3.470;-1.446482;-1.428278
3.480;-1.462763;-1.411608
3.490;-1.478860;-1.393731
3.500;-1.494573;-1.374444
3.510;-1.509870;-1.353904
3.520;-1.524803;-1.332587
3.530;-1.539385;-1.311163
3.540;-1.553513;-1.290324
3.550;-1.566985;-1.270640
3.560;-1.579596;-1.252474
3.570;-1.591285;-1.235991
3.580;-1.602274;-1.221216
3.590;-1.613133;-1.208108
3.600;-1.624703;-1.196579
3.610;-1.637865;-1.186463
3.620;-1.653198;-1.177457
3.630;-1.670687;-1.169098
3.640;-1.689615;-1.160850
3.650;-1.708684;-1.152281
3.660;-1.726346;-1.143254
3.670;-1.741200;-1.134026
3.680;-1.752344;-1.125213
3.690;-1.759565;-1.117647
3.700;-1.763330;-1.112190
3.710;-1.764611;-1.109507
3.720;-1.764607;-1.109849
3.730;-1.764438;-1.112886
3.740;-1.764906;-1.117687
3.750;-1.766397;-1.122888
3.760;-1.768929;-1.127057
3.770;-1.772297;-1.129142
3.780;-1.776189;-1.128857
3.790;-1.780211;-1.126814
3.800;-1.783835;-1.124347
3.810;-1.786385;-1.123068
3.820;-1.787124;-1.124342
3.830;-1.785442;-1.128888
3.840;-1.781036;-1.136628
3.850;-1.773995;-1.146803
3.860;-1.764763;-1.158271
3.870;-1.754029;-1.169875
3.880;-1.742596;-1.180747
3.890;-1.731243;-1.190477
3.900;-1.720604;-1.199101
3.910;-1.711036;-1.206995
3.920;-1.702482;-1.214740
3.930;-1.694403;-1.223003
3.940;-1.685824;-1.232436
3.950;-1.675539;-1.243558
3.960;-1.662464;-1.256621
3.970;-1.645989;-1.271472
3.980;-1.626207;-1.287486
3.990;-1.603901;-1.303593
4.000;-1.580322;-1.318480
4.010;-1.556852;-1.330885
4.020;-1.534691;-1.339915
4.030;-1.514655;-1.345232
4.040;-1.497131;-1.347081
4.050;-1.482163;-1.346164
4.060;-1.469615;-1.343442
4.070;-1.459327;-1.339911
4.080;-1.451202;-1.336400
4.090;-1.445194;-1.333401
4.100;-1.441227;-1.331005
4.110;-1.439105;-1.328933
4.120;-1.438495;-1.326694
4.130;-1.438992;-1.323797
4.140;-1.440222;-1.319956
4.150;-1.441905;-1.315213
4.160;-1.443832;-1.309907
4.170;-1.445783;-1.304523
4.180;-1.447458;-1.299480
4.190;-1.448514;-1.294994
4.200;-1.448674;-1.291058
4.210;-1.447849;-1.287538
4.220;-1.446189;-1.284328
4.230;-1.444027;-1.281469
4.240;-1.441754;-1.279174
4.250;-1.439700;-1.277752
4.260;-1.438042;-1.277475
4.270;-1.436771;-1.278449
4.280;-1.435696;-1.280545
4.290;-1.434484;-1.283394
4.300;-1.432763;-1.286458
4.310;-1.430245;-1.289157
4.320;-1.426844;-1.291030
4.330;-1.422708;-1.291886
4.340;-1.418165;-1.291888
4.350;-1.413586;-1.291501
4.360;-1.409268;-1.291290
4.370;-1.405391;-1.291668
4.380;-1.402063;-1.292724
4.390;-1.399395;-1.294198
4.400;-1.397565;-1.295601
4.410;-1.396801;-1.296386
4.420;-1.397307;-1.296079
4.430;-1.399152;-1.294353
4.440;-1.402178;-1.291082
4.450;-1.406000;-1.286402
4.460;-1.410120;-1.280754
4.470;-1.414112;-1.274849
4.480;-1.417781;-1.269548
4.490;-1.421241;-1.265655
4.500;-1.424894;-1.263723
4.510;-1.429331;-1.263902
4.520;-1.435172;-1.265894
4.530;-1.442881;-1.269036
4.540;-1.452558;-1.272507
4.550;-1.463787;-1.275600
4.560;-1.475601;-1.277932
4.570;-1.486625;-1.279520
4.580;-1.495394;-1.280705
4.590;-1.500755;-1.281984
4.600;-1.502240;-1.283805
4.610;-1.500260;-1.286401
4.620;-1.496032;-1.289732
4.630;-1.491233;-1.293541
4.640;-1.487500;-1.297500
4.650;-1.485980;-1.301363
4.660;-1.487094;-1.305045
4.670;-1.490601;-1.308591
4.680;-1.495857;-1.312054
4.690;-1.502156;-1.315378
4.700;-1.508998;-1.318364
4.710;-1.516205;-1.320773
4.720;-1.523877;-1.322515
4.730;-1.532221;-1.323818
4.740;-1.541343;-1.325266
4.750;-1.551093;-1.327666
4.760;-1.561033;-1.331754
4.770;-1.570522;-1.337888
4.780;-1.578891;-1.345901
4.790;-1.585650;-1.355206
4.800;-1.590679;-1.365106
4.810;-1.594314;-1.375103
4.820;-1.597270;-1.385067
4.830;-1.600446;-1.395229
4.840;-1.604663;-1.406046
4.850;-1.610434;-1.418023
4.860;-1.617817;-1.431520
4.870;-1.626409;-1.446610
4.880;-1.635472;-1.463014
4.890;-1.644187;-1.480122
4.900;-1.651900;-1.497086
4.910;-1.658288;-1.512957
