f_time;copX;copY
0.010;0.809756;-1.278942
0.020;0.803920;-1.274513
0.030;0.797977;-1.270894
0.040;0.791817;-1.268655
0.050;0.785367;-1.267928
0.060;0.778694;-1.268453
0.070;0.772156;-1.269722
0.080;0.766478;-1.271113
0.090;0.762701;-1.271980
0.100;0.761991;-1.271721
0.110;0.765423;-1.269912
0.120;0.773819;-1.266467
0.130;0.787717;-1.261763
0.140;0.807417;-1.256609
0.150;0.833017;-1.252044
0.160;0.864370;-1.249035
0.170;0.900972;-1.248199
0.180;0.941857;-1.249652
0.190;0.985607;-1.253035
0.200;1.030522;-1.257691
0.210;1.074908;-1.262902
0.220;1.117414;-1.268046
0.230;1.157263;-1.272642
0.240;1.194312;-1.276309
0.250;1.228903;-1.278732
0.260;1.261585;-1.279688
0.270;1.292825;-1.279110
0.280;1.322793;-1.277143
0.290;1.351265;-1.274141
0.300;1.377640;-1.270567
0.310;1.401017;-1.266857
0.320;1.420281;-1.263314
0.330;1.434201;-1.260096
0.340;1.441575;-1.257276
0.350;1.441453;-1.254929
0.360;1.433419;-1.253173
0.370;1.417830;-1.252172
0.380;1.395900;-1.252101
0.390;1.369526;-1.253081
0.400;1.340911;-1.255097
0.410;1.312114;-1.257919
0.420;1.284701;-1.261074
0.430;1.259581;-1.263897
0.440;1.237004;-1.265677
0.450;1.216664;-1.265862
0.460;1.197847;-1.264292
0.470;1.179612;-1.261363
0.480;1.160979;-1.258040
0.490;1.141151;-1.255632
0.500;1.119714;-1.255407
0.510;1.096771;-1.258176
0.520;1.072924;-1.264045
0.530;1.049082;-1.272441
0.540;1.026139;-1.282387
0.550;1.004688;-1.292896
0.560;0.984861;-1.303299
0.570;0.966359;-1.313352
0.580;0.948603;-1.323135
0.590;0.930921;-1.332840
0.600;0.912722;-1.342581
0.610;0.893588;-1.352298
0.620;0.873300;-1.361755
0.630;0.851806;-1.370620
0.640;0.829170;-1.378587
0.650;0.805537;-1.385515
0.660;0.781108;-1.391553
0.670;0.756115;-1.397178
0.680;0.730787;-1.403098
0.690;0.705329;-1.410059
0.700;0.679897;-1.418615
0.710;0.654592;-1.428959
0.720;0.629435;-1.440817
0.730;0.604343;-1.453445
0.740;0.579123;-1.465748
0.750;0.553501;-1.476524
0.760;0.527221;-1.484799
0.770;0.500192;-1.490143
0.780;0.472635;-1.492860
0.790;0.445112;-1.493928
0.800;0.418390;-1.494684
0.810;0.393158;-1.496335
0.820;0.369752;-1.499498
0.830;0.348008;-1.503971
0.840;0.327349;-1.508837
0.850;0.307052;-1.512808
0.860;0.286583;-1.514649
0.870;0.265848;-1.513503
0.880;0.245262;-1.509067
0.890;0.225659;-1.501615
0.900;0.208094;-1.491926
0.910;0.193607;-1.481110
0.920;0.183014;-1.470344
0.930;0.176729;-1.460557
0.940;0.174667;-1.452193
0.950;0.176264;-1.445126
0.960;0.180626;-1.438764
0.970;0.186782;-1.432280
0.980;0.193940;-1.424879
0.990;0.201656;-1.416029
1.000;0.209860;-1.405571
1.010;0.218758;-1.393686
1.020;0.228671;-1.380727
1.030;0.239902;-1.367026
1.040;0.252683;-1.352788
1.050;0.267222;-1.338120
1.060;0.283807;-1.323130
1.070;0.302909;-1.307996
1.080;0.325220;-1.292970
1.090;0.351583;-1.278327
1.100;0.382840;-1.264308
1.110;0.419651;-1.251041
1.120;0.462337;-1.238459
1.130;0.510810;-1.226233
1.140;0.564571;-1.213794
1.150;0.622802;-1.200495
1.160;0.684543;-1.185860
1.170;0.748910;-1.169814
1.180;0.815272;-1.152734
1.190;0.883310;-1.135274
1.200;0.952922;-1.118043
1.210;1.024042;-1.101320
1.220;1.096462;-1.084933
1.230;1.169743;-1.068347
1.240;1.243236;-1.050909
1.250;1.316207;-1.032105
1.260;1.387968;-1.011743
1.270;1.457959;-0.989996
1.280;1.525754;-0.967334
1.290;1.590999;-0.944404
1.300;1.653336;-0.921871
1.310;1.712355;-0.900286
1.320;1.767619;-0.880009
1.330;1.818784;-0.861201
1.340;1.865792;-0.843858
1.350;1.909045;-0.827836
1.360;1.949413;-0.812864
1.370;1.988007;-0.798591
1.380;2.025757;-0.784687
1.390;2.062975;-0.770967
1.400;2.099133;-0.757476
1.410;2.132957;-0.744447
1.420;2.162806;-0.732160
1.430;2.187159;-0.720760
1.440;2.205045;-0.710171
1.450;2.216271;-0.700125
1.460;2.221429;-0.690313
1.470;2.221692;-0.680557
1.480;2.218465;-0.670943
1.490;2.212987;-0.661863
1.500;2.206011;-0.653940
1.510;2.197663;-0.647834
1.520;2.187542;-0.643987
1.530;2.174986;-0.642399
1.540;2.159374;-0.642578
1.550;2.140359;-0.643718
1.560;2.117960;-0.645013
1.570;2.092535;-0.645954
1.580;2.064674;-0.646468
1.590;2.035044;-0.646870
1.600;2.004242;-0.647669
1.610;1.972655;-0.649332
1.620;1.940417;-0.652110
1.630;1.907467;-0.655974
1.640;1.873726;-0.660688
1.650;1.839291;-0.665949
1.660;1.804532;-0.671527
1.670;1.770007;-0.677333
1.680;1.736246;-0.683379
1.690;1.703509;-0.689650
1.700;1.671627;-0.695991
1.710;1.639977;-0.702091
1.720;1.607590;-0.707577
1.730;1.573400;-0.712205
1.740;1.536575;-0.716012
1.750;1.496841;-0.719339
1.760;1.454671;-0.722702
1.770;1.411257;-0.726574
1.780;1.368290;-0.731223
1.790;1.327605;-0.736656
1.800;1.290787;-0.742676
1.810;1.258851;-0.748968
1.820;1.232059;-0.755180
1.830;1.209928;-0.761016
1.840;1.191415;-0.766313
1.850;1.175197;-0.771080
1.860;1.159984;-0.775484
1.870;1.144781;-0.779777
1.880;1.129044;-0.784224
1.890;1.112712;-0.789082
1.900;1.096131;-0.794615
1.910;1.079897;-0.801122
1.920;1.064672;-0.808888
1.930;1.050994;-0.818071
1.940;1.039137;-0.828575
1.950;1.029041;-0.839971
1.960;1.020354;-0.851554
1.970;1.012554;-0.862526
1.980;1.005140;-0.872277
1.990;0.997812;-0.880608
2.000;0.990560;-0.887799
2.010;0.983616;-0.894462
2.020;0.977295;-0.901292
2.030;0.971842;-0.908828
2.040;0.967366;-0.917361
2.050;0.963880;-0.926980
2.060;0.961344;-0.937695
2.070;0.959655;-0.949501
2.080;0.958561;-0.962320
2.090;0.957605;-0.975882
2.100;0.956173;-0.989627
2.110;0.953663;-1.002779
2.120;0.949716;-1.014570
2.130;0.944400;-1.024549
2.140;0.938298;-1.032813
2.150;0.932436;-1.040036
2.160;0.928089;-1.047243
2.170;0.926511;-1.055443
2.180;0.928675;-1.065271
2.190;0.935074;-1.076803
2.200;0.945657;-1.089610
2.210;0.959923;-1.102988
2.220;0.977146;-1.116265
2.230;0.996643;-1.129056
2.240;1.017990;-1.141383
2.250;1.041108;-1.153646
2.260;1.066237;-1.166461
2.270;1.093798;-1.180417
2.280;1.124198;-1.195832
2.290;1.157610;-1.212613
2.300;1.193813;-1.230272
2.310;1.232159;-1.248100
2.320;1.271709;-1.265388
2.330;1.311467;-1.281566
2.340;1.350619;-1.296229
2.350;1.388688;-1.309108
2.360;1.425572;-1.320027
2.370;1.461499;-1.328885
2.380;1.496908;-1.335642
2.390;1.532277;-1.340344
2.400;1.567911;-1.343186
2.410;1.603735;-1.344589
2.420;1.639150;-1.345220
2.430;1.673033;-1.345906
2.440;1.703916;-1.347457
2.450;1.730303;-1.350425
2.460;1.751010;-1.354921
2.470;1.765409;-1.360563
2.480;1.773513;-1.366613
2.490;1.775891;-1.372238
2.500;1.773466;-1.376778
2.510;1.767265;-1.379905
2.520;1.758204;-1.381640
2.530;1.746966;-1.382274
2.540;1.733975;-1.382226
2.550;1.719432;-1.381887
2.560;1.703367;-1.381485
2.570;1.685694;-1.381045
2.580;1.666280;-1.380455
2.590;1.645036;-1.379609
2.600;1.622007;-1.378536
2.610;1.597460;-1.377454
2.620;1.571898;-1.376748
2.630;1.545972;-1.376880
2.640;1.520307;-1.378254
2.650;1.495326;-1.381039
2.660;1.471168;-1.385012
2.670;1.447742;-1.389528
2.680;1.424852;-1.393690
2.690;1.402300;-1.396690
2.700;1.379893;-1.398117
2.710;1.357386;-1.398068
2.720;1.334448;-1.396980
2.730;1.310733;-1.395284
2.740;1.286035;-1.393102
2.750;1.260456;-1.390173
2.760;1.234492;-1.386056
