Time[s];COPx[cm];COPy[cm]
0.010;-3.151772;-1.460044
0.020;-3.127925;-1.477809
0.030;-3.105546;-1.496694
0.040;-3.085997;-1.517404
0.050;-3.069917;-1.540294
0.060;-3.057171;-1.565233
0.070;-3.047020;-1.591624
0.080;-3.038456;-1.618572
0.090;-3.030583;-1.645171
0.100;-3.022911;-1.670785
0.110;-3.015478;-1.695209
0.120;-3.008738;-1.718623
0.130;-3.003289;-1.741409
0.140;-2.999550;-1.763973
0.150;-2.997497;-1.786669
0.160;-2.996573;-1.809804
0.170;-2.995769;-1.833630
0.180;-2.993866;-1.858261
0.190;-2.989732;-1.883558
0.200;-2.982587;-1.909089
0.210;-2.972123;-1.934256
0.220;-2.958441;-1.958530
0.230;-2.941816;-1.981629
0.240;-2.922349;-2.003522
0.250;-2.899652;-2.024238
0.260;-2.872690;-2.043604
0.270;-2.839877;-2.061041
0.280;-2.799420;-2.075514
0.290;-2.749838;-2.085714
0.300;-2.690502;-2.090408
0.310;-2.622024;-2.088860
0.320;-2.546367;-2.081161
0.330;-2.466666;-2.068338
0.340;-2.386846;-2.052176
0.350;-2.311136;-2.034816
0.360;-2.243577;-2.018280
0.370;-2.187558;-2.004118
0.380;-2.145476;-1.993278
0.390;-2.118583;-1.986189
0.400;-2.107068;-1.982926
0.410;-2.110334;-1.983347
0.420;-2.127343;-1.987166
0.430;-2.156871;-1.993999
0.440;-2.197557;-2.003395
0.450;-2.247787;-2.014819
0.460;-2.305563;-2.027569
0.470;-2.368524;-2.040658
0.480;-2.434166;-2.052768
0.490;-2.500146;-2.062333
0.500;-2.564502;-2.067731
0.510;-2.625711;-2.067500
0.520;-2.682592;-2.060520
0.530;-2.734129;-2.046170
0.540;-2.779298;-2.024434
0.550;-2.816938;-1.995985
0.560;-2.845719;-1.962188
0.570;-2.864202;-1.925013
0.580;-2.870978;-1.886827
0.590;-2.864846;-1.850075
0.600;-2.844983;-1.816887
0.610;-2.811090;-1.788685
0.620;-2.763489;-1.765933
0.630;-2.703186;-1.748157
0.640;-2.631909;-1.734227
0.650;-2.552095;-1.722819
0.660;-2.466783;-1.712840
0.670;-2.379402;-1.703690
0.680;-2.293445;-1.695290
0.690;-2.212075;-1.687941
0.700;-2.137779;-1.682074
0.710;-2.072170;-1.677969
0.720;-2.016015;-1.675517
0.730;-1.969450;-1.674108
0.740;-1.932265;-1.672693
0.750;-1.904098;-1.670043
0.760;-1.884469;-1.665147
0.770;-1.872629;-1.657564
0.780;-1.867328;-1.647561
0.790;-1.866651;-1.635944
0.800;-1.868029;-1.623695
0.810;-1.868479;-1.611583
0.820;-1.864998;-1.599935
0.830;-1.854975;-1.588623
0.840;-1.836536;-1.577251
0.850;-1.808736;-1.565415
0.860;-1.771570;-1.552959
0.870;-1.725820;-1.540123
0.880;-1.672787;-1.527534
0.890;-1.613960;-1.516022
0.900;-1.550731;-1.506296
0.910;-1.484214;-1.498584
0.920;-1.415242;-1.492413
0.930;-1.344528;-1.486654
0.940;-1.272882;-1.479854
0.950;-1.201343;-1.470727
0.960;-1.131100;-1.458608
0.970;-1.063231;-1.443676
0.980;-0.998383;-1.426841
0.990;-0.936623;-1.409340
1.000;-0.877533;-1.392188
1.010;-0.820524;-1.375789
1.020;-0.765197;-1.359894
1.030;-0.711611;-1.343914
1.040;-0.660372;-1.327366
1.050;-0.612544;-1.310193
1.060;-0.569438;-1.292815
1.070;-0.532330;-1.275981
1.080;-0.502223;-1.260541
1.090;-0.479684;-1.247242
1.100;-0.464809;-1.236580
1.110;-0.457268;-1.228713
1.120;-0.456403;-1.223448
1.130;-0.461342;-1.220286
1.140;-0.471104;-1.218520
1.150;-0.484707;-1.217356
1.160;-0.501238;-1.216060
1.170;-0.519848;-1.214094
1.180;-0.539651;-1.211200
1.190;-0.559574;-1.207383
1.200;-0.578285;-1.202788
1.210;-0.594292;-1.197513
1.220;-0.606228;-1.191414
1.230;-0.613182;-1.184001
1.240;-0.614951;-1.174457
1.250;-0.612058;-1.161792
1.260;-0.605542;-1.145034
1.270;-0.596552;-1.123339
1.280;-0.585944;-1.095996
1.290;-0.574031;-1.062410
1.300;-0.560621;-1.022171
1.310;-0.545316;-0.975189
1.320;-0.527908;-0.921774
1.330;-0.508728;-0.862512
1.340;-0.488811;-0.798020
1.350;-0.469866;-0.728712
1.360;-0.454033;-0.654751
1.370;-0.443535;-0.576219
1.380;-0.440297;-0.493401
1.390;-0.445648;-0.407073
1.400;-0.460134;-0.318662
1.410;-0.483456;-0.230204
1.420;-0.514505;-0.144106
1.430;-0.551484;-0.062780
1.440;-0.592147;0.011683
1.450;-0.634158;0.077720
1.460;-0.675535;0.134343
1.470;-0.715050;0.181084
1.480;-0.752441;0.217926
1.490;-0.788347;0.245280
1.500;-0.824012;0.264022
1.510;-0.860892;0.275556
1.520;-0.900282;0.281837
1.530;-0.943051;0.285263
1.540;-0.989547;0.288405
