Time[s];COPx[cm];COPy[cm]
0.010;0.238689;1.489009
0.020;0.211803;1.487299
0.030;0.185512;1.483748
0.040;0.160093;1.476743
0.050;0.135759;1.464914
0.060;0.112699;1.447163
0.070;0.091129;1.422627
0.080;0.071317;1.390640
0.090;0.053578;1.350771
0.100;0.038228;1.302922
0.110;0.025503;1.247465
0.120;0.015446;1.185304
0.130;0.007797;1.117840
0.140;0.001909;1.046806
0.150;-0.003232;0.974045
0.160;-0.008912;0.901294
0.170;-0.016511;0.830061
0.180;-0.027358;0.761599
0.190;-0.042652;0.696956
0.200;-0.063540;0.637016
0.210;-0.091300;0.582453
0.220;-0.127554;0.533623
0.230;-0.174366;0.490487
0.240;-0.234114;0.452713
0.250;-0.309087;0.419953
0.260;-0.400804;0.392178
0.270;-0.509219;0.369892
0.280;-0.632064;0.354130
0.290;-0.764623;0.346213
0.300;-0.900182;0.347294
0.310;-1.031175;0.357806
0.320;-1.150747;0.376987
0.330;-1.254200;0.402723
0.340;-1.339783;0.431821
0.350;-1.408567;0.460656
0.360;-1.463560;0.485938
0.370;-1.508487;0.505332
0.380;-1.546670;0.517748
0.390;-1.580306;0.523289
0.400;-1.610226;0.522986
0.410;-1.636072;0.518447
0.420;-1.656736;0.511544
0.430;-1.670901;0.504152
0.440;-1.677522;0.497929
0.450;-1.676151;0.494162
0.460;-1.667077;0.493691
0.470;-1.651314;0.496951
0.480;-1.630467;0.504099
0.490;-1.606535;0.515158
0.500;-1.581630;0.530134
0.510;-1.557682;0.549057
0.520;-1.536158;0.571963
0.530;-1.517892;0.598813
0.540;-1.503085;0.629438
0.550;-1.491472;0.663532
0.560;-1.482560;0.700720
0.570;-1.475810;0.740635
0.580;-1.470684;0.782952
0.590;-1.466596;0.827332
0.600;-1.462857;0.873275
0.610;-1.458674;0.919957
0.620;-1.453214;0.966136
0.630;-1.445688;1.010214
0.640;-1.435419;1.050469
0.650;-1.421864;1.085386
0.660;-1.404629;1.113950
0.670;-1.383478;1.135768
0.680;-1.358371;1.151007
0.690;-1.329511;1.160206
0.700;-1.297364;1.164110
0.710;-1.262636;1.163586
0.720;-1.226186;1.159618
0.730;-1.188922;1.153309
0.740;-1.151746;1.145817
0.750;-1.115556;1.138203
0.760;-1.081293;1.131209
0.770;-1.049975;1.125057
0.780;-1.022662;1.119388
0.790;-1.000348;1.113361
0.800;-0.983827;1.105920
0.810;-0.973537;1.096113
0.820;-0.969456;1.083348
0.830;-0.971059;1.067475
0.840;-0.977372;1.048652
0.850;-0.987138;1.027079
0.860;-0.999059;1.002735
0.870;-1.012034;0.975254
0.880;-1.025307;0.944011
0.890;-1.038445;0.908375
0.900;-1.051190;0.868037
0.910;-1.063293;0.823292
0.920;-1.074402;0.775159
0.930;-1.084052;0.725277
0.940;-1.091717;0.675572
0.950;-1.096897;0.627791
0.960;-1.099195;0.583080
0.970;-1.098362;0.541745
0.980;-1.094313;0.503290
0.990;-1.087103;0.466740
1.000;-1.076903;0.431136
1.010;-1.063967;0.396033
1.020;-1.048602;0.361845
1.030;-1.031140;0.329905
1.040;-1.011917;0.302204
1.050;-0.991240;0.280868
1.060;-0.969384;0.267491
1.070;-0.946614;0.262545
1.080;-0.923254;0.265102
1.090;-0.899764;0.272999
1.100;-0.876751;0.283370
1.110;-0.854899;0.293355
1.120;-0.834821;0.300706
1.130;-0.816906;0.304123
1.140;-0.801235;0.303268
1.150;-0.787605;0.298518
1.160;-0.775656;0.290595
1.170;-0.765031;0.280216
1.180;-0.755506;0.267889
1.190;-0.747020;0.253907
1.200;-0.739589;0.238494
1.210;-0.733169;0.222022
1.220;-0.727555;0.205171
1.230;-0.722399;0.188972
1.240;-0.717343;0.174716
1.250;-0.712178;0.163812
1.260;-0.706953;0.157613
1.270;-0.701936;0.157200
1.280;-0.697430;0.163100
1.290;-0.693508;0.174999
1.300;-0.689795;0.191560
1.310;-0.685447;0.210493
1.320;-0.679368;0.228908
1.330;-0.670579;0.243908
1.340;-0.658586;0.253265
1.350;-0.643558;0.255992
1.360;-0.626263;0.252647
1.370;-0.607807;0.245212
1.380;-0.589291;0.236580
1.390;-0.571510;0.229775
1.400;-0.554810;0.227152
1.410;-0.539095;0.229819
1.420;-0.523981;0.237464
