Time[s];COPx[cm];COPy[cm]
0.010;-0.873879;0.148226
0.020;-0.908034;0.162046
0.030;-0.940495;0.174191
0.040;-0.970410;0.183711
0.050;-0.998264;0.190836
0.060;-1.025840;0.197019
0.070;-1.055758;0.204602
0.080;-1.090784;0.216165
0.090;-1.133125;0.233715
0.100;-1.183849;0.257932
0.110;-1.242587;0.287729
0.120;-1.307576;0.320342
0.130;-1.376088;0.352016
0.140;-1.445092;0.379077
0.150;-1.511982;0.398974
0.160;-1.575143;0.410873
0.170;-1.634199;0.415589
0.180;-1.689904;0.415041
0.190;-1.743728;0.411505
0.200;-1.797281;0.406993
0.210;-1.851752;0.402859
0.220;-1.907534;0.399647
0.230;-1.964135;0.397144
0.240;-2.020367;0.394585
0.250;-2.074725;0.390986
0.260;-2.125828;0.385518
0.270;-2.172763;0.377836
0.280;-2.215268;0.368263
0.290;-2.253705;0.357777
0.300;-2.288867;0.347774
0.310;-2.321696;0.339657
0.320;-2.353021;0.334359
0.330;-2.383424;0.331992
0.340;-2.413269;0.331743
0.350;-2.442806;0.332054
0.360;-2.472183;0.331008
0.370;-2.501324;0.326812
0.380;-2.529683;0.318307
0.390;-2.556003;0.305395
0.400;-2.578173;0.289298
0.410;-2.593302;0.272490
0.420;-2.598113;0.258239
0.430;-2.589630;0.249782
0.440;-2.566014;0.249362
0.450;-2.527202;0.257480
0.460;-2.475058;0.272697
0.470;-2.412937;0.292132
0.480;-2.344839;0.312407
0.490;-2.274487;0.330656
0.500;-2.204640;0.345193
0.510;-2.136811;0.355696
0.520;-2.071354;0.362937
0.530;-2.007850;0.368254
0.540;-1.945628;0.372987
0.550;-1.884310;0.378088
0.560;-1.824232;0.383997
0.570;-1.766626;0.390743
0.580;-1.713512;0.398144
0.590;-1.667317;0.405983
0.600;-1.630341;0.414102
0.610;-1.604235;0.422421
0.620;-1.589654;0.430887
0.630;-1.586175;0.439366
0.640;-1.592494;0.447533
0.650;-1.606806;0.454825
0.660;-1.627210;0.460543
0.670;-1.651990;0.464055
0.680;-1.679735;0.465043
0.690;-1.709316;0.463654
0.700;-1.739785;0.460470
0.710;-1.770237;0.456278
0.720;-1.799672;0.451726
0.730;-1.826905;0.447025
0.740;-1.850575;0.441822
0.750;-1.869297;0.435300
0.760;-1.881925;0.426431
0.770;-1.887810;0.414274
0.780;-1.886937;0.398188
0.790;-1.879829;0.377904
0.800;-1.867291;0.353526
0.810;-1.850115;0.325521
