f_time;copX;copY
0.010;-1.656547;0.312550
0.020;-1.632526;0.281564
0.030;-1.610424;0.250595
0.040;-1.591637;0.220064
0.050;-1.576778;0.190954
0.060;-1.565852;0.164784
0.070;-1.558761;0.143305
0.080;-1.555849;0.128019
0.090;-1.558152;0.119727
0.100;-1.567181;0.118318
0.110;-1.584341;0.122834
0.120;-1.610221;0.131715
0.130;-1.644039;0.143053
0.140;-1.683491;0.154777
0.150;-1.725079;0.164818
0.160;-1.764871;0.171362
0.170;-1.799433;0.173207
0.180;-1.826625;0.170098
0.190;-1.845943;0.162852
0.200;-1.858352;0.153175
0.210;-1.865713;0.143207
0.220;-1.870101;0.134971
0.230;-1.873261;0.129901
0.240;-1.876330;0.128577
0.250;-1.879800;0.130722
0.260;-1.883640;0.135420
0.270;-1.887452;0.141456
0.280;-1.890600;0.147681
0.290;-1.892325;0.153287
0.300;-1.891905;0.157942
0.310;-1.888932;0.161761
0.320;-1.883635;0.165172
0.330;-1.877116;0.168741
0.340;-1.871305;0.173033
0.350;-1.868584;0.178522
0.360;-1.871169;0.185555
0.370;-1.880469;0.194337
0.380;-1.896677;0.204932
0.390;-1.918761;0.217289
0.400;-1.944874;0.231306
0.410;-1.973045;0.246954
0.420;-2.001926;0.264407
0.430;-2.031300;0.284091
0.440;-2.062147;0.306549
0.450;-2.096173;0.332096
0.460;-2.134909;0.360371
0.470;-2.178655;0.389983
0.480;-2.225671;0.418501
0.490;-2.272060;0.442946
0.500;-2.312518;0.460703
0.510;-2.341832;0.470515
0.520;-2.356530;0.473034
0.530;-2.356017;0.470612
0.540;-2.342688;0.466393
0.550;-2.321060;0.463166
0.560;-2.296355;0.462513
0.570;-2.273105;0.464530
0.580;-2.254213;0.468090
0.590;-2.240653;0.471431
0.600;-2.231769;0.472799
0.610;-2.225959;0.471009
0.620;-2.221429;0.465826
0.630;-2.216762;0.458062
0.640;-2.211159;0.449322
0.650;-2.204395;0.441423
0.660;-2.196616;0.435679
0.670;-2.188110;0.432363
0.680;-2.179156;0.430554
0.690;-2.170014;0.428442
0.700;-2.161030;0.423956
0.710;-2.152755;0.415463
0.720;-2.145976;0.402286
0.730;-2.141588;0.384893
0.740;-2.140340;0.364722
0.750;-2.142565;0.343729
0.760;-2.148020;0.323813
0.770;-2.155909;0.306253
0.780;-2.165110;0.291332
0.790;-2.174549;0.278223
0.800;-2.183598;0.265201
0.810;-2.192378;0.250074
0.820;-2.201873;0.230703
0.830;-2.213825;0.205437
0.840;-2.230455;0.173383
0.850;-2.254042;0.134528
0.860;-2.286434;0.089757
0.870;-2.328569;0.040831
0.880;-2.380122;-0.009719
0.890;-2.439374;-0.058826
0.900;-2.503373;-0.103334
0.910;-2.568394;-0.140584
0.920;-2.630625;-0.169002
0.930;-2.686899;-0.188422
0.940;-2.735273;-0.199995
