f_time;copX;copY
0.010;-1.745482;0.270361
0.020;-1.776894;0.285982
0.030;-1.808562;0.301453
0.040;-1.840686;0.316853
0.050;-1.873213;0.332683
0.060;-1.905728;0.349829
0.070;-1.937459;0.369436
0.080;-1.967396;0.392750
0.090;-1.994521;0.420943
0.100;-2.018110;0.454913
0.110;-2.038007;0.495022
0.120;-2.054800;0.540818
0.130;-2.069810;0.590899
0.140;-2.084910;0.643020
0.150;-2.102174;0.694533
0.160;-2.123432;0.743026
0.170;-2.149807;0.786971
0.180;-2.181391;0.826150
0.190;-2.217192;0.861695
0.200;-2.255392;0.895695
0.210;-2.293834;0.930485
0.220;-2.330540;0.967856
0.230;-2.364071;1.008520
0.240;-2.393585;1.052004
0.250;-2.418628;1.097006
0.260;-2.438797;1.141988
0.270;-2.453478;1.185753
0.280;-2.461797;1.227775
0.290;-2.462805;1.268186
0.300;-2.455792;1.307484
0.310;-2.440606;1.346124
0.320;-2.417802;1.384181
0.330;-2.388578;1.421216
0.340;-2.354487;1.456358
0.350;-2.317027;1.488521
0.360;-2.277259;1.516618
0.370;-2.235639;1.539677
0.380;-2.192174;1.556829
0.390;-2.146833;1.567234
0.400;-2.099937;1.570016
0.410;-2.052264;1.564273
0.420;-2.004781;1.549215
0.430;-1.958171;1.524421
0.440;-1.912466;1.490120
0.450;-1.866996;1.447362
0.460;-1.820693;1.397931
0.470;-1.772574;1.343967
0.480;-1.722160;1.287392
0.490;-1.669595;1.229370
0.500;-1.615434;1.170091
0.510;-1.560249;1.109022
0.520;-1.504288;1.045534
0.530;-1.447335;0.979561
0.540;-1.388782;0.911932
0.550;-1.327835;0.844213
0.560;-1.263762;0.778171
0.570;-1.196100;0.715228
0.580;-1.124770;0.656164
0.590;-1.050055;0.601180
0.600;-0.972483;0.550197
0.610;-0.892671;0.503218
0.620;-0.811253;0.460595
0.630;-0.728944;0.423161
0.640;-0.646690;0.392197
0.650;-0.565790;0.369259
0.660;-0.487886;0.355902
0.670;-0.414805;0.353352
0.680;-0.348354;0.362215
0.690;-0.290156;0.382318
0.700;-0.241558;0.412692
0.710;-0.203577;0.451691
0.720;-0.176827;0.497169
0.730;-0.161436;0.546627
0.740;-0.156971;0.597338
0.750;-0.162407;0.646475
0.760;-0.176182;0.691332
0.770;-0.196364;0.729648
0.780;-0.220886;0.759979
0.790;-0.247802;0.781988
0.800;-0.275435;0.796531
0.810;-0.302414;0.805490
0.820;-0.327638;0.811394
0.830;-0.350271;0.816946
0.840;-0.369799;0.824564
0.850;-0.386104;0.836015
0.860;-0.399473;0.852140
0.870;-0.410479;0.872716
0.880;-0.419763;0.896477
0.890;-0.427782;0.921336
0.900;-0.434644;0.944800
0.910;-0.440090;0.964476
0.920;-0.443659;0.978530
0.930;-0.444900;0.985928
0.940;-0.443536;0.986417
0.950;-0.439506;0.980317
0.960;-0.432893;0.968251
0.970;-0.423807;0.950968
0.980;-0.412328;0.929263
0.990;-0.398560;0.903944
1.000;-0.382797;0.875764
1.010;-0.365708;0.845293
1.020;-0.348372;0.812794
1.030;-0.332094;0.778181
1.040;-0.318057;0.741112
1.050;-0.306966;0.701155
1.060;-0.298851;0.657967
1.070;-0.293103;0.611444
1.080;-0.288698;0.561814
1.090;-0.284492;0.509680
1.100;-0.279485;0.456025
1.110;-0.272974;0.402186
1.120;-0.264612;0.349781
1.130;-0.254377;0.300563
1.140;-0.242484;0.256205
1.150;-0.229265;0.218049
1.160;-0.215091;0.186908
1.170;-0.200367;0.162960
1.180;-0.185581;0.145772
1.190;-0.171343;0.134411
1.200;-0.158325;0.127588
1.210;-0.147071;0.123803
1.220;-0.137723;0.121476
1.230;-0.129812;0.119107
1.240;-0.122227;0.115463
1.250;-0.113433;0.109784
1.260;-0.101842;0.101899
1.270;-0.086213;0.092223
1.280;-0.065939;0.081597
1.290;-0.041152;0.071047
1.300;-0.012615;0.061518
1.310;0.018506;0.053640
1.320;0.050923;0.047569
1.330;0.083430;0.042946
1.340;0.114983;0.038975
1.350;0.144681;0.034575
1.360;0.171691;0.028585
1.370;0.195221;0.019979
1.380;0.214548;0.008130
1.390;0.229112;-0.006929
1.400;0.238585;-0.024355
1.410;0.242867;-0.042589
