f_time;copX;copY
0.010;-3.508696;0.811435
0.020;-3.507817;0.801578
0.030;-3.506932;0.793261
0.040;-3.506121;0.787440
0.050;-3.505541;0.784211
0.060;-3.505366;0.782895
0.070;-3.505673;0.782441
0.080;-3.506336;0.781919
0.090;-3.507002;0.780845
0.100;-3.507196;0.779228
0.110;-3.506512;0.777381
0.120;-3.504809;0.775645
0.130;-3.502285;0.774193
0.140;-3.499408;0.772988
0.150;-3.496728;0.771871
0.160;-3.494687;0.770693
0.170;-3.493509;0.769396
0.180;-3.493187;0.768022
0.190;-3.493540;0.766688
0.200;-3.494316;0.765553
0.210;-3.495299;0.764765
0.220;-3.496392;0.764385
0.230;-3.497641;0.764309
0.240;-3.499178;0.764245
0.250;-3.501123;0.763776
0.260;-3.503486;0.762486
0.270;-3.506146;0.760122
0.280;-3.508889;0.756690
0.290;-3.511501;0.752458
0.300;-3.513841;0.747848
0.310;-3.515892;0.743282
0.320;-3.517779;0.739049
0.330;-3.519741;0.735261
0.340;-3.522047;0.731922
0.350;-3.524905;0.729038
0.360;-3.528391;0.726727
0.370;-3.532422;0.725221
0.380;-3.536766;0.724778
0.390;-3.541096;0.725535
0.400;-3.545057;0.727400
0.410;-3.548369;0.730046
0.420;-3.550890;0.732993
0.430;-3.552651;0.735762
0.440;-3.553844;0.738022
0.450;-3.554770;0.739702
0.460;-3.555773;0.740990
0.470;-3.557146;0.742222
0.480;-3.559039;0.743699
0.490;-3.561392;0.745544
0.500;-3.563929;0.747687
0.510;-3.566211;0.749957
0.520;-3.567737;0.752232
0.530;-3.568072;0.754522
0.540;-3.566961;0.756939
0.550;-3.564381;0.759585
0.560;-3.560536;0.762440
0.570;-3.555814;0.765343
0.580;-3.550715;0.768052
0.590;-3.545747;0.770338
0.600;-3.541277;0.772001
0.610;-3.537382;0.772834
0.620;-3.533774;0.772585
0.630;-3.529881;0.770956
0.640;-3.525055;0.767667
0.650;-3.518824;0.762564
0.660;-3.511047;0.755736
0.670;-3.501918;0.747588
0.680;-3.491825;0.738801
0.690;-3.481179;0.730189
0.700;-3.470309;0.722458
0.710;-3.459453;0.715992
0.720;-3.448803;0.710748
0.730;-3.438547;0.706294
0.740;-3.428855;0.701975
0.750;-3.419817;0.697096
0.760;-3.411379;0.691074
0.770;-3.403311;0.683529
0.780;-3.395277;0.674346
0.790;-3.386977;0.663731
0.800;-3.378315;0.652206
0.810;-3.369494;0.640514
0.820;-3.360992;0.629377
0.830;-3.353415;0.619191
0.840;-3.347308;0.609803
0.850;-3.342979;0.600525
0.860;-3.340398;0.590433
0.870;-3.339210;0.578834
0.880;-3.338861;0.565681
0.890;-3.338808;0.551691
0.900;-3.338723;0.538099
0.910;-3.338613;0.526151
0.920;-3.338767;0.516573
0.930;-3.339559;0.509288
0.940;-3.341196;0.503498
0.950;-3.343566;0.498087
0.960;-3.346264;0.492137
0.970;-3.348756;0.485316
0.980;-3.350596;0.477938
0.990;-3.351572;0.470723
1.000;-3.351745;0.464387
1.010;-3.351366;0.459305
1.020;-3.350743;0.455384
1.030;-3.350104;0.452168
1.040;-3.349529;0.449062
1.050;-3.348955;0.445554
1.060;-3.348264;0.441361
1.070;-3.347380;0.436467
1.080;-3.346354;0.431099
1.090;-3.345389;0.425643
1.100;-3.344784;0.420536
1.110;-3.344840;0.416160
1.120;-3.345743;0.412748
1.130;-3.347498;0.410320
1.140;-3.349912;0.408682
1.150;-3.352654;0.407476
1.160;-3.355355;0.406291
1.170;-3.357714;0.404796
1.180;-3.359558;0.402841
1.190;-3.360848;0.400465
1.200;-3.361617;0.397813
1.210;-3.361884;0.395017
1.220;-3.361588;0.392112
1.230;-3.360587;0.389032
1.240;-3.358743;0.385669
1.250;-3.356037;0.381942
1.260;-3.352650;0.377816
1.270;-3.348932;0.373308
1.280;-3.345261;0.368481
1.290;-3.341836;0.363444
1.300;-3.338534;0.358319
1.310;-3.334921;0.353176
1.320;-3.330414;0.347997
1.330;-3.324519;0.342717
1.340;-3.317027;0.337330
1.350;-3.308106;0.331996
1.360;-3.298236;0.327051
1.370;-3.288031;0.322922
1.380;-3.278015;0.319957
1.390;-3.268459;0.318269
1.400;-3.259342;0.317678
1.410;-3.250420;0.317799
1.420;-3.241352;0.318249
1.430;-3.231811;0.318863
1.440;-3.221582;0.319787
1.450;-3.210618;0.321391
1.460;-3.199081;0.324045
1.470;-3.187311;0.327878
1.480;-3.175725;0.332657
1.490;-3.164641;0.337863
1.500;-3.154103;0.342933
1.510;-3.143803;0.347529
1.520;-3.133166;0.351684
1.530;-3.121578;0.355739
1.540;-3.108646;0.360121
1.550;-3.094366;0.365115
1.560;-3.079108;0.370740
1.570;-3.063449;0.376761
1.580;-3.047972;0.382804
1.590;-3.033144;0.388490
1.600;-3.019318;0.393545
1.610;-3.006795;0.397860
1.620;-2.995845;0.401483
1.630;-2.986662;0.404547
1.640;-2.979282;0.407166
1.650;-2.973570;0.409348
1.660;-2.969275;0.410990
1.670;-2.966117;0.411943
1.680;-2.963851;0.412116
1.690;-2.962284;0.411537
1.700;-2.961280;0.410355
1.710;-2.960766;0.408763
1.720;-2.960713;0.406927
1.730;-2.961095;0.404936
1.740;-2.961832;0.402810
1.750;-2.962788;0.400538
1.760;-2.963850;0.398104
1.770;-2.965032;0.395500
1.780;-2.966535;0.392733
1.790;-2.968682;0.389847
1.800;-2.971770;0.386961
1.810;-2.975910;0.384290
1.820;-2.980954;0.382127
1.830;-2.986566;0.380730
1.840;-2.992416;0.380182
1.850;-2.998380;0.380291
1.860;-3.004660;0.380612
1.870;-3.011746;0.380601
1.880;-3.020237;0.379809
1.890;-3.030591;0.378021
1.900;-3.042917;0.375279
1.910;-3.056892;0.371819
1.920;-3.071857;0.367948
1.930;-3.087054;0.363929
1.940;-3.101901;0.359878
1.950;-3.116206;0.355732
1.960;-3.130227;0.351282
1.970;-3.144558;0.346264
1.980;-3.159884;0.340463
1.990;-3.176706;0.333801
2.000;-3.195111;0.326385
2.010;-3.214678;0.318501
2.020;-3.234546;0.310570
2.030;-3.253635;0.303051
2.040;-3.270899;0.296340
2.050;-3.285521;0.290664
2.060;-3.296997;0.286014
2.070;-3.305137;0.282131
2.080;-3.310025;0.278558
2.090;-3.312002;0.274743
2.100;-3.311645;0.270175
2.110;-3.309748;0.264502
2.120;-3.307251;0.257628
2.130;-3.305140;0.249758
2.140;-3.304290;0.241392
2.150;-3.305277;0.233242
2.160;-3.308229;0.226071
2.170;-3.312788;0.220498
2.180;-3.318258;0.216828
2.190;-3.323855;0.214979
2.200;-3.328966;0.214549
2.210;-3.333285;0.214967
2.220;-3.336808;0.215686
2.230;-3.339693;0.216329
2.240;-3.342050;0.216757
2.250;-3.343791;0.217060
2.260;-3.344605;0.217452
2.270;-3.344099;0.218125
2.280;-3.342010;0.219118
2.290;-3.338378;0.220257
2.300;-3.333562;0.221191
2.310;-3.328115;0.221521
2.320;-3.322590;0.220964
2.330;-3.317390;0.219492
2.340;-3.312709;0.217365
2.350;-3.308558;0.215034
2.360;-3.304830;0.212964
2.370;-3.301400;0.211463
2.380;-3.298198;0.210608
2.390;-3.295264;0.210273
2.400;-3.292708;0.210226
2.410;-3.290599;0.210243
2.420;-3.288827;0.210202
2.430;-3.287040;0.210123
2.440;-3.284697;0.210140
2.450;-3.281226;0.210408
2.460;-3.276210;0.211029
2.470;-3.269515;0.212059
2.480;-3.261304;0.213578
2.490;-3.251928;0.215760
2.500;-3.241761;0.218840
2.510;-3.231066;0.222989
2.520;-3.219975;0.228196
2.530;-3.208561;0.234229
2.540;-3.196945;0.240691
2.550;-3.185330;0.247134
2.560;-3.173953;0.253148
2.570;-3.162977;0.258431
2.580;-3.152435;0.262835
2.590;-3.142241;0.266402
2.600;-3.132272;0.269346
2.610;-3.122460;0.271977
2.620;-3.112877;0.274566
2.630;-3.103767;0.277205
2.640;-3.095535;0.279755
2.650;-3.088624;0.281951
2.660;-3.083343;0.283625
2.670;-3.079690;0.284912
2.680;-3.077270;0.286279
2.690;-3.075354;0.288331
2.700;-3.073071;0.291469
2.710;-3.069663;0.295614
2.720;-3.064715;0.300138
2.730;-3.058280;0.304048
2.740;-3.050851;0.306350
2.750;-3.043218;0.306405
2.760;-3.036243;0.304156
2.770;-3.030641;0.300123
2.780;-3.026810;0.295210
2.790;-3.024778;0.290387
2.800;-3.024288;0.286380
2.810;-3.024971;0.283491
2.820;-3.026512;0.281586
2.830;-3.028730;0.280213
2.840;-3.031540;0.278740
2.850;-3.034850;0.276423
2.860;-3.038470;0.272376
2.870;-3.042090;0.265541
2.880;-3.045365;0.254760
2.890;-3.048056;0.239041
2.900;-3.050152;0.217928
2.910;-3.051906;0.191806
2.920;-3.053749;0.161942
2.930;-3.056127;0.130254
2.940;-3.059350;0.098884
2.950;-3.063521;0.069797
2.960;-3.068578;0.044495
2.970;-3.074401;0.023891
2.980;-3.080921;0.008300
2.990;-3.088198;-0.002477
3.000;-3.096421;-0.009003
3.010;-3.105841;-0.011998
3.020;-3.116655;-0.012111
3.030;-3.128894;-0.009727
3.040;-3.142344;-0.004867
3.050;-3.156540;0.002781
3.060;-3.170825;0.013711
3.070;-3.184485;0.028392
3.080;-3.196902;0.047047
3.090;-3.207690;0.069485
3.100;-3.216745;0.095026
3.110;-3.224189;0.122592
3.120;-3.230247;0.150921
3.130;-3.235123;0.178853
3.140;-3.238923;0.205564
3.150;-3.241643;0.230665
3.160;-3.243218;0.254126
3.170;-3.243576;0.276076
3.180;-3.242677;0.296591
3.190;-3.240503;0.315602
3.200;-3.237064;0.332963
3.210;-3.232405;0.348611
3.220;-3.226660;0.362675
3.230;-3.220074;0.375445
3.240;-3.212991;0.387231
3.250;-3.205786;0.398248
3.260;-3.198768;0.408600
3.270;-3.192103;0.418374
3.280;-3.185801;0.427735
3.290;-3.179768;0.436944
3.300;-3.173903;0.446272
3.310;-3.168196;0.455848
3.320;-3.162779;0.465524
3.330;-3.157921;0.474811
3.340;-3.153953;0.482977
3.350;-3.151174;0.489294
3.360;-3.149737;0.493355
3.370;-3.149602;0.495284
3.380;-3.150546;0.495724
3.390;-3.152256;0.495592
3.400;-3.154428;0.495743
3.410;-3.156850;0.496679
3.420;-3.159433;0.498406
3.430;-3.162208;0.500451
3.440;-3.165302;0.502046
3.450;-3.168885;0.502415
3.460;-3.173090;0.501063
3.470;-3.177941;0.497977
3.480;-3.183312;0.493654
3.490;-3.188946;0.488920
3.500;-3.194492;0.484585
3.510;-3.199568;0.481085
3.520;-3.203817;0.478259
3.530;-3.207011;0.475421
3.540;-3.209142;0.471675
3.550;-3.210470;0.466342
3.560;-3.211486;0.459263
3.570;-3.212790;0.450862
3.580;-3.214940;0.441959
3.590;-3.218313;0.433436
3.600;-3.223011;0.425913
3.610;-3.228840;0.419554
3.620;-3.235356;0.414073
3.630;-3.242007;0.408893
3.640;-3.248313;0.403390
3.650;-3.254050;0.397103
3.660;-3.259339;0.389869
3.670;-3.264619;0.381843
3.680;-3.270507;0.373443
3.690;-3.277573;0.365220
3.700;-3.286131;0.357701
3.710;-3.296100;0.351209
3.720;-3.307029;0.345740
3.730;-3.318261;0.340969
3.740;-3.329166;0.336383
3.750;-3.339327;0.331518
3.760;-3.348597;0.326154
3.770;-3.357021;0.320376
3.780;-3.364687;0.314487
3.790;-3.371605;0.308819
3.800;-3.377680;0.303581
3.810;-3.382781;0.298826
3.820;-3.386805;0.294521
3.830;-3.389709;0.290658
3.840;-3.391480;0.287298
3.850;-3.392113;0.284551
3.860;-3.391617;0.282499
3.870;-3.390060;0.281140
3.880;-3.387604;0.280386
3.890;-3.384512;0.280108
3.900;-3.381104;0.280183
3.910;-3.377691;0.280521
3.920;-3.374481;0.281063
3.930;-3.371476;0.281768
3.940;-3.368411;0.282629
3.950;-3.364774;0.283706
3.960;-3.359949;0.285179
3.970;-3.353433;0.287352
3.980;-3.345024;0.290614
3.990;-3.334901;0.295330
4.000;-3.323538;0.301692
4.010;-3.311525;0.309564
4.020;-3.299411;0.318421
4.030;-3.287640;0.327433
4.040;-3.276564;0.335679
4.050;-3.266480;0.342396
4.060;-3.257602;0.347156
4.070;-3.249997;0.349902
4.080;-3.243536;0.350876
4.090;-3.237961;0.350509
4.100;-3.233046;0.349315
4.110;-3.228764;0.347817
4.120;-3.225339;0.346513
4.130;-3.223140;0.345827
4.140;-3.222480;0.346055
4.150;-3.223459;0.347269
4.160;-3.225917;0.349261
4.170;-3.229514;0.351566
4.180;-3.233874;0.353611
4.190;-3.238698;0.354930
4.200;-3.243792;0.355340
4.210;-3.248999;0.354995
4.220;-3.254087;0.354308
4.230;-3.258720;0.353793
4.240;-3.262534;0.353898
4.250;-3.265303;0.354875
4.260;-3.267066;0.356737
4.270;-3.268132;0.359282
4.280;-3.268954;0.362190
4.290;-3.269957;0.365110
4.300;-3.271405;0.367747
4.310;-3.273377;0.369901
4.320;-3.275810;0.371481
4.330;-3.278571;0.372485
4.340;-3.281514;0.372943
4.350;-3.284530;0.372829
4.360;-3.287582;0.371996
4.370;-3.290714;0.370227
4.380;-3.294009;0.367394
4.390;-3.297494;0.363668
4.400;-3.301059;0.359584
4.410;-3.304449;0.355905
4.420;-3.307342;0.353331
4.430;-3.309487;0.352235
4.440;-3.310807;0.352570
4.450;-3.311434;0.353941
4.460;-3.311683;0.355765
4.470;-3.311995;0.357419
4.480;-3.312888;0.358346
4.490;-3.314892;0.358151
4.500;-3.318469;0.356668
4.510;-3.323927;0.353998
4.520;-3.331341;0.350465
4.530;-3.340530;0.346518
4.540;-3.351128;0.342599
4.550;-3.362720;0.339031
4.560;-3.374983;0.335948
4.570;-3.387763;0.333286
4.580;-3.401057;0.330829
4.590;-3.414897;0.328314
4.600;-3.429230;0.325539
4.610;-3.443840;0.322445
4.620;-3.458359;0.319127
4.630;-3.472352;0.315784
4.640;-3.485413;0.312625
4.650;-3.497228;0.309790
4.660;-3.507568;0.307296
4.670;-3.516257;0.305049
4.680;-3.523156;0.302898
4.690;-3.528201;0.300711
4.700;-3.531450;0.298430
4.710;-3.533124;0.296076
4.720;-3.533592;0.293706
4.730;-3.533323;0.291375
4.740;-3.532803;0.289115
4.750;-3.532422;0.286962
4.760;-3.532363;0.284974
4.770;-3.532523;0.283226
4.780;-3.532536;0.281766
4.790;-3.531919;0.280569
4.800;-3.530298;0.279541
4.810;-3.527614;0.278558
4.820;-3.524206;0.277505
4.830;-3.520723;0.276254
4.840;-3.517917;0.274637
4.850;-3.516384;0.272455
4.860;-3.516392;0.269563
4.870;-3.517816;0.265970
4.880;-3.520194;0.261876
4.890;-3.522855;0.257608
4.900;-3.525086;0.253499
4.910;-3.526299;0.249793
4.920;-3.526178;0.246629
4.930;-3.524759;0.244083
4.940;-3.522406;0.242175
4.950;-3.519701;0.240828
4.960;-3.517268;0.239780
4.970;-3.515623;0.238580
4.980;-3.515087;0.236695
4.990;-3.515762;0.233723
5.000;-3.517570;0.229568
5.010;-3.520290;0.224467
5.020;-3.523580;0.218856
5.030;-3.526985;0.213126
5.040;-3.529974;0.207423
5.050;-3.532025;0.201598
5.060;-3.532765;0.195323
5.070;-3.532089;0.188299
5.080;-3.530230;0.180428
5.090;-3.527728;0.171879
5.100;-3.525306;0.163041
5.110;-3.523696;0.154409
5.120;-3.523456;0.146433
5.130;-3.524841;0.139379
5.140;-3.527742;0.133267
5.150;-3.531727;0.127921
5.160;-3.536196;0.123111
5.170;-3.540591;0.118695
5.180;-3.544578;0.114692
5.190;-3.548116;0.111271
5.200;-3.551403;0.108664
5.210;-3.554742;0.107071
5.220;-3.558388;0.106576
5.230;-3.562427;0.107104
5.240;-3.566716;0.108444
5.250;-3.570916;0.110327
5.260;-3.574595;0.112549
5.270;-3.577360;0.115067
5.280;-3.578964;0.118007
5.290;-3.579316;0.121575
5.300;-3.578451;0.125922
5.310;-3.576474;0.131029
5.320;-3.573563;0.136685
5.330;-3.569998;0.142573
5.340;-3.566190;0.148410
5.350;-3.562638;0.154073
5.360;-3.559800;0.159643
5.370;-3.557922;0.165354
5.380;-3.556910;0.171515
5.390;-3.556311;0.178426
5.400;-3.555400;0.186316
5.410;-3.553363;0.195283
5.420;-3.549534;0.205263
5.430;-3.543615;0.216040
5.440;-3.535802;0.227301
5.450;-3.526728;0.238700
5.460;-3.517251;0.249922
5.470;-3.508158;0.260715
5.480;-3.499929;0.270922
5.490;-3.492653;0.280475
5.500;-3.486122;0.289370
5.510;-3.480034;0.297628
5.520;-3.474186;0.305277
5.530;-3.468554;0.312327
5.540;-3.463247;0.318748
5.550;-3.458389;0.324448
5.560;-3.454014;0.329270
5.570;-3.450034;0.333038
5.580;-3.446276;0.335627
5.590;-3.442568;0.337029
5.600;-3.438811;0.337379
5.610;-3.435012;0.336952
5.620;-3.431254;0.336123
5.630;-3.427605;0.335330
