f_time;copX;copY
0.010;1.027748;0.665843
0.020;0.952910;0.661168
0.030;0.876453;0.655079
0.040;0.796533;0.646610
0.050;0.712298;0.635632
0.060;0.624325;0.622755
0.070;0.534881;0.608958
0.080;0.447848;0.595149
0.090;0.368198;0.581864
0.100;0.301084;0.569203
0.110;0.250783;0.557019
0.120;0.219823;0.545203
0.130;0.208609;0.533893
0.140;0.215619;0.523460
0.150;0.238010;0.514278
0.160;0.272353;0.506372
0.170;0.315245;0.499181
0.180;0.363706;0.491588
0.190;0.415418;0.482243
0.200;0.468867;0.470043
0.210;0.523404;0.454545
0.220;0.579158;0.436162
0.230;0.636747;0.416094
0.240;0.696834;0.396043
0.250;0.759669;0.377787
0.260;0.824801;0.362756
0.270;0.891059;0.351699
0.280;0.956764;0.344558
0.290;1.020037;0.340546
0.300;1.079091;0.338414
0.310;1.132467;0.336781
0.320;1.179239;0.334477
0.330;1.219189;0.330789
0.340;1.252948;0.325558
0.350;1.282004;0.319140
0.360;1.308514;0.312240
0.370;1.334897;0.305686
0.380;1.363302;0.300198
0.390;1.395124;0.296222
0.400;1.430732;0.293889
0.410;1.469461;0.293088
0.420;1.509845;0.293628
0.430;1.549981;0.295391
0.440;1.587910;0.298397
0.450;1.621907;0.302692
0.460;1.650590;0.308127
0.470;1.672849;0.314142
0.480;1.687616;0.319731
0.490;1.693607;0.323654
0.500;1.689207;0.324799
0.510;1.672604;0.322555
0.520;1.642225;0.317031
0.530;1.597319;0.309057
0.540;1.538508;0.299944
0.550;1.468049;0.291106
0.560;1.389665;0.283691
0.570;1.307945;0.278364
0.580;1.227497;0.275338
0.590;1.152201;0.274578
0.600;1.084812;0.276048
0.610;1.027020;0.279833
0.620;0.979864;0.286076
0.630;0.944246;0.294782
0.640;0.921327;0.305608
0.650;0.912602;0.317754
0.660;0.919664;0.330035
0.670;0.943748;0.341101
0.680;0.985234;0.349756
0.690;1.043288;0.355250
0.700;1.115736;0.357465
0.710;1.199212;0.356946
0.720;1.289526;0.354741
0.730;1.382168;0.352082
0.740;1.472838;0.349974
0.750;1.557888;0.348848
0.760;1.634612;0.348430
0.770;1.701304;0.347873
0.780;1.757086;0.346083
0.790;1.801597;0.342103
0.800;1.834697;0.335390
0.810;1.856339;0.325899
0.820;1.866643;0.313978
0.830;1.866084;0.300155
0.840;1.855632;0.284972
0.850;1.836716;0.268917
0.860;1.810994;0.252479
0.870;1.780062;0.236205
0.880;1.745272;0.220725
0.890;1.707792;0.206705
0.900;1.668874;0.194797
0.910;1.630182;0.185572
0.920;1.593968;0.179444
0.930;1.562919;0.176570
0.940;1.539662;0.176775
0.950;1.526091;0.179560
0.960;1.522839;0.184231
0.970;1.529124;0.190076
0.980;1.543035;0.196518
0.990;1.562078;0.203204
1.000;1.583763;0.210009
1.010;1.606002;0.217005
1.020;1.627267;0.224396
1.030;1.646573;0.232418
1.040;1.663356;0.241176
1.050;1.677302;0.250449
1.060;1.688129;0.259566
1.070;1.695370;0.267461
1.080;1.698224;0.272946
1.090;1.695551;0.275095
1.100;1.686031;0.273577
