Time[s];COPx[cm];COPy[cm]
0.010;-1.036093;-0.495079
0.020;-1.037137;-0.495293
0.030;-1.037741;-0.495936
0.040;-1.037544;-0.497448
0.050;-1.036298;-0.500184
0.060;-1.033901;-0.504321
0.070;-1.030406;-0.509776
0.080;-1.026019;-0.516225
0.090;-1.021072;-0.523239
0.100;-1.015943;-0.530425
0.110;-1.010957;-0.537476
0.120;-1.006304;-0.544088
0.130;-1.002029;-0.549873
0.140;-0.998083;-0.554392
0.150;-0.994405;-0.557352
0.160;-0.991001;-0.558840
0.170;-0.987948;-0.559424
0.180;-0.985337;-0.560037
0.190;-0.983169;-0.561673
0.200;-0.981284;-0.565033
0.210;-0.979380;-0.570256
0.220;-0.977120;-0.576857
0.230;-0.974315;-0.583906
0.240;-0.971064;-0.590388
0.250;-0.967762;-0.595574
0.260;-0.964935;-0.599228
0.270;-0.962978;-0.601593
0.280;-0.961941;-0.603202
0.290;-0.961509;-0.604626
0.300;-0.961182;-0.606256
0.310;-0.960557;-0.608198
0.320;-0.959575;-0.610302
0.330;-0.958592;-0.612324
0.340;-0.958233;-0.614096
0.350;-0.959079;-0.615619
0.360;-0.961309;-0.617032
0.370;-0.964471;-0.618495
0.380;-0.967481;-0.620062
0.390;-0.968917;-0.621626
0.400;-0.967499;-0.622940
0.410;-0.962584;-0.623697
0.420;-0.954448;-0.623632
0.430;-0.944203;-0.622622
0.440;-0.933399;-0.620779
0.450;-0.923497;-0.618483
0.460;-0.915442;-0.616331
0.470;-0.909496;-0.614988
0.480;-0.905331;-0.614991
0.490;-0.902272;-0.616601
0.500;-0.899540;-0.619747
0.510;-0.896401;-0.624079
0.520;-0.892219;-0.629118
0.530;-0.886515;-0.634443
0.540;-0.879059;-0.639848
0.550;-0.869987;-0.645400
0.560;-0.859848;-0.651355
0.570;-0.849534;-0.657967
0.580;-0.840051;-0.665276
0.590;-0.832220;-0.672975
0.600;-0.826418;-0.680416
0.610;-0.822490;-0.686747
0.620;-0.819905;-0.691136
0.630;-0.818067;-0.693007
0.640;-0.816616;-0.692199
0.650;-0.815586;-0.689022
0.660;-0.815352;-0.684198
0.670;-0.816450;-0.678710
0.680;-0.819342;-0.673576
0.690;-0.824225;-0.669600
0.700;-0.830912;-0.667176
0.710;-0.838823;-0.666216
0.720;-0.847082;-0.666208
0.730;-0.854733;-0.666404
0.740;-0.861000;-0.666067
0.750;-0.865512;-0.664705
0.760;-0.868404;-0.662177
0.770;-0.870273;-0.658613
0.780;-0.872006;-0.654209
0.790;-0.874568;-0.649048
0.800;-0.878788;-0.643059
0.810;-0.885182;-0.636096
0.820;-0.893865;-0.628067
0.830;-0.904594;-0.619006
0.840;-0.916910;-0.609104
0.850;-0.930307;-0.598699
0.860;-0.944341;-0.588247
0.870;-0.958654;-0.578284
0.880;-0.972948;-0.569364
0.890;-0.986964;-0.561984
0.900;-1.000484;-0.556502
0.910;-1.013369;-0.553054
0.920;-1.025599;-0.551484
0.930;-1.037259;-0.551367
0.940;-1.048478;-0.552101
0.950;-1.059317;-0.553059
0.960;-1.069689;-0.553724
0.970;-1.079346;-0.553753
0.980;-1.087971;-0.552976
0.990;-1.095348;-0.551357
1.000;-1.101537;-0.548973
1.010;-1.106947;-0.546015
1.020;-1.112266;-0.542771
