Time[s];COPx[cm];COPy[cm]
0.010;0.046721;-0.672575
0.020;0.036015;-0.663284
0.030;0.026607;-0.653907
0.040;0.019389;-0.644447
0.050;0.014650;-0.635122
0.060;0.012014;-0.626302
0.070;0.010506;-0.618331
0.080;0.008706;-0.611383
0.090;0.004984;-0.605438
0.100;-0.002221;-0.600393
0.110;-0.014138;-0.596203
0.120;-0.031452;-0.592923
0.130;-0.054227;-0.590571
0.140;-0.081974;-0.588910
0.150;-0.113852;-0.587285
0.160;-0.148915;-0.584677
0.170;-0.186341;-0.579975
0.180;-0.225560;-0.572318
0.190;-0.266270;-0.561341
0.200;-0.308372;-0.547204
0.210;-0.351872;-0.530422
0.220;-0.396811;-0.511635
0.230;-0.443218;-0.491439
0.240;-0.491035;-0.470336
0.250;-0.539990;-0.448789
0.260;-0.589420;-0.427333
0.270;-0.638142;-0.406667
0.280;-0.684449;-0.387666
0.290;-0.726289;-0.371299
0.300;-0.761604;-0.358450
0.310;-0.788739;-0.349714
0.320;-0.806806;-0.345253
0.330;-0.815868;-0.344774
0.340;-0.816873;-0.347634
0.350;-0.811375;-0.353009
0.360;-0.801137;-0.360056
0.370;-0.787787;-0.368044
0.380;-0.772624;-0.376429
0.390;-0.756598;-0.384884
0.400;-0.740395;-0.393269
0.410;-0.724507;-0.401569
0.420;-0.709220;-0.409831
0.430;-0.694514;-0.418132
0.440;-0.679967;-0.426595
0.450;-0.664761;-0.435418
0.460;-0.647851;-0.444903
0.470;-0.628258;-0.455441
0.480;-0.605384;-0.467482
0.490;-0.579220;-0.481475
0.500;-0.550388;-0.497802
0.510;-0.520046;-0.516728
0.520;-0.489695;-0.538396
0.530;-0.460953;-0.562857
0.540;-0.435317;-0.590117
0.550;-0.413921;-0.620141
0.560;-0.397356;-0.652836
0.570;-0.385598;-0.688009
0.580;-0.378074;-0.725337
0.590;-0.373867;-0.764370
0.600;-0.371970;-0.804568
0.610;-0.371526;-0.845373
0.620;-0.371986;-0.886261
0.630;-0.373176;-0.926749
0.640;-0.375257;-0.966366
0.650;-0.378621;-1.004625
0.660;-0.383741;-1.041016
0.670;-0.391017;-1.075033
0.680;-0.400621;-1.106237
0.690;-0.412381;-1.134353
0.700;-0.425715;-1.159384
0.710;-0.439637;-1.181691
0.720;-0.452852;-1.201989
0.730;-0.463939;-1.221217
0.740;-0.471599;-1.240304
0.750;-0.474921;-1.259894
0.760;-0.473586;-1.280152
0.770;-0.467930;-1.300734
0.780;-0.458839;-1.320939
0.790;-0.447488;-1.339974
0.800;-0.435007;-1.357246
0.810;-0.422209;-1.372579
0.820;-0.409465;-1.386254
0.830;-0.396734;-1.398875
0.840;-0.383669;-1.411088
0.850;-0.369712;-1.423249
0.860;-0.354133;-1.435177
0.870;-0.336017;-1.446096
0.880;-0.314287;-1.454815
