Time[s];COPx[cm];COPy[cm]
0.010;-1.855628;-0.569252
0.020;-1.857968;-0.573000
0.030;-1.860441;-0.576762
0.040;-1.863275;-0.580578
0.050;-1.866708;-0.584571
0.060;-1.870838;-0.588989
0.070;-1.875471;-0.594214
0.080;-1.880084;-0.600689
0.090;-1.883941;-0.608791
0.100;-1.886282;-0.618702
0.110;-1.886536;-0.630338
0.120;-1.884481;-0.643379
0.130;-1.880311;-0.657348
0.140;-1.874585;-0.671701
0.150;-1.868091;-0.685889
0.160;-1.861672;-0.699444
0.170;-1.856082;-0.712093
0.180;-1.851890;-0.723882
0.190;-1.849397;-0.735198
0.200;-1.848574;-0.746663
0.210;-1.849010;-0.758933
0.220;-1.849968;-0.772480
0.230;-1.850564;-0.787417
0.240;-1.850052;-0.803400
0.250;-1.848075;-0.819665
0.260;-1.844736;-0.835211
0.270;-1.840442;-0.849059
0.280;-1.835628;-0.860496
0.290;-1.830511;-0.869206
0.300;-1.825016;-0.875309
0.310;-1.818883;-0.879325
0.320;-1.811872;-0.882072
0.330;-1.803927;-0.884469
0.340;-1.795205;-0.887292
0.350;-1.785945;-0.890951
0.360;-1.776290;-0.895410
0.370;-1.766168;-0.900271
0.380;-1.755320;-0.905011
0.390;-1.743430;-0.909253
0.400;-1.730284;-0.912947
0.410;-1.715858;-0.916373
0.420;-1.700316;-0.919970
0.430;-1.683940;-0.924070
0.440;-1.667056;-0.928666
0.450;-1.650002;-0.933341
0.460;-1.633120;-0.937434
0.470;-1.616764;-0.940390
0.480;-1.601308;-0.942107
0.490;-1.587135;-0.943102
0.500;-1.574604;-0.944352
0.510;-1.563948;-0.946879
0.520;-1.555154;-0.951260
0.530;-1.547865;-0.957320
0.540;-1.541403;-0.964176
0.550;-1.534929;-0.970582
0.560;-1.527706;-0.975409
0.570;-1.519359;-0.978020
0.580;-1.510037;-0.978414
0.590;-1.500392;-0.977144
0.600;-1.491388;-0.975036
0.610;-1.483986;-0.972868
0.620;-1.478788;-0.971097
0.630;-1.475779;-0.969757
0.640;-1.474285;-0.968523
0.650;-1.473159;-0.966923
0.660;-1.471135;-0.964606
0.670;-1.467186;-0.961555
0.680;-1.460786;-0.958164
0.690;-1.452000;-0.955165
0.700;-1.441388;-0.953434
0.710;-1.429774;-0.953754
0.720;-1.417974;-0.956576
0.730;-1.406604;-0.961843
0.740;-1.396013;-0.968911
0.750;-1.386368;-0.976635
0.760;-1.377786;-0.983639
0.770;-1.370416;-0.988702
0.780;-1.364394;-0.991106
0.790;-1.359703;-0.990824
0.800;-1.356046;-0.988499
0.810;-1.352830;-0.985234
0.820;-1.349332;-0.982263
0.830;-1.344995;-0.980595
0.840;-1.339707;-0.980720
0.850;-1.333918;-0.982477
0.860;-1.328498;-0.985129
0.870;-1.324417;-0.987632
0.880;-1.322379;-0.988997
0.890;-1.322552;-0.988610
0.900;-1.324503;-0.986396
0.910;-1.327321;-0.982808
0.920;-1.329872;-0.978653
0.930;-1.331073;-0.974842
0.940;-1.330130;-0.972100
0.950;-1.326694;-0.970746
0.960;-1.320909;-0.970593
0.970;-1.313322;-0.971039
0.980;-1.304688;-0.971301
0.990;-1.295768;-0.970686
1.000;-1.287189;-0.968794
1.010;-1.279413;-0.965565
1.020;-1.272767;-0.961172
1.030;-1.267476;-0.955846
1.040;-1.263675;-0.949743
1.050;-1.261373;-0.942927
1.060;-1.260396;-0.935479
1.070;-1.260346;-0.927624
1.080;-1.260616;-0.919770
1.090;-1.260526;-0.912392
1.100;-1.259525;-0.905831
1.110;-1.257390;-0.900154
1.120;-1.254290;-0.895181
1.130;-1.250658;-0.890640
1.140;-1.246931;-0.886336
1.150;-1.243324;-0.882210
1.160;-1.239759;-0.878279
1.170;-1.235996;-0.874522
1.180;-1.231840;-0.870835
1.190;-1.227297;-0.867080
1.200;-1.222616;-0.863205
1.210;-1.218198;-0.859320
1.220;-1.214467;-0.855692
1.230;-1.211725;-0.852633
1.240;-1.210049;-0.850381
1.250;-1.209241;-0.849018
1.260;-1.208844;-0.848457
1.270;-1.208248;-0.848489
1.280;-1.206867;-0.848852
1.290;-1.204337;-0.849319
1.300;-1.200643;-0.849747
1.310;-1.196105;-0.850086
1.320;-1.191251;-0.850359
1.330;-1.186642;-0.850632
1.340;-1.182744;-0.850973
1.350;-1.179876;-0.851403
1.360;-1.178220;-0.851861
1.370;-1.177839;-0.852207
1.380;-1.178684;-0.852268
1.390;-1.180558;-0.851856
1.400;-1.183113;-0.850742
1.410;-1.185895;-0.848598
1.420;-1.188490;-0.845050
1.430;-1.190691;-0.839836
1.440;-1.192610;-0.833033
1.450;-1.194671;-0.825191
1.460;-1.197466;-0.817267
1.470;-1.201532;-0.810325
1.480;-1.207128;-0.805114
1.490;-1.214132;-0.801726
1.500;-1.222058;-0.799522
1.510;-1.230202;-0.797401
1.520;-1.237833;-0.794286
1.530;-1.244371;-0.789549
1.540;-1.249496;-0.783174
1.550;-1.253144;-0.775607
1.560;-1.255438;-0.767435
1.570;-1.256589;-0.759087
1.580;-1.256850;-0.750713
1.590;-1.256497;-0.742255
1.600;-1.255825;-0.733628
1.610;-1.255131;-0.724870
1.620;-1.254688;-0.716182
1.630;-1.254712;-0.707844
1.640;-1.255315;-0.700064
1.650;-1.256467;-0.692856
1.660;-1.257973;-0.686014
1.670;-1.259477;-0.679177
1.680;-1.260487;-0.671935
1.690;-1.260466;-0.663949
1.700;-1.258969;-0.655042
1.710;-1.255781;-0.645266
1.720;-1.251006;-0.634953
1.730;-1.245045;-0.624707
1.740;-1.238493;-0.615312
1.750;-1.232008;-0.607514
1.760;-1.226166;-0.601741
1.770;-1.221353;-0.597892
1.780;-1.217691;-0.595287
1.790;-1.215011;-0.592844
1.800;-1.212859;-0.589391
1.810;-1.210537;-0.584030
1.820;-1.207224;-0.576415
1.830;-1.202176;-0.566870
1.840;-1.194978;-0.556295
1.850;-1.185733;-0.545901
1.860;-1.175089;-0.536843
1.870;-1.164105;-0.529879
1.880;-1.154021;-0.525140
1.890;-1.145991;-0.522121
1.900;-1.140838;-0.519873
1.910;-1.138902;-0.517344
1.920;-1.140009;-0.513726
1.930;-1.143566;-0.508667
1.940;-1.148754;-0.502269
1.950;-1.154715;-0.494900
1.960;-1.160705;-0.486968
1.970;-1.166182;-0.478798
1.980;-1.170881;-0.470646
1.990;-1.174833;-0.462802
2.000;-1.178343;-0.455642
2.010;-1.181861;-0.449552
2.020;-1.185806;-0.444756
2.030;-1.190409;-0.441157
2.040;-1.195625;-0.438282
2.050;-1.201182;-0.435399
2.060;-1.206691;-0.431767
2.070;-1.211776;-0.426915
2.080;-1.216147;-0.420813
2.090;-1.219612;-0.413883
2.100;-1.222065;-0.406827
2.110;-1.223493;-0.400335
2.120;-1.224001;-0.394791
2.130;-1.223801;-0.390101
2.140;-1.223168;-0.385747
2.150;-1.222343;-0.381046
2.160;-1.221434;-0.375496
2.170;-1.220346;-0.368990
2.180;-1.218799;-0.361803
2.190;-1.216472;-0.354353
2.200;-1.213202;-0.346900
2.210;-1.209164;-0.339342
2.220;-1.204885;-0.331219
2.230;-1.201077;-0.321903
2.240;-1.198330;-0.310879
2.250;-1.196822;-0.297979
2.260;-1.196171;-0.283479
2.270;-1.195531;-0.268032
2.280;-1.193868;-0.252505
2.290;-1.190319;-0.237796
2.300;-1.184485;-0.224690
2.310;-1.176576;-0.213724
2.320;-1.167369;-0.205071
2.330;-1.157997;-0.198471
2.340;-1.149645;-0.193285
2.350;-1.143260;-0.188710
2.360;-1.139384;-0.184079
2.370;-1.138138;-0.179109
2.380;-1.139318;-0.173958
2.390;-1.142522;-0.169090
2.400;-1.147250;-0.165040
2.410;-1.152965;-0.162181
2.420;-1.159102;-0.160595
2.430;-1.165088;-0.160064
2.440;-1.170349;-0.160158
2.450;-1.174366;-0.160391
2.460;-1.176769;-0.160385
2.470;-1.177477;-0.159997
2.480;-1.176833;-0.159362
2.490;-1.175632;-0.158835
2.500;-1.175007;-0.158849
2.510;-1.176135;-0.159736
2.520;-1.179877;-0.161557
2.530;-1.186468;-0.164005
2.540;-1.195418;-0.166467
2.550;-1.205677;-0.168257
2.560;-1.215994;-0.168938
2.570;-1.225316;-0.168542
2.580;-1.233080;-0.167565
2.590;-1.239302;-0.166731
2.600;-1.244471;-0.166658
2.610;-1.249309;-0.167598
2.620;-1.254498;-0.169363
2.630;-1.260458;-0.171458
2.640;-1.267250;-0.173342
2.650;-1.274588;-0.174700
2.660;-1.281959;-0.175602
2.670;-1.288807;-0.176509
2.680;-1.294704;-0.178115
2.690;-1.299450;-0.181065
2.700;-1.303057;-0.185636
2.710;-1.305667;-0.191499
2.720;-1.307448;-0.197726
2.730;-1.308531;-0.203056
2.740;-1.309002;-0.206340
2.750;-1.308918;-0.206962
2.760;-1.308333;-0.205065
2.770;-1.307302;-0.201472
2.780;-1.305859;-0.197354
2.790;-1.304005;-0.193773
2.800;-1.301736;-0.191315
2.810;-1.299105;-0.189944
2.820;-1.296280;-0.189130
2.830;-1.293553;-0.188168
2.840;-1.291268;-0.186519
2.850;-1.289671;-0.184006
2.860;-1.288770;-0.180809
2.870;-1.288279;-0.177299
2.880;-1.287704;-0.173816
2.890;-1.286530;-0.170529
2.900;-1.284434;-0.167417
2.910;-1.281430;-0.164376
2.920;-1.277896;-0.161384
2.930;-1.274496;-0.158590
2.940;-1.272020;-0.156277
2.950;-1.271228;-0.154675
2.960;-1.272698;-0.153754
2.970;-1.276708;-0.153139
2.980;-1.283132;-0.152232
2.990;-1.291404;-0.150474
3.000;-1.300580;-0.147610
3.010;-1.309527;-0.143782
3.020;-1.317218;-0.139447
3.030;-1.323005;-0.135211
3.040;-1.326770;-0.131682
3.050;-1.328906;-0.129378
3.060;-1.330155;-0.128659
3.070;-1.331381;-0.129608
3.080;-1.333347;-0.131888
3.090;-1.336547;-0.134657
3.100;-1.341131;-0.136682
3.110;-1.346926;-0.136667
3.120;-1.353522;-0.133731
3.130;-1.360369;-0.127792
3.140;-1.366847;-0.119695
3.150;-1.372323;-0.111014
3.160;-1.376223;-0.103615
3.170;-1.378145;-0.099115
3.180;-1.378016;-0.098404
3.190;-1.376192;-0.101372
3.200;-1.373438;-0.106925
3.210;-1.370724;-0.113327
3.220;-1.368878;-0.118773
3.230;-1.368251;-0.121993
3.240;-1.368553;-0.122618
3.250;-1.368951;-0.121162
3.260;-1.368401;-0.118681
3.270;-1.366026;-0.116305
3.280;-1.361375;-0.114869
3.290;-1.354459;-0.114723
3.300;-1.345621;-0.115730
3.310;-1.335360;-0.117381
3.320;-1.324236;-0.118981
3.330;-1.312870;-0.119854
3.340;-1.301986;-0.119548
3.350;-1.292370;-0.117952
3.360;-1.284686;-0.115327
3.370;-1.279235;-0.112216
3.380;-1.275783;-0.109284
3.390;-1.273614;-0.107127
3.400;-1.271808;-0.106118
3.410;-1.269642;-0.106330
3.420;-1.266945;-0.107552
3.430;-1.264216;-0.109414
3.440;-1.262461;-0.111553
3.450;-1.262777;-0.113792
3.460;-1.265891;-0.116200
3.470;-1.271828;-0.118997
3.480;-1.279847;-0.122335
3.490;-1.288645;-0.126111
3.500;-1.296746;-0.129946
3.510;-1.302924;-0.133361
3.520;-1.306536;-0.136021
3.530;-1.307642;-0.137934
3.540;-1.306872;-0.139496
3.550;-1.305112;-0.141384
3.560;-1.303135;-0.144303
3.570;-1.301366;-0.148711
3.580;-1.299837;-0.154653
3.590;-1.298325;-0.161808
3.600;-1.296574;-0.169686
3.610;-1.294485;-0.177895
3.620;-1.292191;-0.186315
3.630;-1.290003;-0.195110
3.640;-1.288294;-0.204574
3.650;-1.287392;-0.214885
3.660;-1.287521;-0.225896
3.670;-1.288785;-0.237085
3.680;-1.291166;-0.247711
3.690;-1.294514;-0.257123
3.700;-1.298564;-0.265089
3.710;-1.302985;-0.271957
3.720;-1.307456;-0.278531
3.730;-1.311774;-0.285709
3.740;-1.315931;-0.294062
3.750;-1.320146;-0.303575
3.760;-1.324810;-0.313664
3.770;-1.330367;-0.323469
3.780;-1.337132;-0.332249
3.790;-1.345113;-0.339696
3.800;-1.353918;-0.346011
3.810;-1.362817;-0.351725
3.820;-1.370981;-0.357398
3.830;-1.377783;-0.363327
3.840;-1.383016;-0.369414
3.850;-1.386933;-0.375243
3.860;-1.390092;-0.380310
3.870;-1.393110;-0.384295
3.880;-1.396429;-0.387233
3.890;-1.400192;-0.389517
3.900;-1.404247;-0.391716
3.910;-1.408241;-0.394321
3.920;-1.411763;-0.397547
3.930;-1.414469;-0.401300
3.940;-1.416172;-0.405288
3.950;-1.416889;-0.409195
3.960;-1.416827;-0.412809
3.970;-1.416319;-0.416065
3.980;-1.415738;-0.418997
3.990;-1.415425;-0.421634
4.000;-1.415667;-0.423907
4.010;-1.416678;-0.425637
4.020;-1.418590;-0.426590
4.030;-1.421417;-0.426542
4.040;-1.425028;-0.425323
4.050;-1.429131;-0.422804
4.060;-1.433280;-0.418872
4.070;-1.436896;-0.413419
4.080;-1.439332;-0.406378
4.090;-1.439996;-0.397807
4.100;-1.438537;-0.387991
4.110;-1.435037;-0.377457
4.120;-1.430094;-0.366876
4.130;-1.424708;-0.356836
4.140;-1.419987;-0.347650
4.150;-1.416816;-0.339280
4.160;-1.415648;-0.331430
4.170;-1.416473;-0.323717
4.180;-1.418935;-0.315857
4.190;-1.422495;-0.307802
4.200;-1.426586;-0.299795
4.210;-1.430712;-0.292299
4.220;-1.434503;-0.285827
4.230;-1.437727;-0.280732
4.240;-1.440285;-0.277077
4.250;-1.442200;-0.274642
4.260;-1.443584;-0.273030
4.270;-1.444574;-0.271801
4.280;-1.445255;-0.270588
4.290;-1.445600;-0.269177
4.300;-1.445489;-0.267517
4.310;-1.444781;-0.265670
4.320;-1.443394;-0.263699
4.330;-1.441334;-0.261571
4.340;-1.438649;-0.259143
4.350;-1.435365;-0.256251
4.360;-1.431435;-0.252873
4.370;-1.426740;-0.249265
4.380;-1.421114;-0.245987
4.390;-1.414396;-0.243765
4.400;-1.406506;-0.243236
4.410;-1.397525;-0.244657
4.420;-1.387755;-0.247728
4.430;-1.377701;-0.251604
4.440;-1.367973;-0.255135
4.450;-1.359131;-0.257272
4.460;-1.351537;-0.257460
4.470;-1.345263;-0.255838
4.480;-1.340102;-0.253139
4.490;-1.335701;-0.250335
4.500;-1.331741;-0.248212
4.510;-1.328116;-0.247108
4.520;-1.325020;-0.246914
4.530;-1.322914;-0.247263
4.540;-1.322354;-0.247768
4.550;-1.323726;-0.248159
4.560;-1.327013;-0.248287
4.570;-1.331741;-0.248026
4.580;-1.337121;-0.247182
4.590;-1.342334;-0.245481
4.600;-1.346798;-0.242683
4.610;-1.350308;-0.238730
4.620;-1.353019;-0.233864
4.630;-1.355313;-0.228597
4.640;-1.357623;-0.223572
4.650;-1.360245;-0.219375
4.660;-1.363216;-0.216414
4.670;-1.366285;-0.214895
4.680;-1.369045;-0.214848
4.690;-1.371164;-0.216134
4.700;-1.372608;-0.218398
4.710;-1.373731;-0.221042
4.720;-1.375155;-0.223282
4.730;-1.377462;-0.224325
4.740;-1.380869;-0.223622
4.750;-1.385036;-0.221077
4.760;-1.389136;-0.217107
4.770;-1.392140;-0.212513
4.780;-1.393182;-0.208230
4.790;-1.391842;-0.205054
4.800;-1.388234;-0.203447
4.810;-1.382885;-0.203474
4.820;-1.376486;-0.204839
4.830;-1.369622;-0.206980
4.840;-1.362615;-0.209185
4.850;-1.355509;-0.210751
4.860;-1.348162;-0.211160
4.870;-1.340379;-0.210236
4.880;-1.332025;-0.208208
4.890;-1.323085;-0.205639
4.900;-1.313688;-0.203216
4.910;-1.304088;-0.201495
4.920;-1.294608;-0.200687
4.930;-1.285550;-0.200567
4.940;-1.277089;-0.200531
4.950;-1.269177;-0.199760
4.960;-1.261506;-0.197468
4.970;-1.253555;-0.193153
4.980;-1.244731;-0.186786
4.990;-1.234607;-0.178802
5.000;-1.223170;-0.169904
5.010;-1.210960;-0.160784
5.020;-1.199004;-0.151888
5.030;-1.188539;-0.143333
5.040;-1.180620;-0.134959
5.050;-1.175801;-0.126487
5.060;-1.173982;-0.117719
5.070;-1.174484;-0.108735
5.080;-1.176263;-0.099999
5.090;-1.178194;-0.092346
5.100;-1.179326;-0.086807
5.110;-1.179067;-0.084325
5.120;-1.177271;-0.085434
5.130;-1.174221;-0.090012
5.140;-1.170521;-0.097242
5.150;-1.166905;-0.105825
5.160;-1.164012;-0.114394
5.170;-1.162188;-0.121971
5.180;-1.161373;-0.128245
5.190;-1.161107;-0.133539
5.200;-1.160636;-0.138513
5.210;-1.159105;-0.143768
5.220;-1.155794;-0.149558
5.230;-1.150325;-0.155742
5.240;-1.142798;-0.161931
5.250;-1.133792;-0.167715
5.260;-1.124218;-0.172853
5.270;-1.115016;-0.177360
5.280;-1.106797;-0.181514
5.290;-1.099551;-0.185782
5.300;-1.092547;-0.190701
5.310;-1.084506;-0.196746
5.320;-1.073970;-0.204220
5.330;-1.059763;-0.213209
5.340;-1.041372;-0.223595
5.350;-1.019114;-0.235103
5.360;-0.994061;-0.247370
5.370;-0.967747;-0.259993
5.380;-0.941818;-0.272564
5.390;-0.917728;-0.284674
5.400;-0.896561;-0.295917
5.410;-0.878980;-0.305905
5.420;-0.865235;-0.314291
5.430;-0.855193;-0.320796
5.440;-0.848365;-0.325244
