Time[s];COPx[cm];COPy[cm]
0.010;0.925555;1.398788
0.020;0.971111;1.385635
0.030;1.017072;1.372336
0.040;1.063591;1.358966
0.050;1.110444;1.345947
0.060;1.157016;1.334060
0.070;1.202430;1.324301
0.080;1.245780;1.317618
0.090;1.286347;1.314664
0.100;1.323694;1.315699
0.110;1.357619;1.320604
0.120;1.388012;1.328900
0.130;1.414708;1.339702
0.140;1.437409;1.351715
0.150;1.455695;1.363411
0.160;1.469110;1.373392
0.170;1.477335;1.380774
0.180;1.480390;1.385349
0.190;1.478820;1.387460
0.200;1.473722;1.387655
0.210;1.466583;1.386388
0.220;1.458964;1.383924
0.230;1.452184;1.380481
0.240;1.447158;1.376411
0.250;1.444431;1.372285
0.260;1.444370;1.368770
0.270;1.447374;1.366417
0.280;1.453991;1.365482
0.290;1.464894;1.365882
0.300;1.480728;1.367309
0.310;1.501911;1.369405
0.320;1.528445;1.371893
0.330;1.559833;1.374579
0.340;1.595112;1.377235
0.350;1.633014;1.379427
0.360;1.672198;1.380425
0.370;1.711478;1.379266
0.380;1.749975;1.374991
0.390;1.787122;1.366931
0.400;1.822568;1.354920
0.410;1.856057;1.339327
0.420;1.887378;1.320937
0.430;1.916416;1.300739
0.440;1.943248;1.279752
0.450;1.968198;1.258923
0.460;1.991779;1.239086
0.470;2.014524;1.220951
0.480;2.036787;1.205077
0.490;2.058616;1.191789
0.500;2.079784;1.181070
0.510;2.099981;1.172499
0.520;2.119082;1.165339
0.530;2.137347;1.158779
0.540;2.155454;1.152229
0.550;2.174337;1.145512
0.560;2.194916;1.138835
0.570;2.217837;1.132573
0.580;2.243319;1.127003
0.590;2.271167;1.122111
0.600;2.300889;1.117595
0.610;2.331878;1.113033
0.620;2.363555;1.108139
0.630;2.395414;1.102936
0.640;2.426957;1.097770
0.650;2.457604;1.093150
0.660;2.486645;1.089524
0.670;2.513296;1.087107
0.680;2.536807;1.085840
0.690;2.556583;1.085477
0.700;2.572273;1.085709
0.710;2.583810;1.086259
0.720;2.591412;1.086925
0.730;2.595546;1.087574
0.740;2.596891;1.088113
0.750;2.596331;1.088458
0.760;2.594962;1.088528
0.770;2.594085;1.088231
0.780;2.595169;1.087443
0.790;2.599734;1.085963
0.800;2.609176;1.083489
0.810;2.624542;1.079635
0.820;2.646333;1.074022
0.830;2.674421;1.066381
0.840;2.708153;1.056647
