Time[s];COPx[cm];COPy[cm]
0.010;-1.631987;1.261812
0.020;-1.568844;1.260306
0.030;-1.503608;1.257475
0.040;-1.435030;1.252271
0.050;-1.363039;1.244097
0.060;-1.288894;1.232827
0.070;-1.214907;1.218752
0.080;-1.143785;1.202485
0.090;-1.077783;1.184833
0.100;-1.017984;1.166652
0.110;-0.963987;1.148705
0.120;-0.914150;1.131579
0.130;-0.866308;1.115664
0.140;-0.818691;1.101178
0.150;-0.770711;1.088189
0.160;-0.723328;1.076620
0.170;-0.678864;1.066238
0.180;-0.640355;1.056661
0.190;-0.610680;1.047427
0.200;-0.591804;1.038135
0.210;-0.584379;1.028610
0.220;-0.587774;1.019002
0.230;-0.600427;1.009768
0.240;-0.620312;1.001544
0.250;-0.645344;0.994968
0.260;-0.673629;0.990509
0.270;-0.703596;0.988367
0.280;-0.734073;0.988444
0.290;-0.764346;0.990380
0.300;-0.794196;0.993610
0.310;-0.823876;0.997417
0.320;-0.854045;1.001005
0.330;-0.885658;1.003621
0.340;-0.919866;1.004734
0.350;-0.957907;1.004230
0.360;-1.000981;1.002532
0.370;-1.050085;1.000575
0.380;-1.105819;0.999593
0.390;-1.168175;1.000757
0.400;-1.236330;1.004789
0.410;-1.308483;1.011707
0.420;-1.381858;1.020831
0.430;-1.452983;1.031042
0.440;-1.518271;1.041202
0.450;-1.574742;1.050556
0.460;-1.620647;1.058962
0.470;-1.655747;1.066877
0.480;-1.681158;1.075139
0.490;-1.698840;1.084651
0.500;-1.710895;1.096101
0.510;-1.718949;1.109775
0.520;-1.723803;1.125524
0.530;-1.725473;1.142849
0.540;-1.723554;1.161059
0.550;-1.717729;1.179428
0.560;-1.708208;1.197275
0.570;-1.695914;1.214014
0.580;-1.682349;1.229190
0.590;-1.669171;1.242579
0.600;-1.657648;1.254291
0.610;-1.648172;1.264816
0.620;-1.640024;1.274922
0.630;-1.631480;1.285392
0.640;-1.620273;1.296712
0.650;-1.604253;1.308837
0.660;-1.582043;1.321160
0.670;-1.553477;1.332708
0.680;-1.519662;1.342541
0.690;-1.482636;1.350184
0.700;-1.444728;1.355934
0.710;-1.407825;1.360856
