f_time;copX;copY
0.010;-1.012240;-0.521467
0.020;-0.999309;-0.516907
0.030;-0.987155;-0.512464
0.040;-0.976386;-0.508220
0.050;-0.967328;-0.504198
0.060;-0.959975;-0.500451
0.070;-0.954014;-0.497156
0.080;-0.948919;-0.494615
0.090;-0.944103;-0.493127
0.100;-0.939087;-0.492810
0.110;-0.933630;-0.493474
0.120;-0.927761;-0.494639
0.130;-0.921716;-0.495715
0.140;-0.915802;-0.496264
0.150;-0.910257;-0.496200
0.160;-0.905142;-0.495835
0.170;-0.900312;-0.495721
0.180;-0.895450;-0.496404
0.190;-0.890162;-0.498179
0.200;-0.884091;-0.500963
0.210;-0.877026;-0.504313
0.220;-0.868936;-0.507568
0.230;-0.859920;-0.510065
0.240;-0.850097;-0.511330
0.250;-0.839520;-0.511188
0.260;-0.828181;-0.509746
0.270;-0.816106;-0.507313
0.280;-0.803457;-0.504294
0.290;-0.790548;-0.501117
0.300;-0.777760;-0.498183
0.310;-0.765397;-0.495786
0.320;-0.753596;-0.494052
0.330;-0.742345;-0.492901
0.340;-0.731586;-0.492072
0.350;-0.721321;-0.491196
0.360;-0.711664;-0.489900
0.370;-0.702814;-0.487912
0.380;-0.694973;-0.485142
0.390;-0.688260;-0.481721
0.400;-0.682657;-0.477986
0.410;-0.678000;-0.474406
0.420;-0.674003;-0.471489
0.430;-0.670303;-0.469688
0.440;-0.666507;-0.469328
0.450;-0.662246;-0.470556
0.460;-0.657226;-0.473295
0.470;-0.651255;-0.477232
0.480;-0.644258;-0.481864
0.490;-0.636285;-0.486605
0.500;-0.627535;-0.490931
0.510;-0.618368;-0.494510
0.520;-0.609280;-0.497268
0.530;-0.600814;-0.499377
0.540;-0.593432;-0.501168
0.550;-0.587393;-0.503005
0.560;-0.582709;-0.505137
0.570;-0.579175;-0.507585
0.580;-0.576458;-0.510096
0.590;-0.574185;-0.512208
0.600;-0.572034;-0.513406
0.610;-0.569813;-0.513308
0.620;-0.567520;-0.511807
0.630;-0.565352;-0.509103
0.640;-0.563614;-0.505639
0.650;-0.562598;-0.501940
0.660;-0.562486;-0.498435
0.670;-0.563360;-0.495327
0.680;-0.565276;-0.492568
0.690;-0.568354;-0.489921
0.700;-0.572796;-0.487053
0.710;-0.578811;-0.483609
0.720;-0.586447;-0.479263
0.730;-0.595423;-0.473761
0.740;-0.605065;-0.466964
0.750;-0.614439;-0.458893
0.760;-0.622633;-0.449762
0.770;-0.629086;-0.439962
0.780;-0.633791;-0.430010
0.790;-0.637266;-0.420470
0.800;-0.640328;-0.411862
0.810;-0.643770;-0.404554
0.820;-0.648116;-0.398661
0.830;-0.653552;-0.393983
0.840;-0.659979;-0.390039
0.850;-0.667130;-0.386224
0.860;-0.674684;-0.382049
0.870;-0.682364;-0.377329
0.880;-0.690012;-0.372218
