Time[s];COPx[cm];COPy[cm]
0.010;-0.404247;0.188638
0.020;-0.486089;0.167397
0.030;-0.564314;0.146972
0.040;-0.636864;0.128214
0.050;-0.701167;0.112680
0.060;-0.754290;0.102411
0.070;-0.793291;0.099359
0.080;-0.815694;0.104724
0.090;-0.819977;0.118474
0.100;-0.805993;0.139225
0.110;-0.775216;0.164520
0.120;-0.730739;0.191390
0.130;-0.676957;0.217006
0.140;-0.618924;0.239220
0.150;-0.561483;0.256859
0.160;-0.508380;0.269776
0.170;-0.461667;0.278708
0.180;-0.421628;0.285028
0.190;-0.387289;0.290399
0.200;-0.357308;0.296394
0.210;-0.330860;0.304140
0.220;-0.308167;0.314101
0.230;-0.290522;0.326067
0.240;-0.279912;0.339355
0.250;-0.278480;0.353137
0.260;-0.288067;0.366792
0.270;-0.309907;0.380195
0.280;-0.344463;0.393881
0.290;-0.391341;0.409035
0.300;-0.449287;0.427238
0.310;-0.516234;0.450030
0.320;-0.589388;0.478396
0.330;-0.665332;0.512388
0.340;-0.740174;0.550999
0.350;-0.809818;0.592382
0.360;-0.870403;0.634375
0.370;-0.918860;0.675166
0.380;-0.953419;0.713854
0.390;-0.973861;0.750661
0.400;-0.981422;0.786717
0.410;-0.978384;0.823545
0.420;-0.967551;0.862475
0.430;-0.951754;0.904208
0.440;-0.933527;0.948604
0.450;-0.914938;0.994689
0.460;-0.897602;1.040817
0.470;-0.882834;1.085005
0.480;-0.871832;1.125364
0.490;-0.865843;1.160543
0.500;-0.866216;1.190039
0.510;-0.874370;1.214233
0.520;-0.891708;1.234137
0.530;-0.919474;1.250920
0.540;-0.958505;1.265396
0.550;-1.008830;1.277691
0.560;-1.069139;1.287198
0.570;-1.136350;1.292823
0.580;-1.205585;1.293448
0.590;-1.270781;1.288431
0.600;-1.325847;1.277985
0.610;-1.365907;1.263271
0.620;-1.388044;1.246133
0.630;-1.391209;1.228563
0.640;-1.375444;1.212056
0.650;-1.340923;1.197117
0.660;-1.287365;1.183104
0.670;-1.214082;1.168545
0.680;-1.120562;1.151776
0.690;-1.007236;1.131638
0.700;-0.876042;1.107923
0.710;-0.730542;1.081378
0.720;-0.575567;1.053379
0.730;-0.416546;1.025461
0.740;-0.258772;0.998966
0.750;-0.106848;0.974895
0.760;0.035535;0.953905
0.770;0.165534;0.936288
0.780;0.280938;0.921863
0.790;0.379979;0.909849
0.800;0.461288;0.898867
0.810;0.524003;0.887158
0.820;0.567944;0.872967
0.830;0.593779;0.854960
0.840;0.603087;0.832495
0.850;0.598304;0.805650
0.860;0.582546;0.775022
0.870;0.559312;0.741399
0.880;0.532090;0.705504
0.890;0.503924;0.667900
0.900;0.477056;0.629082
0.910;0.452774;0.589629
0.920;0.431500;0.550302
0.930;0.413065;0.512016
0.940;0.397040;0.475728
0.950;0.382990;0.442292
0.960;0.370613;0.412318
0.970;0.359811;0.386081
0.980;0.350776;0.363500
0.990;0.344105;0.344165
1.000;0.340854;0.327393
1.010;0.342431;0.312306
1.020;0.350244;0.297949
1.030;0.365141;0.283451
1.040;0.386825;0.268228
1.050;0.413487;0.252182
1.060;0.441811;0.235815
1.070;0.467399;0.220240
1.080;0.485490;0.207046
1.090;0.491800;0.198042
1.100;0.483254;0.194894
1.110;0.458432;0.198758
1.120;0.417576;0.210049
