Time[s];COPx[cm];COPy[cm]
0.010;-7.610517;-2.835646
0.020;-7.600953;-2.842568
0.030;-7.591797;-2.848715
0.040;-7.583589;-2.853524
0.050;-7.577083;-2.856776
0.060;-7.573153;-2.858603
0.070;-7.572559;-2.859381
0.080;-7.575639;-2.859573
0.090;-7.582108;-2.859588
0.100;-7.591038;-2.859703
0.110;-7.601047;-2.860029
0.120;-7.610627;-2.860535
0.130;-7.618468;-2.861106
0.140;-7.623700;-2.861622
0.150;-7.625971;-2.862055
0.160;-7.625345;-2.862523
0.170;-7.622093;-2.863308
0.180;-7.616448;-2.864788
0.190;-7.608443;-2.867298
0.200;-7.597873;-2.870957
0.210;-7.584414;-2.875558
0.220;-7.567811;-2.880625
0.230;-7.548065;-2.885643
0.240;-7.525523;-2.890320
0.250;-7.500807;-2.894734
0.260;-7.474636;-2.899246
0.270;-7.447624;-2.904268
0.280;-7.420138;-2.910004
0.290;-7.392276;-2.916332
0.300;-7.363949;-2.922866
0.310;-7.335043;-2.929154
0.320;-7.305594;-2.934883
0.330;-7.275907;-2.939972
0.340;-7.246552;-2.944523
0.350;-7.218251;-2.948658
0.360;-7.191679;-2.952337
0.370;-7.167229;-2.955284
0.380;-7.144828;-2.957062
0.390;-7.123867;-2.957282
0.400;-7.103285;-2.955811
0.410;-7.081798;-2.952860
0.420;-7.058213;-2.948915
0.430;-7.031725;-2.944570
0.440;-7.002132;-2.940365
0.450;-6.969911;-2.936697
0.460;-6.936161;-2.933797
0.470;-6.902402;-2.931724
0.480;-6.870275;-2.930349
0.490;-6.841205;-2.929356
0.500;-6.816150;-2.928277
0.510;-6.795530;-2.926582
0.520;-6.779340;-2.923780
0.530;-6.767384;-2.919494
0.540;-6.759498;-2.913505
0.550;-6.755634;-2.905786
0.560;-6.755781;-2.896530
0.570;-6.759790;-2.886139
0.580;-6.767246;-2.875137
0.590;-6.777472;-2.864020
0.600;-6.789677;-2.853088
0.610;-6.803174;-2.842375
0.620;-6.817559;-2.831712
0.630;-6.832758;-2.820876
0.640;-6.848909;-2.809737
0.650;-6.866145;-2.798351
0.660;-6.884388;-2.786960
0.670;-6.903243;-2.775922
0.680;-6.922045;-2.765610
0.690;-6.940009;-2.756319
0.700;-6.956425;-2.748206
0.710;-6.970828;-2.741290
0.720;-6.983074;-2.735482
0.730;-6.993314;-2.730642
0.740;-7.001866;-2.726630
0.750;-7.009063;-2.723332
0.760;-7.015119;-2.720670
0.770;-7.020115;-2.718583
0.780;-7.024064;-2.716990
0.790;-7.027064;-2.715762
0.800;-7.029440;-2.714736
0.810;-7.031788;-2.713762
0.820;-7.034856;-2.712758
0.830;-7.039250;-2.711730
0.840;-7.045087;-2.710758
0.850;-7.051782;-2.709957
0.860;-7.058084;-2.709430
0.870;-7.062417;-2.709243
0.880;-7.063387;-2.709409
0.890;-7.060253;-2.709913
0.900;-7.053148;-2.710744
0.910;-7.042971;-2.711856
0.920;-7.031020;-2.713087
0.930;-7.018532;-2.714092
0.940;-7.006331;-2.714375
0.950;-6.994692;-2.713432
0.960;-6.983454;-2.710920
0.970;-6.972301;-2.706782
0.980;-6.961036;-2.701265
0.990;-6.949692;-2.694836
1.000;-6.938461;-2.688029
1.010;-6.927541;-2.681273
1.020;-6.917040;-2.674792
1.030;-6.906977;-2.668634
1.040;-6.897346;-2.662802
1.050;-6.888234;-2.657403
1.060;-6.879903;-2.652690
1.070;-6.872798;-2.648951
1.080;-6.867435;-2.646302
1.090;-6.864226;-2.644508
1.100;-6.863362;-2.642990
1.110;-6.864792;-2.641024
1.120;-6.868290;-2.638051
1.130;-6.873561;-2.633912
1.140;-6.880329;-2.628873
1.150;-6.888392;-2.623448
1.160;-6.897632;-2.618118
1.170;-6.907982;-2.613113
1.180;-6.919364;-2.608362
1.190;-6.931622;-2.603607
1.200;-6.944480;-2.598624
1.210;-6.957581;-2.593427
1.220;-6.970617;-2.588351
1.230;-6.983517;-2.583937
1.240;-6.996601;-2.580676
