Time[s];COPx[cm];COPy[cm]
0.010;-1.799239;-1.201168
0.020;-1.800671;-1.193987
0.030;-1.801865;-1.187972
0.040;-1.802679;-1.183882
0.050;-1.803132;-1.181745
0.060;-1.803386;-1.180855
0.070;-1.803687;-1.180018
0.080;-1.804320;-1.177934
0.090;-1.805583;-1.173551
0.100;-1.807783;-1.166269
0.110;-1.811219;-1.155968
0.120;-1.816144;-1.142909
0.130;-1.822664;-1.127614
0.140;-1.830625;-1.110750
0.150;-1.839521;-1.093011
0.160;-1.848536;-1.074996
0.170;-1.856718;-1.057110
0.180;-1.863237;-1.039521
0.190;-1.867601;-1.022194
0.200;-1.869765;-1.004994
0.210;-1.870098;-0.987813
0.220;-1.869237;-0.970641
0.230;-1.867863;-0.953543
0.240;-1.866530;-0.936568
0.250;-1.865583;-0.919646
0.260;-1.865195;-0.902573
0.270;-1.865419;-0.885109
0.280;-1.866185;-0.867165
0.290;-1.867259;-0.848973
0.300;-1.868206;-0.831123
0.310;-1.868433;-0.814393
0.320;-1.867327;-0.799441
0.330;-1.864441;-0.786503
0.340;-1.859653;-0.775271
0.350;-1.853210;-0.765047
0.360;-1.845659;-0.755112
0.370;-1.837664;-0.745100
0.380;-1.829798;-0.735178
0.390;-1.822352;-0.725918
0.400;-1.815247;-0.717955
0.410;-1.808083;-0.711644
0.420;-1.800330;-0.706913
0.430;-1.791599;-0.703348
0.440;-1.781872;-0.700382
0.450;-1.771598;-0.697445
0.460;-1.761642;-0.694027
0.470;-1.753076;-0.689701
0.480;-1.746889;-0.684161
0.490;-1.743693;-0.677296
0.500;-1.743520;-0.669231
0.510;-1.745802;-0.660318
0.520;-1.749532;-0.651088
0.530;-1.753536;-0.642222
0.540;-1.756745;-0.634534
0.550;-1.758381;-0.628915
0.560;-1.758026;-0.626195
0.570;-1.755611;-0.626929
0.580;-1.751384;-0.631212
0.590;-1.745898;-0.638609
0.600;-1.740000;-0.648243
0.610;-1.734747;-0.658995
0.620;-1.731243;-0.669737
0.630;-1.730395;-0.679524
0.640;-1.732683;-0.687715
0.650;-1.738004;-0.694066
0.660;-1.745639;-0.698769
0.670;-1.754359;-0.702413
0.680;-1.762636;-0.705811
0.690;-1.768952;-0.709739
0.700;-1.772147;-0.714665
0.710;-1.771748;-0.720577
0.720;-1.768163;-0.726981
0.730;-1.762659;-0.733080
0.740;-1.757072;-0.738066
0.750;-1.753364;-0.741405
0.760;-1.753155;-0.743001
0.770;-1.757393;-0.743160
0.780;-1.766229;-0.742368
0.790;-1.779081;-0.741020
0.800;-1.794824;-0.739254
0.810;-1.812037;-0.736993
0.820;-1.829261;-0.734158
0.830;-1.845229;-0.730898
0.840;-1.859029;-0.727673
0.850;-1.870194;-0.725145
0.860;-1.878717;-0.723927
0.870;-1.885014;-0.724355
0.880;-1.889846;-0.726374
0.890;-1.894180;-0.729594
0.900;-1.899008;-0.733452
0.910;-1.905161;-0.737415
0.920;-1.913169;-0.741139
0.930;-1.923195;-0.744554
0.940;-1.935057;-0.747860
0.950;-1.948308;-0.751426
0.960;-1.962317;-0.755660
0.970;-1.976351;-0.760855
0.980;-1.989657;-0.767054
0.990;-2.001593;-0.773960
1.000;-2.011799;-0.780977
1.010;-2.020336;-0.787398
1.020;-2.027701;-0.792687
1.030;-2.034691;-0.796716
1.040;-2.042174;-0.799820
1.050;-2.050842;-0.802643
1.060;-2.061048;-0.805883
1.070;-2.072771;-0.810057
1.080;-2.085705;-0.815400
1.090;-2.099415;-0.821881
1.100;-2.113455;-0.829287
