Time[s];COPx[cm];COPy[cm]
0.010;-1.504069;-2.959979
0.020;-1.500290;-2.970864
0.030;-1.495627;-2.980840
0.040;-1.489773;-2.989120
0.050;-1.483233;-2.995125
0.060;-1.477200;-2.998568
0.070;-1.473177;-2.999522
0.080;-1.472525;-2.998428
0.090;-1.476109;-2.996042
0.100;-1.484162;-2.993310
0.110;-1.496396;-2.991168
0.120;-1.512292;-2.990290
0.130;-1.531440;-2.990838
0.140;-1.553747;-2.992345
0.150;-1.579464;-2.993831
0.160;-1.609065;-2.994147
0.170;-1.643031;-2.992390
0.180;-1.681637;-2.988219
0.190;-1.724706;-2.981951
0.200;-1.771364;-2.974438
0.210;-1.819840;-2.966779
0.220;-1.867465;-2.959954
0.230;-1.910990;-2.954494
0.240;-1.947230;-2.950282
0.250;-1.973815;-2.946603
0.260;-1.989701;-2.942435
0.270;-1.995205;-2.936923
0.280;-1.991575;-2.929815
0.290;-1.980367;-2.921656
0.300;-1.962971;-2.913634
0.310;-1.940491;-2.907149
0.320;-1.913980;-2.903309
0.330;-1.884782;-2.902542
0.340;-1.854716;-2.904460
0.350;-1.825923;-2.908004
0.360;-1.800404;-2.911821
0.370;-1.779490;-2.914735
0.380;-1.763520;-2.916134
0.390;-1.751869;-2.916078
0.400;-1.743260;-2.915083
0.410;-1.736141;-2.913701
0.420;-1.728928;-2.912142
0.430;-1.720044;-2.910187
0.440;-1.707812;-2.907441
0.450;-1.690371;-2.903764
0.460;-1.665723;-2.899569
0.470;-1.631936;-2.895783
0.480;-1.587442;-2.893496
0.490;-1.531325;-2.893494
0.500;-1.463508;-2.895919
0.510;-1.384773;-2.900180
0.520;-1.296620;-2.905134
0.530;-1.201012;-2.909412
0.540;-1.100107;-2.911726
0.550;-0.996042;-2.911041
0.560;-0.890780;-2.906554
0.570;-0.786053;-2.897578
0.580;-0.683408;-2.883468
0.590;-0.584355;-2.863676
0.600;-0.490521;-2.837924
0.610;-0.403725;-2.806386
0.620;-0.325897;-2.769728
0.630;-0.258877;-2.728959
0.640;-0.204156;-2.685144
0.650;-0.162627;-2.639149
0.660;-0.134375;-2.591543
0.670;-0.118550;-2.542749
0.680;-0.113391;-2.493328
0.690;-0.116460;-2.444201
0.700;-0.125063;-2.396614
0.710;-0.136705;-2.351853
0.720;-0.149421;-2.310889
0.730;-0.161885;-2.274166
0.740;-0.173303;-2.241637
0.750;-0.183185;-2.212990
0.760;-0.191080;-2.187894
0.770;-0.196373;-2.166159
0.780;-0.198265;-2.147703
0.790;-0.195952;-2.132372
0.800;-0.188950;-2.119737
0.810;-0.177379;-2.109010
0.820;-0.162087;-2.099165
0.830;-0.144567;-2.089187
0.840;-0.126766;-2.078312
0.850;-0.110811;-2.066138
0.860;-0.098706;-2.052607
0.870;-0.091978;-2.037901
0.880;-0.091353;-2.022342
0.890;-0.096536;-2.006300
0.900;-0.106199;-1.990128
0.910;-0.118264;-1.974109
0.920;-0.130449;-1.958414
0.930;-0.140916;-1.943075
0.940;-0.148737;-1.927980
0.950;-0.153972;-1.912896
0.960;-0.157328;-1.897529
0.970;-0.159600;-1.881621
0.980;-0.161161;-1.865058
0.990;-0.161672;-1.847957
1.000;-0.160093;-1.830672
1.010;-0.154939;-1.813687
1.020;-0.144667;-1.797464
1.030;-0.128059;-1.782313
1.040;-0.104485;-1.768348
1.050;-0.074007;-1.755495
1.060;-0.037306;-1.743513
1.070;0.004540;-1.731995
1.080;0.050353;-1.720381
1.090;0.099119;-1.708007
1.100;0.150093;-1.694204
1.110;0.202693;-1.678402
1.120;0.256251;-1.660237
1.130;0.309768;-1.639614
1.140;0.361788;-1.616731
1.150;0.410422;-1.592034
1.160;0.453508;-1.566118
1.170;0.488851;-1.539627
1.180;0.514509;-1.513164
1.190;0.529056;-1.487270
1.200;0.531765;-1.462438
1.210;0.522679;-1.439100
1.220;0.502584;-1.417589
1.230;0.472856;-1.398084
1.240;0.435184;-1.380623
1.250;0.391151;-1.365192
1.260;0.341825;-1.351856
1.270;0.287557;-1.340853
1.280;0.228143;-1.332620
1.290;0.163361;-1.327709
1.300;0.093643;-1.326635
1.310;0.020558;-1.329707
1.320;-0.053187;-1.336901
1.330;-0.124302;-1.347809
1.340;-0.189839;-1.361703
1.350;-0.248068;-1.377696
1.360;-0.298894;-1.394950
1.370;-0.343630;-1.412812
1.380;-0.384270;-1.430831
1.390;-0.422645;-1.448655
1.400;-0.459848;-1.465893
1.410;-0.496086;-1.482063
1.420;-0.530946;-1.496650
1.430;-0.563838;-1.509289
1.440;-0.594428;-1.519947
1.450;-0.622870;-1.529006
1.460;-0.649782;-1.537176
1.470;-0.675956;-1.545286
1.480;-0.701902;-1.554065
1.490;-0.727369;-1.564008
1.500;-0.751037;-1.575331
1.510;-0.770534;-1.587984
1.520;-0.782813;-1.601710
1.530;-0.784727;-1.616152
1.540;-0.773606;-1.630973
1.550;-0.747638;-1.645955
1.560;-0.706037;-1.661037
1.570;-0.649050;-1.676308
1.580;-0.577863;-1.691954
1.590;-0.494458;-1.708187
1.600;-0.401414;-1.725166
1.610;-0.301685;-1.742905
1.620;-0.198382;-1.761198
1.630;-0.094573;-1.779573
1.640;0.006901;-1.797314
1.650;0.103593;-1.813549
1.660;0.193588;-1.827398
1.670;0.275563;-1.838122
1.680;0.348744;-1.845224
1.690;0.412760;-1.848447
1.700;0.467439;-1.847691
1.710;0.512615;-1.842923
1.720;0.548045;-1.834203
1.730;0.573433;-1.821809
1.740;0.588552;-1.806393
1.750;0.593431;-1.789005
1.760;0.588555;-1.770927
1.770;0.574989;-1.753372
1.780;0.554339;-1.737155
1.790;0.528520;-1.722521
1.800;0.499414;-1.709194
1.810;0.468571;-1.696602
1.820;0.437067;-1.684164
1.830;0.405550;-1.671481
1.840;0.374429;-1.658404
1.850;0.344105;-1.645009
1.860;0.315197;-1.631568
1.870;0.288670;-1.618534
1.880;0.265823;-1.606492
1.890;0.248108;-1.596060
1.900;0.236862;-1.587747
1.910;0.233079;-1.581835
1.920;0.237322;-1.578355
1.930;0.249753;-1.577156
1.940;0.270228;-1.577998
1.950;0.298367;-1.580593
1.960;0.333578;-1.584597
1.970;0.375078;-1.589609
1.980;0.421935;-1.595231
1.990;0.473173;-1.601148
2.000;0.527908;-1.607163
2.010;0.585468;-1.613152
2.020;0.645438;-1.618984
2.030;0.707569;-1.624465
2.040;0.771579;-1.629349
2.050;0.836931;-1.633415
2.060;0.902698;-1.636575
2.070;0.967592;-1.638947
2.080;1.030125;-1.640832
2.090;1.088832;-1.642602
2.100;1.142444;-1.644547
2.110;1.190002;-1.646766
2.120;1.230894;-1.649162
2.130;1.264843;-1.651514
2.140;1.291817;-1.653607
2.150;1.311905;-1.655328
2.160;1.325190;-1.656701
