Time[s];COPx[cm];COPy[cm]
0.010;-0.731623;-0.574471
0.020;-0.735246;-0.579629
0.030;-0.738582;-0.584639
0.040;-0.741459;-0.589321
0.050;-0.743936;-0.593441
0.060;-0.746301;-0.596754
0.070;-0.748953;-0.599094
0.080;-0.752217;-0.600509
0.090;-0.756169;-0.601307
0.100;-0.760568;-0.601981
0.110;-0.764909;-0.603013
0.120;-0.768537;-0.604661
0.130;-0.770787;-0.606857
0.140;-0.771089;-0.609246
0.150;-0.769036;-0.611360
0.160;-0.764388;-0.612819
0.170;-0.757022;-0.613481
0.180;-0.746861;-0.613460
0.190;-0.733856;-0.613027
0.200;-0.718051;-0.612421
0.210;-0.699725;-0.611695
0.220;-0.679498;-0.610664
0.230;-0.658311;-0.609000
0.240;-0.637218;-0.606417
0.250;-0.617109;-0.602841
0.260;-0.598477;-0.598479
0.270;-0.581385;-0.593787
0.280;-0.565615;-0.589356
0.290;-0.550905;-0.585768
0.300;-0.537190;-0.583475
0.310;-0.524710;-0.582699
0.320;-0.514003;-0.583347
0.330;-0.505756;-0.584927
0.340;-0.500612;-0.586559
0.350;-0.498979;-0.587148
0.360;-0.500941;-0.585718
0.370;-0.506265;-0.581755
0.380;-0.514508;-0.575404
0.390;-0.525150;-0.567392
0.400;-0.537688;-0.558723
0.410;-0.551680;-0.550271
0.420;-0.566721;-0.542441
0.430;-0.582415;-0.535048
0.440;-0.598369;-0.527477
0.450;-0.614233;-0.519045
0.460;-0.629755;-0.509380
0.470;-0.644814;-0.498632
0.480;-0.659406;-0.487417
0.490;-0.673571;-0.476565
0.500;-0.687330;-0.466771
0.510;-0.700641;-0.458328
0.520;-0.713411;-0.451034
0.530;-0.725563;-0.444339
0.540;-0.737113;-0.437630
0.550;-0.748217;-0.430511
0.560;-0.759144;-0.422933
0.570;-0.770201;-0.415138
0.580;-0.781618;-0.407479
0.590;-0.793483;-0.400212
0.600;-0.805711;-0.393351
0.610;-0.818081;-0.386683
0.620;-0.830296;-0.379932
0.630;-0.842057;-0.373000
0.640;-0.853146;-0.366097
0.650;-0.863511;-0.359678
0.660;-0.873344;-0.354206
0.670;-0.883089;-0.349883
0.680;-0.893341;-0.346475
0.690;-0.904650;-0.343326
0.700;-0.917289;-0.339566
0.710;-0.931092;-0.334471
0.720;-0.945436;-0.327808
0.730;-0.959421;-0.319997
0.740;-0.972184;-0.311981
0.750;-0.983226;-0.304853
0.760;-0.992613;-0.299442
0.770;-1.000959;-0.296040
0.780;-1.009225;-0.294392
0.790;-1.018420;-0.293906
0.800;-1.029313;-0.293974
0.810;-1.042236;-0.294222
0.820;-1.057001;-0.294585
0.830;-1.072967;-0.295212
0.840;-1.089199;-0.296301
0.850;-1.104671;-0.297992
0.860;-1.118458;-0.300373
0.870;-1.129877;-0.303536
0.880;-1.138586;-0.307614
0.890;-1.144617;-0.312736
0.900;-1.148356;-0.318957
0.910;-1.150452;-0.326205
0.920;-1.151681;-0.334305
0.930;-1.152809;-0.343041
0.940;-1.154483;-0.352227
0.950;-1.157173;-0.361736
0.960;-1.161149;-0.371478
0.970;-1.166462;-0.381332
0.980;-1.172930;-0.391091
0.990;-1.180158;-0.400455
1.000;-1.187600;-0.409114
1.010;-1.194665;-0.416872
1.020;-1.200848;-0.423753
1.030;-1.205851;-0.429995
1.040;-1.209646;-0.435945
1.050;-1.212464;-0.441878
1.060;-1.214726;-0.447851
1.070;-1.216963;-0.453660
1.080;-1.219753;-0.458915
1.090;-1.223665;-0.463175
1.100;-1.229161;-0.466099
1.110;-1.236482;-0.467555
1.120;-1.245586;-0.467684
1.130;-1.256205;-0.466864
1.140;-1.267993;-0.465591
1.150;-1.280667;-0.464280
1.160;-1.294053;-0.463076
1.170;-1.308037;-0.461757
1.180;-1.322481;-0.459787
1.190;-1.337182;-0.456504
1.200;-1.351911;-0.451385
1.210;-1.366528;-0.444286
1.220;-1.381107;-0.435516
1.230;-1.396014;-0.425723
1.240;-1.411886;-0.415640
1.250;-1.429520;-0.405848
1.260;-1.449709;-0.396659
1.270;-1.473054;-0.388142
1.280;-1.499792;-0.380230
1.290;-1.529689;-0.372826
1.300;-1.562052;-0.365881
1.310;-1.595852;-0.359420
1.320;-1.629980;-0.353535
1.330;-1.663522;-0.348333
1.340;-1.695968;-0.343883
1.350;-1.727265;-0.340153
1.360;-1.757672;-0.336979
1.370;-1.787496;-0.334056
1.380;-1.816802;-0.330973
1.390;-1.845252;-0.327277
1.400;-1.872120;-0.322578
1.410;-1.896480;-0.316670
1.420;-1.917463;-0.309635
1.430;-1.934492;-0.301880
1.440;-1.947429;-0.294044
1.450;-1.956579;-0.286810
1.460;-1.962572;-0.280686
1.470;-1.966150;-0.275862
1.480;-1.967965;-0.272194
1.490;-1.968446;-0.269294
1.500;-1.967777;-0.266674
1.510;-1.965936;-0.263881
1.520;-1.962753;-0.260597
1.530;-1.957967;-0.256694
1.540;-1.951285;-0.252244
1.550;-1.942448;-0.247466
1.560;-1.931275;-0.242644
1.570;-1.917658;-0.238029
1.580;-1.901520;-0.233788
1.590;-1.882784;-0.229990
1.600;-1.861363;-0.226620
1.610;-1.837188;-0.223597
1.620;-1.810226;-0.220793
1.630;-1.780499;-0.218055
1.640;-1.748115;-0.215240
1.650;-1.713320;-0.212266
1.660;-1.676559;-0.209178
1.670;-1.638508;-0.206197
1.680;-1.600049;-0.203725
1.690;-1.562198;-0.202297
1.700;-1.525982;-0.202484
1.710;-1.492280;-0.204776
1.720;-1.461653;-0.209476
1.730;-1.434209;-0.216598
1.740;-1.409558;-0.225817
1.750;-1.386887;-0.236477
1.760;-1.365140;-0.247692
1.770;-1.343261;-0.258514
1.780;-1.320426;-0.268127
1.790;-1.296205;-0.275999
1.800;-1.270605;-0.281962
1.810;-1.244015;-0.286218
1.820;-1.217087;-0.289280
1.830;-1.190617;-0.291855
1.840;-1.165439;-0.294680
1.850;-1.142351;-0.298338
1.860;-1.122033;-0.303121
1.870;-1.104973;-0.308972
1.880;-1.091393;-0.315549
1.890;-1.081212;-0.322348
1.900;-1.074039;-0.328832
1.910;-1.069240;-0.334517
1.920;-1.066047;-0.338990
1.930;-1.063707;-0.341903
1.940;-1.061624;-0.342988
1.950;-1.059471;-0.342100
1.960;-1.057219;-0.339267
1.970;-1.055078;-0.334700
1.980;-1.053354;-0.328757
1.990;-1.052282;-0.321915
2.000;-1.051881;-0.314784
2.010;-1.051877;-0.308099
2.020;-1.051731;-0.302637
2.030;-1.050725;-0.299054
2.040;-1.048078;-0.297708
2.050;-1.043071;-0.298566
2.060;-1.035178;-0.301220
2.070;-1.024209;-0.305021
2.080;-1.010414;-0.309304
2.090;-0.994508;-0.313638
2.100;-0.977571;-0.317978
2.110;-0.960836;-0.322611
2.120;-0.945415;-0.327893
2.130;-0.932052;-0.333917
2.140;-0.920994;-0.340326
2.150;-0.912035;-0.346402
2.160;-0.904706;-0.351371
2.170;-0.898530;-0.354751
2.180;-0.893193;-0.356568
2.190;-0.888595;-0.357352
2.200;-0.884793;-0.357934
2.210;-0.881910;-0.359133
2.220;-0.880055;-0.361466
2.230;-0.879279;-0.365012
2.240;-0.879536;-0.369482
2.250;-0.880684;-0.374410
2.260;-0.882501;-0.379335
2.270;-0.884728;-0.383870
2.280;-0.887118;-0.387693
2.290;-0.889484;-0.390538
2.300;-0.891720;-0.392229
2.310;-0.893809;-0.392780
2.320;-0.895820;-0.392493
2.330;-0.897912;-0.391967
2.340;-0.900349;-0.391983
2.350;-0.903487;-0.393315
2.360;-0.907713;-0.396542
2.370;-0.913355;-0.401916
2.380;-0.920600;-0.409316
2.390;-0.929473;-0.418270
2.400;-0.939856;-0.428044
2.410;-0.951529;-0.437827
2.420;-0.964196;-0.446952
2.430;-0.977502;-0.455077
2.440;-0.991062;-0.462226
2.450;-1.004500;-0.468673
2.460;-1.017512;-0.474742
2.470;-1.029948;-0.480672
2.480;-1.041885;-0.486599
2.490;-1.053665;-0.492667
2.500;-1.065858;-0.499125
2.510;-1.079136;-0.506301
2.520;-1.094066;-0.514456
2.530;-1.110870;-0.523610
2.540;-1.129237;-0.533496
2.550;-1.148281;-0.543675
2.560;-1.166699;-0.553718
2.570;-1.183089;-0.563341
2.580;-1.196328;-0.572417
2.590;-1.205848;-0.580899
2.600;-1.211748;-0.588763
2.610;-1.214704;-0.596012
2.620;-1.215771;-0.602742
2.630;-1.216133;-0.609205
2.640;-1.216882;-0.615803
2.650;-1.218834;-0.622998
2.660;-1.222388;-0.631150
2.670;-1.227469;-0.640353
2.680;-1.233600;-0.650342
2.690;-1.240102;-0.660515
2.700;-1.246318;-0.670091
2.710;-1.251764;-0.678339
2.720;-1.256160;-0.684811
2.730;-1.259390;-0.689472
2.740;-1.261436;-0.692699
2.750;-1.262371;-0.695135
2.760;-1.262400;-0.697444
2.770;-1.261945;-0.700091
2.780;-1.261694;-0.703228
2.790;-1.262560;-0.706734
2.800;-1.265469;-0.710332
2.810;-1.271056;-0.713698
2.820;-1.279385;-0.716483
2.830;-1.289866;-0.718308
2.840;-1.301404;-0.718816
2.850;-1.312746;-0.717818
2.860;-1.322855;-0.715484
2.870;-1.331184;-0.712422
2.880;-1.337745;-0.709564
2.890;-1.342944;-0.707881
2.900;-1.347276;-0.708073
2.910;-1.351037;-0.710366
2.920;-1.354198;-0.714488
2.930;-1.356490;-0.719810
2.940;-1.357627;-0.725583
2.950;-1.357540;-0.731172
2.960;-1.356550;-0.736217
2.970;-1.355395;-0.740656
2.980;-1.355096;-0.744639
2.990;-1.356705;-0.748427
3.000;-1.361031;-0.752325
3.010;-1.368424;-0.756659
3.020;-1.378691;-0.761740
3.030;-1.391145;-0.767768
3.040;-1.404779;-0.774705
3.050;-1.418501;-0.782210
3.060;-1.431366;-0.789692
3.070;-1.442734;-0.796496
3.080;-1.452329;-0.802109
3.090;-1.460239;-0.806311
3.100;-1.466857;-0.809198
3.110;-1.472789;-0.811109
3.120;-1.478725;-0.812512
3.130;-1.485301;-0.813858
3.140;-1.492992;-0.815435
3.150;-1.502063;-0.817263
3.160;-1.512566;-0.819071
3.170;-1.524362;-0.820400
3.180;-1.537155;-0.820791
3.190;-1.550508;-0.819974
