Time[s];COPx[cm];COPy[cm]
0.010;2.449497;-0.376778
0.020;2.423892;-0.386425
0.030;2.397129;-0.395073
0.040;2.368258;-0.401941
0.050;2.336396;-0.406808
0.060;2.300892;-0.410060
0.070;2.261544;-0.412510
0.080;2.218754;-0.415105
0.090;2.173512;-0.418647
0.100;2.127134;-0.423617
0.110;2.080852;-0.430110
0.120;2.035449;-0.437835
0.130;1.991123;-0.446132
0.140;1.947672;-0.453997
0.150;1.904912;-0.460159
0.160;1.863107;-0.463284
0.170;1.823198;-0.462302
0.180;1.786700;-0.456768
0.190;1.755281;-0.447101
0.200;1.730211;-0.434541
0.210;1.711905;-0.420820
0.220;1.699744;-0.407685
0.230;1.692218;-0.396462
0.240;1.687297;-0.387832
0.250;1.682857;-0.381880
0.260;1.677051;-0.378368
0.270;1.668531;-0.377058
0.280;1.656553;-0.377863
0.290;1.640946;-0.380780
0.300;1.621971;-0.385709
0.310;1.600075;-0.392355
0.320;1.575629;-0.400282
0.330;1.548735;-0.409024
0.340;1.519153;-0.418128
0.350;1.486345;-0.427122
0.360;1.449620;-0.435476
0.370;1.408284;-0.442679
0.380;1.361757;-0.448439
0.390;1.309575;-0.452965
0.400;1.251338;-0.457176
0.410;1.186659;-0.462662
0.420;1.115242;-0.471285
0.430;1.037105;-0.484521
0.440;0.952920;-0.502809
0.450;0.864266;-0.525234
0.460;0.773680;-0.549707
0.470;0.684384;-0.573527
0.480;0.599755;-0.594069
0.490;0.522669;-0.609352
0.500;0.454946;-0.618393
0.510;0.397079;-0.621327
0.520;0.348306;-0.619321
0.530;0.306930;-0.614309
0.540;0.270750;-0.608590
0.550;0.237497;-0.604355
0.560;0.205175;-0.603253
0.570;0.172241;-0.606074
0.580;0.137600;-0.612627
0.590;0.100466;-0.621821
0.600;0.060251;-0.631941
0.610;0.016582;-0.641067
0.620;-0.030592;-0.647528
0.630;-0.080912;-0.650269
0.640;-0.133639;-0.649032
0.650;-0.187818;-0.644322
0.660;-0.242442;-0.637191
0.670;-0.296541;-0.628914
0.680;-0.349187;-0.620668
0.690;-0.399447;-0.613303
0.700;-0.446370;-0.607259
0.710;-0.489012;-0.602638
0.720;-0.526477;-0.599356
0.730;-0.557985;-0.597284
0.740;-0.582920;-0.596334
0.750;-0.600869;-0.596477
0.760;-0.611646;-0.597742
0.770;-0.615355;-0.600214
0.780;-0.612480;-0.604031
0.790;-0.603953;-0.609379
0.800;-0.591070;-0.616460
0.810;-0.575183;-0.625455
0.820;-0.557252;-0.636508
0.830;-0.537484;-0.649727
0.840;-0.515318;-0.665160
0.850;-0.489802;-0.682704
0.860;-0.460190;-0.701958
0.870;-0.426458;-0.722134
0.880;-0.389494;-0.742118
0.890;-0.350930;-0.760698
0.900;-0.312727;-0.776865
0.910;-0.276703;-0.790049
0.920;-0.244186;-0.800210
0.930;-0.215888;-0.807755
