Time[s];COPx[cm];COPy[cm]
0.010;-3.920045;-0.563140
0.020;-3.905638;-0.541975
0.030;-3.891897;-0.520862
0.040;-3.879158;-0.499770
0.050;-3.867435;-0.478681
0.060;-3.856686;-0.457661
0.070;-3.847107;-0.436882
0.080;-3.839200;-0.416562
0.090;-3.833533;-0.396848
0.100;-3.830343;-0.377699
0.110;-3.829257;-0.358820
0.120;-3.829311;-0.339728
0.130;-3.829287;-0.319937
0.140;-3.828148;-0.299220
0.150;-3.825375;-0.277778
0.160;-3.821065;-0.256212
0.170;-3.815831;-0.235276
0.180;-3.810594;-0.215547
0.190;-3.806392;-0.197208
0.200;-3.804228;-0.180049
0.210;-3.804975;-0.163676
0.220;-3.809303;-0.147758
0.230;-3.817601;-0.132169
0.240;-3.829907;-0.116975
0.250;-3.845867;-0.102313
0.260;-3.864768;-0.088298
0.270;-3.885668;-0.075029
0.280;-3.907599;-0.062638
0.290;-3.929749;-0.051304
0.300;-3.951585;-0.041164
0.310;-3.972834;-0.032192
0.320;-3.993376;-0.024137
0.330;-4.013077;-0.016576
0.340;-4.031679;-0.009022
0.350;-4.048809;-0.001046
0.360;-4.064144;0.007630
0.370;-4.077622;0.017083
0.380;-4.089570;0.027196
0.390;-4.100630;0.037714
0.400;-4.111491;0.048349
0.410;-4.122596;0.058856
0.420;-4.133949;0.069061
0.430;-4.145148;0.078819
0.440;-4.155634;0.087945
0.450;-4.165017;0.096184
0.460;-4.173341;0.103251
0.470;-4.181130;0.108943
0.480;-4.189199;0.113227
0.490;-4.198332;0.116232
0.500;-4.209010;0.118152
0.510;-4.221282;0.119118
0.520;-4.234813;0.119103
0.530;-4.249029;0.117936
0.540;-4.263297;0.115415
0.550;-4.277057;0.111464
0.560;-4.289899;0.106250
0.570;-4.301571;0.100164
0.580;-4.311966;0.093695
0.590;-4.321083;0.087249
0.600;-4.329012;0.081029
0.610;-4.335952;0.075030
0.620;-4.342258;0.069140
0.630;-4.348476;0.063275
0.640;-4.355293;0.057441
0.650;-4.363340;0.051698
0.660;-4.372909;0.046066
0.670;-4.383708;0.040455
0.680;-4.394821;0.034669
0.690;-4.404929;0.028495
0.700;-4.412664;0.021796
0.710;-4.416947;0.014538
0.720;-4.417170;0.006698
0.730;-4.413223;-0.001852
0.740;-4.405449;-0.011403
0.750;-4.394581;-0.022296
0.760;-4.381677;-0.034695
0.770;-4.367984;-0.048392
0.780;-4.354728;-0.062803
0.790;-4.342882;-0.077212
0.800;-4.332984;-0.091131
0.810;-4.325094;-0.104545
0.820;-4.318883;-0.117876
0.830;-4.313822;-0.131658
0.840;-4.309390;-0.146145
0.850;-4.305182;-0.161081
0.860;-4.300902;-0.175784
0.870;-4.296297;-0.189446
0.880;-4.291137;-0.201476
0.890;-4.285293;-0.211719
0.900;-4.278837;-0.220505
0.910;-4.272068;-0.228565
0.920;-4.265398;-0.236853
0.930;-4.259150;-0.246305
0.940;-4.253380;-0.257554
0.950;-4.247839;-0.270695
0.960;-4.242113;-0.285180
0.970;-4.235874;-0.299902
0.980;-4.229111;-0.313460
0.990;-4.222227;-0.324544
1.000;-4.215951;-0.332323
1.010;-4.211133;-0.336695
1.020;-4.208485;-0.338272
1.030;-4.208385;-0.338096
1.040;-4.210777;-0.337226
1.050;-4.215167;-0.336401
1.060;-4.220703;-0.335928
1.070;-4.226316;-0.335777
1.080;-4.230890;-0.335800
1.090;-4.233442;-0.335958
1.100;-4.233288;-0.336418
1.110;-4.230174;-0.337499
1.120;-4.224341;-0.339462
1.130;-4.216487;-0.342281
1.140;-4.207620;-0.345579
1.150;-4.198808;-0.348795
1.160;-4.190905;-0.351474
1.170;-4.184332;-0.353482
1.180;-4.178972;-0.355019
1.190;-4.174194;-0.356467
1.200;-4.169002;-0.358177
1.210;-4.162299;-0.360297
1.220;-4.153230;-0.362720
1.230;-4.141523;-0.365144
1.240;-4.127680;-0.367224
1.250;-4.112910;-0.368741
1.260;-4.098790;-0.369704
1.270;-4.086786;-0.370337
1.280;-4.077795;-0.370966
1.290;-4.071913;-0.371855
1.300;-4.068521;-0.373059
1.310;-4.066610;-0.374366
1.320;-4.065187;-0.375360
1.330;-4.063592;-0.375570
1.340;-4.061625;-0.374635
1.350;-4.059508;-0.372414
1.360;-4.057729;-0.368982
1.370;-4.056840;-0.364548
1.380;-4.057266;-0.359342
1.390;-4.059171;-0.353544
1.400;-4.062377;-0.347306
1.410;-4.066344;-0.340830
1.420;-4.070214;-0.334433
1.430;-4.072952;-0.328537
1.440;-4.073561;-0.323555
1.450;-4.071330;-0.319753
1.460;-4.066040;-0.317165
1.470;-4.058076;-0.315596
1.480;-4.048413;-0.314702
1.490;-4.038456;-0.314101
1.500;-4.029752;-0.313473
1.510;-4.023630;-0.312610
1.520;-4.020886;-0.311375
1.530;-4.021617;-0.309626
1.540;-4.025253;-0.307188
1.550;-4.030757;-0.303922
1.560;-4.036939;-0.299874
1.570;-4.042780;-0.295397
1.580;-4.047710;-0.291150
1.590;-4.051737;-0.287938
1.600;-4.055390;-0.286460
1.610;-4.059458;-0.287076
1.620;-4.064639;-0.289700
1.630;-4.071227;-0.293852
1.640;-4.078979;-0.298850
1.650;-4.087237;-0.304080
1.660;-4.095243;-0.309228
1.670;-4.102519;-0.314356
1.680;-4.109144;-0.319750
1.690;-4.115785;-0.325605
1.700;-4.123483;-0.331753
1.710;-4.133267;-0.337615
1.720;-4.145743;-0.342447
1.730;-4.160827;-0.345706
1.740;-4.177690;-0.347317
1.750;-4.194982;-0.347712
1.760;-4.211216;-0.347610
1.770;-4.225216;-0.347709
1.780;-4.236433;-0.348410
1.790;-4.245048;-0.349689
1.800;-4.251835;-0.351159
1.810;-4.257882;-0.352244
1.820;-4.264285;-0.352402
1.830;-4.271931;-0.351322
1.840;-4.281400;-0.349026
1.850;-4.292959;-0.345851
1.860;-4.306593;-0.342302
1.870;-4.322065;-0.338850
1.880;-4.338999;-0.335805
1.890;-4.356998;-0.333324
1.900;-4.375787;-0.331506
1.910;-4.395341;-0.330451
1.920;-4.415963;-0.330196
1.930;-4.438318;-0.330554
1.940;-4.463421;-0.331018
1.950;-4.492526;-0.330834
1.960;-4.526875;-0.329274
1.970;-4.567274;-0.325971
1.980;-4.613569;-0.321130
1.990;-4.664220;-0.315493
2.000;-4.716184;-0.310055
2.010;-4.765326;-0.305672
2.020;-4.807322;-0.302750
2.030;-4.838757;-0.301178
2.040;-4.857958;-0.300499
2.050;-4.865199;-0.300197
2.060;-4.862278;-0.299918
2.070;-4.851700;-0.299536
2.080;-4.835843;-0.299076
2.090;-4.816388;-0.298604
2.100;-4.794121;-0.298174
2.110;-4.769093;-0.297844
2.120;-4.740990;-0.297722
2.130;-4.709552;-0.297986
2.140;-4.674915;-0.298872
2.150;-4.637782;-0.300617
2.160;-4.599395;-0.303362
2.170;-4.561311;-0.307086
2.180;-4.525044;-0.311614
2.190;-4.491718;-0.316715
2.200;-4.461859;-0.322212
2.210;-4.435411;-0.328031
2.220;-4.411929;-0.334172
2.230;-4.390861;-0.340622
2.240;-4.371804;-0.347287
2.250;-4.354649;-0.353953
2.260;-4.339571;-0.360312
2.270;-4.326924;-0.366063
2.280;-4.317103;-0.371055
2.290;-4.310409;-0.375412
2.300;-4.306882;-0.379562
2.310;-4.306112;-0.384115
2.320;-4.307112;-0.389603
2.330;-4.308373;-0.396180
2.340;-4.308163;-0.403459
2.350;-4.304992;-0.410594
2.360;-4.298092;-0.416598
2.370;-4.287700;-0.420698
2.380;-4.275044;-0.422560
2.390;-4.261974;-0.422286
2.400;-4.250366;-0.420279
2.410;-4.241523;-0.417086
2.420;-4.235815;-0.413281
2.430;-4.232760;-0.409385
2.440;-4.231445;-0.405784
2.450;-4.231068;-0.402664
2.460;-4.231315;-0.399988
2.470;-4.232428;-0.397504
2.480;-4.234985;-0.394827
2.490;-4.239522;-0.391581
2.500;-4.246218;-0.387612
2.510;-4.254820;-0.383168
2.520;-4.264824;-0.378950
2.530;-4.275790;-0.375931
2.540;-4.287573;-0.374996
2.550;-4.300336;-0.376574
2.560;-4.314372;-0.380431
2.570;-4.329873;-0.385731
2.580;-4.346781;-0.391327
2.590;-4.364820;-0.396124
2.600;-4.383627;-0.399350
2.610;-4.402894;-0.400661
2.620;-4.422452;-0.400094
2.630;-4.442290;-0.397958
2.640;-4.462535;-0.394732
2.650;-4.483399;-0.391003
2.660;-4.505047;-0.387436
2.670;-4.527449;-0.384755
2.680;-4.550250;-0.383691
2.690;-4.572762;-0.384856
2.700;-4.594060;-0.388589
2.710;-4.613178;-0.394797
2.720;-4.629327;-0.402910
2.730;-4.642091;-0.412005
2.740;-4.651525;-0.421106
2.750;-4.658109;-0.429542
2.760;-4.662580;-0.437201
2.770;-4.665686;-0.444541
2.780;-4.667975;-0.452323
2.790;-4.669654;-0.461216
