Time[s];COPx[cm];COPy[cm]
0.010;-2.544311;-0.066779
0.020;-2.550942;-0.071109
0.030;-2.556013;-0.075031
0.040;-2.558256;-0.078284
0.050;-2.556926;-0.080838
0.060;-2.551935;-0.082873
0.070;-2.543857;-0.084697
0.080;-2.533829;-0.086637
0.090;-2.523318;-0.088926
0.100;-2.513825;-0.091641
0.110;-2.506563;-0.094705
0.120;-2.502222;-0.097965
0.130;-2.500891;-0.101272
0.140;-2.502167;-0.104534
0.150;-2.505408;-0.107731
0.160;-2.510006;-0.110903
0.170;-2.515541;-0.114152
0.180;-2.521796;-0.117643
0.190;-2.528644;-0.121571
0.200;-2.535927;-0.126075
0.210;-2.543385;-0.131145
0.220;-2.550691;-0.136588
0.230;-2.557565;-0.142083
0.240;-2.563874;-0.147299
0.250;-2.569678;-0.152015
0.260;-2.575186;-0.156165
0.270;-2.580700;-0.159813
0.280;-2.586571;-0.163059
0.290;-2.593160;-0.165933
0.300;-2.600772;-0.168329
0.310;-2.609564;-0.170024
0.320;-2.619460;-0.170789
0.330;-2.630158;-0.170534
0.340;-2.641219;-0.169416
0.350;-2.652225;-0.167846
0.360;-2.662928;-0.166395
0.370;-2.673317;-0.165651
0.380;-2.683580;-0.166059
0.390;-2.693993;-0.167799
0.400;-2.704783;-0.170738
0.410;-2.716021;-0.174472
0.420;-2.727589;-0.178452
0.430;-2.739201;-0.182159
0.440;-2.750468;-0.185253
0.450;-2.760956;-0.187659
0.460;-2.770241;-0.189577
0.470;-2.777985;-0.191420
0.480;-2.784031;-0.193696
0.490;-2.788485;-0.196861
0.500;-2.791703;-0.201176
0.510;-2.794197;-0.206609
0.520;-2.796467;-0.212833
0.530;-2.798866;-0.219320
0.540;-2.801530;-0.225494
0.550;-2.804400;-0.230881
0.560;-2.807306;-0.235221
0.570;-2.810087;-0.238499
0.580;-2.812698;-0.240902
0.590;-2.815264;-0.242725
0.600;-2.818041;-0.244263
0.610;-2.821273;-0.245758
0.620;-2.824998;-0.247403
0.630;-2.828896;-0.249387
0.640;-2.832266;-0.251921
0.650;-2.834161;-0.255226
0.660;-2.833634;-0.259478
0.670;-2.830015;-0.264752
0.680;-2.823128;-0.270959
0.690;-2.813396;-0.277821
0.700;-2.801789;-0.284877
0.710;-2.789664;-0.291539
0.720;-2.778490;-0.297206
0.730;-2.769562;-0.301392
0.740;-2.763730;-0.303876
0.750;-2.761249;-0.304817
0.760;-2.761779;-0.304783
0.770;-2.764549;-0.304649
0.780;-2.768599;-0.305380
0.790;-2.772998;-0.307777
0.800;-2.776953;-0.312302
0.810;-2.779820;-0.319000
0.820;-2.781077;-0.327545
0.830;-2.780311;-0.337359
0.840;-2.777276;-0.347775
0.850;-2.772004;-0.358184
0.860;-2.764897;-0.368140
0.870;-2.756740;-0.377414
0.880;-2.748593;-0.386014
0.890;-2.741605;-0.394137
0.900;-2.736817;-0.402070
