Time[s];COPx[cm];COPy[cm]
0.010;-3.182447;-1.276074
0.020;-3.184054;-1.289618
0.030;-3.184790;-1.302318
0.040;-3.183851;-1.313479
0.050;-3.180654;-1.322610
0.060;-3.174950;-1.329454
0.070;-3.166898;-1.333984
0.080;-3.157045;-1.336385
0.090;-3.146232;-1.337057
0.100;-3.135442;-1.336603
0.110;-3.125634;-1.335759
0.120;-3.117569;-1.335264
0.130;-3.111658;-1.335687
0.140;-3.107845;-1.337292
0.150;-3.105593;-1.339979
0.160;-3.103975;-1.343351
0.170;-3.101887;-1.346872
0.180;-3.098317;-1.350034
0.190;-3.092609;-1.352444
0.200;-3.084643;-1.353842
0.210;-3.074886;-1.354064
0.220;-3.064296;-1.353040
0.230;-3.054084;-1.350848
0.240;-3.045394;-1.347776
0.250;-3.038999;-1.344331
0.260;-3.035107;-1.341149
0.270;-3.033357;-1.338819
0.280;-3.032991;-1.337682
0.290;-3.033131;-1.337719
0.300;-3.033041;-1.338562
0.310;-3.032289;-1.339636
0.320;-3.030784;-1.340337
0.330;-3.028709;-1.340165
0.340;-3.026379;-1.338805
0.350;-3.024085;-1.336142
0.360;-3.021942;-1.332244
0.370;-3.019813;-1.327324
0.380;-3.017328;-1.321682
0.390;-3.014027;-1.315627
0.400;-3.009538;-1.309385
0.410;-3.003739;-1.303031
0.420;-2.996802;-1.296491
0.430;-2.989144;-1.289614
0.440;-2.981337;-1.282285
0.450;-2.974030;-1.274485
0.460;-2.967886;-1.266289
0.470;-2.963531;-1.257813
0.480;-2.961435;-1.249177
0.490;-2.961751;-1.240478
0.500;-2.964159;-1.231787
0.510;-2.967813;-1.223167
0.520;-2.971465;-1.214704
0.530;-2.973748;-1.206512
0.540;-2.973502;-1.198690
0.550;-2.970054;-1.191227
0.560;-2.963362;-1.183965
0.570;-2.954002;-1.176649
0.580;-2.943020;-1.169053
0.590;-2.931675;-1.161079
0.600;-2.921131;-1.152764
0.610;-2.912218;-1.144189
0.620;-2.905346;-1.135379
0.630;-2.900550;-1.126265
0.640;-2.897603;-1.116755
0.650;-2.896104;-1.106840
0.660;-2.895520;-1.096690
0.670;-2.895250;-1.086642
0.680;-2.894713;-1.077099
0.690;-2.893474;-1.068381
0.700;-2.891354;-1.060612
0.710;-2.888484;-1.053693
0.720;-2.885272;-1.047361
0.730;-2.882273;-1.041280
0.740;-2.879999;-1.035120
0.750;-2.878722;-1.028613
0.760;-2.878345;-1.021613
0.770;-2.878408;-1.014131
0.780;-2.878235;-1.006332
0.790;-2.877158;-0.998501
0.800;-2.874735;-0.990965
0.810;-2.870902;-0.983992
0.820;-2.866018;-0.977681
0.830;-2.860785;-0.971891
0.840;-2.856052;-0.966266
0.850;-2.852556;-0.960359
0.860;-2.850672;-0.953807
