Time[s];COPx[cm];COPy[cm]
0.010;-1.748669;1.702543
0.020;-1.758338;1.711471
0.030;-1.767612;1.719359
0.040;-1.776353;1.725335
0.050;-1.784750;1.728909
0.060;-1.793200;1.730088
0.070;-1.802042;1.729366
0.080;-1.811272;1.727532
0.090;-1.820427;1.725385
0.100;-1.828709;1.723460
0.110;-1.835287;1.721859
0.120;-1.839623;1.720234
0.130;-1.841701;1.717913
0.140;-1.842105;1.714108
0.150;-1.841935;1.708162
0.160;-1.842589;1.699774
0.170;-1.845414;1.689149
0.180;-1.851322;1.677002
0.190;-1.860497;1.664401
0.200;-1.872360;1.652490
0.210;-1.885823;1.642212
0.220;-1.899741;1.634123
0.230;-1.913337;1.628326
0.240;-1.926400;1.624490
0.250;-1.939202;1.621956
0.260;-1.952209;1.619892
0.270;-1.965755;1.617472
0.280;-1.979816;1.614010
0.290;-1.993966;1.609005
0.300;-2.007502;1.602144
0.310;-2.019670;1.593311
0.320;-2.029918;1.582602
0.330;-2.038119;1.570304
0.340;-2.044691;1.556798
0.350;-2.050555;1.542394
0.360;-2.056913;1.527193
0.370;-2.064884;1.511057
0.380;-2.075134;1.493726
0.390;-2.087641;1.475036
0.400;-2.101691;1.455126
0.410;-2.116145;1.434528
0.420;-2.129872;1.414091
0.430;-2.142181;1.394760
0.440;-2.153059;1.377308
0.450;-2.163116;1.362142
0.460;-2.173272;1.349277
0.470;-2.184313;1.338472
0.480;-2.196537;1.329396
0.490;-2.209621;1.321732
0.500;-2.222762;1.315194
0.510;-2.234989;1.309530
0.520;-2.245498;1.304565
0.530;-2.253842;1.300284
0.540;-2.259927;1.296853
0.550;-2.263833;1.294558
0.560;-2.265579;1.293680
0.570;-2.264990;1.294411
0.580;-2.261757;1.296845
0.590;-2.255674;1.300993
0.600;-2.246905;1.306794
0.610;-2.236108;1.314067
0.620;-2.224381;1.322462
0.630;-2.213027;1.331458
0.640;-2.203236;1.340461
0.650;-2.195768;1.348967
0.660;-2.190735;1.356719
0.670;-2.187563;1.363787
0.680;-2.185176;1.370520
0.690;-2.182361;1.377409
0.700;-2.178208;1.384912
0.710;-2.172460;1.393304
0.720;-2.165619;1.402605
0.730;-2.158764;1.412562
0.740;-2.153152;1.422723
0.750;-2.149776;1.432556
