Time[s];COPx[cm];COPy[cm]
0.010;-0.810333;-0.434932
0.020;-0.852981;-0.431459
0.030;-0.895500;-0.427549
0.040;-0.938188;-0.422567
0.050;-0.982103;-0.415648
0.060;-1.028853;-0.405860
0.070;-1.079985;-0.392483
0.080;-1.136201;-0.375295
0.090;-1.196771;-0.354712
0.100;-1.259466;-0.331757
0.110;-1.321104;-0.307855
0.120;-1.378517;-0.284542
0.130;-1.429553;-0.263127
0.140;-1.473684;-0.244398
0.150;-1.511989;-0.228444
0.160;-1.546591;-0.214677
0.170;-1.579812;-0.202047
0.180;-1.613361;-0.189379
0.190;-1.647824;-0.175666
0.200;-1.682553;-0.160227
0.210;-1.715963;-0.142694
0.220;-1.746130;-0.122933
0.230;-1.771472;-0.101003
0.240;-1.791307;-0.077170
0.250;-1.806135;-0.051930
0.260;-1.817547;-0.025963
0.270;-1.827845;-0.000005
0.280;-1.839499;0.025316
0.290;-1.854650;0.049600
0.300;-1.874787;0.072696
0.310;-1.900656;0.094627
0.320;-1.932309;0.115466
0.330;-1.969222;0.135180
0.340;-2.010384;0.153512
0.350;-2.054348;0.169950
0.360;-2.099312;0.183871
0.370;-2.143306;0.194830
0.380;-2.184531;0.202869
0.390;-2.221753;0.208654
0.400;-2.254552;0.213314
0.410;-2.283300;0.218053
0.420;-2.308860;0.223724
0.430;-2.332146;0.230565
0.440;-2.353743;0.238190
0.450;-2.373733;0.245802
0.460;-2.391801;0.252546
0.470;-2.407535;0.257904
0.480;-2.420759;0.262009
0.490;-2.431682;0.265719
0.500;-2.440776;0.270387
0.510;-2.448432;0.277374
0.520;-2.454608;0.287508
0.530;-2.458655;0.300748
0.540;-2.459410;0.316210
0.550;-2.455530;0.332526
0.560;-2.445946;0.348369
0.570;-2.430280;0.362932
0.580;-2.409064;0.376166
0.590;-2.383680;0.388731
0.600;-2.356015;0.401703
0.610;-2.327959;0.416190
0.620;-2.300926;0.433036
0.630;-2.275578;0.452689
0.640;-2.251824;0.475242
0.650;-2.229023;0.500548
0.660;-2.206282;0.528311
0.670;-2.182704;0.558137
0.680;-2.157548;0.589545
0.690;-2.130302;0.621959
0.700;-2.100709;0.654714
0.710;-2.068778;0.687054
0.720;-2.034765;0.718140
0.730;-1.999119;0.747114
0.740;-1.962388;0.773242
0.750;-1.925090;0.796108
0.760;-1.887602;0.815762
0.770;-1.850114;0.832732
0.780;-1.812684;0.847888
