Time[s];COPx[cm];COPy[cm]
0.010;-4.013666;-0.121828
0.020;-4.011874;-0.123561
0.030;-4.010696;-0.124979
0.040;-4.010723;-0.125919
0.050;-4.012381;-0.126405
0.060;-4.015833;-0.126608
0.070;-4.020912;-0.126764
0.080;-4.027113;-0.127110
0.090;-4.033687;-0.127848
0.100;-4.039814;-0.129109
0.110;-4.044811;-0.130919
0.120;-4.048322;-0.133173
0.130;-4.050409;-0.135639
0.140;-4.051539;-0.137987
0.150;-4.052455;-0.139848
0.160;-4.053981;-0.140939
0.170;-4.056769;-0.141201
0.180;-4.061065;-0.140874
0.190;-4.066593;-0.140449
0.200;-4.072599;-0.140500
0.210;-4.078098;-0.141497
0.220;-4.082211;-0.143652
0.230;-4.084487;-0.146835
0.240;-4.085074;-0.150597
0.250;-4.084653;-0.154290
0.260;-4.084163;-0.157264
0.270;-4.084438;-0.159051
0.280;-4.085882;-0.159464
0.290;-4.088320;-0.158594
0.300;-4.091079;-0.156728
0.310;-4.093281;-0.154206
0.320;-4.094220;-0.151280
0.330;-4.093672;-0.148011
0.340;-4.092001;-0.144277
0.350;-4.090046;-0.139878
0.360;-4.088830;-0.134673
0.370;-4.089250;-0.128651
0.380;-4.091832;-0.121897
0.390;-4.096621;-0.114485
0.400;-4.103207;-0.106405
0.410;-4.110842;-0.097608
0.420;-4.118616;-0.088143
0.430;-4.125655;-0.078285
0.440;-4.131309;-0.068540
0.450;-4.135307;-0.059508
0.460;-4.137838;-0.051649
0.470;-4.139525;-0.045098
0.480;-4.141265;-0.039609
0.490;-4.143956;-0.034660
0.500;-4.148181;-0.029659
0.510;-4.153964;-0.024167
0.520;-4.160733;-0.018034
0.530;-4.167526;-0.011422
0.540;-4.173366;-0.004725
0.550;-4.177644;0.001549
0.560;-4.180347;0.006909
0.570;-4.182018;0.011006
0.580;-4.183502;0.013717
0.590;-4.185590;0.015166
0.600;-4.188748;0.015652
0.610;-4.193038;0.015520
0.620;-4.198192;0.015017
0.630;-4.203742;0.014173
0.640;-4.209092;0.012792
0.650;-4.213568;0.010594
0.660;-4.216500;0.007448
0.670;-4.217364;0.003542
0.680;-4.215915;-0.000634
0.690;-4.212233;-0.004507
0.700;-4.206673;-0.007684
0.710;-4.199750;-0.010109
0.720;-4.192028;-0.012005
0.730;-4.184013;-0.013676
0.740;-4.176070;-0.015283
0.750;-4.168360;-0.016751
0.760;-4.160853;-0.017830
0.770;-4.153392;-0.018233
0.780;-4.145801;-0.017746
0.790;-4.137973;-0.016263
0.800;-4.129927;-0.013803
0.810;-4.121844;-0.010510
0.820;-4.114077;-0.006645
0.830;-4.107110;-0.002523
0.840;-4.101449;0.001598
0.850;-4.097429;0.005592
0.860;-4.095023;0.009466
0.870;-4.093706;0.013279
0.880;-4.092508;0.017052
0.890;-4.090257;0.020716
0.900;-4.085952;0.024122
0.910;-4.079130;0.027091
0.920;-4.070079;0.029496
0.930;-4.059789;0.031324
0.940;-4.049636;0.032723
0.950;-4.040924;0.033987
0.960;-4.034476;0.035477
0.970;-4.030458;0.037510
0.980;-4.028471;0.040229
0.990;-4.027836;0.043564
1.000;-4.027901;0.047273
1.010;-4.028231;0.051068
1.020;-4.028641;0.054748
1.030;-4.029110;0.058292
1.040;-4.029661;0.061871
1.050;-4.030255;0.065790
1.060;-4.030762;0.070364
1.070;-4.030998;0.075764
1.080;-4.030833;0.081913
1.090;-4.030268;0.088462
1.100;-4.029456;0.094879
1.110;-4.028641;0.100601
1.120;-4.028086;0.105228
1.130;-4.028031;0.108696
1.140;-4.028704;0.111350
1.150;-4.030361;0.113845
1.160;-4.033306;0.116873
1.170;-4.037858;0.120854
1.180;-4.044242;0.125745
1.190;-4.052450;0.131073
1.200;-4.062126;0.136152
1.210;-4.072571;0.140351
1.220;-4.082893;0.143282
1.230;-4.092262;0.144863
1.240;-4.100172;0.145263
1.250;-4.106582;0.144812
1.260;-4.111873;0.143907
1.270;-4.116658;0.142939
1.280;-4.121539;0.142217
1.290;-4.126916;0.141867
1.300;-4.132925;0.141773
1.310;-4.139482;0.141623
1.320;-4.146393;0.141077
1.330;-4.153468;0.139967
1.340;-4.160578;0.138385
1.350;-4.167651;0.136604
1.360;-4.174636;0.134891
1.370;-4.181485;0.133332
1.380;-4.188189;0.131792
1.390;-4.194844;0.129995
1.400;-4.201663;0.127655
1.410;-4.208891;0.124588
1.420;-4.216660;0.120727
1.430;-4.224888;0.116078
1.440;-4.233275;0.110623
1.450;-4.241388;0.104242
1.460;-4.248785;0.096714
1.470;-4.255139;0.087841
1.480;-4.260320;0.077644
1.490;-4.264402;0.066524
1.500;-4.267600;0.055271
1.510;-4.270170;0.044887
1.520;-4.272308;0.036293
1.530;-4.274096;0.030020
1.540;-4.275507;0.026024
1.550;-4.276488;0.023671
1.560;-4.277083;0.021911
1.570;-4.277504;0.019559
1.580;-4.278122;0.015606
1.590;-4.279338;0.009495
1.600;-4.281430;0.001258
1.610;-4.284419;-0.008498
1.620;-4.288054;-0.018813
1.630;-4.291877;-0.028711
1.640;-4.295368;-0.037536
1.650;-4.298091;-0.045125
1.660;-4.299820;-0.051736
1.670;-4.300614;-0.057803
1.680;-4.300819;-0.063630
1.690;-4.300980;-0.069197
1.700;-4.301671;-0.074145
1.710;-4.303316;-0.077952
1.720;-4.306071;-0.080192
1.730;-4.309813;-0.080759
1.740;-4.314221;-0.079972
1.750;-4.318897;-0.078508
1.760;-4.323489;-0.077186
1.770;-4.327774;-0.076695
1.780;-4.331672;-0.077392
1.790;-4.335226;-0.079258
1.800;-4.338555;-0.081996
1.810;-4.341801;-0.085200
1.820;-4.345061;-0.088520
1.830;-4.348343;-0.091745
1.840;-4.351551;-0.094803
1.850;-4.354522;-0.097653
1.860;-4.357054;-0.100171
1.870;-4.358922;-0.102086
1.880;-4.359872;-0.103049
1.890;-4.359637;-0.102778
1.900;-4.357982;-0.101234
1.910;-4.354744;-0.098705
1.920;-4.349840;-0.095759
1.930;-4.343285;-0.093086
1.940;-4.335217;-0.091312
1.950;-4.325917;-0.090875
1.960;-4.315802;-0.091986
1.970;-4.305342;-0.094657
1.980;-4.294950;-0.098715
1.990;-4.284894;-0.103792
2.000;-4.275278;-0.109317
2.010;-4.266130;-0.114573
2.020;-4.257545;-0.118844
2.030;-4.249770;-0.121612
2.040;-4.243177;-0.122720
2.050;-4.238096;-0.122430
2.060;-4.234605;-0.121344
2.070;-4.232391;-0.120220
2.080;-4.230744;-0.119742
2.090;-4.228734;-0.120322
2.100;-4.225490;-0.122014
2.110;-4.220497;-0.124556
2.120;-4.213783;-0.127520
2.130;-4.205908;-0.130482
2.140;-4.197726;-0.133158
2.150;-4.190041;-0.135456
2.160;-4.183324;-0.137474
2.170;-4.177587;-0.139476
2.180;-4.172467;-0.141861
2.190;-4.167412;-0.145106
2.200;-4.161894;-0.149654
2.210;-4.155543;-0.155759
2.220;-4.148205;-0.163337
2.230;-4.139954;-0.171895
2.240;-4.131097;-0.180596
2.250;-4.122183;-0.188471
2.260;-4.113924;-0.194701
2.270;-4.107021;-0.198870
2.280;-4.101952;-0.201077
2.290;-4.098825;-0.201866
2.300;-4.097401;-0.202006
2.310;-4.097238;-0.202189
2.320;-4.097878;-0.202785
2.330;-4.098949;-0.203723
2.340;-4.100179;-0.204558
2.350;-4.101366;-0.204703
2.360;-4.102392;-0.203699
2.370;-4.103269;-0.201422
2.380;-4.104173;-0.198125
2.390;-4.105398;-0.194316
2.400;-4.107248;-0.190552
2.410;-4.109904;-0.187267
2.420;-4.113361;-0.184690
2.430;-4.117471;-0.182840
2.440;-4.122053;-0.181541
2.450;-4.127005;-0.180445
2.460;-4.132348;-0.179074
2.470;-4.138196;-0.176946
2.480;-4.144681;-0.173759
2.490;-4.151864;-0.169532
2.500;-4.159667;-0.164623
2.510;-4.167855;-0.159605
2.520;-4.176057;-0.155055
2.530;-4.183843;-0.151335
2.540;-4.190835;-0.148457
2.550;-4.196814;-0.146075
2.560;-4.201779;-0.143646
2.570;-4.205923;-0.140668
2.580;-4.209554;-0.136885
2.590;-4.213008;-0.132342
2.600;-4.216565;-0.127307
2.610;-4.220394;-0.122111
2.620;-4.224524;-0.117031
2.630;-4.228858;-0.112275
2.640;-4.233219;-0.108039
2.650;-4.237395;-0.104554
2.660;-4.241166;-0.102060
2.670;-4.244302;-0.100717
2.680;-4.246557;-0.100506
2.690;-4.247673;-0.101177
2.700;-4.247395;-0.102277
2.710;-4.245498;-0.103247
2.720;-4.241836;-0.103549
2.730;-4.236401;-0.102813
2.740;-4.229411;-0.100931
2.750;-4.221364;-0.098063
2.760;-4.213026;-0.094543
2.770;-4.205280;-0.090734
2.780;-4.198863;-0.086915
2.790;-4.194117;-0.083225
2.800;-4.190872;-0.079669
2.810;-4.188535;-0.076171
2.820;-4.186336;-0.072650
2.830;-4.183599;-0.069076
2.840;-4.179902;-0.065485
2.850;-4.175087;-0.061942
2.860;-4.169191;-0.058489
2.870;-4.162376;-0.055114
2.880;-4.154941;-0.051740
2.890;-4.147335;-0.048252
2.900;-4.140122;-0.044533
2.910;-4.133846;-0.040513
2.920;-4.128878;-0.036215
2.930;-4.125299;-0.031780
