Time[s];COPx[cm];COPy[cm]
0.010;5.272228;0.035352
0.020;5.248040;0.057705
0.030;5.224393;0.079520
0.040;5.201743;0.100633
0.050;5.180685;0.121257
0.060;5.161980;0.141915
0.070;5.146499;0.163212
0.080;5.135082;0.185534
0.090;5.128333;0.208830
0.100;5.126418;0.232564
0.110;5.128934;0.255840
0.120;5.134923;0.277649
0.130;5.143038;0.297139
0.140;5.151873;0.313867
0.150;5.160329;0.327936
0.160;5.167920;0.339980
0.170;5.174884;0.350985
0.180;5.182054;0.362011
0.190;5.190522;0.373931
0.200;5.201207;0.387227
0.210;5.214487;0.401892
0.220;5.230040;0.417409
0.230;5.246937;0.432835
0.240;5.263897;0.447003
0.250;5.279570;0.458824
0.260;5.292745;0.467606
0.270;5.302452;0.473249
0.280;5.307978;0.476205
0.290;5.308853;0.477226
0.300;5.304780;0.477012
0.310;5.295514;0.475951
0.320;5.280668;0.474070
0.330;5.259462;0.471191
0.340;5.230542;0.467191
0.350;5.191975;0.462239
0.360;5.141483;0.456941
0.370;5.076885;0.452362
0.380;4.996645;0.449925
0.390;4.900406;0.451171
0.400;4.789404;0.457422
0.410;4.666662;0.469402
0.420;4.536834;0.486957
0.430;4.405646;0.508987
0.440;4.279013;0.533661
0.450;4.162047;0.558911
0.460;4.058263;0.583067
0.470;3.969197;0.605449
0.480;3.894532;0.626706
0.490;3.832639;0.648782
0.500;3.781347;0.674488
0.510;3.738676;0.706785
0.520;3.703325;0.747960
0.530;3.674767;0.798907
0.540;3.652986;0.858735
0.550;3.638012;0.924817
0.560;3.629481;0.993308
0.570;3.626387;1.059967
0.580;3.627086;1.121060
0.590;3.629484;1.174052
0.600;3.631321;1.217917
0.610;3.630411;1.253006
0.620;3.624799;1.280591
0.630;3.612844;1.302267
0.640;3.593302;1.319403
0.650;3.565461;1.332777
0.660;3.529289;1.342464
0.670;3.485482;1.347975
0.680;3.435332;1.348578
0.690;3.380437;1.343658
0.700;3.322374;1.333043
0.710;3.262496;1.317192
0.720;3.201940;1.297222
0.730;3.141815;1.274738
0.740;3.083407;1.251479
0.750;3.028221;1.228921
0.760;2.977747;1.207951
0.770;2.933033;1.188743
0.780;2.894287;1.170848
0.790;2.860734;1.153441
0.800;2.830813;1.135650
0.810;2.802629;1.116860
0.820;2.774487;1.096921
0.830;2.745299;1.076204
0.840;2.714798;1.055500
0.850;2.683555;1.035828
0.860;2.652847;1.018189
0.870;2.624390;1.003351
0.880;2.599972;0.991723
0.890;2.581038;0.983339
0.900;2.568360;0.977907
0.910;2.561921;0.974870
0.920;2.561037;0.973450
0.930;2.564662;0.972704
0.940;2.571699;0.971620
0.950;2.581199;0.969228
0.960;2.592454;0.964730
0.970;2.605026;0.957621
0.980;2.618833;0.947778
0.990;2.634290;0.935486
1.000;2.652417;0.921351
1.010;2.674774;0.906108
1.020;2.703162;0.890424
1.030;2.739157;0.874771
1.040;2.783684;0.859380
1.050;2.836853;0.844246
1.060;2.898138;0.829107
1.070;2.966787;0.813420
1.080;3.042182;0.796378
1.090;3.123932;0.777031
1.100;3.211653;0.754515
1.110;3.304669;0.728341
1.120;3.401856;0.698618
1.130;3.501767;0.666077
1.140;3.602956;0.631837
1.150;3.704242;0.597013
1.160;3.804747;0.562333
1.170;3.903651;0.527929
1.180;3.999811;0.493381
1.190;4.091460;0.457950
1.200;4.176145;0.420889
1.210;4.250941;0.381726
1.220;4.312888;0.340443
1.230;4.359481;0.297526
1.240;4.389081;0.253914
1.250;4.401154;0.210852
1.260;4.396334;0.169680
