f_time;copX;copY
0.010;6.325290;0.415072
0.020;6.331190;0.401003
0.030;6.333726;0.387224
0.040;6.330188;0.374316
0.050;6.319027;0.362998
0.060;6.300028;0.353857
0.070;6.274038;0.346905
0.080;6.242412;0.341224
0.090;6.206369;0.334919
0.100;6.166508;0.325431
0.110;6.122576;0.310069
0.120;6.073516;0.286525
0.130;6.017734;0.253243
0.140;5.953574;0.209610
0.150;5.879906;0.155998
0.160;5.796719;0.093659
0.170;5.705534;0.024525
0.180;5.609483;-0.049068
0.190;5.512944;-0.124652
0.200;5.420773;-0.199864
0.210;5.337318;-0.272629
0.220;5.265535;-0.341317
0.230;5.206491;-0.404871
0.240;5.159385;-0.462909
0.250;5.121988;-0.515731
0.260;5.091255;-0.564222
0.270;5.063942;-0.609624
0.280;5.037106;-0.653266
0.290;5.008492;-0.696287
0.300;4.976799;-0.739445
0.310;4.941795;-0.783013
0.320;4.904257;-0.826776
0.330;4.865728;-0.870116
0.340;4.828136;-0.912189
0.350;4.793374;-0.952144
0.360;4.762910;-0.989296
0.370;4.737537;-1.023208
0.380;4.717315;-1.053669
0.390;4.701707;-1.080637
0.400;4.689820;-1.104198
0.410;4.680669;-1.124518
0.420;4.673383;-1.141797
0.430;4.667337;-1.156212
0.440;4.662190;-1.167844
0.450;4.657847;-1.176648
0.460;4.654340;-1.182483
0.470;4.651688;-1.185226
0.480;4.649773;-1.184930
0.490;4.648296;-1.181956
0.500;4.646822;-1.177022
0.510;4.644891;-1.171125
0.520;4.642127;-1.165380
0.530;4.638303;-1.160797
0.540;4.633338;-1.158082
0.550;4.627246;-1.157500
0.560;4.620058;-1.158837
0.570;4.611724;-1.161451
0.580;4.602084;-1.164433
0.590;4.590922;-1.166831
0.600;4.578109;-1.167910
0.610;4.563732;-1.167362
0.620;4.548133;-1.165381
0.630;4.531816;-1.162587
0.640;4.515267;-1.159820
0.650;4.498758;-1.157892
0.660;4.482228;-1.157393
0.670;4.465321;-1.158594
0.680;4.447572;-1.161458
0.690;4.428705;-1.165716
0.700;4.408892;-1.170965
0.710;4.388860;-1.176733
0.720;4.369783;-1.182504
0.730;4.352991;-1.187701
0.740;4.339600;-1.191707
0.750;4.330216;-1.193922
0.760;4.324807;-1.193856
0.770;4.322771;-1.191203
0.780;4.323151;-1.185883
0.790;4.324919;-1.178045
0.800;4.327254;-1.168037
0.810;4.329746;-1.156327
0.820;4.332454;-1.143379
0.830;4.335818;-1.129508
0.840;4.340483;-1.114773
0.850;4.347109;-1.098979
0.860;4.356253;-1.081795
0.870;4.368307;-1.062931
0.880;4.383474;-1.042300
0.890;4.401768;-1.020078
0.900;4.423022;-0.996650
0.910;4.446945;-0.972498
0.920;4.473223;-0.948095
0.930;4.501609;-0.923865
0.940;4.531970;-0.900176
0.950;4.564256;-0.877323
0.960;4.598451;-0.855472
0.970;4.634509;-0.834597
0.980;4.672304;-0.814428
0.990;4.711562;-0.794452
1.000;4.751818;-0.773992
1.010;4.792407;-0.752328
1.020;4.832479;-0.728842
1.030;4.871027;-0.703160
1.040;4.906950;-0.675283
1.050;4.939159;-0.645644
1.060;4.966703;-0.615085
1.070;4.988891;-0.584714
1.080;5.005354;-0.555691
1.090;5.016085;-0.528985
1.100;5.021427;-0.505166
1.110;5.022029;-0.484296
1.120;5.018737;-0.465937
1.130;5.012460;-0.449236
1.140;5.004004;-0.433074
1.150;4.993926;-0.416270
1.160;4.982426;-0.397836
1.170;4.969347;-0.377258
1.180;4.954297;-0.354662
1.190;4.936884;-0.330765
1.200;4.916985;-0.306594
1.210;4.894936;-0.283101
1.220;4.871543;-0.260845
1.230;4.847863;-0.239851
1.240;4.824865;-0.219655
1.250;4.803097;-0.199451
1.260;4.782537;-0.178243
1.270;4.762686;-0.154957
1.280;4.742872;-0.128529
1.290;4.722626;-0.097982
1.300;4.701958;-0.062527
1.310;4.681442;-0.021690
1.320;4.662054;0.024552
1.330;4.644871;0.075697
1.340;4.630758;0.130799
1.350;4.620184;0.188706
1.360;4.613201;0.248416
1.370;4.609539;0.309381
1.380;4.608758;0.371615
1.390;4.610385;0.435565
1.400;4.613999;0.501760
1.410;4.619257;0.570363
