Time[s];COPx[cm];COPy[cm]
0.010;-1.694444;0.711210
0.020;-1.691946;0.718904
0.030;-1.690812;0.726078
0.040;-1.691742;0.732349
0.050;-1.694371;0.737691
0.060;-1.697395;0.742449
0.070;-1.699108;0.747211
0.080;-1.698105;0.752587
0.090;-1.693794;0.758976
0.100;-1.686550;0.766428
0.110;-1.677501;0.774653
0.120;-1.668122;0.783178
0.130;-1.659823;0.791577
0.140;-1.653689;0.799655
0.150;-1.650387;0.807474
0.160;-1.650193;0.815191
0.170;-1.653059;0.822829
0.180;-1.658685;0.830144
0.190;-1.666592;0.836676
0.200;-1.676218;0.841953
0.210;-1.686990;0.845745
0.220;-1.698378;0.848207
0.230;-1.709906;0.849845
0.240;-1.721148;0.851306
0.250;-1.731711;0.853098
0.260;-1.741210;0.855397
0.270;-1.749257;0.858032
0.280;-1.755491;0.860649
0.290;-1.759642;0.862955
0.300;-1.761618;0.864903
0.310;-1.761555;0.866694
0.320;-1.759793;0.868601
0.330;-1.756801;0.870750
0.340;-1.753065;0.872995
0.350;-1.749000;0.874982
0.360;-1.744919;0.876338
0.370;-1.741041;0.876859
0.380;-1.737534;0.876594
0.390;-1.734530;0.875786
0.400;-1.732115;0.874756
0.410;-1.730294;0.873810
0.420;-1.728969;0.873230
0.430;-1.727920;0.873299
0.440;-1.726816;0.874318
0.450;-1.725261;0.876568
0.460;-1.722892;0.880226
0.470;-1.719503;0.885284
0.480;-1.715142;0.891562
0.490;-1.710132;0.898811
0.500;-1.705009;0.906837
0.510;-1.700400;0.915543
0.520;-1.696878;0.924807
0.530;-1.694839;0.934294
0.540;-1.694444;0.943353
0.550;-1.695633;0.951119
0.560;-1.698201;0.956800
0.570;-1.701878;0.959976
0.580;-1.706405;0.960767
0.590;-1.711592;0.959786
0.600;-1.717367;0.957927
0.610;-1.723799;0.956081
0.620;-1.731067;0.954907
0.630;-1.739357;0.954720
0.640;-1.748719;0.955498
0.650;-1.758937;0.956953
0.660;-1.769499;0.958610
0.670;-1.779695;0.959854
0.680;-1.788814;0.959989
0.690;-1.796349;0.958331
0.700;-1.802113;0.954398
0.710;-1.806252;0.948119
0.720;-1.809166;0.939983
0.730;-1.811386;0.931006
