Time[s];COPx[cm];COPy[cm]
0.010;-2.284697;-0.022672
0.020;-2.278458;-0.026567
0.030;-2.272963;-0.030329
0.040;-2.268544;-0.033691
0.050;-2.264883;-0.036220
0.060;-2.261133;-0.037385
0.070;-2.256284;-0.036724
0.080;-2.249583;-0.034055
0.090;-2.240846;-0.029611
0.100;-2.230534;-0.023994
0.110;-2.219604;-0.017946
0.120;-2.209204;-0.012034
0.130;-2.200335;-0.006406
0.140;-2.193617;-0.000724
0.150;-2.189206;0.005676
0.160;-2.186899;0.013463
0.170;-2.186298;0.022957
0.180;-2.186970;0.033891
0.190;-2.188523;0.045423
0.200;-2.190634;0.056403
0.210;-2.193041;0.065762
0.220;-2.195512;0.072850
0.230;-2.197798;0.077569
0.240;-2.199581;0.080277
0.250;-2.200472;0.081562
0.260;-2.200080;0.081999
0.270;-2.198145;0.082020
0.280;-2.194687;0.081898
0.290;-2.190078;0.081789
0.300;-2.185002;0.081758
0.310;-2.180254;0.081770
0.320;-2.176458;0.081659
0.330;-2.173814;0.081128
0.340;-2.171970;0.079814
0.350;-2.170116;0.077407
0.360;-2.167273;0.073759
0.370;-2.162685;0.068940
0.380;-2.156163;0.063208
0.390;-2.148209;0.056937
0.400;-2.139859;0.050533
0.410;-2.132308;0.044368
0.420;-2.126444;0.038742
0.430;-2.122500;0.033854
0.440;-2.119967;0.029792
0.450;-2.117819;0.026536
0.460;-2.114950;0.023979
0.470;-2.110594;0.021945
0.480;-2.104530;0.020187
0.490;-2.096999;0.018419
0.500;-2.088437;0.016389
0.510;-2.079196;0.014006
0.520;-2.069426;0.011412
0.530;-2.059159;0.008934
0.540;-2.048489;0.006935
0.550;-2.037722;0.005676
0.560;-2.027363;0.005281
0.570;-2.017954;0.005816
0.580;-2.009865;0.007398
0.590;-2.003150;0.010223
0.600;-1.997578;0.014515
0.610;-1.992773;0.020417
0.620;-1.988400;0.027901
0.630;-1.984242;0.036720
0.640;-1.980150;0.046397
0.650;-1.975916;0.056268
0.660;-1.971184;0.065582
0.670;-1.965496;0.073676
0.680;-1.958467;0.080157
0.690;-1.950012;0.085012
0.700;-1.940510;0.088598
0.710;-1.930818;0.091492
0.720;-1.922082;0.094278
0.730;-1.915423;0.097361
0.740;-1.911626;0.100903
0.750;-1.910966;0.104863
0.760;-1.913206;0.109101
0.770;-1.917672;0.113450
0.780;-1.923347;0.117725
0.790;-1.928987;0.121685
0.800;-1.933328;0.124989
0.810;-1.935405;0.127227
0.820;-1.934855;0.128019
0.830;-1.932090;0.127141
0.840;-1.928218;0.124623
0.850;-1.924746;0.120754
0.860;-1.923157;0.116034
0.870;-1.924500;0.111061
0.880;-1.929127;0.106398
0.890;-1.936629;0.102413
0.900;-1.945964;0.099141
0.910;-1.955720;0.096262
0.920;-1.964411;0.093229
0.930;-1.970740;0.089511
0.940;-1.973802;0.084871
0.950;-1.973236;0.079527
0.960;-1.969322;0.074149
0.970;-1.962981;0.069658
0.980;-1.955656;0.066898
0.990;-1.949043;0.066289
1.000;-1.944737;0.067600
1.010;-1.943876;0.069956
1.020;-1.946888;0.072089
1.030;-1.953425;0.072740
1.040;-1.962522;0.071109
1.050;-1.972917;0.067171
1.060;-1.983422;0.061735
1.070;-1.993190;0.056184
1.080;-2.001831;0.052027
1.090;-2.009373;0.050427
1.100;-2.016144;0.051885
1.110;-2.022641;0.056130
1.120;-2.029388;0.062211
1.130;-2.036825;0.068721
1.140;-2.045212;0.074131
1.150;-2.054572;0.077152
1.160;-2.064723;0.077032
1.170;-2.075366;0.073719
1.180;-2.086201;0.067793
1.190;-2.096973;0.060208
1.200;-2.107431;0.051924
1.210;-2.117263;0.043611
1.220;-2.126090;0.035525
1.230;-2.133586;0.027546
1.240;-2.139644;0.019329
1.250;-2.144496;0.010486
1.260;-2.148695;0.000793
1.270;-2.152970;-0.009634
1.280;-2.158009;-0.020291
1.290;-2.164244;-0.030417
1.300;-2.171751;-0.039286
1.310;-2.180288;-0.046496
1.320;-2.189445;-0.052098
1.330;-2.198820;-0.056509
1.340;-2.208153;-0.060272
1.350;-2.217396;-0.063778
1.360;-2.226709;-0.067093
1.370;-2.236391;-0.069948
1.380;-2.246732;-0.071888
1.390;-2.257829;-0.072478
1.400;-2.269460;-0.071465
1.410;-2.281108;-0.068836
1.420;-2.292174;-0.064758
1.430;-2.302246;-0.059475
1.440;-2.311269;-0.053224
1.450;-2.319484;-0.046206
1.460;-2.327194;-0.038608
1.470;-2.334523;-0.030646
1.480;-2.341318;-0.022608
1.490;-2.347251;-0.014849
1.500;-2.352028;-0.007765
1.510;-2.355565;-0.001707
1.520;-2.358054;0.003131
1.530;-2.359891;0.006811
1.540;-2.361539;0.009678
1.550;-2.363405;0.012264
1.560;-2.365774;0.015100
1.570;-2.368805;0.018552
1.580;-2.372556;0.022781
1.590;-2.377003;0.027830
1.600;-2.382017;0.033741
1.610;-2.387338;0.040603
1.620;-2.392572;0.048494
1.630;-2.397262;0.057400
1.640;-2.400998;0.067163
1.650;-2.403521;0.077506
1.660;-2.404795;0.088090
1.670;-2.404994;0.098568
1.680;-2.404435;0.108612
1.690;-2.403501;0.117881
1.700;-2.402589;0.125979
1.710;-2.402081;0.132457
1.720;-2.402323;0.136911
1.730;-2.403570;0.139169
1.740;-2.405921;0.139432
1.750;-2.409266;0.138275
1.760;-2.413283;0.136467
1.770;-2.417495;0.134719
1.780;-2.421371;0.133485
1.790;-2.424491;0.132888
1.800;-2.426688;0.132771
1.810;-2.428120;0.132832
1.820;-2.429211;0.132804
1.830;-2.430501;0.132585
1.840;-2.432498;0.132283
1.850;-2.435604;0.132152
1.860;-2.440126;0.132465
1.870;-2.446283;0.133395
1.880;-2.454157;0.134959
1.890;-2.463574;0.137023
1.900;-2.474029;0.139374
1.910;-2.484745;0.141837
1.920;-2.494899;0.144361
1.930;-2.503903;0.147019
1.940;-2.511604;0.149895
1.950;-2.518256;0.152954
1.960;-2.524290;0.155990
1.970;-2.530009;0.158714
1.980;-2.535387;0.160914
1.990;-2.540065;0.162592
2.000;-2.543536;0.164006
2.010;-2.545375;0.165617
2.020;-2.545442;0.167944
2.030;-2.543958;0.171399
2.040;-2.541467;0.176133
2.050;-2.538686;0.181968
2.060;-2.536325;0.188427
2.070;-2.534921;0.194853
2.080;-2.534714;0.200575
2.090;-2.535621;0.205083
2.100;-2.537296;0.208188
2.110;-2.539268;0.210100
2.120;-2.541087;0.211409
2.130;-2.542441;0.212934
2.140;-2.543176;0.215511
2.150;-2.543248;0.219724
2.160;-2.542622;0.225686
2.170;-2.541171;0.232940
2.180;-2.538640;0.240576
2.190;-2.534693;0.247566
2.200;-2.529053;0.253178
2.210;-2.521671;0.257271
2.220;-2.512861;0.260321
2.230;-2.503306;0.263170
2.240;-2.493935;0.266622
2.250;-2.485695;0.271100
2.260;-2.479307;0.276489
2.270;-2.475100;0.282239
2.280;-2.472983;0.287633
2.290;-2.472545;0.292121
2.300;-2.473231;0.295563
2.310;-2.474525;0.298312
2.320;-2.476073;0.301105
2.330;-2.477721;0.304784
2.340;-2.479475;0.309979
2.350;-2.481415;0.316864
2.360;-2.483619;0.325107
2.370;-2.486127;0.334002
2.380;-2.488946;0.342708
2.390;-2.492075;0.350450
2.400;-2.495526;0.356644
2.410;-2.499332;0.360921
2.420;-2.503543;0.363120
2.430;-2.508190;0.363286
2.440;-2.513225;0.361673
2.450;-2.518469;0.358715
2.460;-2.523586;0.354928
2.470;-2.528148;0.350769
