Time[s];COPx[cm];COPy[cm]
0.010;0.234886;-0.709094
0.020;0.261940;-0.696088
0.030;0.287112;-0.683011
0.040;0.308810;-0.669702
0.050;0.326022;-0.655794
0.060;0.338364;-0.640733
0.070;0.345999;-0.623899
0.080;0.349492;-0.604795
0.090;0.349658;-0.583267
0.100;0.347438;-0.559621
0.110;0.343821;-0.534578
0.120;0.339799;-0.509060
0.130;0.336345;-0.483882
0.140;0.334386;-0.459469
0.150;0.334748;-0.435720
0.160;0.338073;-0.412087
0.170;0.344753;-0.387818
0.180;0.354909;-0.362269
0.190;0.368440;-0.335128
0.200;0.385102;-0.306485
0.210;0.404560;-0.276745
0.220;0.426376;-0.246429
0.230;0.449978;-0.215942
0.240;0.474658;-0.185375
0.250;0.499639;-0.154401
0.260;0.524224;-0.122323
0.270;0.547920;-0.088286
0.280;0.570451;-0.051569
0.290;0.591660;-0.011833
0.300;0.611348;0.030757
0.310;0.629138;0.075576
0.320;0.644445;0.121679
0.330;0.656578;0.167986
0.340;0.664937;0.213452
0.350;0.669209;0.257183
0.360;0.669475;0.298507
0.370;0.666164;0.337006
0.380;0.659880;0.372505
0.390;0.651179;0.405048
0.400;0.640378;0.434879
0.410;0.627490;0.462439
0.420;0.612305;0.488363
0.430;0.594564;0.513444
0.440;0.574179;0.538564
0.450;0.551416;0.564581
0.460;0.527008;0.592210
0.470;0.502151;0.621887
0.480;0.478367;0.653683
0.490;0.457260;0.687285
0.500;0.440213;0.722064
0.510;0.428159;0.757169
0.520;0.421468;0.791636
0.530;0.419993;0.824462
0.540;0.423211;0.854655
0.550;0.430386;0.881278
0.560;0.440691;0.903505
0.570;0.453280;0.920702
0.580;0.467307;0.932463
0.590;0.481923;0.938567
0.600;0.496251;0.938854
0.610;0.509397;0.933085
0.620;0.520501;0.920859
0.630;0.528861;0.901637
0.640;0.534057;0.874872
0.650;0.536000;0.840216
0.660;0.534856;0.797748
0.670;0.530864;0.748135
0.680;0.524131;0.692706
0.690;0.514490;0.633410
0.700;0.501518;0.572641
0.710;0.484706;0.512916
0.720;0.463731;0.456461
0.730;0.438707;0.404775
0.740;0.410282;0.358329
0.750;0.379562;0.316499
0.760;0.347903;0.277796
0.770;0.316678;0.240352
0.780;0.287073;0.202503
0.790;0.259951;0.163260
0.800;0.235812;0.122513
0.810;0.214836;0.080933
