Time[s];COPx[cm];COPy[cm]
0.010;-0.625035;1.118132
0.020;-0.626576;1.122532
0.030;-0.627700;1.125731
0.040;-0.628166;1.126855
0.050;-0.628120;1.125552
0.060;-0.628118;1.121971
0.070;-0.628965;1.116606
0.080;-0.631433;1.110141
0.090;-0.635967;1.103336
0.100;-0.642556;1.096937
0.110;-0.650812;1.091525
0.120;-0.660197;1.087344
0.130;-0.670253;1.084235
0.140;-0.680701;1.081758
0.150;-0.691388;1.079429
0.160;-0.702129;1.076957
0.170;-0.712582;1.074336
0.180;-0.722244;1.071790
0.190;-0.730590;1.069614
0.200;-0.737306;1.067973
0.210;-0.742477;1.066744
0.220;-0.746640;1.065469
0.230;-0.750633;1.063494
0.240;-0.755293;1.060248
0.250;-0.761107;1.055551
0.260;-0.767994;1.049767
0.270;-0.775316;1.043707
0.280;-0.782104;1.038320
0.290;-0.787396;1.034341
0.300;-0.790502;1.032066
0.310;-0.791132;1.031328
0.320;-0.789378;1.031597
0.330;-0.785595;1.032131
0.340;-0.780260;1.032116
0.350;-0.773860;1.030810
0.360;-0.766822;1.027723
0.370;-0.759487;1.022778
0.380;-0.752116;1.016373
0.390;-0.744917;1.009289
0.400;-0.738078;1.002449
0.410;-0.731789;0.996636
0.420;-0.726213;0.992285
0.430;-0.721416;0.989407
0.440;-0.717289;0.987671
0.450;-0.713544;0.986543
0.460;-0.709829;0.985433
0.470;-0.705913;0.983816
0.480;-0.701825;0.981340
0.490;-0.697819;0.977943
0.500;-0.694189;0.973939
0.510;-0.691043;0.969963
0.520;-0.688191;0.966770
0.530;-0.685180;0.964944
0.540;-0.681450;0.964690
0.550;-0.676522;0.965799
0.560;-0.670143;0.967804
0.570;-0.662379;0.970220
0.580;-0.653631;0.972759
0.590;-0.644584;0.975406
0.600;-0.636080;0.978345
0.610;-0.628935;0.981786
0.620;-0.623756;0.985761
0.630;-0.620810;0.990002
0.640;-0.620014;0.994003
0.650;-0.621020;0.997225
0.660;-0.623362;0.999352
0.670;-0.626586;1.000435
0.680;-0.630336;1.000853
0.690;-0.634402;1.001123
0.700;-0.638745;1.001651
0.710;-0.643493;1.002541
0.720;-0.648890;1.003519
0.730;-0.655192;1.004020
0.740;-0.662548;1.003415
0.750;-0.670933;1.001293
0.760;-0.680160;0.997677
0.770;-0.689972;0.993067
0.780;-0.700148;0.988287
0.790;-0.710584;0.984223
0.800;-0.721292;0.981529
0.810;-0.732340;0.980421
0.820;-0.743721;0.980608
0.830;-0.755235;0.981388
0.840;-0.766434;0.981882
0.850;-0.776711;0.981331
0.860;-0.785513;0.979342
0.870;-0.792595;0.975998
0.880;-0.798155;0.971796
0.890;-0.802764;0.967434
0.900;-0.807120;0.963546
0.910;-0.811722;0.960475
0.920;-0.816637;0.958197
0.930;-0.821424;0.956413
0.940;-0.825290;0.954754
0.950;-0.827391;0.952996
0.960;-0.827202;0.951190
0.970;-0.824787;0.949649
0.980;-0.820849;0.948798
0.990;-0.816547;0.948933
1.000;-0.813163;0.950000
1.010;-0.811792;0.951497
1.020;-0.813104;0.952561
1.030;-0.817231;0.952216
1.040;-0.823786;0.949710
1.050;-0.831995;0.944810
1.060;-0.840929;0.937932
1.070;-0.849747;0.930079
1.080;-0.857852;0.922589
1.090;-0.864904;0.916809
1.100;-0.870736;0.913755
1.110;-0.875225;0.913871
1.120;-0.878214;0.916933
1.130;-0.879516;0.922124
1.140;-0.879031;0.928230
1.150;-0.876904;0.933936
1.160;-0.873634;0.938167
1.170;-0.870031;0.940373
1.180;-0.867029;0.940655
1.190;-0.865420;0.939689
1.200;-0.865622;0.938480
1.210;-0.867558;0.938055
1.220;-0.870650;0.939200
1.230;-0.873956;0.942314
1.240;-0.876426;0.947385
1.250;-0.877219;0.954072
1.260;-0.875975;0.961821
1.270;-0.872925;0.970008
1.280;-0.868802;0.978044
1.290;-0.864573;0.985422
1.300;-0.861109;0.991712
1.310;-0.858897;0.996577
1.320;-0.857897;0.999835
