Time[s];COPx[cm];COPy[cm]
0.010;1.198553;-0.249230
0.020;1.189804;-0.252154
0.030;1.181223;-0.254124
0.040;1.172958;-0.254573
0.050;1.165114;-0.253600
0.060;1.157775;-0.251917
0.070;1.151003;-0.250558
0.080;1.144808;-0.250487
0.090;1.139100;-0.252282
0.100;1.133666;-0.255993
0.110;1.128245;-0.261210
0.120;1.122654;-0.267280
0.130;1.116920;-0.273594
0.140;1.111322;-0.279838
0.150;1.106315;-0.286110
0.160;1.102407;-0.292872
0.170;1.100053;-0.300795
0.180;1.099609;-0.310581
0.190;1.101338;-0.322828
0.200;1.105438;-0.337967
0.210;1.112044;-0.356229
0.220;1.121194;-0.377647
0.230;1.132776;-0.402046
0.240;1.146484;-0.429044
0.250;1.161843;-0.458053
0.260;1.178312;-0.488316
0.270;1.195416;-0.518995
0.280;1.212843;-0.549296
0.290;1.230467;-0.578576
0.300;1.248275;-0.606394
0.310;1.266275;-0.632496
0.320;1.284404;-0.656742
0.330;1.302497;-0.679050
0.340;1.320322;-0.699389
0.350;1.337648;-0.717840
0.360;1.354289;-0.734655
0.370;1.370104;-0.750275
0.380;1.384942;-0.765234
0.390;1.398600;-0.779999
0.400;1.410841;-0.794840
0.410;1.421453;-0.809797
0.420;1.430291;-0.824733
0.430;1.437265;-0.839427
0.440;1.442275;-0.853637
0.450;1.445149;-0.867148
0.460;1.445648;-0.879851
0.470;1.443512;-0.891870
0.480;1.438536;-0.903709
0.490;1.430611;-0.916338
0.500;1.419698;-0.931125
0.510;1.405778;-0.949570
0.520;1.388805;-0.972923
0.530;1.368728;-1.001797
0.540;1.345557;-1.035957
0.550;1.319439;-1.074311
0.560;1.290687;-1.115101
0.570;1.259737;-1.156230
0.580;1.227046;-1.195631
0.590;1.192984;-1.231626
0.600;1.157810;-1.263185
0.610;1.121732;-1.290010
0.620;1.085037;-1.312422
0.630;1.048185;-1.331092
0.640;1.011814;-1.346727
0.650;0.976635;-1.359843
0.660;0.943257;-1.370682
0.670;0.912042;-1.379280
0.680;0.883067;-1.385578
0.690;0.856212;-1.389494
0.700;0.831358;-1.390953
0.710;0.808568;-1.389879
0.720;0.788180;-1.386230
0.730;0.770754;-1.380075
0.740;0.756873;-1.371664
0.750;0.746919;-1.361447
0.760;0.740902;-1.350033
0.770;0.738450;-1.338111
0.780;0.738940;-1.326381
0.790;0.741724;-1.315512
0.800;0.746345;-1.306103
0.810;0.752669;-1.298632
0.820;0.760892;-1.293398
0.830;0.771448;-1.290447
0.840;0.784855;-1.289549
0.850;0.801556;-1.290242
0.860;0.821791;-1.291945
0.870;0.845536;-1.294102
0.880;0.872501;-1.296314
0.890;0.902184;-1.298419
0.900;0.933990;-1.300501
0.910;0.967374;-1.302801
0.920;1.001971;-1.305555
0.930;1.037658;-1.308832
0.940;1.074531;-1.312424
0.950;1.112829;-1.315837
0.960;1.152846;-1.318397
0.970;1.194839;-1.319415
0.980;1.238966;-1.318351
0.990;1.285250;-1.314934
1.000;1.333573;-1.309212
1.010;1.383673;-1.301525
1.020;1.435145;-1.292413
1.030;1.487453;-1.282455
1.040;1.539961;-1.272103
1.050;1.591991;-1.261535
1.060;1.642865;-1.250607
1.070;1.691915;-1.238922
1.080;1.738477;-1.226007
1.090;1.781914;-1.211564
1.100;1.821698;-1.195666
1.110;1.857530;-1.178816
1.120;1.889437;-1.161825
1.130;1.917794;-1.145540
1.140;1.943255;-1.130513
1.150;1.966629;-1.116750
1.160;1.988712;-1.103654
1.170;2.010129;-1.090249
1.180;2.031221;-1.075571
1.190;2.052020;-1.059065
1.200;2.072315;-1.040798
1.210;2.091778;-1.021439
1.220;2.110123;-1.002060
1.230;2.127235;-0.983834
1.240;2.143229;-0.967731
1.250;2.158392;-0.954287
1.260;2.173005;-0.943495
1.270;2.187133;-0.934857
1.280;2.200515;-0.927581
1.290;2.212623;-0.920841
1.300;2.222890;-0.914035
1.310;2.230972;-0.906911
1.320;2.236913;-0.899521
1.330;2.241146;-0.892043
1.340;2.244353;-0.884597
1.350;2.247256;-0.877171
1.360;2.250438;-0.869667
1.370;2.254237;-0.862024
1.380;2.258724;-0.854299
1.390;2.263747;-0.846660
1.400;2.268989;-0.839316
1.410;2.274037;-0.832424
1.420;2.278465;-0.826049
1.430;2.281928;-0.820141
1.440;2.284266;-0.814531
1.450;2.285589;-0.808922
1.460;2.286302;-0.802943
1.470;2.287036;-0.796278
1.480;2.288495;-0.788815
1.490;2.291305;-0.780728
1.500;2.295921;-0.772421
1.510;2.302615;-0.764359
1.520;2.311508;-0.756886
1.530;2.322586;-0.750122
1.540;2.335672;-0.743964
1.550;2.350399;-0.738167
1.560;2.366220;-0.732429
1.570;2.382481;-0.726467
1.580;2.398567;-0.720055
1.590;2.414048;-0.713080
1.600;2.428775;-0.705608
1.610;2.442882;-0.697920
1.620;2.456703;-0.690466
1.630;2.470630;-0.683708
1.640;2.484954;-0.677906
1.650;2.499753;-0.672961
1.660;2.514853;-0.668392
1.670;2.529901;-0.663476
1.680;2.544531;-0.657471
1.690;2.558517;-0.649848
1.700;2.571826;-0.640435
1.710;2.584537;-0.629456
1.720;2.596702;-0.617449
1.730;2.608239;-0.605106
1.740;2.618940;-0.593046
1.750;2.628557;-0.581604
1.760;2.636923;-0.570676
1.770;2.644010;-0.559708
1.780;2.649886;-0.547824
1.790;2.654614;-0.534054
1.800;2.658128;-0.517599
1.810;2.660179;-0.498037
1.820;2.660354;-0.475419
1.830;2.658144;-0.450224
1.840;2.653060;-0.423186
1.850;2.644772;-0.395051
1.860;2.633243;-0.366324
1.870;2.618822;-0.337125
1.880;2.602196;-0.307183
1.890;2.584216;-0.275996
1.900;2.565650;-0.243053
1.910;2.546990;-0.208065
1.920;2.528396;-0.171107
1.930;2.509767;-0.132659
1.940;2.490909;-0.093544
1.950;2.471718;-0.054757
1.960;2.452308;-0.017233
1.970;2.433040;0.018406
1.980;2.414426;0.052029
1.990;2.396949;0.084031
2.000;2.380893;0.115178
2.010;2.366226;0.146310
2.020;2.352598;0.178017
2.030;2.339426;0.210440
2.040;2.326039;0.243283
2.050;2.311838;0.275983
2.060;2.296365;0.307934
2.070;2.279290;0.338637
2.080;2.260350;0.367707
2.090;2.239366;0.394784
2.100;2.216400;0.419451
2.110;2.191988;0.441232
2.120;2.167305;0.459705
2.130;2.144115;0.474674
2.140;2.124450;0.486275
2.150;2.110156;0.494993
2.160;2.102483;0.501543
2.170;2.101880;0.506694
2.180;2.108015;0.511082
2.190;2.119986;0.515085
2.200;2.136628;0.518780
2.210;2.156830;0.521979
2.220;2.179790;0.524332
2.230;2.205110;0.525479
2.240;2.232738;0.525220
2.250;2.262791;0.523648
2.260;2.295391;0.521146
2.270;2.330568;0.518271
2.280;2.368263;0.515564
2.290;2.408382;0.513400
2.300;2.450842;0.511900
2.310;2.495564;0.510908
2.320;2.542453;0.510037
2.330;2.591376;0.508789
2.340;2.642180;0.506730
2.350;2.694727;0.503670
2.360;2.748917;0.499749
2.370;2.804676;0.495413
2.380;2.861909;0.491274
2.390;2.920457;0.487936
2.400;2.980092;0.485855
2.410;3.040546;0.485283
2.420;3.101548;0.486280
2.430;3.162815;0.488768
2.440;3.224006;0.492598
2.450;3.284707;0.497609
2.460;3.344459;0.503651
2.470;3.402844;0.510568
2.480;3.459550;0.518142
2.490;3.514377;0.526048
2.500;3.567163;0.533858
2.510;3.617664;0.541104
2.520;3.665465;0.547396
2.530;3.709965;0.552528
2.540;3.750487;0.556511
2.550;3.786452;0.559517
2.560;3.817560;0.561753
2.570;3.843892;0.563361
2.580;3.865906;0.564387
2.590;3.884309;0.564794
2.600;3.899836;0.564513
2.610;3.913018;0.563483
2.620;3.924046;0.561705
2.630;3.932838;0.559272
2.640;3.939255;0.556375
2.650;3.943339;0.553252
2.660;3.945399;0.550125
2.670;3.945917;0.547155
2.680;3.945348;0.544471
2.690;3.943949;0.542212
2.700;3.941717;0.540539
2.710;3.938423;0.539580
2.720;3.933697;0.539335
2.730;3.927123;0.539629
2.740;3.918351;0.540156
2.750;3.907175;0.540616
2.760;3.893572;0.540873
2.770;3.877688;0.541042
2.780;3.859775;0.541447
2.790;3.840136;0.542466
2.800;3.819118;0.544396
2.810;3.797138;0.547405
2.820;3.774708;0.551613
2.830;3.752399;0.557184
2.840;3.730715;0.564321
2.850;3.709932;0.573145
2.860;3.689981;0.583529
2.870;3.670442;0.595041
2.880;3.650671;0.607034
2.890;3.630020;0.618837
2.900;3.608055;0.629944
2.910;3.584686;0.640097
2.920;3.560170;0.649300
2.930;3.534985;0.657784
2.940;3.509643;0.665963
2.950;3.484517;0.674375
2.960;3.459727;0.683575
2.970;3.435139;0.693997
2.980;3.410454;0.705819
2.990;3.385368;0.718895
3.000;3.359740;0.732781
3.010;3.333723;0.746878
3.020;3.307799;0.760622
3.030;3.282727;0.773659
3.040;3.259380;0.785929
3.050;3.238535;0.797636
3.060;3.220672;0.809110
3.070;3.205871;0.820625
3.080;3.193852;0.832238
3.090;3.184147;0.843722
3.100;3.176305;0.854594
3.110;3.170051;0.864241
3.120;3.165322;0.872060
3.130;3.162207;0.877582
3.140;3.160849;0.880548
3.150;3.161360;0.880933
3.160;3.163783;0.878924
