f_time;copX;copY
0.010;-4.297146;-0.520798
0.020;-4.288908;-0.519896
0.030;-4.281731;-0.518883
0.040;-4.276450;-0.517745
0.050;-4.273480;-0.516592
0.060;-4.272746;-0.515592
0.070;-4.273741;-0.514853
0.080;-4.275701;-0.514352
0.090;-4.277841;-0.513921
0.100;-4.279570;-0.513322
0.110;-4.280612;-0.512346
0.120;-4.281022;-0.510884
0.130;-4.281096;-0.508888
0.140;-4.281224;-0.506269
0.150;-4.281735;-0.502837
0.160;-4.282775;-0.498376
0.170;-4.284256;-0.492810
0.180;-4.285882;-0.486369
0.190;-4.287244;-0.479642
0.200;-4.287951;-0.473483
0.210;-4.287749;-0.468789
0.220;-4.286598;-0.466236
0.230;-4.284664;-0.466084
0.240;-4.282296;-0.468099
0.250;-4.279993;-0.471624
0.260;-4.278374;-0.475759
0.270;-4.278082;-0.479598
0.280;-4.279658;-0.482453
0.290;-4.283382;-0.484008
0.300;-4.289216;-0.484360
0.310;-4.296851;-0.483928
0.320;-4.305854;-0.483309
0.330;-4.315815;-0.483134
0.340;-4.326425;-0.483958
0.350;-4.337443;-0.486163
0.360;-4.348638;-0.489866
0.370;-4.359768;-0.494846
0.380;-4.370643;-0.500568
0.390;-4.381223;-0.506345
0.400;-4.391697;-0.511574
0.410;-4.402472;-0.515977
0.420;-4.414081;-0.519721
0.430;-4.427014;-0.523332
0.440;-4.441550;-0.527475
0.450;-4.457627;-0.532680
0.460;-4.474810;-0.539179
0.470;-4.492375;-0.546889
0.480;-4.509509;-0.555489
0.490;-4.525562;-0.564502
0.500;-4.540263;-0.573349
0.510;-4.553784;-0.581390
0.520;-4.566631;-0.587989
0.530;-4.579385;-0.592637
0.540;-4.592420;-0.595089
0.550;-4.605714;-0.595459
0.560;-4.618808;-0.594184
0.570;-4.630916;-0.591859
0.580;-4.641119;-0.588995
0.590;-4.648575;-0.585832
0.600;-4.652713;-0.582298
0.610;-4.653378;-0.578139
0.620;-4.650887;-0.573116
0.630;-4.645966;-0.567164
0.640;-4.639592;-0.560420
0.650;-4.632794;-0.553170
0.660;-4.626470;-0.545763
0.670;-4.621280;-0.538562
0.680;-4.617618;-0.531885
0.690;-4.615635;-0.525902
0.700;-4.615281;-0.520511
0.710;-4.616361;-0.515294
0.720;-4.618602;-0.509653
0.730;-4.621765;-0.503098
0.740;-4.625757;-0.495504
0.750;-4.630694;-0.487191
0.760;-4.636868;-0.478758
0.770;-4.644630;-0.470793
0.780;-4.654231;-0.463598
0.790;-4.665688;-0.457082
0.800;-4.678712;-0.450833
0.810;-4.692735;-0.444339
0.820;-4.707050;-0.437221
0.830;-4.721018;-0.429379
0.840;-4.734248;-0.420988
0.850;-4.746632;-0.412401
0.860;-4.758181;-0.404017
0.870;-4.768760;-0.396172
0.880;-4.777881;-0.389026
0.890;-4.784732;-0.382482
0.900;-4.788452;-0.376174
0.910;-4.788511;-0.369580
0.920;-4.784975;-0.362228
0.930;-4.778529;-0.353890
0.940;-4.770233;-0.344677
0.950;-4.761155;-0.334968
0.960;-4.752000;-0.325247
0.970;-4.742893;-0.315892
0.980;-4.733335;-0.307040
0.990;-4.722361;-0.298584
1.000;-4.708829;-0.290330
1.010;-4.691760;-0.282225
1.020;-4.670637;-0.274506
1.030;-4.645584;-0.267654
1.040;-4.617394;-0.262162
1.050;-4.587397;-0.258246
1.060;-4.557214;-0.255673
1.070;-4.528427;-0.253798
1.080;-4.502270;-0.251797
1.090;-4.479425;-0.248999
1.100;-4.460003;-0.245143
1.110;-4.443687;-0.240453
1.120;-4.429951;-0.235490
1.130;-4.418236;-0.230885
1.140;-4.408055;-0.227060
1.150;-4.399041;-0.224088
1.160;-4.390967;-0.221707
1.170;-4.383745;-0.219480
1.180;-4.377388;-0.217001
1.190;-4.371911;-0.214061
1.200;-4.367230;-0.210703
1.210;-4.363095;-0.207175
1.220;-4.359141;-0.203825
1.230;-4.355007;-0.200973
1.240;-4.350470;-0.198801
1.250;-4.345514;-0.197297
1.260;-4.340336;-0.196277
1.270;-4.335295;-0.195482
1.280;-4.330806;-0.194712
1.290;-4.327242;-0.193920
1.300;-4.324871;-0.193219
1.310;-4.323860;-0.192821
1.320;-4.324313;-0.192940
1.330;-4.326283;-0.193723
1.340;-4.329712;-0.195236
1.350;-4.334310;-0.197473
1.360;-4.339462;-0.200353
1.370;-4.344233;-0.203720
1.380;-4.347536;-0.207351
1.390;-4.348406;-0.211010
1.400;-4.346276;-0.214495
1.410;-4.341117;-0.217630
1.420;-4.333387;-0.220220
1.430;-4.323817;-0.222027
1.440;-4.313127;-0.222830
1.450;-4.301810;-0.222576
1.460;-4.290061;-0.221521
1.470;-4.277843;-0.220262
1.480;-4.265021;-0.219579
1.490;-4.251491;-0.220157
1.500;-4.237262;-0.222325
1.510;-4.222496;-0.225933
1.520;-4.207485;-0.230454
1.530;-4.192571;-0.235228
1.540;-4.178067;-0.239747
