Time[s];COPx[cm];COPy[cm]
0.010;-1.172487;0.163089
0.020;-1.206049;0.167803
0.030;-1.239765;0.176915
0.040;-1.274345;0.194128
0.050;-1.310860;0.221830
0.060;-1.350516;0.260612
0.070;-1.394168;0.309112
0.080;-1.441779;0.364318
0.090;-1.492004;0.422265
0.100;-1.542140;0.478946
0.110;-1.588546;0.531205
0.120;-1.627479;0.577384
0.130;-1.656116;0.617549
0.140;-1.673367;0.653208
0.150;-1.680146;0.686575
0.160;-1.678976;0.719649
0.170;-1.673135;0.753422
0.180;-1.665698;0.787530
0.190;-1.658858;0.820411
0.200;-1.653698;0.849897
0.210;-1.650394;0.874005
0.220;-1.648658;0.891637
0.230;-1.648199;0.902953
0.240;-1.649023;0.909292
0.250;-1.651519;0.912652
0.260;-1.656307;0.914923
0.270;-1.663942;0.917107
0.280;-1.674568;0.918764
0.290;-1.687692;0.917879
0.300;-1.702150;0.911192
0.310;-1.716319;0.894947
0.320;-1.728469;0.865882
0.330;-1.737134;0.822136
0.340;-1.741364;0.763768
0.350;-1.740744;0.692676
0.360;-1.735197;0.611915
0.370;-1.724680;0.524683
0.380;-1.708951;0.433378
0.390;-1.687541;0.339141
0.400;-1.659948;0.242053
0.410;-1.625957;0.141853
0.420;-1.585906;0.038808
0.430;-1.540765;-0.065660
0.440;-1.491981;-0.168812
0.450;-1.441158;-0.266930
0.460;-1.389702;-0.356007
0.470;-1.338559;-0.432597
0.480;-1.288093;-0.494593
0.490;-1.238125;-0.541723
0.500;-1.188097;-0.575671
0.510;-1.137321;-0.599746
0.520;-1.085274;-0.618130
0.530;-1.031881;-0.634868
0.540;-0.977713;-0.652844
0.550;-0.924018;-0.673060
0.560;-0.872556;-0.694453
0.570;-0.825262;-0.714304
0.580;-0.783814;-0.729127
0.590;-0.749227;-0.735723
0.600;-0.721549;-0.732078
0.610;-0.699744;-0.717803
0.620;-0.681821;-0.694045
0.630;-0.665200;-0.662924
0.640;-0.647255;-0.626748
0.650;-0.625873;-0.587271
0.660;-0.599887;-0.545267
0.670;-0.569228;-0.500532
0.680;-0.534784;-0.452304
0.690;-0.497996;-0.399909
0.700;-0.460368;-0.343408
0.710;-0.423061;-0.283966
0.720;-0.386686;-0.223831
0.730;-0.351323;-0.165892
0.740;-0.316697;-0.112990
0.750;-0.282436;-0.067222
0.760;-0.248301;-0.029475
0.770;-0.214348;0.000701
0.780;-0.180959;0.024898
0.790;-0.148780;0.045426
0.800;-0.118595;0.064748
0.810;-0.091219;0.084892
0.820;-0.067425;0.106947
0.830;-0.047862;0.130813
0.840;-0.032953;0.155278
0.850;-0.022763;0.178404
0.860;-0.016931;0.198071
0.870;-0.014717;0.212515
0.880;-0.015211;0.220722
0.890;-0.017616;0.222610
0.900;-0.021493;0.218992
0.910;-0.026839;0.211363
0.920;-0.033974;0.201583
0.930;-0.043315;0.191543
0.940;-0.055159;0.182865
0.950;-0.069573;0.176700
0.960;-0.086390;0.173612
0.970;-0.105278;0.173557
0.980;-0.125804;0.175898
0.990;-0.147492;0.179482
1.000;-0.169850;0.182786
1.010;-0.192432;0.184185
1.020;-0.214911;0.182318
1.030;-0.237149;0.176449
1.040;-0.259227;0.166661
1.050;-0.281410;0.153796
1.060;-0.304071;0.139166
1.070;-0.327600;0.124183
1.080;-0.352314;0.110062
1.090;-0.378382;0.097634
1.100;-0.405802;0.087290
1.110;-0.434463;0.078985
1.120;-0.464289;0.072336
1.130;-0.495398;0.066772
1.140;-0.528204;0.061727
1.150;-0.563376;0.056842
1.160;-0.601659;0.052146
1.170;-0.643600;0.048177
1.180;-0.689268;0.045964
1.190;-0.738074;0.046828
1.200;-0.788729;0.051988
1.210;-0.839389;0.062095
1.220;-0.887963;0.076876
1.230;-0.932542;0.095079
1.240;-0.971833;0.114807
1.250;-1.005464;0.134127
1.260;-1.034053;0.151721
1.270;-1.059035;0.167313
1.280;-1.082315;0.181747
1.290;-1.105864;0.196702
1.300;-1.131340;0.214165
1.310;-1.159789;0.235826
1.320;-1.191447;0.262542
1.330;-1.225665;0.294022
1.340;-1.261017;0.328787
1.350;-1.295571;0.364485
1.360;-1.327301;0.398488
1.370;-1.354554;0.428638
1.380;-1.376462;0.453876
1.390;-1.393157;0.474483
1.400;-1.405691;0.491799
1.410;-1.415658;0.507505
1.420;-1.424645;0.522810
1.430;-1.433691;0.537895
1.440;-1.442946;0.551844
1.450;-1.451621;0.563008
1.460;-1.458266;0.569610
1.470;-1.461276;0.570326
1.480;-1.459434;0.564626
1.490;-1.452281;0.552799
1.500;-1.440186;0.535688
1.510;-1.424109;0.514321
1.520;-1.405173;0.489614
1.530;-1.384243;0.462255
1.540;-1.361665;0.432758
1.550;-1.337250;0.401570
1.560;-1.310477;0.369081
1.570;-1.280797;0.335502
1.580;-1.247927;0.300684
1.590;-1.212035;0.264011
1.600;-1.173744;0.224466
1.610;-1.133968;0.180874
1.620;-1.093630;0.132266
1.630;-1.053401;0.078255
1.640;-1.013582;0.019279
1.650;-0.974158;-0.043373
1.660;-0.934953;-0.107793
1.670;-0.895805;-0.171854
1.680;-0.856687;-0.233635
1.690;-0.817765;-0.291770
1.700;-0.779415;-0.345643
1.710;-0.742175;-0.395388
1.720;-0.706652;-0.441715
1.730;-0.673376;-0.485595
1.740;-0.642666;-0.527902
1.750;-0.614528;-0.569164
1.760;-0.588630;-0.609494
1.770;-0.564393;-0.648702
1.780;-0.541176;-0.686463
1.790;-0.518536;-0.722461
1.800;-0.496448;-0.756418
1.810;-0.475398;-0.788058
1.820;-0.456297;-0.817058
1.830;-0.440234;-0.843058
1.840;-0.428152;-0.865727
1.850;-0.420575;-0.884866
1.860;-0.417475;-0.900467
1.870;-0.418324;-0.912695
1.880;-0.422263;-0.921764
1.890;-0.428315;-0.927769
1.900;-0.435573;-0.930531
1.910;-0.443325;-0.929554
1.920;-0.451126;-0.924151
1.930;-0.458800;-0.913692
1.940;-0.466398;-0.897868
1.950;-0.474105;-0.876838
1.960;-0.482135;-0.851208
1.970;-0.490656;-0.821889
1.980;-0.499770;-0.789907
1.990;-0.509563;-0.756208
2.000;-0.520175;-0.721494
2.010;-0.531820;-0.686096
2.020;-0.544751;-0.649924
2.030;-0.559157;-0.612521
2.040;-0.575069;-0.573255
2.050;-0.592301;-0.531584
2.060;-0.610451;-0.487356
2.070;-0.628937;-0.441020
2.080;-0.647079;-0.393674
2.090;-0.664227;-0.346896
2.100;-0.679917;-0.302414
2.110;-0.693998;-0.261715
2.120;-0.706669;-0.225721
2.130;-0.718372;-0.194680
2.140;-0.729582;-0.168268
2.150;-0.740571;-0.145882
2.160;-0.751256;-0.126982
2.170;-0.761183;-0.111341
2.180;-0.769654;-0.099084
2.190;-0.775939;-0.090510
2.200;-0.779470;-0.085786
2.210;-0.779977;-0.084677
2.220;-0.777511;-0.086451
2.230;-0.772394;-0.090023
2.240;-0.765109;-0.094251
2.250;-0.756166;-0.098269
2.260;-0.745969;-0.101721
2.270;-0.734717;-0.104826
2.280;-0.722372;-0.108223
2.290;-0.708736;-0.112686
2.300;-0.693599;-0.118819
2.310;-0.676902;-0.126855
2.320;-0.658829;-0.136584
2.330;-0.639802;-0.147409
2.340;-0.620415;-0.158456
2.350;-0.601345;-0.168743
2.360;-0.583281;-0.177346
2.370;-0.566872;-0.183535
2.380;-0.552680;-0.186853
