f_time;copX;copY
0.010;-1.867190;-0.931584
0.020;-1.878425;-0.931589
0.030;-1.887755;-0.930347
0.040;-1.893793;-0.927244
0.050;-1.896020;-0.922562
0.060;-1.894784;-0.917252
0.070;-1.891017;-0.912410
0.080;-1.885838;-0.908753
0.090;-1.880197;-0.906425
0.100;-1.874686;-0.905142
0.110;-1.869516;-0.904516
0.120;-1.864624;-0.904303
0.130;-1.859786;-0.904471
0.140;-1.854671;-0.905109
0.150;-1.848845;-0.906284
0.160;-1.841793;-0.907942
0.170;-1.833027;-0.909896
0.180;-1.822266;-0.911862
0.190;-1.809581;-0.913523
0.200;-1.795403;-0.914575
0.210;-1.780384;-0.914746
0.220;-1.765171;-0.913775
0.230;-1.750209;-0.911420
0.240;-1.735658;-0.907495
0.250;-1.721470;-0.901980
0.260;-1.707601;-0.895125
0.270;-1.694245;-0.887479
0.280;-1.681937;-0.879791
0.290;-1.671440;-0.872788
0.300;-1.663403;-0.866955
0.310;-1.657960;-0.862427
0.320;-1.654491;-0.859048
0.330;-1.651694;-0.856523
0.340;-1.647952;-0.854531
0.350;-1.641826;-0.852768
0.360;-1.632440;-0.850955
0.370;-1.619631;-0.848868
0.380;-1.603862;-0.846408
0.390;-1.585966;-0.843656
0.400;-1.566861;-0.840861
0.410;-1.547278;-0.838345
0.420;-1.527587;-0.836401
0.430;-1.507763;-0.835225
0.440;-1.487477;-0.834912
0.450;-1.466276;-0.835438
0.460;-1.443754;-0.836605
0.470;-1.419662;-0.837964
0.480;-1.393961;-0.838799
0.490;-1.366815;-0.838235
0.500;-1.338557;-0.835465
0.510;-1.309625;-0.830043
0.520;-1.280487;-0.822109
0.530;-1.251571;-0.812450
0.540;-1.223240;-0.802348
0.550;-1.195789;-0.793262
0.560;-1.169438;-0.786434
0.570;-1.144306;-0.782550
0.580;-1.120392;-0.781562
0.590;-1.097572;-0.782766
0.600;-1.075609;-0.785068
0.610;-1.054172;-0.787362
0.620;-1.032854;-0.788847
0.630;-1.011217;-0.789211
0.640;-0.988869;-0.788657
0.650;-0.965541;-0.787762
0.660;-0.941146;-0.787232
0.670;-0.915811;-0.787627
0.680;-0.889869;-0.789182
0.690;-0.863853;-0.791786
0.700;-0.838445;-0.795116
0.710;-0.814381;-0.798841
0.720;-0.792302;-0.802805
0.730;-0.772653;-0.807076
0.740;-0.755643;-0.811841
0.750;-0.741281;-0.817195
0.760;-0.729444;-0.822969
0.770;-0.719924;-0.828705
0.780;-0.712457;-0.833808
0.790;-0.706745;-0.837776
0.800;-0.702495;-0.840388
0.810;-0.699488;-0.841741
0.820;-0.697640;-0.842158
0.830;-0.696992;-0.842052
0.840;-0.697632;-0.841815
0.850;-0.699571;-0.841752
0.860;-0.702657;-0.842068
0.870;-0.706567;-0.842912
0.880;-0.710892;-0.844448
0.890;-0.715279;-0.846878
0.900;-0.719555;-0.850384
0.910;-0.723749;-0.854987
0.920;-0.728022;-0.860430
0.930;-0.732531;-0.866154
0.940;-0.737298;-0.871424
0.950;-0.742150;-0.875549
0.960;-0.746770;-0.878095
0.970;-0.750822;-0.878985
0.980;-0.754086;-0.878480
0.990;-0.756520;-0.877076
1.000;-0.758231;-0.875380
1.010;-0.759414;-0.873976
1.020;-0.760290;-0.873306
1.030;-0.761042;-0.873589
1.040;-0.761755;-0.874810
1.050;-0.762363;-0.876782
1.060;-0.762668;-0.879230
1.070;-0.762419;-0.881854
1.080;-0.761418;-0.884352
1.090;-0.759602;-0.886432
1.100;-0.757080;-0.887840
1.110;-0.754121;-0.888384
1.120;-0.751093;-0.887937
1.130;-0.748392;-0.886442
1.140;-0.746361;-0.883917
1.150;-0.745209;-0.880481
1.160;-0.744943;-0.876395
1.170;-0.745334;-0.872090
1.180;-0.745985;-0.868137
1.190;-0.746458;-0.865112
1.200;-0.746442;-0.863380
1.210;-0.745861;-0.862890
1.220;-0.744870;-0.863114
1.230;-0.743762;-0.863188
1.240;-0.742819;-0.862199
1.250;-0.742199;-0.859494
1.260;-0.741917;-0.854894
1.270;-0.741924;-0.848750
1.280;-0.742182;-0.841832
1.290;-0.742668;-0.835091
1.300;-0.743285;-0.829368
1.310;-0.743780;-0.825166
1.320;-0.743720;-0.822531
1.330;-0.742560;-0.821066
1.340;-0.739786;-0.820062
1.350;-0.735077;-0.818707
1.360;-0.728405;-0.816329
1.370;-0.720039;-0.812595
1.380;-0.710449;-0.807595
1.390;-0.700162;-0.801749
1.400;-0.689654;-0.795607
1.410;-0.679293;-0.789591
1.420;-0.669341;-0.783824
1.430;-0.659966;-0.778106
1.440;-0.651249;-0.772047
1.450;-0.643176;-0.765303
1.460;-0.635623;-0.757769
1.470;-0.628366;-0.749674
1.480;-0.621119;-0.741509
1.490;-0.613625;-0.733835
1.500;-0.605726;-0.727057
1.510;-0.597384;-0.721287
1.520;-0.588633;-0.716352
1.530;-0.579499;-0.711938
1.540;-0.569946;-0.707799
1.550;-0.559864;-0.703937
1.560;-0.549127;-0.700663
