Time[s];COPx[cm];COPy[cm]
0.010;-3.505658;-2.012701
0.020;-3.509627;-2.024468
0.030;-3.513998;-2.036089
0.040;-3.519036;-2.047270
0.050;-3.524793;-2.057680
0.060;-3.531068;-2.067037
0.070;-3.537444;-2.075204
0.080;-3.543362;-2.082218
0.090;-3.548202;-2.088228
0.100;-3.551361;-2.093417
0.110;-3.552329;-2.097947
0.120;-3.550770;-2.101975
0.130;-3.546593;-2.105701
0.140;-3.539986;-2.109376
0.150;-3.531427;-2.113231
0.160;-3.521677;-2.117356
0.170;-3.511751;-2.121640
0.180;-3.502831;-2.125842
0.190;-3.496109;-2.129750
0.200;-3.492555;-2.133316
0.210;-3.492723;-2.136679
0.220;-3.496646;-2.140061
0.230;-3.503900;-2.143618
0.240;-3.513780;-2.147339
0.250;-3.525533;-2.151011
0.260;-3.538567;-2.154238
0.270;-3.552603;-2.156478
0.280;-3.567733;-2.157081
0.290;-3.584396;-2.155369
0.300;-3.603236;-2.150767
0.310;-3.624854;-2.142977
0.320;-3.649511;-2.132125
0.330;-3.676868;-2.118825
0.340;-3.705896;-2.104086
0.350;-3.734999;-2.089079
0.360;-3.762362;-2.074854
0.370;-3.786430;-2.062115
0.380;-3.806337;-2.051147
0.390;-3.822126;-2.041878
0.400;-3.834665;-2.034027
0.410;-3.845318;-2.027249
0.420;-3.855514;-2.021232
0.430;-3.866347;-2.015756
0.440;-3.878354;-2.010716
0.450;-3.891483;-2.006141
0.460;-3.905243;-2.002187
0.470;-3.918909;-1.999116
0.480;-3.931692;-1.997231
0.490;-3.942830;-1.996747
0.500;-3.951630;-1.997661
0.510;-3.957504;-1.999688
0.520;-3.960027;-2.002323
0.530;-3.958994;-2.005016
0.540;-3.954469;-2.007346
0.550;-3.946811;-2.009115
0.560;-3.936651;-2.010306
0.570;-3.924809;-2.010965
0.580;-3.912152;-2.011130
0.590;-3.899445;-2.010835
0.600;-3.887253;-2.010181
0.610;-3.875915;-2.009377
0.620;-3.865576;-2.008695
0.630;-3.856229;-2.008397
0.640;-3.847730;-2.008683
0.650;-3.839810;-2.009706
0.660;-3.832092;-2.011614
0.670;-3.824116;-2.014555
0.680;-3.815389;-2.018625
0.690;-3.805427;-2.023810
0.700;-3.793827;-2.029961
0.710;-3.780312;-2.036817
0.720;-3.764762;-2.044033
0.730;-3.747203;-2.051203
0.740;-3.727788;-2.057869
0.750;-3.706782;-2.063551
0.760;-3.684576;-2.067813
0.770;-3.661699;-2.070376
0.780;-3.638816;-2.071196
0.790;-3.616661;-2.070488
0.800;-3.595926;-2.068685
0.810;-3.577135;-2.066347
0.820;-3.560570;-2.064039
0.830;-3.546288;-2.062190
0.840;-3.534209;-2.060973
0.850;-3.524233;-2.060263
0.860;-3.516299;-2.059700
0.870;-3.510362;-2.058855
0.880;-3.506318;-2.057394
0.890;-3.503928;-2.055170
0.900;-3.502818;-2.052236
0.910;-3.502569;-2.048819
0.920;-3.502822;-2.045302
0.930;-3.503325;-2.042209
0.940;-3.503860;-2.040145
0.950;-3.504127;-2.039652
0.960;-3.503668;-2.041019
0.970;-3.501933;-2.044112
0.980;-3.498442;-2.048350
0.990;-3.492961;-2.052863
1.000;-3.485617;-2.056779
1.010;-3.476893;-2.059515
1.020;-3.467522;-2.060915
1.030;-3.458313;-2.061210
1.040;-3.449996;-2.060822
1.050;-3.443130;-2.060142
1.060;-3.438068;-2.059388
1.070;-3.434933;-2.058600
1.080;-3.433597;-2.057755
1.090;-3.433669;-2.056911
