f_time;copX;copY
0.010;-9.381084;-1.708017
0.020;-9.392291;-1.710797
0.030;-9.403559;-1.713527
0.040;-9.414772;-1.716206
0.050;-9.425490;-1.718912
0.060;-9.434926;-1.721799
0.070;-9.442101;-1.725086
0.080;-9.446182;-1.729020
0.090;-9.446808;-1.733810
0.100;-9.444259;-1.739540
0.110;-9.439369;-1.746075
0.120;-9.433253;-1.753043
0.130;-9.426987;-1.759931
0.140;-9.421343;-1.766278
0.150;-9.416675;-1.771856
0.160;-9.412957;-1.776718
0.170;-9.409953;-1.781079
0.180;-9.407420;-1.785109
0.190;-9.405247;-1.788788
0.200;-9.403481;-1.791882
0.210;-9.402277;-1.794070
0.220;-9.401841;-1.795127
0.230;-9.402402;-1.795106
0.240;-9.404189;-1.794396
0.250;-9.407409;-1.793643
0.260;-9.412199;-1.793539
0.270;-9.418592;-1.794589
0.280;-9.426521;-1.796958
0.290;-9.435836;-1.800445
0.300;-9.446314;-1.804564
0.310;-9.457612;-1.808677
0.320;-9.469241;-1.812143
0.330;-9.480573;-1.814430
0.340;-9.490923;-1.815165
0.350;-9.499637;-1.814136
0.360;-9.506151;-1.811305
0.370;-9.509997;-1.806838
0.380;-9.510784;-1.801130
0.390;-9.508220;-1.794766
0.400;-9.502184;-1.788393
0.410;-9.492843;-1.782555
0.420;-9.480714;-1.777538
0.430;-9.466632;-1.773279
0.440;-9.451614;-1.769361
0.450;-9.436646;-1.765134
0.460;-9.422460;-1.759933
0.470;-9.409389;-1.753339
0.480;-9.397368;-1.745357
0.490;-9.386105;-1.736395
0.500;-9.375348;-1.727082
0.510;-9.365086;-1.717998
0.520;-9.355575;-1.709474
0.530;-9.347156;-1.701538
0.540;-9.339979;-1.693990
0.550;-9.333806;-1.686536
0.560;-9.328022;-1.678915
0.570;-9.321865;-1.670975
0.580;-9.314775;-1.662693
0.590;-9.306674;-1.654164
0.600;-9.298025;-1.645592
0.610;-9.289616;-1.637296
0.620;-9.282166;-1.629683
0.630;-9.275963;-1.623154
0.640;-9.270724;-1.617942
0.650;-9.265744;-1.613989
0.660;-9.260218;-1.610922
0.670;-9.253584;-1.608171
0.680;-9.245728;-1.605158
0.690;-9.236992;-1.601474
0.700;-9.227993;-1.596990
0.710;-9.219366;-1.591885
0.720;-9.211512;-1.586593
0.730;-9.204475;-1.581719
0.740;-9.197972;-1.577897
0.750;-9.191555;-1.575625
0.760;-9.184825;-1.575064
0.770;-9.177606;-1.575905
0.780;-9.170014;-1.577408
0.790;-9.162390;-1.578635
0.800;-9.155120;-1.578783
0.810;-9.148426;-1.577467
0.820;-9.142251;-1.574827
0.830;-9.136294;-1.571433
0.840;-9.130218;-1.568033
0.850;-9.123919;-1.565270
0.860;-9.117713;-1.563463
0.870;-9.112313;-1.562538
0.880;-9.108577;-1.562135
0.890;-9.107144;-1.561826
0.900;-9.108153;-1.561361
0.910;-9.111161;-1.560803
0.920;-9.115297;-1.560496
0.930;-9.119553;-1.560882
0.940;-9.123085;-1.562272
0.950;-9.125404;-1.564673
0.960;-9.126401;-1.567754
0.970;-9.126243;-1.570944
0.980;-9.125244;-1.573611
0.990;-9.123765;-1.575260
1.000;-9.122170;-1.575681
