Time[s];COPx[cm];COPy[cm]
0.010;-1.258464;0.202623
0.020;-1.253443;0.195741
0.030;-1.247561;0.187789
0.040;-1.240234;0.177967
0.050;-1.231250;0.165967
0.060;-1.220781;0.151971
0.070;-1.209292;0.136514
0.080;-1.197405;0.120303
0.090;-1.185741;0.104127
0.100;-1.174789;0.088831
0.110;-1.164818;0.075281
0.120;-1.155870;0.064221
0.130;-1.147803;0.056039
0.140;-1.140394;0.050543
0.150;-1.133443;0.046905
0.160;-1.126858;0.043837
0.170;-1.120654;0.039942
0.180;-1.114867;0.034131
0.190;-1.109421;0.025957
0.200;-1.104048;0.015779
0.210;-1.098341;0.004670
0.220;-1.091919;-0.005914
0.230;-1.084595;-0.014638
0.240;-1.076461;-0.020790
0.250;-1.067803;-0.024560
0.260;-1.058941;-0.026984
0.270;-1.050051;-0.029529
0.280;-1.041086;-0.033534
0.290;-1.031813;-0.039737
0.300;-1.021949;-0.048073
0.310;-1.011308;-0.057791
0.320;-0.999901;-0.067784
0.330;-0.987923;-0.077017
0.340;-0.975655;-0.084902
0.350;-0.963358;-0.091491
0.360;-0.951202;-0.097414
0.370;-0.939263;-0.103605
0.380;-0.927578;-0.110936
0.390;-0.916220;-0.119937
0.400;-0.905355;-0.130664
0.410;-0.895252;-0.142747
0.420;-0.886241;-0.155535
0.430;-0.878655;-0.168283
0.440;-0.872783;-0.180321
0.450;-0.868839;-0.191169
0.460;-0.866965;-0.200613
0.470;-0.867231;-0.208727
0.480;-0.869610;-0.215862
0.490;-0.873935;-0.222576
0.500;-0.879854;-0.229526
0.510;-0.886860;-0.237306
0.520;-0.894409;-0.246297
0.530;-0.902095;-0.256540
0.540;-0.909801;-0.267694
0.550;-0.917745;-0.279081
0.560;-0.926396;-0.289788
0.570;-0.936285;-0.298810
0.580;-0.947793;-0.305191
0.590;-0.960993;-0.308165
0.600;-0.975587;-0.307308
0.610;-0.990970;-0.302687
0.620;-1.006387;-0.294952
0.630;-1.021123;-0.285288
0.640;-1.034647;-0.275189
0.650;-1.046663;-0.266086
0.660;-1.057096;-0.258982
0.670;-1.066064;-0.254208
0.680;-1.073846;-0.251424
0.690;-1.080852;-0.249825
0.700;-1.087559;-0.248450
0.710;-1.094420;-0.246486
0.720;-1.101765;-0.243460
0.730;-1.109743;-0.239297
0.740;-1.118340;-0.234234
0.750;-1.127433;-0.228641
0.760;-1.136841;-0.222810
0.770;-1.146339;-0.216812
0.780;-1.155680;-0.210475
0.790;-1.164625;-0.203501
0.800;-1.173003;-0.195699
0.810;-1.180736;-0.187202
0.820;-1.187787;-0.178564
0.830;-1.194081;-0.170682
0.840;-1.199476;-0.164542
0.850;-1.203848;-0.160912
0.860;-1.207236;-0.160092
0.870;-1.209945;-0.161824
0.880;-1.212527;-0.165395
0.890;-1.215624;-0.169844
0.900;-1.219736;-0.174185
0.910;-1.225016;-0.177565
0.920;-1.231211;-0.179337
0.930;-1.237765;-0.179104
0.940;-1.244050;-0.176728
0.950;-1.249592;-0.172344
0.960;-1.254211;-0.166327
0.970;-1.258026;-0.159225
