Time[s];COPx[cm];COPy[cm]
0.010;-1.650411;1.079407
0.020;-1.613613;1.082441
0.030;-1.576285;1.085790
0.040;-1.538126;1.089443
0.050;-1.499037;1.092974
0.060;-1.459114;1.095794
0.070;-1.418546;1.097533
0.080;-1.377481;1.098324
0.090;-1.335980;1.098812
0.100;-1.294096;1.099876
0.110;-1.252008;1.102214
0.120;-1.210091;1.105993
0.130;-1.168906;1.110737
0.140;-1.129107;1.115500
0.150;-1.091345;1.119228
0.160;-1.056179;1.121151
0.170;-1.024026;1.121038
0.180;-0.995150;1.119230
0.190;-0.969659;1.116490
0.200;-0.947492;1.113726
0.210;-0.928392;1.111733
0.220;-0.911914;1.110999
0.230;-0.897498;1.111645
0.240;-0.884603;1.113484
0.250;-0.872847;1.116152
0.260;-0.862092;1.119246
0.270;-0.852439;1.122392
0.280;-0.844128;1.125261
0.290;-0.837414;1.127608
0.300;-0.832465;1.129381
0.310;-0.829337;1.130874
0.320;-0.828029;1.132760
0.330;-0.828580;1.135941
0.340;-0.831117;1.141243
0.350;-0.835828;1.149097
0.360;-0.842861;1.159345
0.370;-0.852238;1.171256
0.380;-0.863827;1.183754
0.390;-0.877374;1.195747
0.400;-0.892569;1.206440
0.410;-0.909117;1.215508
0.420;-0.926824;1.223107
0.430;-0.945704;1.229742
0.440;-0.966034;1.236031
0.450;-0.988328;1.242475
0.460;-1.013180;1.249292
0.470;-1.041046;1.256389
0.480;-1.072062;1.263468
0.490;-1.106009;1.270208
0.500;-1.142426;1.276453
0.510;-1.180804;1.282318
0.520;-1.220763;1.288165
0.530;-1.262117;1.294472
0.540;-1.304811;1.301640
0.550;-1.348789;1.309839
0.560;-1.393875;1.318952
0.570;-1.439714;1.328635
0.580;-1.485819;1.338460
0.590;-1.531668;1.348068
0.600;-1.576841;1.357277
0.610;-1.621106;1.366094
0.620;-1.664446;1.374646
0.630;-1.706982;1.383076
0.640;-1.748834;1.391443
0.650;-1.789983;1.399663
0.660;-1.830182;1.407467
0.670;-1.868943;1.414429
0.680;-1.905559;1.420088
0.690;-1.939164;1.424150
0.700;-1.968819;1.426661
0.710;-1.993671;1.428034
0.720;-2.013123;1.428888
0.730;-2.026975;1.429782
0.740;-2.035469;1.430988
0.750;-2.039217;1.432412
0.760;-2.039039;1.433666
0.770;-2.035751;1.434267
0.780;-2.029995;1.433836
0.790;-2.022170;1.432278
0.800;-2.012510;1.429859
0.810;-2.001249;1.427163
0.820;-1.988778;1.424939
0.830;-1.975664;1.423874
0.840;-1.962516;1.424402
0.850;-1.949781;1.426588
0.860;-1.937586;1.430124
0.870;-1.925702;1.434404
0.880;-1.913665;1.438661
0.890;-1.900986;1.442138
0.900;-1.887349;1.444256
0.910;-1.872695;1.444714
0.920;-1.857131;1.443530
0.930;-1.840745;1.441009
0.940;-1.823468;1.437684
0.950;-1.805082;1.434230
0.960;-1.785371;1.431329
0.970;-1.764310;1.429481
0.980;-1.742147;1.428834
0.990;-1.719342;1.429119
1.000;-1.696379;1.429766
1.010;-1.673594;1.430144
1.020;-1.651112;1.429834
1.030;-1.628931;1.428814
1.040;-1.607040;1.427500
1.050;-1.585470;1.426605
1.060;-1.564232;1.426861
1.070;-1.543189;1.428686
1.080;-1.521966;1.431961
1.090;-1.499962;1.436050
1.100;-1.476500;1.440054
1.110;-1.451054;1.443191
1.120;-1.423433;1.445083
1.130;-1.393856;1.445818
1.140;-1.362873;1.445804
1.150;-1.331242;1.445514
1.160;-1.299809;1.445300
1.170;-1.269434;1.445313
1.180;-1.240921;1.445542
1.190;-1.214965;1.445873
1.200;-1.192123;1.446177
1.210;-1.172826;1.446386
1.220;-1.157391;1.446531
1.230;-1.145990;1.446698
1.240;-1.138583;1.446895
1.250;-1.134865;1.446943
1.260;-1.134308;1.446485
1.270;-1.136285;1.445128
1.280;-1.140246;1.442662
1.290;-1.145840;1.439192
1.300;-1.152932;1.435139
1.310;-1.161510;1.431097
1.320;-1.171550;1.427591
1.330;-1.182897;1.424866
1.340;-1.195262;1.422803
1.350;-1.208315;1.421012
1.360;-1.221830;1.419054
1.370;-1.235789;1.416630
1.380;-1.250354;1.413646
1.390;-1.265741;1.410203
1.400;-1.282063;1.406577
1.410;-1.299229;1.403213
1.420;-1.316934;1.400655
1.430;-1.334742;1.399381
1.440;-1.352199;1.399571
1.450;-1.368948;1.400941
1.460;-1.384796;1.402746
1.470;-1.399726;1.404015
1.480;-1.413849;1.403922
1.490;-1.427324;1.402096
1.500;-1.440269;1.398707
1.510;-1.452715;1.394290
1.520;-1.464644;1.389440
1.530;-1.476089;1.384561
1.540;-1.487247;1.379799
1.550;-1.498500;1.375122
1.560;-1.510318;1.370461
1.570;-1.523060;1.365788
1.580;-1.536781;1.361112
1.590;-1.551125;1.356418
1.600;-1.565369;1.351604
1.610;-1.578603;1.346471
1.620;-1.590005;1.340793
1.630;-1.599107;1.334458
1.640;-1.605924;1.327583
1.650;-1.610914;1.320521
1.660;-1.614758;1.313723
1.670;-1.618126;1.307529
1.680;-1.621520;1.302024
1.690;-1.625261;1.297014
1.700;-1.629552;1.292170
1.710;-1.634550;1.287220
1.720;-1.640405;1.282106
1.730;-1.647261;1.276992
1.740;-1.655248;1.272171
1.750;-1.664455;1.267907
1.760;-1.674922;1.264308
1.770;-1.686637;1.261270
1.780;-1.699524;1.258488
1.790;-1.713405;1.255570
1.800;-1.727953;1.252184
1.810;-1.742722;1.248179
1.820;-1.757279;1.243618
1.830;-1.771403;1.238719
1.840;-1.785243;1.233778
1.850;-1.799330;1.229103
1.860;-1.814433;1.224981
1.870;-1.831310;1.221651
1.880;-1.850456;1.219287
1.890;-1.871964;1.217955
1.900;-1.895547;1.217572
1.910;-1.920716;1.217894
1.920;-1.946999;1.218555
1.930;-1.974071;1.219162
1.940;-2.001697;1.219451
1.950;-2.029554;1.219415
1.960;-2.057062;1.219312
1.970;-2.083380;1.219500
1.980;-2.107600;1.220189
1.990;-2.129035;1.221288
2.000;-2.147459;1.222489
2.010;-2.163151;1.223489
2.020;-2.176738;1.224184
2.030;-2.188912;1.224695
2.040;-2.200187;1.225244
2.050;-2.210782;1.225981
2.060;-2.220640;1.226863
2.070;-2.229528;1.227644
2.080;-2.237126;1.228003
2.090;-2.243090;1.227741
2.100;-2.247068;1.226948
2.110;-2.248703;1.226012
2.120;-2.247682;1.225456
2.130;-2.243807;1.225708
2.140;-2.237075;1.226922
2.150;-2.227686;1.228942
2.160;-2.215983;1.231374
2.170;-2.202319;1.233731
2.180;-2.186909;1.235564
2.190;-2.169728;1.236557
2.200;-2.150497;1.236577
