Time[s];COPx[cm];COPy[cm]
0.010;-0.333518;2.056567
0.020;-0.323535;2.022527
0.030;-0.312588;1.988055
0.040;-0.300206;1.952785
0.050;-0.286684;1.916574
0.060;-0.272993;1.879612
0.070;-0.260455;1.842428
0.080;-0.250367;1.805785
0.090;-0.243725;1.770504
0.100;-0.241106;1.737307
0.110;-0.242674;1.706749
0.120;-0.248232;1.679190
0.130;-0.257277;1.654804
0.140;-0.269012;1.633549
0.150;-0.282391;1.615129
0.160;-0.296205;1.598945
0.170;-0.309198;1.584105
0.180;-0.320143;1.569523
0.190;-0.327830;1.554120
0.200;-0.331013;1.537110
0.210;-0.328410;1.518273
0.220;-0.318821;1.498132
0.230;-0.301357;1.477926
0.240;-0.275696;1.459381
0.250;-0.242220;1.444325
0.260;-0.201979;1.434302
0.270;-0.156424;1.430255
0.280;-0.106995;1.432380
0.290;-0.054684;1.440115
0.300;0.000236;1.452254
0.310;0.058184;1.467127
0.320;0.119949;1.482829
0.330;0.186203;1.497494
0.340;0.257076;1.509586
0.350;0.331955;1.518129
0.360;0.409588;1.522789
0.370;0.488399;1.523763
0.380;0.566864;1.521522
0.390;0.643758;1.516522
0.400;0.718218;1.509029
0.410;0.789643;1.499090
0.420;0.857525;1.486632
0.430;0.921326;1.471592
0.440;0.980418;1.453996
0.450;1.034111;1.433975
0.460;1.081725;1.411727
0.470;1.122689;1.387491
0.480;1.156663;1.361534
0.490;1.183661;1.334181
0.500;1.204138;1.305836
0.510;1.218994;1.276974
0.520;1.229461;1.248076
0.530;1.236882;1.219517
0.540;1.242430;1.191471
0.550;1.246872;1.163884
0.560;1.250472;1.136547
0.570;1.253089;1.109225
0.580;1.254453;1.081782
0.590;1.254478;1.054257
0.600;1.253504;1.026873
0.610;1.252347;0.999984
0.620;1.252156;0.973983
0.630;1.254122;0.949208
0.640;1.259178;0.925852
0.650;1.267803;0.903923
0.660;1.279983;0.883245
0.670;1.295332;0.863533
0.680;1.313275;0.844504
0.690;1.333237;0.825981
0.700;1.354763;0.807961
0.710;1.377560;0.790587
0.720;1.401470;0.774056
0.730;1.426400;0.758471
0.740;1.452245;0.743736
0.750;1.478828;0.729531
0.760;1.505866;0.715370
0.770;1.532968;0.700720
0.780;1.559627;0.685143
0.790;1.585222;0.668410
0.800;1.609016;0.650560
0.810;1.630179;0.631852
0.820;1.647840;0.612653
0.830;1.661180;0.593312
0.840;1.669555;0.574133
0.850;1.672596;0.555433
0.860;1.670240;0.537649
0.870;1.662675;0.521343
0.880;1.650218;0.507059
0.890;1.633183;0.495090
0.900;1.611780;0.485295
0.910;1.586092;0.477111
0.920;1.556147;0.469761
0.930;1.522081;0.462568
0.940;1.484308;0.455199
0.950;1.443638;0.447734
0.960;1.401276;0.440567
0.970;1.358666;0.434203
0.980;1.317263;0.429051
0.990;1.278285;0.425268
1.000;1.242559;0.422657
1.010;1.210494;0.420622
1.020;1.182169;0.418199
1.030;1.157450;0.414177
1.040;1.136083;0.407324
1.050;1.117758;0.396647
1.060;1.102139;0.381608
1.070;1.088893;0.362178
1.080;1.077687;0.338734
1.090;1.068185;0.311853
1.100;1.060061;0.282124
1.110;1.053033;0.250040
1.120;1.046903;0.215983
1.130;1.041585;0.180296
1.140;1.037122;0.143391
1.150;1.033692;0.105856
1.160;1.031612;0.068524
1.170;1.031340;0.032472
1.180;1.033478;-0.001050
1.190;1.038789;-0.030690
1.200;1.048184;-0.055039
1.210;1.062673;-0.072619
1.220;1.083291;-0.081893
1.230;1.111012;-0.081391
1.240;1.146719;-0.069975
1.250;1.191167;-0.047222
1.260;1.244915;-0.013791
1.270;1.308160;0.028386
1.280;1.380539;0.076266
1.290;1.460997;0.126276
1.300;1.547837;0.175176
1.310;1.638948;0.220914
1.320;1.732162;0.263162
1.330;1.825600;0.303283
1.340;1.917929;0.343739
1.350;2.008438;0.387122
1.360;2.096946;0.435162
1.370;2.183552;0.488058
1.380;2.268332;0.544354
1.390;2.351080;0.601388
1.400;2.431211;0.656096
1.410;2.507857;0.705874
1.420;2.580113;0.749186
1.430;2.647300;0.785785
1.440;2.709146;0.816520
1.450;2.765815;0.842901
1.460;2.817793;0.866604
1.470;2.865677;0.889102
1.480;2.909931;0.911464
1.490;2.950703;0.934311
1.500;2.987787;0.957860
1.510;3.020748;0.982003
1.520;3.049139;1.006387
1.530;3.072681;1.030493
1.540;3.091326;1.053727
1.550;3.105239;1.075534
1.560;3.114762;1.095507
1.570;3.120415;1.113426
1.580;3.122899;1.129222
1.590;3.123062;1.142889
1.600;3.121799;1.154437
1.610;3.119927;1.163918
1.620;3.118088;1.171525
1.630;3.116746;1.177692
1.640;3.116271;1.183092
1.650;3.117038;1.188492
1.660;3.119452;1.194505
1.670;3.123882;1.201371
1.680;3.130549;1.208889
1.690;3.139470;1.216548
1.700;3.150487;1.223769
1.710;3.163327;1.230101
1.720;3.177602;1.235271
1.730;3.192766;1.239049
1.740;3.208070;1.241063
1.750;3.222587;1.240680
1.760;3.235322;1.237087
1.770;3.245380;1.229553
1.780;3.252111;1.217765
1.790;3.255157;1.202066
1.800;3.254379;1.183442
1.810;3.249693;1.163244
1.820;3.240934;1.142758
1.830;3.227824;1.122848
1.840;3.210065;1.103795
1.850;3.187496;1.085402
1.860;3.160223;1.067236
1.870;3.128661;1.048872
1.880;3.093472;1.030005
1.890;3.055450;1.010415
1.900;3.015418;0.989850
1.910;2.974168;0.967928
1.920;2.932449;0.944116
1.930;2.890987;0.917819
1.940;2.850493;0.888522
1.950;2.811668;0.855952
1.960;2.775203;0.820206
1.970;2.741764;0.781805
1.980;2.711943;0.741644
1.990;2.686149;0.700833
2.000;2.664494;0.660458
2.010;2.646742;0.621353
2.020;2.632375;0.583943
2.030;2.620762;0.548192
2.040;2.611329;0.513646
2.050;2.603673;0.479540
2.060;2.597575;0.444973
2.070;2.592938;0.409135
2.080;2.589671;0.371535
2.090;2.587541;0.332117
2.100;2.586045;0.291217
2.110;2.584335;0.249364
2.120;2.581251;0.207032
2.130;2.575463;0.164483
2.140;2.565709;0.121765
2.150;2.551050;0.078864
2.160;2.531044;0.035944
2.170;2.505770;-0.006446
2.180;2.475699;-0.047287
2.190;2.441434;-0.085207
2.200;2.403408;-0.118770
2.210;2.361642;-0.146819
2.220;2.315651;-0.168770
2.230;2.264558;-0.184742
2.240;2.207423;-0.195495
2.250;2.143722;-0.202190
2.260;2.073835;-0.206081
2.270;1.999360;-0.208266
2.280;1.923048;-0.209553
2.290;1.848300;-0.210436
2.300;1.778364;-0.211150
2.310;1.715558;-0.211742
2.320;1.660827;-0.212148
2.330;1.613814;-0.212276
2.340;1.573382;-0.212094
2.350;1.538323;-0.211731
2.360;1.507933;-0.211555
2.370;1.482219;-0.212155
2.380;1.461709;-0.214224
2.390;1.447036;-0.218348
2.400;1.438522;-0.224809
2.410;1.435943;-0.233486
2.420;1.438499;-0.243922
2.430;1.444932;-0.255525
2.440;1.453707;-0.267811
2.450;1.463173;-0.280563
2.460;1.471701;-0.293873
2.470;1.477802;-0.308072
2.480;1.480241;-0.323602
2.490;1.478140;-0.340916
2.500;1.471035;-0.360400
2.510;1.458855;-0.382349
2.520;1.441834;-0.406978
2.530;1.420384;-0.434471
2.540;1.394928;-0.465050
2.550;1.365737;-0.498968
2.560;1.332838;-0.536361
2.570;1.296074;-0.576925
2.580;1.255357;-0.619564
2.590;1.211013;-0.662237
2.600;1.164065;-0.702162
2.610;1.116291;-0.736391
2.620;1.069982;-0.762571
2.630;1.027467;-0.779593
2.640;0.990610;-0.787863
2.650;0.960453;-0.789066
2.660;0.937150;-0.785529
2.670;0.920150;-0.779479
2.680;0.908528;-0.772507
2.690;0.901331;-0.765429
2.700;0.897858;-0.758507
2.710;0.897783;-0.751819
2.720;0.901126;-0.745550
2.730;0.908072;-0.740056
2.740;0.918742;-0.735711
2.750;0.933007;-0.732655
2.760;0.950416;-0.730609
2.770;0.970263;-0.728881
2.780;0.991732;-0.726572
2.790;1.014030;-0.722919
2.800;1.036479;-0.717607
2.810;1.058522;-0.710931
2.820;1.079679;-0.703746
2.830;1.099466;-0.697216
2.840;1.117348;-0.692471
2.850;1.132767;-0.690252
2.860;1.145241;-0.690659
2.870;1.154440;-0.693048
2.880;1.160188;-0.696154
2.890;1.162370;-0.698410
2.900;1.160864;-0.698420
2.910;1.155528;-0.695411
2.920;1.146278;-0.689480
2.930;1.133183;-0.681528
2.940;1.116536;-0.672910
2.950;1.096844;-0.664975
2.960;1.074770;-0.658670
2.970;1.051046;-0.654346
2.980;1.026421;-0.651737
2.990;1.001672;-0.650096
3.000;0.977683;-0.648411
3.010;0.955552;-0.645679
3.020;0.936668;-0.641171
3.030;0.922669;-0.634612
3.040;0.915267;-0.626227
3.050;0.915971;-0.616610
3.060;0.925796;-0.606447
3.070;0.945117;-0.596212
3.080;0.973725;-0.585941
3.090;1.011019;-0.575170
3.100;1.056222;-0.563086
3.110;1.108478;-0.548836
3.120;1.166856;-0.531865
3.130;1.230279;-0.512102
3.140;1.297462;-0.489861
3.150;1.366890;-0.465504
3.160;1.436841;-0.439055
3.170;1.505463;-0.409981
3.180;1.570893;-0.377298
3.190;1.631421;-0.339934
3.200;1.685663;-0.297196
3.210;1.732667;-0.249119
3.220;1.771928;-0.196573
3.230;1.803301;-0.141057
3.240;1.826876;-0.084301
3.250;1.842883;-0.027815
3.260;1.851684;0.027440
3.270;1.853854;0.081153
3.280;1.850270;0.133533
3.290;1.842118;0.185000
3.300;1.830770;0.235796
3.310;1.817561;0.285680
3.320;1.803569;0.333824
3.330;1.789483;0.378988
3.340;1.775640;0.419926
3.350;1.762166;0.455887
3.360;1.749146;0.486976
3.370;1.736746;0.514184
3.380;1.725241;0.539067
3.390;1.714965;0.563196
3.400;1.706209;0.587652
3.410;1.699120;0.612765
3.420;1.693652;0.638146
3.430;1.689584;0.662918
3.440;1.686582;0.685984
3.450;1.684250;0.706242
3.460;1.682149;0.722760
3.470;1.679801;0.734913
3.480;1.676725;0.742504
3.490;1.672507;0.745813
3.500;1.666890;0.745540
3.510;1.659843;0.742642
3.520;1.651569;0.738095
3.530;1.642460;0.732634
3.540;1.633005;0.726570
3.550;1.623682;0.719760
3.560;1.614896;0.711769
3.570;1.606983;0.702157
3.580;1.600263;0.690764
3.590;1.595101;0.677848
3.600;1.591901;0.664037
3.610;1.591017;0.650096
3.620;1.592649;0.636641
3.630;1.596783;0.623939
3.640;1.603224;0.611904
3.650;1.611673;0.600329
