Time[s];COPx[cm];COPy[cm]
0.010;-2.627237;2.685226
0.020;-2.607302;2.672025
0.030;-2.587588;2.660189
0.040;-2.568405;2.650795
0.050;-2.550086;2.644534
0.060;-2.532868;2.641641
0.070;-2.516708;2.642052
0.080;-2.501180;2.645747
0.090;-2.485549;2.653138
0.100;-2.468974;2.665275
0.110;-2.450762;2.683763
0.120;-2.430516;2.710368
0.130;-2.408136;2.746457
0.140;-2.383699;2.792443
0.150;-2.357270;2.847457
0.160;-2.328742;2.909388
0.170;-2.297772;2.975363
0.180;-2.263879;3.042504
0.190;-2.226684;3.108710
0.200;-2.186218;3.173145
0.210;-2.143129;3.236264
0.220;-2.098653;3.299424
0.230;-2.054330;3.364280
0.240;-2.011531;3.432219
0.250;-1.971027;3.503963
0.260;-1.932787;3.579439
0.270;-1.896129;3.657868
0.280;-1.860150;3.738010
0.290;-1.824219;3.818422
0.300;-1.788316;3.897639
0.310;-1.753088;3.974253
0.320;-1.719651;4.046942
0.330;-1.689271;4.114516
0.340;-1.663059;4.176032
0.350;-1.641778;4.230959
0.360;-1.625718;4.279352
0.370;-1.614630;4.321933
0.380;-1.607735;4.359993
0.390;-1.603861;4.395065
0.400;-1.601715;4.428463
0.410;-1.600188;4.460859
0.420;-1.598585;4.492083
0.430;-1.596669;4.521249
0.440;-1.594532;4.547127
0.450;-1.592388;4.568598
0.460;-1.590380;4.585005
0.470;-1.588475;4.596282
0.480;-1.586447;4.602841
0.490;-1.583892;4.605308
0.500;-1.580258;4.604244
0.510;-1.574899;4.600021
0.520;-1.567143;4.592905
0.530;-1.556412;4.583249
0.540;-1.542367;4.571635
0.550;-1.525025;4.558827
0.560;-1.504788;4.545546
0.570;-1.482351;4.532212
0.580;-1.458504;4.518758
0.590;-1.433936;4.504583
0.600;-1.409103;4.488634
0.610;-1.384226;4.469584
0.620;-1.359381;4.446082
0.630;-1.334579;4.417002
0.640;-1.309739;4.381622
0.650;-1.284576;4.339716
0.660;-1.258524;4.291595
0.670;-1.230828;4.238119
0.680;-1.200835;4.180679
0.690;-1.168335;4.121091
0.700;-1.133789;4.061392
0.710;-1.098286;4.003542
0.720;-1.063252;3.949108
0.730;-1.030015;3.899005
0.740;-0.999428;3.853398
0.750;-0.971696;3.811800
0.760;-0.946458;3.773291
0.770;-0.923048;3.736797
0.780;-0.900818;3.701318
0.790;-0.879407;3.666090
0.800;-0.858902;3.630673
0.810;-0.839869;3.594988
0.820;-0.823287;3.559264
0.830;-0.810401;3.523860
0.840;-0.802529;3.488980
0.850;-0.800819;3.454423
0.860;-0.806021;3.419504
0.870;-0.818319;3.383213
0.880;-0.837313;3.344535
0.890;-0.862176;3.302807
0.900;-0.891895;3.257980
0.910;-0.925492;3.210737
0.920;-0.962092;3.162385
0.930;-1.000842;3.114537
0.940;-1.040801;3.068611
0.950;-1.080910;3.025304
0.960;-1.120118;2.984246
0.970;-1.157598;2.944057
0.980;-1.192977;2.902822
0.990;-1.226470;2.858814
1.000;-1.258871;2.811132
1.010;-1.291359;2.759967
1.020;-1.325144;2.706432
1.030;-1.361022;2.652119
1.040;-1.399000;2.598616
1.050;-1.438117;2.547199
1.060;-1.476594;2.498713
1.070;-1.512307;2.453565
1.080;-1.543450;2.411720
1.090;-1.569130;2.372699
1.100;-1.589661;2.335655
1.110;-1.606422;2.299564
1.120;-1.621352;2.263507
1.130;-1.636301;2.226913
1.140;-1.652457;2.189691
1.150;-1.670047;2.152256
1.160;-1.688393;2.115501
1.170;-1.706296;2.080737
1.180;-1.722571;2.049590
1.190;-1.736496;2.023817
1.200;-1.747976;2.005065
1.210;-1.757399;1.994649
1.220;-1.765284;1.993409
1.230;-1.771912;2.001671
1.240;-1.777076;2.019279
1.250;-1.780032;2.045668
1.260;-1.779681;2.079941
1.270;-1.774902;2.120974
1.280;-1.764924;2.167550
1.290;-1.749614;2.218498
1.300;-1.729584;2.272779
1.310;-1.706099;2.329472
1.320;-1.680833;2.387688
1.330;-1.655555;2.446488
1.340;-1.631814;2.504887
1.350;-1.610703;2.562007
1.360;-1.592756;2.617291
1.370;-1.578007;2.670680
1.380;-1.566214;2.722633
1.390;-1.557158;2.773979
1.400;-1.550913;2.825682
1.410;-1.547995;2.878624
1.420;-1.549324;2.933467
1.430;-1.556013;2.990604
1.440;-1.569018;3.050118
1.450;-1.588770;3.111694
1.460;-1.614915;3.174516
1.470;-1.646317;3.237220
1.480;-1.681362;3.298017
1.490;-1.718462;3.354997
1.500;-1.756541;3.406574
1.510;-1.795288;3.451926
1.520;-1.835036;3.491293
1.530;-1.876318;3.526005
1.540;-1.919271;3.558196
1.550;-1.963163;3.590281
1.560;-2.006230;3.624340
1.570;-2.045914;3.661613
1.580;-2.079449;3.702266
1.590;-2.104595;3.745535
1.600;-2.120272;3.790175
1.610;-2.126810;3.834992
1.620;-2.125708;3.879192
1.630;-2.119044;3.922399
1.640;-2.108810;3.964429
1.650;-2.096439;4.004991
1.660;-2.082624;4.043487
1.670;-2.067402;4.078975
1.680;-2.050353;4.110260
1.690;-2.030817;4.136090
1.700;-2.008099;4.155377
1.710;-1.981669;4.167398
1.720;-1.951382;4.171907
1.730;-1.917671;4.169094
1.740;-1.881623;4.159365
1.750;-1.844875;4.143042
1.760;-1.809341;4.120132
1.770;-1.776852;4.090315
1.780;-1.748806;4.053157
1.790;-1.725923;4.008440
1.800;-1.708139;3.956435
1.810;-1.694655;3.897972
1.820;-1.684160;3.834273
1.830;-1.675167;3.766592
