f_time;copX;copY
0.010;4.768921;-0.966161
0.020;4.774708;-0.949854
0.030;4.778364;-0.931736
0.040;4.778298;-0.910506
0.050;4.773972;-0.885519
0.060;4.765964;-0.856861
0.070;4.755724;-0.825261
0.080;4.745196;-0.791872
0.090;4.736421;-0.757971
0.100;4.731197;-0.724666
0.110;4.730800;-0.692702
0.120;4.735765;-0.662464
0.130;4.745739;-0.634183
0.140;4.759435;-0.608236
0.150;4.774756;-0.585370
0.160;4.789118;-0.566667
0.170;4.799984;-0.553237
0.180;4.805466;-0.545725
0.190;4.804794;-0.543875
0.200;4.798452;-0.546336
0.210;4.787933;-0.550844
0.220;4.775186;-0.554731
0.230;4.761963;-0.555580
0.240;4.749306;-0.551817
0.250;4.737342;-0.543043
0.260;4.725440;-0.530016
0.270;4.712625;-0.514318
0.280;4.698041;-0.497847
0.290;4.681287;-0.482322
0.300;4.662492;-0.468925
0.310;4.642166;-0.458173
0.320;4.620925;-0.449999
0.330;4.599261;-0.443992
0.340;4.577448;-0.439695
0.350;4.555593;-0.436852
0.360;4.533754;-0.435492
0.370;4.512024;-0.435849
0.380;4.490538;-0.438170
0.390;4.469405;-0.442530
0.400;4.448620;-0.448739
0.410;4.427981;-0.456353
0.420;4.407107;-0.464752
0.430;4.385561;-0.473275
0.440;4.363069;-0.481354
0.450;4.339754;-0.488611
0.460;4.316259;-0.494898
0.470;4.293696;-0.500262
0.480;4.273412;-0.504867
0.490;4.256636;-0.508892
0.500;4.244155;-0.512464
0.510;4.236119;-0.515640
0.520;4.232061;-0.518418
0.530;4.231076;-0.520763
0.540;4.232053;-0.522614
0.550;4.233846;-0.523904
0.560;4.235383;-0.524605
0.570;4.235782;-0.524771
0.580;4.234548;-0.524561
0.590;4.231792;-0.524228
0.600;4.228341;-0.524099
0.610;4.225609;-0.524527
0.620;4.225223;-0.525809
0.630;4.228531;-0.528104
0.640;4.236209;-0.531395
0.650;4.248125;-0.535542
0.660;4.263492;-0.540366
0.670;4.281214;-0.545672
0.680;4.300249;-0.551232
0.690;4.319858;-0.556746
0.700;4.339648;-0.561880
0.710;4.359454;-0.566359
0.720;4.379142;-0.570082
0.730;4.398445;-0.573189
0.740;4.416883;-0.576074
0.750;4.433783;-0.579326
0.760;4.448365;-0.583617
0.770;4.459863;-0.589563
0.780;4.467669;-0.597601
0.790;4.471498;-0.607935
0.800;4.471539;-0.620583
0.810;4.468546;-0.635492
0.820;4.463780;-0.652646
0.830;4.458770;-0.672131
0.840;4.454953;-0.694115
0.850;4.453364;-0.718813
0.860;4.454519;-0.746433
0.870;4.458488;-0.777120
0.880;4.465056;-0.810857
0.890;4.473793;-0.847351
0.900;4.483982;-0.885936
0.910;4.494458;-0.925559
0.920;4.503507;-0.964890
0.930;4.508996;-1.002524
0.940;4.508824;-1.037238
0.950;4.501557;-1.068194
0.960;4.487008;-1.095039
0.970;4.466461;-1.117874
0.980;4.442391;-1.137129
0.990;4.417772;-1.153389
1.000;4.395201;-1.167237
1.010;4.376185;-1.179136
1.020;4.360807;-1.189348
1.030;4.347858;-1.197868
1.040;4.335314;-1.204385
1.050;4.320999;-1.208325
1.060;4.303221;-1.209026
1.070;4.281247;-1.206034
1.080;4.255531;-1.199432
1.090;4.227638;-1.190056
1.100;4.199881;-1.179470
1.110;4.174758;-1.169651
1.120;4.154317;-1.162487
1.130;4.139618;-1.159282
1.140;4.130423;-1.160466
1.150;4.125230;-1.165600
1.160;4.121643;-1.173644
1.170;4.117001;-1.183367
1.180;4.109052;-1.193745
1.190;4.096484;-1.204198
1.200;4.079170;-1.214606
1.210;4.058117;-1.225125
1.220;4.035190;-1.235893
1.230;4.012658;-1.246778
1.240;3.992683;-1.257298
1.250;3.976856;-1.266765
1.260;3.965921;-1.274571
1.270;3.959755;-1.280467
1.280;3.957582;-1.284645
1.290;3.958265;-1.287583
1.300;3.960569;-1.289734
1.310;3.963325;-1.291250
1.320;3.965501;-1.291902
1.330;3.966241;-1.291222
1.340;3.964885;-1.288811
1.350;3.961037;-1.284633
1.360;3.954663;-1.279181
1.370;3.946179;-1.273397
1.380;3.936472;-1.268369
1.390;3.926781;-1.264908
1.400;3.918450;-1.263172
1.410;3.912627;-1.262509
1.420;3.909998;-1.261592
1.430;3.910603;-1.258800
1.440;3.913815;-1.252716
1.450;3.918536;-1.242521
1.460;3.923565;-1.228090
1.470;3.928031;-1.209777
1.480;3.931704;-1.188033
1.490;3.935066;-1.163125
1.500;3.939142;-1.135118
1.510;3.945170;-1.104097
1.520;3.954196;-1.070394
1.530;3.966729;-1.034646
1.540;3.982541;-0.997625
1.550;4.000688;-0.960019
1.560;4.019735;-0.922320
