f_time;copX;copY
0.010;-1.620371;1.372314
0.020;-1.624738;1.372057
0.030;-1.628888;1.371258
0.040;-1.632731;1.369436
0.050;-1.636438;1.366276
0.060;-1.640452;1.361736
0.070;-1.645399;1.356063
0.080;-1.651913;1.349701
0.090;-1.660418;1.343131
0.100;-1.670980;1.336724
0.110;-1.683257;1.330692
0.120;-1.696590;1.325088
0.130;-1.710181;1.319844
0.140;-1.723268;1.314793
0.150;-1.735258;1.309706
0.160;-1.745786;1.304352
0.170;-1.754721;1.298553
0.180;-1.762144;1.292225
0.190;-1.768289;1.285393
0.200;-1.773472;1.278185
0.210;-1.778006;1.270806
0.220;-1.782150;1.263476
0.230;-1.786098;1.256367
0.240;-1.789996;1.249551
0.250;-1.793980;1.243001
0.260;-1.798196;1.236639
0.270;-1.802819;1.230413
0.280;-1.808049;1.224343
0.290;-1.814105;1.218510
0.300;-1.821173;1.212978
0.310;-1.829351;1.207720
0.320;-1.838592;1.202589
0.330;-1.848689;1.197373
0.340;-1.859321;1.191891
0.350;-1.870116;1.186094
0.360;-1.880697;1.180115
0.370;-1.890698;1.174264
0.380;-1.899750;1.168946
0.390;-1.907480;1.164527
0.400;-1.913562;1.161227
0.410;-1.917784;1.159086
0.420;-1.920111;1.158019
0.430;-1.920671;1.157893
0.440;-1.919669;1.158585
0.450;-1.917266;1.159996
0.460;-1.913505;1.162032
0.470;-1.908321;1.164583
0.480;-1.901641;1.167487
0.490;-1.893521;1.170504
0.500;-1.884253;1.173311
0.510;-1.874386;1.175556
0.520;-1.864619;1.176948
0.530;-1.855627;1.177351
0.540;-1.847852;1.176837
0.550;-1.841366;1.175671
0.560;-1.835820;1.174237
0.570;-1.830543;1.172916
0.580;-1.824748;1.171969
0.590;-1.817795;1.171446
0.600;-1.809411;1.171162
0.610;-1.799772;1.170756
0.620;-1.789424;1.169838
0.630;-1.779074;1.168170
0.640;-1.769326;1.165791
0.650;-1.760489;1.162986
0.660;-1.752510;1.160140
0.670;-1.745065;1.157569
0.680;-1.737731;1.155431
0.690;-1.730171;1.153757
0.700;-1.722256;1.152501
0.710;-1.714101;1.151576
0.720;-1.706010;1.150818
0.730;-1.698368;1.149973
0.740;-1.691531;1.148754
0.750;-1.685763;1.146945
0.760;-1.681229;1.144493
0.770;-1.678015;1.141498
0.780;-1.676164;1.138094
0.790;-1.675655;1.134323
0.800;-1.676315;1.130073
0.810;-1.677711;1.125123
0.820;-1.679122;1.119251
0.830;-1.679676;1.112326
0.840;-1.678652;1.104353
0.850;-1.675799;1.095465
0.860;-1.671499;1.085897
0.870;-1.666668;1.075948
0.880;-1.662412;1.065940
0.890;-1.659603;1.056152
0.900;-1.658540;1.046768
0.910;-1.658874;1.037850
0.920;-1.659790;1.029349
0.930;-1.660370;1.021158
0.940;-1.659953;1.013172
0.950;-1.658340;1.005324
0.960;-1.655770;0.997584
0.970;-1.652711;0.989905
0.980;-1.649579;0.982180
0.990;-1.646538;0.974254
1.000;-1.643462;0.966005
1.010;-1.640074;0.957427
1.020;-1.636156;0.948669
1.030;-1.631711;0.939979
1.040;-1.626988;0.931600
1.050;-1.622355;0.923696
1.060;-1.618102;0.916335
1.070;-1.614308;0.909552
1.080;-1.610833;0.903419
1.090;-1.607451;0.898069
1.100;-1.604027;0.893664
1.110;-1.600660;0.890356
1.120;-1.597686;0.888264
1.130;-1.595553;0.887464
1.140;-1.594608;0.887980
1.150;-1.594909;0.889776
1.160;-1.596170;0.892769
1.170;-1.597846;0.896884
1.180;-1.599326;0.902116
1.190;-1.600102;0.908554
1.200;-1.599877;0.916343
1.210;-1.598565;0.925610
1.220;-1.596232;0.936402
1.230;-1.593012;0.948656
1.240;-1.589034;0.962209
1.250;-1.584363;0.976816
1.260;-1.578979;0.992183
1.270;-1.572819;1.007995
1.280;-1.565863;1.023959
1.290;-1.558216;1.039851
1.300;-1.550136;1.055556
1.310;-1.541982;1.071069
1.320;-1.534115;1.086461
1.330;-1.526799;1.101806
1.340;-1.520146;1.117110
1.350;-1.514132;1.132288
1.360;-1.508660;1.147196
1.370;-1.503635;1.161704
1.380;-1.499024;1.175736
1.390;-1.494886;1.189265
1.400;-1.491372;1.202277
1.410;-1.488704;1.214710
1.420;-1.487145;1.226424
1.430;-1.486948;1.237218
1.440;-1.488288;1.246914
1.450;-1.491196;1.255475
1.460;-1.495530;1.263082
1.470;-1.501015;1.270119
1.480;-1.507347;1.277063
1.490;-1.514304;1.284315
1.500;-1.521777;1.292051
1.510;-1.529710;1.300152
1.520;-1.537988;1.308269
1.530;-1.546362;1.315973
1.540;-1.554475;1.322926
1.550;-1.561978;1.328999
1.560;-1.568678;1.334286
1.570;-1.574621;1.339039
1.580;-1.580073;1.343573
1.590;-1.585411;1.348207
1.600;-1.590990;1.353230
1.610;-1.597016;1.358892
1.620;-1.603483;1.365372
1.630;-1.610168;1.372728
1.640;-1.616727;1.380844
1.650;-1.622845;1.389430
1.660;-1.628389;1.398075
1.670;-1.633464;1.406329
1.680;-1.638350;1.413798
1.690;-1.643367;1.420220
1.700;-1.648738;1.425536
1.710;-1.654540;1.429928
1.720;-1.660707;1.433779
1.730;-1.667075;1.437542
1.740;-1.673435;1.441555
1.750;-1.679593;1.445888
1.760;-1.685441;1.450273
1.770;-1.690993;1.454179
1.780;-1.696372;1.457006
1.790;-1.701741;1.458332
1.800;-1.707196;1.458102
1.810;-1.712692;1.456661
1.820;-1.718030;1.454603
1.830;-1.722950;1.452541
1.840;-1.727270;1.450896
1.850;-1.730988;1.449798
1.860;-1.734263;1.449105
1.870;-1.737280;1.448505
1.880;-1.740100;1.447632
1.890;-1.742590;1.446171
1.900;-1.744489;1.443931
1.910;-1.745541;1.440880
1.920;-1.745626;1.437154
1.930;-1.744812;1.433010
1.940;-1.743330;1.428737
1.950;-1.741499;1.424567
1.960;-1.739633;1.420631
1.970;-1.737966;1.416993
1.980;-1.736623;1.413718
1.990;-1.735610;1.410913
2.000;-1.734851;1.408713
2.010;-1.734232;1.407195
2.020;-1.733608;1.406279
2.030;-1.732774;1.405665
2.040;-1.731427;1.404885
2.050;-1.729196;1.403455
2.060;-1.725759;1.401037
2.070;-1.720990;1.397547
2.080;-1.715078;1.393144
2.090;-1.708534;1.388138
2.100;-1.702078;1.382875
2.110;-1.696440;1.377638
2.120;-1.692141;1.372558
2.130;-1.689347;1.367577
2.140;-1.687848;1.362496
2.150;-1.687136;1.357102
2.160;-1.686546;1.351326
2.170;-1.685398;1.345316
2.180;-1.683115;1.339371
2.190;-1.679296;1.333774
2.200;-1.673769;1.328616
2.210;-1.666627;1.323749
2.220;-1.658242;1.318915
2.230;-1.649218;1.313944
2.240;-1.640253;1.308893
2.250;-1.631945;1.304026
2.260;-1.624620;1.299675
2.270;-1.618252;1.296061
2.280;-1.612524;1.293152
2.290;-1.606986;1.290624
2.300;-1.601265;1.287929
2.310;-1.595209;1.284489
2.320;-1.588919;1.279891
2.330;-1.582652;1.274044
2.340;-1.576629;1.267197
2.350;-1.570876;1.259866
2.360;-1.565160;1.252688
2.370;-1.559060;1.246272
2.380;-1.552114;1.241095
2.390;-1.543948;1.237431
2.400;-1.534354;1.235311
2.410;-1.523292;1.234525
2.420;-1.510849;1.234676
2.430;-1.497198;1.235273
2.440;-1.482546;1.235811
2.450;-1.467112;1.235805
2.460;-1.451130;1.234800
2.470;-1.434877;1.232427
2.480;-1.418718;1.228497
2.490;-1.403111;1.223097
2.500;-1.388553;1.216593
2.510;-1.375466;1.209528
2.520;-1.364085;1.202448
2.530;-1.354415;1.195724
2.540;-1.346272;1.189438
2.550;-1.339379;1.183362
2.560;-1.333439;1.177034
2.570;-1.328157;1.169890
2.580;-1.323220;1.161417
2.590;-1.318285;1.151262
2.600;-1.313000;1.139298
2.610;-1.307064;1.125645
2.620;-1.300283;1.110681
2.630;-1.292593;1.095010
2.640;-1.284032;1.079381
2.650;-1.274668;1.064553
2.660;-1.264532;1.051144
2.670;-1.253617;1.039511
2.680;-1.241967;1.029714
2.690;-1.229836;1.021559
2.700;-1.217812;1.014698
2.710;-1.206793;1.008723
2.720;-1.197809;1.003229
2.730;-1.191757;0.997849
2.740;-1.189189;0.992285
