Time[s];COPx[cm];COPy[cm]
0.010;-2.823702;0.425787
0.020;-2.808539;0.427519
0.030;-2.793961;0.429353
0.040;-2.780432;0.431400
0.050;-2.768240;0.433817
0.060;-2.757480;0.436750
0.070;-2.748114;0.440256
0.080;-2.740055;0.444268
0.090;-2.733247;0.448630
0.100;-2.727728;0.453168
0.110;-2.723661;0.457746
0.120;-2.721350;0.462255
0.130;-2.721206;0.466586
0.140;-2.723629;0.470618
0.150;-2.728840;0.474257
0.160;-2.736720;0.477493
0.170;-2.746763;0.480428
0.180;-2.758147;0.483261
0.190;-2.769883;0.486208
0.200;-2.780975;0.489396
0.210;-2.790558;0.492806
0.220;-2.797997;0.496308
0.230;-2.802965;0.499769
0.240;-2.805480;0.503144
0.250;-2.805904;0.506495
0.260;-2.804901;0.509943
0.270;-2.803335;0.513603
0.280;-2.802137;0.517537
0.290;-2.802143;0.521744
0.300;-2.803939;0.526188
0.310;-2.807774;0.530843
0.320;-2.813557;0.535736
0.330;-2.820927;0.540956
0.340;-2.829361;0.546621
0.350;-2.838268;0.552802
0.360;-2.847064;0.559451
0.370;-2.855237;0.566370
0.380;-2.862414;0.573249
0.390;-2.868383;0.579775
0.400;-2.873093;0.585725
0.410;-2.876619;0.591040
0.420;-2.879162;0.595839
0.430;-2.881046;0.600402
0.440;-2.882711;0.605105
0.450;-2.884621;0.610297
0.460;-2.887124;0.616139
0.470;-2.890309;0.622525
0.480;-2.893958;0.629115
0.490;-2.897612;0.635487
0.500;-2.900727;0.641286
0.510;-2.902831;0.646299
0.520;-2.903602;0.650448
0.530;-2.902877;0.653755
0.540;-2.900590;0.656333
0.550;-2.896703;0.658380
0.560;-2.891141;0.660151
0.570;-2.883746;0.661895
0.580;-2.874302;0.663785
0.590;-2.862624;0.665862
0.600;-2.848724;0.668058
0.610;-2.833001;0.670264
0.620;-2.816348;0.672435
0.630;-2.800081;0.674639
0.640;-2.785646;0.677023
0.650;-2.774183;0.679712
0.660;-2.766113;0.682709
0.670;-2.760950;0.685844
0.680;-2.757417;0.688811
0.690;-2.753835;0.691251
0.700;-2.748612;0.692847
0.710;-2.740632;0.693366
0.720;-2.729437;0.692657
0.730;-2.715226;0.690630
0.740;-2.698736;0.687264
0.750;-2.681104;0.682670
0.760;-2.663698;0.677153
0.770;-2.647909;0.671183
