f_time;copX;copY
0.010;0.753561;-1.290207
0.020;0.688383;-1.397692
0.030;0.624232;-1.501133
0.040;0.561637;-1.598034
0.050;0.501302;-1.686839
0.060;0.444066;-1.767006
0.070;0.390870;-1.838830
0.080;0.342708;-1.903193
0.090;0.300554;-1.961366
0.100;0.265274;-2.014892
0.110;0.237532;-2.065496
0.120;0.217729;-2.114945
0.130;0.205961;-2.164867
0.140;0.201950;-2.216559
0.150;0.204927;-2.270872
0.160;0.213508;-2.328196
0.170;0.225641;-2.388528
0.180;0.238710;-2.451542
0.190;0.249806;-2.516623
0.200;0.256064;-2.582879
0.210;0.254953;-2.649157
0.220;0.244427;-2.714119
0.230;0.222962;-2.776383
0.240;0.189534;-2.834673
0.250;0.143615;-2.887936
0.260;0.085158;-2.935348
0.270;0.014488;-2.976240
0.280;-0.068004;-3.010010
0.290;-0.162348;-3.036090
0.300;-0.269471;-3.054015
0.310;-0.391335;-3.063549
0.320;-0.530434;-3.064882
0.330;-0.688642;-3.058862
0.340;-0.865746;-3.047217
0.350;-1.058315;-3.032652
0.360;-1.259576;-3.018645
0.370;-1.460605;-3.008881
0.380;-1.652496;-3.006446
0.390;-1.828588;-3.013105
0.400;-1.985743;-3.028999
0.410;-2.124160;-3.052826
0.420;-2.245965;-3.082365
0.430;-2.353358;-3.115048
0.440;-2.447139;-3.148392
0.450;-2.526161;-3.180247
0.460;-2.587778;-3.208919
0.470;-2.629014;-3.233285
0.480;-2.647953;-3.252886
0.490;-2.644806;-3.267947
0.500;-2.622316;-3.279258
0.510;-2.585413;-3.287866
0.520;-2.540343;-3.294689
0.530;-2.493588;-3.300163
0.540;-2.450885;-3.304080
0.550;-2.416511;-3.305686
0.560;-2.392882;-3.303992
0.570;-2.380498;-3.298174
0.580;-2.378211;-3.287891
0.590;-2.383775;-3.273402
0.600;-2.394533;-3.255457
0.610;-2.408102;-3.235018
0.620;-2.422853;-3.212906
0.630;-2.438112;-3.189499
0.640;-2.454069;-3.164554
0.650;-2.471467;-3.137255
0.660;-2.491202;-3.106443
0.670;-2.513927;-3.070917
0.680;-2.539731;-3.029649
0.690;-2.567966;-2.981836
0.700;-2.597224;-2.926859
0.710;-2.625463;-2.864261
0.720;-2.650224;-2.793801
0.730;-2.668854;-2.715549
0.740;-2.678693;-2.629955
0.750;-2.677178;-2.537854
0.760;-2.661906;-2.440439
0.770;-2.630700;-2.339242
0.780;-2.581795;-2.236124
0.790;-2.514209;-2.133297
0.800;-2.428300;-2.033341
0.810;-2.326321;-1.939160
0.820;-2.212708;-1.853779
0.830;-2.093807;-1.779895
0.840;-1.976940;-1.719252
0.850;-1.869025;-1.672080
0.860;-1.775213;-1.636871
0.870;-1.698023;-1.610666
0.880;-1.637299;-1.589769
0.890;-1.590968;-1.570639
0.900;-1.556278;-1.550589
0.910;-1.531024;-1.528103
0.920;-1.514351;-1.502747
0.930;-1.506930;-1.474857
0.940;-1.510563;-1.445212
0.950;-1.527401;-1.414783
