Time[s];COPx[cm];COPy[cm]
0.010;0.717833;-1.513899
0.020;0.645345;-1.538070
0.030;0.570613;-1.559734
0.040;0.493053;-1.576861
0.050;0.414538;-1.588552
0.060;0.339809;-1.595302
0.070;0.275891;-1.598949
0.080;0.230473;-1.602244
0.090;0.209674;-1.608115
0.100;0.216027;-1.618902
0.110;0.247553;-1.635909
0.120;0.298298;-1.659422
0.130;0.359974;-1.689092
0.140;0.423884;-1.724393
0.150;0.482446;-1.764934
0.160;0.530009;-1.810548
0.170;0.563090;-1.861231
0.180;0.580272;-1.917009
0.190;0.581973;-1.977811
0.200;0.570126;-2.043351
0.210;0.547707;-2.113078
0.220;0.518047;-2.186172
0.230;0.483950;-2.261596
0.240;0.446827;-2.338142
0.250;0.406085;-2.414469
0.260;0.358994;-2.489143
0.270;0.301100;-2.560706
0.280;0.227054;-2.627853
0.290;0.131702;-2.689708
0.300;0.011222;-2.746159
0.310;-0.135843;-2.798060
0.320;-0.307795;-2.847142
0.330;-0.499466;-2.895521
0.340;-0.702569;-2.944951
0.350;-0.906868;-2.996090
0.360;-1.102047;-3.048128
0.370;-1.279832;-3.098956
0.380;-1.435676;-3.145845
0.390;-1.569333;-3.186370
0.400;-1.684060;-3.219220
0.410;-1.784756;-3.244633
0.420;-1.875763;-3.264328
0.430;-1.959107;-3.281018
0.440;-2.033678;-3.297657
0.450;-2.095458;-3.316647
0.460;-2.138574;-3.339265
0.470;-2.156784;-3.365480
0.480;-2.144973;-3.394224
0.490;-2.100330;-3.423953
0.500;-2.023037;-3.453233
0.510;-1.916372;-3.481117
0.520;-1.786275;-3.507230
0.530;-1.640503;-3.531662
0.540;-1.487616;-3.554819
0.550;-1.336068;-3.577323
0.560;-1.193612;-3.599976
0.570;-1.067008;-3.623679
0.580;-0.961876;-3.649232
0.590;-0.882478;-3.677006
0.600;-0.831331;-3.706611
0.610;-0.808769;-3.736725
0.620;-0.812742;-3.765208
0.630;-0.839188;-3.789525
0.640;-0.883098;-3.807392
0.650;-0.940023;-3.817405
0.660;-1.007450;-3.819417
0.670;-1.085393;-3.814454
0.680;-1.175911;-3.804250
0.690;-1.281754;-3.790669
0.700;-1.404658;-3.775316
0.710;-1.543889;-3.759485
0.720;-1.695414;-3.744337
0.730;-1.851845;-3.731108
0.740;-2.003138;-3.721143
0.750;-2.137928;-3.715689
0.760;-2.245282;-3.715544
0.770;-2.316551;-3.720773
0.780;-2.346879;-3.730678
0.790;-2.335902;-3.744085
0.800;-2.287385;-3.759800
0.810;-2.207863;-3.776991
0.820;-2.104741;-3.795361
0.830;-1.984456;-3.815097
0.840;-1.851270;-3.836658
0.850;-1.707050;-3.860497
0.860;-1.552015;-3.886816
0.870;-1.386148;-3.915419
0.880;-1.210648;-3.945708
0.890;-1.028826;-3.976806
0.900;-0.846055;-4.007754
0.910;-0.668835;-4.037692
0.920;-0.503455;-4.065954
0.930;-0.354868;-4.092053
0.940;-0.226231;-4.115647
0.950;-0.119178;-4.136550
0.960;-0.034540;-4.154776
0.970;0.026952;-4.170515
0.980;0.064351;-4.183984
0.990;0.076701;-4.195200
1.000;0.063626;-4.203815
1.010;0.025945;-4.209144
1.020;-0.034073;-4.210388
1.030;-0.113019;-4.206922
1.040;-0.207141;-4.198509
1.050;-0.313237;-4.185346
1.060;-0.429209;-4.167951
1.070;-0.553964;-4.146944
1.080;-0.686749;-4.122831
1.090;-0.826183;-4.095929
1.100;-0.969439;-4.066487
1.110;-1.111917;-4.034960
1.120;-1.247617;-4.002253
1.130;-1.370193;-3.969763
1.140;-1.474411;-3.939153
1.150;-1.557549;-3.911936
1.160;-1.620213;-3.889046
1.170;-1.666202;-3.870590
1.180;-1.701411;-3.855850
1.190;-1.732098;-3.843499
1.200;-1.763025;-3.831899
1.210;-1.795977;-3.819379
1.220;-1.829080;-3.804482
1.230;-1.857122;-3.786170
1.240;-1.872866;-3.764020
1.250;-1.869046;-3.738344
1.260;-1.840444;-3.710147
1.270;-1.785340;-3.680848
1.280;-1.705901;-3.651867
1.290;-1.607480;-3.624247
1.300;-1.497225;-3.598477
1.310;-1.382544;-3.574552
1.320;-1.269905;-3.552166
1.330;-1.164158;-3.530923
1.340;-1.068373;-3.510450
1.350;-0.984008;-3.490387
1.360;-0.911273;-3.470281
1.370;-0.849543;-3.449508
1.380;-0.797758;-3.427309
1.390;-0.754766;-3.402979
1.400;-0.719621;-3.376114
1.410;-0.691855;-3.346761
1.420;-0.671745;-3.315337
1.430;-0.660480;-3.282280
1.440;-0.660133;-3.247618
1.450;-0.673349;-3.210674
1.460;-0.702790;-3.170117
1.470;-0.750503;-3.124310
1.480;-0.817368;-3.071869
1.490;-0.902768;-3.012259
1.500;-1.004548;-2.946252
1.510;-1.119289;-2.876054
1.520;-1.242850;-2.804990
1.530;-1.371013;-2.736804
1.540;-1.499961;-2.674811
1.550;-1.626304;-2.621184
1.560;-1.746624;-2.576586
1.570;-1.856799;-2.540226
1.580;-1.951612;-2.510260
1.590;-2.025100;-2.484398
1.600;-2.071739;-2.460527
1.610;-2.088053;-2.437221
1.620;-2.073886;-2.414054
1.630;-2.032671;-2.391675
1.640;-1.970562;-2.371636
1.650;-1.894835;-2.355980
1.660;-1.812227;-2.346681
1.670;-1.727749;-2.345083
1.680;-1.644176;-2.351511
1.690;-1.562103;-2.365153
1.700;-1.480354;-2.384244
1.710;-1.396537;-2.406453
1.720;-1.307638;-2.429352
1.730;-1.210668;-2.450840
1.740;-1.103398;-2.469442
1.750;-0.985137;-2.484425
1.760;-0.857375;-2.495696
1.770;-0.724019;-2.503567
1.780;-0.591062;-2.508492
1.790;-0.465731;-2.510871
1.800;-0.355373;-2.510929
1.810;-0.266377;-2.508656
1.820;-0.203327;-2.503769
1.830;-0.168474;-2.495770
1.840;-0.161494;-2.484107
1.850;-0.179538;-2.468466
1.860;-0.217615;-2.449097
1.870;-0.269339;-2.427047
1.880;-0.328033;-2.404146
1.890;-0.388007;-2.382663
1.900;-0.445684;-2.364754
1.910;-0.500219;-2.351917
1.920;-0.553356;-2.344676
1.930;-0.608572;-2.342557
1.940;-0.669825;-2.344305
1.950;-0.740283;-2.348211
1.960;-0.821363;-2.352456
1.970;-0.912191;-2.355408
1.980;-1.009548;-2.355859
1.990;-1.108282;-2.353186
2.000;-1.202170;-2.347442
2.010;-1.285147;-2.339366
2.020;-1.352639;-2.330303
2.030;-1.402612;-2.322025
2.040;-1.435837;-2.316488
2.050;-1.455192;-2.315571
2.060;-1.464197;-2.320847
2.070;-1.465389;-2.333387
2.080;-1.459224;-2.353589
2.090;-1.443935;-2.381032
2.100;-1.416386;-2.414393
2.110;-1.373515;-2.451535
2.120;-1.313777;-2.489821
2.130;-1.238022;-2.526596
2.140;-1.149514;-2.559661
2.150;-1.053218;-2.587542
2.160;-0.954687;-2.609514
2.170;-0.858977;-2.625409
2.180;-0.769855;-2.635342
