Time[s];COPx[cm];COPy[cm]
0.010;0.430088;1.735125
0.020;0.416113;1.736592
0.030;0.402727;1.737396
0.040;0.390603;1.737181
0.050;0.380425;1.735996
0.060;0.372790;1.734231
0.070;0.368056;1.732421
0.080;0.366185;1.731037
0.090;0.366676;1.730360
0.100;0.368613;1.730473
0.110;0.370859;1.731378
0.120;0.372318;1.733151
0.130;0.372173;1.736043
0.140;0.370015;1.740455
0.150;0.365853;1.746804
0.160;0.360028;1.755347
0.170;0.353052;1.766057
0.180;0.345413;1.778594
0.190;0.337400;1.792396
0.200;0.329019;1.806853
0.210;0.320032;1.821501
0.220;0.310091;1.836149
0.230;0.298894;1.850876
0.240;0.286305;1.865891
0.250;0.272447;1.881350
0.260;0.257724;1.897221
0.270;0.242777;1.913266
0.280;0.228335;1.929126
0.290;0.215024;1.944437
0.300;0.203208;1.958931
0.310;0.192946;1.972463
0.320;0.184057;1.985002
0.330;0.176241;1.996581
0.340;0.169200;2.007261
0.350;0.162699;2.017093
0.360;0.156583;2.026069
0.370;0.150761;2.034078
0.380;0.145195;2.040897
0.390;0.139925;2.046246
0.400;0.135077;2.049896
0.410;0.130829;2.051753
0.420;0.127314;2.051885
0.430;0.124488;2.050497
0.440;0.122076;2.047859
0.450;0.119632;2.044237
0.460;0.116719;2.039861
0.470;0.113122;2.034933
0.480;0.109002;2.029665
0.490;0.104891;2.024314
0.500;0.101511;2.019165
0.510;0.099514;2.014490
0.520;0.099253;2.010475
0.530;0.100670;2.007174
0.540;0.103298;2.004472
0.550;0.106380;2.002091
0.560;0.109062;1.999614
0.570;0.110637;1.996559
0.580;0.110727;1.992508
0.590;0.109363;1.987280
0.600;0.106918;1.981073
0.610;0.103974;1.974479
0.620;0.101162;1.968347
0.630;0.099021;1.963568
0.640;0.097869;1.960859
0.650;0.097701;1.960638
0.660;0.098148;1.962961
0.670;0.098537;1.967503
0.680;0.098064;1.973602
0.690;0.096049;1.980385
0.700;0.092172;1.986994
0.710;0.086595;1.992831
0.720;0.079922;1.997727
0.730;0.072993;2.001943
0.740;0.066610;2.006027
0.750;0.061301;2.010576
0.760;0.057204;2.015985
0.770;0.054104;2.022260
0.780;0.051585;2.028952
0.790;0.049211;2.035283
0.800;0.046668;2.040424
0.810;0.043826;2.043816
0.820;0.040709;2.045395
0.830;0.037401;2.045622
0.840;0.033947;2.045309
0.850;0.030291;2.045342
0.860;0.026289;2.046387
0.870;0.021767;2.048672
0.880;0.016614;2.051920
0.890;0.010866;2.055471
0.900;0.004759;2.058545
0.910;-0.001244;2.060539
0.920;-0.006504;2.061233
0.930;-0.010311;2.060795
0.940;-0.012034;2.059615
0.950;-0.011277;2.058037
0.960;-0.007998;2.056163
0.970;-0.002547;2.053815
0.980;0.004410;2.050670
0.990;0.012065;2.046469
1.000;0.019664;2.041189
1.010;0.026679;2.035082
1.020;0.032902;2.028568
1.030;0.038483;2.022090
1.040;0.043908;2.016012
1.050;0.049896;2.010605
1.060;0.057211;2.006064
1.070;0.066430;2.002504
1.080;0.077758;1.999917
1.090;0.090950;1.998127
1.100;0.105379;1.996797
1.110;0.120228;1.995513
1.120;0.134739;1.993897
1.130;0.148400;1.991731
1.140;0.161002;1.989039
1.150;0.172551;1.986127
1.160;0.183125;1.983526
1.170;0.192785;1.981843
1.180;0.201573;1.981549
1.190;0.209548;1.982820
1.200;0.216794;1.985513
1.210;0.223382;1.989296
1.220;0.229313;1.993826
1.230;0.234481;1.998864
1.240;0.238675;2.004268
1.250;0.241617;2.009903
1.260;0.243014;2.015542
1.270;0.242631;2.020837
1.280;0.240370;2.025392
1.290;0.236360;2.028912
1.300;0.231008;2.031343
1.310;0.224968;2.032912
1.320;0.219030;2.034029
1.330;0.213924;2.035102
1.340;0.210100;2.036389
1.350;0.207560;2.037974
1.360;0.205823;2.039863
1.370;0.204056;2.042101
1.380;0.201343;2.044832
1.390;0.196957;2.048272
1.400;0.190539;2.052632
1.410;0.182099;2.058037
1.420;0.171889;2.064486
1.430;0.160227;2.071846
1.440;0.147385;2.079882
1.450;0.133558;2.088279
1.460;0.118908;2.096684
1.470;0.103618;2.104735
1.480;0.087911;2.112123
1.490;0.072027;2.118664
1.500;0.056173;2.124385
1.510;0.040478;2.129596
1.520;0.024945;2.134905
1.530;0.009431;2.141120
1.540;-0.006310;2.149043
1.550;-0.022501;2.159193
1.560;-0.039202;2.171587
1.570;-0.056241;2.185645
1.580;-0.073294;2.200328
1.590;-0.090049;2.214443
1.600;-0.106367;2.227034
1.610;-0.122312;2.237669
1.620;-0.138057;2.246486
1.630;-0.153707;2.253982
1.640;-0.169149;2.260669
1.650;-0.183988;2.266778
1.660;-0.197591;2.272135
1.670;-0.209214;2.276255
1.680;-0.218156;2.278585
1.690;-0.223917;2.278782
1.700;-0.226295;2.276903
1.710;-0.225440;2.273422
1.720;-0.221797;2.269083
1.730;-0.215993;2.264644
1.740;-0.208663;2.260621
1.750;-0.200295;2.257168
1.760;-0.191137;2.254124
1.770;-0.181226;2.251211
1.780;-0.170503;2.248256
1.790;-0.158952;2.245317
1.800;-0.146681;2.242638
1.810;-0.133899;2.240475
1.820;-0.120849;2.238934
1.830;-0.107748;2.237917
1.840;-0.094754;2.237226
1.850;-0.081943;2.236742
1.860;-0.069310;2.236560
1.870;-0.056801;2.237006
1.880;-0.044395;2.238511
1.890;-0.032186;2.241415
1.900;-0.020422;2.245818
1.910;-0.009443;2.251558
1.920;0.000435;2.258320
1.930;0.009032;2.265776
1.940;0.016342;2.273657
1.950;0.022501;2.281720
1.960;0.027693;2.289679
1.970;0.032068;2.297183
1.980;0.035692;2.303884
1.990;0.038543;2.309560
