f_time;copX;copY
0.010;-4.306720;0.754582
0.020;-4.308322;0.744570
0.030;-4.309211;0.735851
0.040;-4.308907;0.729359
0.050;-4.307236;0.725407
0.060;-4.304377;0.723701
0.070;-4.300773;0.723562
0.080;-4.296949;0.724210
0.090;-4.293299;0.725002
0.100;-4.289940;0.725550
0.110;-4.286680;0.725721
0.120;-4.283091;0.725556
0.130;-4.278634;0.725160
0.140;-4.272793;0.724632
0.150;-4.265218;0.724036
0.160;-4.255825;0.723419
0.170;-4.244837;0.722829
0.180;-4.232741;0.722336
0.190;-4.220193;0.722032
0.200;-4.207943;0.721999
0.210;-4.196759;0.722259
0.220;-4.187317;0.722732
0.230;-4.180047;0.723236
0.240;-4.174959;0.723528
0.250;-4.171577;0.723334
0.260;-4.169027;0.722376
0.270;-4.166274;0.720397
0.280;-4.162398;0.717236
0.290;-4.156824;0.712920
0.300;-4.149412;0.707727
0.310;-4.140423;0.702124
0.320;-4.130412;0.696605
0.330;-4.120079;0.691531
0.340;-4.110105;0.687081
0.350;-4.100959;0.683337
0.360;-4.092746;0.680398
0.370;-4.085159;0.678433
0.380;-4.077620;0.677600
0.390;-4.069573;0.677915
0.400;-4.060776;0.679159
0.410;-4.051439;0.680894
0.420;-4.042104;0.682544
0.430;-4.033325;0.683514
0.440;-4.025316;0.683317
0.450;-4.017760;0.681707
0.460;-4.009899;0.678798
0.470;-4.000845;0.675066
0.480;-3.989957;0.671206
0.490;-3.977075;0.667857
0.500;-3.962535;0.665338
0.510;-3.947017;0.663562
0.520;-3.931333;0.662151
0.530;-3.916251;0.660695
0.540;-3.902386;0.658965
0.550;-3.890111;0.656981
0.560;-3.879481;0.654914
0.570;-3.870187;0.652928
0.580;-3.861593;0.651064
0.590;-3.852870;0.649227
0.600;-3.843230;0.647262
0.610;-3.832181;0.645052
0.620;-3.819736;0.642588
0.630;-3.806457;0.639957
0.640;-3.793309;0.637253
0.650;-3.781361;0.634474
0.660;-3.771451;0.631475
0.670;-3.763951;0.628016
0.680;-3.758702;0.623892
0.690;-3.755129;0.619068
0.700;-3.752491;0.613743
0.710;-3.750151;0.608278
0.720;-3.747769;0.603052
0.730;-3.745332;0.598312
0.740;-3.743032;0.594090
0.750;-3.741059;0.590202
0.760;-3.739430;0.586299
0.770;-3.737933;0.581927
0.780;-3.736206;0.576592
0.790;-3.733914;0.569817
0.800;-3.730966;0.561252
0.810;-3.727653;0.550816
0.820;-3.724635;0.538825
0.830;-3.722730;0.526011
0.840;-3.722595;0.513395
0.850;-3.724448;0.502062
0.860;-3.727967;0.492897
0.870;-3.732404;0.486366
0.880;-3.736843;0.482405
0.890;-3.740508;0.480461
0.900;-3.743011;0.479664
0.910;-3.744471;0.479074
0.920;-3.745489;0.477890
0.930;-3.746976;0.475578
0.940;-3.749923;0.471931
0.950;-3.755138;0.467089
0.960;-3.763019;0.461541
0.970;-3.773378;0.456021
0.980;-3.785423;0.451311
0.990;-3.797927;0.447988
1.000;-3.809575;0.446225
1.010;-3.819368;0.445746
1.020;-3.826920;0.445955
1.030;-3.832534;0.446188
1.040;-3.837064;0.445999
1.050;-3.841650;0.445375
1.060;-3.847446;0.444787
1.070;-3.855422;0.445020
1.080;-3.866296;0.446856
1.090;-3.880541;0.450731
1.100;-3.898428;0.456523
1.110;-3.920024;0.463543
1.120;-3.945143;0.470719
1.130;-3.973238;0.476912
1.140;-4.003336;0.481260
1.150;-4.034100;0.483427
1.160;-4.064031;0.483642
1.170;-4.091780;0.482529
1.180;-4.116403;0.480845
1.190;-4.137477;0.479286
1.200;-4.155024;0.478412
1.210;-4.169320;0.478673
1.220;-4.180722;0.480442
1.230;-4.189603;0.484020
1.240;-4.196361;0.489611
1.250;-4.201467;0.497297
1.260;-4.205463;0.507018
1.270;-4.208926;0.518566
1.280;-4.212406;0.531563
1.290;-4.216337;0.545485
1.300;-4.220927;0.559747
1.310;-4.226044;0.573834
1.320;-4.231154;0.587439
1.330;-4.235408;0.600555
1.340;-4.237884;0.613456
1.350;-4.237894;0.626598
1.360;-4.235211;0.640423
1.370;-4.230120;0.655156
1.380;-4.223325;0.670664
1.390;-4.215774;0.686456
1.400;-4.208464;0.701849
1.410;-4.202264;0.716214
1.420;-4.197768;0.729180
1.430;-4.195214;0.740719
1.440;-4.194466;0.751113
1.450;-4.195066;0.760858
1.460;-4.196362;0.770527
1.470;-4.197693;0.780618
1.480;-4.198598;0.791415
1.490;-4.198951;0.802884
1.500;-4.198969;0.814673
1.510;-4.199123;0.826203
1.520;-4.200001;0.836841
1.530;-4.202180;0.846068
1.540;-4.206103;0.853597
1.550;-4.211952;0.859408
1.560;-4.219516;0.863684
1.570;-4.228135;0.866687
1.580;-4.236792;0.868644
1.590;-4.244378;0.869710
1.600;-4.250013;0.870014
1.610;-4.253268;0.869719
1.620;-4.254195;0.869048
1.630;-4.253218;0.868240
1.640;-4.250921;0.867506
1.650;-4.247825;0.867011
1.660;-4.244219;0.866892
1.670;-4.240110;0.867232
1.680;-4.235321;0.867995
1.690;-4.229670;0.868995
1.700;-4.223151;0.869953
1.710;-4.216030;0.870640
1.720;-4.208843;0.870999
1.730;-4.202306;0.871155
1.740;-4.197148;0.871308
1.750;-4.193884;0.871563
1.760;-4.192601;0.871820
1.770;-4.192842;0.871784
1.780;-4.193678;0.871098
1.790;-4.193981;0.869550
1.800;-4.192806;0.867226
1.810;-4.189710;0.864511
1.820;-4.184868;0.861949
1.830;-4.178934;0.860052
1.840;-4.172756;0.859166
1.850;-4.167089;0.859451
1.860;-4.162396;0.860937
1.870;-4.158789;0.863590
1.880;-4.156070;0.867337
1.890;-4.153832;0.872020
1.900;-4.151577;0.877331
1.910;-4.148827;0.882800
1.920;-4.145226;0.887890
1.930;-4.140613;0.892158
1.940;-4.135029;0.895384
1.950;-4.128669;0.897592
1.960;-4.121784;0.898977
1.970;-4.114598;0.899781
1.980;-4.107267;0.900209
1.990;-4.099895;0.900416
2.000;-4.092560;0.900530
2.010;-4.085308;0.900679
2.020;-4.078084;0.900984
2.030;-4.070649;0.901527
2.040;-4.062552;0.902350
2.050;-4.053219;0.903504
2.060;-4.042124;0.905108
2.070;-4.029022;0.907332
2.080;-4.014103;0.910286
2.090;-3.998033;0.913878
2.100;-3.981828;0.917762
2.110;-3.966622;0.921427
2.120;-3.953369;0.924399
2.130;-3.942578;0.926437
2.140;-3.934167;0.927638
2.150;-3.927540;0.928383
2.160;-3.921834;0.929200
2.170;-3.916248;0.930592
2.180;-3.910287;0.932870
2.190;-3.903840;0.936004
2.200;-3.897108;0.939519
2.210;-3.890453;0.942536
2.220;-3.884255;0.944007
2.230;-3.878805;0.943095
2.240;-3.874262;0.939537
2.250;-3.870673;0.933820
2.260;-3.868041;0.927079
2.270;-3.866355;0.920742
2.280;-3.865532;0.916070
2.290;-3.865268;0.913786
2.300;-3.864917;0.913931
2.310;-3.863522;0.915961
2.320;-3.860037;0.919016
2.330;-3.853656;0.922232
2.340;-3.844070;0.925012
2.350;-3.831540;0.927220
2.360;-3.816754;0.929242
2.370;-3.800600;0.931888
2.380;-3.783948;0.936136
2.390;-3.767536;0.942808
2.400;-3.751927;0.952328
2.410;-3.737492;0.964627
2.420;-3.724417;0.979234
2.430;-3.712749;0.995464
2.440;-3.702500;1.012647
2.450;-3.693786;1.030298
2.460;-3.686913;1.048182
2.470;-3.682336;1.066215
2.480;-3.680483;1.084254
2.490;-3.681547;1.101906
2.500;-3.685349;1.118491
2.510;-3.691378;1.133225
2.520;-3.698947;1.145531
